
[00:00:00.000 --> 00:00:05.400]  今天今晚我講到的主題是教會一年一度的主題開始
[00:40:07.360 --> 00:40:09.360]  我會為你祈禱
[00:40:09.360 --> 00:40:11.360]  我會為你祈禱
[00:40:11.360 --> 00:40:13.360]  我會為你祈禱
[00:40:13.360 --> 00:40:15.360]  我會為你祈禱
[00:40:15.360 --> 00:40:17.360]  我會為你祈禱
[00:40:17.360 --> 00:40:19.360]  我會為你祈禱
[00:40:19.360 --> 00:40:21.360]  我會為你祈禱
[00:40:21.360 --> 00:40:23.360]  如果你想
[00:40:23.360 --> 00:40:25.360]  生命得到改變
[00:40:25.360 --> 00:40:27.360]  重新去依靠耶穌基督
[00:40:27.360 --> 00:40:29.360]  在你生命裏面
[00:40:29.360 --> 00:40:31.360]  很想邀請你去祈禱
[00:40:31.360 --> 00:40:33.360]  很想邀請你舉起手為你祈禱
[00:40:33.360 --> 00:40:35.360]  我會為你祈禱
[00:40:35.360 --> 00:40:41.360]  慈悲人天父感謝你
[00:40:41.360 --> 00:40:43.360]  感謝你招聚我們
[00:40:43.360 --> 00:40:45.360]  回到教會裏面
[00:40:45.360 --> 00:40:47.360]  一齊去敬拜你
[00:40:47.360 --> 00:40:49.360]  很感謝你
[00:40:49.360 --> 00:40:51.360]  今天給了保羅
[00:40:51.360 --> 00:40:53.360]  說話給了耶穌基督
[00:40:53.360 --> 00:40:55.360]  藉著保羅的說話去提醒我們的生命
[00:40:55.360 --> 00:41:01.360]  讓我們重新去建立屬於你的生命
[00:41:01.360 --> 00:41:03.360]  在經文裏面
[00:41:03.360 --> 00:41:05.360]  很多的教導
[00:41:05.360 --> 00:41:09.360]  重新讓我們去看回三不上帝的真實
[00:41:09.360 --> 00:41:13.360]  天父的揀選
[00:41:13.360 --> 00:41:17.360]  基督的救贖
[00:41:17.360 --> 00:41:19.360]  聖靈的感動
[00:41:19.360 --> 00:41:21.360]  聖靈的學具
[00:41:21.360 --> 00:41:23.360]  這些我們從小到大都聽過
[00:41:23.360 --> 00:41:25.360]  很感謝你
[00:41:25.360 --> 00:41:29.360]  今天讓我們重新去回顧
[00:41:29.360 --> 00:41:31.360]  這些信仰
[00:41:31.360 --> 00:41:33.360]  這些初心
[00:41:33.360 --> 00:41:35.360]  讓我們回到你的愛裏面
[00:41:35.360 --> 00:41:37.360]  由主你給聖靈
[00:41:37.360 --> 00:41:39.360]  去給我們一班弟兄姊妹
[00:41:39.360 --> 00:41:43.360]  讓他們生命裏面有著你給他們的勇氣
[00:41:43.360 --> 00:41:45.360]  去改變
[00:41:45.360 --> 00:41:47.360]  在生命裏面
[00:41:47.360 --> 00:41:49.360]  在生活裏面作你的見證
[00:41:49.360 --> 00:41:51.360]  作永遠你的見證
[00:41:51.360 --> 00:41:55.360]  由主你繼續帶領我們一班年輕的群體
[00:41:55.360 --> 00:41:57.360]  給我們藉著你的訊息
[00:41:57.360 --> 00:41:59.360]  你的話語
[00:41:59.360 --> 00:42:01.360]  重整我們的目光
[00:42:01.360 --> 00:42:03.360]  讓我們在生命裏面
[00:42:03.360 --> 00:42:05.360]  能夠得著你的福音
[00:42:05.360 --> 00:42:07.360]  在生活裏面
[00:42:07.360 --> 00:42:09.360]  在家庭裏面
[00:42:09.360 --> 00:42:11.360]  作炎作光
[00:42:11.360 --> 00:42:13.360]  作榮耀主的見證
[00:42:13.360 --> 00:42:15.360]  感謝你
[00:42:15.360 --> 00:42:17.360]  阿門
[00:42:17.360 --> 00:42:21.360]  我們一起去讚美我們的主
[00:42:21.360 --> 00:42:27.360]  那主上說
[00:42:27.360 --> 00:42:29.360]  祂沒離我住
[00:42:29.360 --> 00:42:31.360]  我們願意願意
[00:42:31.360 --> 00:42:33.360]  將生命演變
[00:42:33.360 --> 00:42:35.360]  全心全意
[00:42:35.360 --> 00:42:37.360]  給聖靈
[00:42:37.360 --> 00:42:39.360]  主給聖靈帶領我們的生命
[00:42:39.360 --> 00:42:43.360]  我們生命的意義
[00:42:43.360 --> 00:42:45.360]  給我們的目光
[00:42:45.360 --> 00:42:47.360]  回到你的裏面
[00:42:47.360 --> 00:42:49.360]  一切都是因為你
[00:42:49.360 --> 00:42:51.360]  耶穌基督
[00:43:03.360 --> 00:43:05.360]  我們愛你耶穌
[00:43:05.360 --> 00:43:13.360]  你是我們的主
[00:43:13.360 --> 00:43:15.360]  你是我們的唯一
[00:43:31.360 --> 00:43:33.360]  我們愛你耶穌
[00:43:33.360 --> 00:43:37.360]  愛我耶穌
[00:43:37.360 --> 00:43:41.360]  愛你耶穌
[00:43:41.360 --> 00:43:47.360]  祂沒離我住
[00:43:47.360 --> 00:43:53.360]  全心全意
[00:43:53.360 --> 00:43:55.360]  給聖靈帶領我們的生命
[00:43:55.360 --> 00:43:59.360]  祂沒離我住
[00:43:59.360 --> 00:44:01.360]  我只擁有基督
[00:44:01.360 --> 00:44:05.360]  我們靠著聖靈
[00:44:05.360 --> 00:44:07.360]  可以勇敢地
[00:44:07.360 --> 00:44:09.360]  在生命裏面出現
[00:44:09.360 --> 00:44:11.360]  祂主見過我們
[00:44:11.360 --> 00:44:17.360]  你是我們讚美的那個
[00:44:17.360 --> 00:44:19.360]  你是我們的主
[00:44:19.360 --> 00:44:21.360]  全心全意
[00:44:21.360 --> 00:44:23.360]  都給你耶穌
[00:44:23.360 --> 00:44:27.360]  基督
[00:44:27.360 --> 00:44:29.360]  我只擁有基督
[00:44:29.360 --> 00:44:33.360]  勇敢地
[00:44:33.360 --> 00:44:35.360]  向著表面出發
[00:44:35.360 --> 00:44:37.360]  祝福大家
[00:44:37.360 --> 00:44:39.360]  第一節我們一起坐
[00:44:39.360 --> 00:44:41.360]  坐下之後
[00:44:41.360 --> 00:44:43.360]  跟旁邊的一個人說
[00:44:43.360 --> 00:44:45.360]  耶穌很愛你的

