
[00:00:00.000 --> 00:00:04.920]  好,謝謝勁拜隊帶給我們勁拜的時候
[00:34:09.720 --> 00:34:11.520]  我最感動的是
[00:34:11.520 --> 00:34:13.920]  上帝讓我在哈薩克的地方
[00:34:13.920 --> 00:34:15.320]  這個傑蘇的家庭
[00:34:15.320 --> 00:34:18.320]  體會我過往在家庭中的缺失
[00:34:18.320 --> 00:34:19.320]  即是一年
[00:34:19.320 --> 00:34:21.120]  但這一刻的感動
[00:34:21.120 --> 00:34:22.920]  每次說起來都會覺得
[00:34:22.920 --> 00:34:24.920]  上帝真的很好
[00:34:24.920 --> 00:34:26.720]  要我去跟從祂
[00:34:26.720 --> 00:34:29.120]  不僅是要用我,用到我盡
[00:34:29.120 --> 00:34:30.520]  而是在過程中
[00:34:30.520 --> 00:34:33.320]  祂會讓我經歷祂給我的醫治
[00:34:33.320 --> 00:34:35.720]  在生命的路上
[00:34:35.720 --> 00:34:38.120]  很想邀請勁賣隊
[00:34:38.120 --> 00:34:41.720]  剛剛分享到關於上帝是那位醫治的神
[00:34:41.720 --> 00:34:42.720]  不知道這一刻
[00:34:42.720 --> 00:34:44.920]  你生命中有沒有一些
[00:34:44.920 --> 00:34:47.120]  覺得需要被上帝醫治
[00:34:47.120 --> 00:34:50.520]  或者你心中有受傷的一些情況
[00:34:50.520 --> 00:34:52.720]  神很清楚地告訴我們
[00:34:52.720 --> 00:34:54.120]  我們所信的上帝
[00:34:54.120 --> 00:34:56.320]  是要醫治我們的神
[00:34:56.320 --> 00:34:59.720]  不知道你願不願意帶著信心
[00:34:59.720 --> 00:35:01.520]  去期待神帶領你
[00:35:01.520 --> 00:35:04.920]  在信仰路上如何經歷祂的保護
[00:35:04.920 --> 00:35:07.120]  祂的看顧和醫治
[00:35:07.120 --> 00:35:09.320]  我們接著下來
[00:35:09.320 --> 00:35:12.120]  我們用一首詩歌
[00:35:12.120 --> 00:35:15.320]  「天賦你看顧」
[00:35:15.320 --> 00:35:17.520]  這首詩歌「你都看顧」的詩歌
[00:35:17.520 --> 00:35:20.520]  我們去成為我們的禱告、我們的立志
[00:35:20.520 --> 00:35:22.320]  我們去經歷上帝,好嗎?
[00:35:22.320 --> 00:35:23.520]  我們一起起立吧!
[00:35:24.120 --> 00:35:40.120]  (音樂)

