
[00:00:00.000 --> 00:00:02.000]  好,等待節目平安
[00:42:13.600 --> 00:42:17.600]  到最後他們毀身在使命當中
[00:42:17.600 --> 00:42:23.600]  讓我們就是以這個信心去回應
[00:42:23.600 --> 00:42:25.600]  (安息)
[00:42:25.600 --> 00:42:40.600]  我們跟禱告
[00:42:40.600 --> 00:42:42.600]  七天的上帝
[00:42:42.600 --> 00:42:45.600]  你聆聽每一個的禱告
[00:42:45.600 --> 00:42:48.600]  除了我們每一個階段都不同
[00:42:48.600 --> 00:42:51.600]  但我相信你的聖靈
[00:42:51.600 --> 00:42:54.600]  就在我們個人心裏面動功
[00:42:54.600 --> 00:42:58.600]  交給我們力量
[00:42:58.600 --> 00:43:01.600]  讓我們去回應你
[00:43:01.600 --> 00:43:03.600]  除了今天
[00:43:03.600 --> 00:43:05.600]  在猜拳的主日裏面
[00:43:05.600 --> 00:43:09.600]  讓我們成為今天
[00:43:09.600 --> 00:43:11.600]  成為我們的開始
[00:43:11.600 --> 00:43:14.600]  開始我們在神國度裏面
[00:43:14.600 --> 00:43:16.600]  看到神理的廣闊
[00:43:16.600 --> 00:43:20.600]  讓我們認識自己
[00:43:20.600 --> 00:43:22.600]  看到自己的限制
[00:43:22.600 --> 00:43:27.600]  明白神理的聖靈
[00:43:27.600 --> 00:43:29.600]  會在我們當中
[00:43:29.600 --> 00:43:31.600]  讓我們得著能力
[00:43:31.600 --> 00:43:36.600]  也讓我們能夠有這個信心
[00:43:36.600 --> 00:43:38.600]  去回應神理的使命
[00:43:38.600 --> 00:43:41.600]  最後多謝讚美你
[00:43:41.600 --> 00:43:43.600]  願你的使命
[00:43:43.600 --> 00:43:46.600]  推動我們每一個
[00:43:46.600 --> 00:43:47.600]  我們同心協力禱告
[00:43:47.600 --> 00:43:49.600]  奉主耶穌基督的名字祈求
[00:43:49.600 --> 00:43:51.600]  謝謝大家收看,下次見!

