
[00:00:00.000 --> 00:00:02.000]  沒有聲音的,有了
[00:31:26.000 --> 00:31:28.000]  所以我覺得他們的短孫物資,
[00:31:28.000 --> 00:31:30.000]  其中一樣很重要的東西,
[00:31:30.000 --> 00:31:32.000]  對於Washman來說,
[00:31:32.000 --> 00:31:34.000]  叫拐杖,
[00:31:34.000 --> 00:31:36.000]  因為他弄傷腳,不能走路,
[00:31:36.000 --> 00:31:38.000]  還有寧豐也好,
[00:31:38.000 --> 00:31:40.000]  Billy 也好,
[00:31:40.000 --> 00:31:42.000]  都是帶著病去短孫,
[00:31:42.000 --> 00:31:44.000]  所以他們其中一個物資,
[00:31:44.000 --> 00:31:46.000]  很重要的,叫中藥,
[00:31:46.000 --> 00:31:48.000]  保住他們的身體,
[00:31:48.000 --> 00:31:50.000]  對,上帝出去做服事,
[00:31:50.000 --> 00:31:52.000]  不一定順利,
[00:31:52.000 --> 00:31:54.000]  我記得有一年,
[00:31:54.000 --> 00:31:56.000]  我們去武漢做文化交流,
[00:31:56.000 --> 00:31:58.000]  那年將會掛八號風球,
[00:31:58.000 --> 00:32:00.000]  很緊張,
[00:32:00.000 --> 00:32:02.000]  但未掛,
[00:32:02.000 --> 00:32:04.000]  將會掛,
[00:32:04.000 --> 00:32:06.000]  但等下回來了,
[00:32:06.000 --> 00:32:08.000]  我們就說快點上車,快點開車,
[00:32:08.000 --> 00:32:10.000]  很想在八號風球之前,
[00:32:10.000 --> 00:32:12.000]  就過關,
[00:32:12.000 --> 00:32:14.000]  誰知真的在八號風球之前,
[00:32:14.000 --> 00:32:16.000]  就過了關,
[00:32:16.000 --> 00:32:18.000]  那年我們很深刻,
[00:32:18.000 --> 00:32:20.000]  一過了關,香港就掛八號風球,
[00:32:20.000 --> 00:32:22.000]  但香港掛了,但國內沒有掛,
[00:32:22.000 --> 00:32:24.000]  我們很安全,在國內繼續做服事,
[00:32:24.000 --> 00:32:26.000]  對,可能要去見證神,
[00:32:26.000 --> 00:32:28.000]  在很多選擇中,
[00:32:28.000 --> 00:32:30.000]  要選擇上帝時,
[00:32:30.000 --> 00:32:32.000]  人生不一定順利,
[00:32:32.000 --> 00:32:34.000]  可能有很多挑戰,
[00:32:34.000 --> 00:32:36.000]  但你信不信你繼續放上信心,
[00:32:36.000 --> 00:32:38.000]  你也會遇見神的歧視,
[00:32:38.000 --> 00:32:40.000]  就好像一把木者,
[00:32:40.000 --> 00:32:42.000]  不舒服的,病了,
[00:32:42.000 --> 00:32:44.000]  但仍然帶著信心去做短孫時,
[00:32:44.000 --> 00:32:46.000]  整個短孫隊都經歷很多上帝的祝福,
[00:32:46.000 --> 00:32:48.000]  經歷很多上帝的恩典,
[00:32:48.000 --> 00:32:50.000]  我鼓勵大家,
[00:32:50.000 --> 00:32:52.000]  你們將會升中四,
[00:32:52.000 --> 00:32:54.000]  應該可以去報名,
[00:32:54.000 --> 00:32:56.000]  希望過程中,
[00:32:56.000 --> 00:32:58.000]  讓你們經歷很多神的恩典,
[00:32:58.000 --> 00:33:00.000]  領姊妹,
[00:33:00.000 --> 00:33:02.000]  我們要去選擇上帝,
[00:33:02.000 --> 00:33:04.000]  要視上帝為上帝,
[00:33:04.000 --> 00:33:06.000]  去見證上帝,
[00:33:06.000 --> 00:33:08.000]  不一定順利,
[00:33:08.000 --> 00:33:10.000]  可能有很多挑戰,
[00:33:10.000 --> 00:33:12.000]  但你繼續放上信心,
[00:33:12.000 --> 00:33:14.000]  相信能夠經歷恩典,
[00:33:14.000 --> 00:33:16.000]  領姊妹,
[00:33:16.000 --> 00:33:18.000]  可能我們人生中,
[00:33:18.000 --> 00:33:20.000]  很多事情都很想做,
[00:33:20.000 --> 00:33:22.000]  很多事情都很想作主,
[00:33:22.000 --> 00:33:24.000]  不過會否
[00:33:24.000 --> 00:33:26.000]  很想作主,
[00:33:26.000 --> 00:33:28.000]  很想捉緊這些事情,
[00:33:28.000 --> 00:33:30.000]  會否有時不知不覺,
[00:33:30.000 --> 00:33:32.000]  我們都成為上帝,
[00:33:32.000 --> 00:33:34.000]  很想扮演上帝,
[00:33:34.000 --> 00:33:36.000]  我們很需要上帝,
[00:33:36.000 --> 00:33:38.000]  上帝做一次光照我們的內心,
[00:33:38.000 --> 00:33:40.000]  提醒我們,
[00:33:40.000 --> 00:33:42.000]  做一次在很多選擇中,
[00:33:42.000 --> 00:33:44.000]  願意堅持選擇上帝,
[00:33:44.000 --> 00:33:46.000]  當我們放上信心,
[00:33:46.000 --> 00:33:48.000]  堅持選擇上帝,
[00:33:48.000 --> 00:33:50.000]  堅持再次認信上帝時,
[00:33:50.000 --> 00:33:52.000]  我相信我們的生命,
[00:33:52.000 --> 00:33:54.000]  都能夠遇見上帝很多恩典,
[00:33:54.000 --> 00:33:56.000]  我們有請敬拜隊,
[00:33:56.000 --> 00:33:58.000]  我知道上星期,
[00:33:58.000 --> 00:34:00.000]  高中營,
[00:34:00.000 --> 00:34:02.000]  大家都有很多經歷,
[00:34:02.000 --> 00:34:04.000]  很感動,
[00:34:04.000 --> 00:34:06.000]  我都希望這些經歷,
[00:34:06.000 --> 00:34:08.000]  逗留在暑假,
[00:34:08.000 --> 00:34:10.000]  不是暑假,很火熱,
[00:34:10.000 --> 00:34:12.000]  一回到學校,我又忘記了,
[00:34:12.000 --> 00:34:14.000]  希望我們繼續,
[00:34:14.000 --> 00:34:16.000]  經歷上帝的恩典,
[00:34:16.000 --> 00:34:18.000]  這些實在的事情,
[00:34:18.000 --> 00:34:20.000]  繼續幫我們走人生的路,
[00:34:20.000 --> 00:34:22.000]  以致我們在人生每個階段,
[00:34:22.000 --> 00:34:24.000]  不同的場景,
[00:34:24.000 --> 00:34:26.000]  仍然認定上帝是神,
[00:34:26.000 --> 00:34:28.000]  邀請大家一起起腩,
[00:34:28.000 --> 00:34:30.000]  唱這首詩歌,
[00:34:30.000 --> 00:34:32.000]  夜話離西,
[00:34:32.000 --> 00:34:34.000]  離西解星期,
[00:34:34.000 --> 00:34:36.000]  夜話,得星,
[00:34:36.000 --> 00:34:38.000]  我們有這位大靈的神,
[00:34:38.000 --> 00:34:40.000]  在我們人生中,
[00:34:40.000 --> 00:34:42.000]  真的可以成為一個得星的人生,
[00:34:42.000 --> 00:34:44.000]  不需要懼怕的人生,
[00:34:44.000 --> 00:34:46.000]  因為有祂十全的保護,
[00:34:46.000 --> 00:34:48.000]  有祂的大靈,也有祂的恩典,
[00:34:48.000 --> 00:34:50.000]  讓我們透過這首詩歌,
[00:34:50.000 --> 00:34:52.000]  發出我們的應訊,
[00:34:52.000 --> 00:34:54.000]  認定這位神。

