
[00:00:00.000 --> 00:00:05.000]  各位紅恩堂的弟兄姊妹早安
[00:35:00.000 --> 00:35:03.000]  特別是對財富是不同了
[00:35:03.000 --> 00:35:05.000]  所以這是撒該
[00:35:05.000 --> 00:35:09.000]  他第三個向神毀身的方式
[00:35:09.000 --> 00:35:11.000]  今天我們從這三個漢字
[00:35:11.000 --> 00:35:13.000]  我們看到撒該
[00:35:13.000 --> 00:35:14.000]  他用了三種方式
[00:35:14.000 --> 00:35:16.000]  來向耶穌毀身
[00:35:16.000 --> 00:35:18.000]  這個也是今天和大家分享的題目
[00:35:18.000 --> 00:35:23.000]  就是我要這樣地毀身
[00:35:23.000 --> 00:35:28.000]  第一個就是要很堅定盡心的
[00:35:28.000 --> 00:35:31.000]  來親近我們的主
[00:35:31.000 --> 00:35:33.000]  無論有什麼難阻
[00:35:33.000 --> 00:35:35.000]  我們都要親近我們的神
[00:35:35.000 --> 00:35:38.000]  第二種毀身的方式
[00:35:38.000 --> 00:35:42.000]  就是願意將他生命的每一個層面
[00:35:42.000 --> 00:35:45.000]  來擺在神的面前
[00:35:45.000 --> 00:35:47.000]  就好像撒該那樣
[00:35:47.000 --> 00:35:50.000]  歡歡喜喜地接待耶穌
[00:35:50.000 --> 00:35:52.000]  進入他的家裡面
[00:35:52.000 --> 00:35:56.000]  這是說整個人來奉獻給神
[00:35:56.000 --> 00:35:58.000]  交託給神
[00:35:58.000 --> 00:36:00.000]  第三種毀身的方式
[00:36:00.000 --> 00:36:02.000]  就是因著與主相遇
[00:36:02.000 --> 00:36:04.000]  福音的改變
[00:36:04.000 --> 00:36:08.000]  以至我們的價值觀念改變了
[00:36:08.000 --> 00:36:10.000]  而這樣將自己的生命
[00:36:10.000 --> 00:36:13.000]  一個這樣被改變了的生命
[00:36:13.000 --> 00:36:15.000]  去到神的面前
[00:36:15.000 --> 00:36:20.000]  這就是我們對神毀身的第三個方式
[00:36:20.000 --> 00:36:22.000]  這段經文很熟悉
[00:36:22.000 --> 00:36:25.000]  但願一段這麼熟悉的經文
[00:36:25.000 --> 00:36:27.000]  讓我們從另一個向度
[00:36:27.000 --> 00:36:29.000]  來思考一下
[00:36:29.000 --> 00:36:33.000]  我們就是這樣去毀身給我們的神
[00:36:33.000 --> 00:36:35.000]  我們一起在這裡祈禱
[00:36:35.000 --> 00:36:40.000]  弟兄姊妹
[00:36:40.000 --> 00:36:42.000]  我也希望你們在這個時候
[00:36:42.000 --> 00:36:44.000]  可以安靜一下
[00:36:44.000 --> 00:36:48.000]  去記起這段經文
[00:36:48.000 --> 00:36:51.000]  去記起撒該
[00:36:51.000 --> 00:36:53.000]  去遇見主
[00:36:53.000 --> 00:36:58.000]  去怎樣來向我們的主毀身
[00:36:58.000 --> 00:37:01.000]  對我們有什麼提醒
[00:37:01.000 --> 00:37:05.000]  我們是不是這樣來向神毀身呢
[00:37:05.000 --> 00:37:06.000]  我想弟兄姊妹
[00:37:06.000 --> 00:37:08.000]  你們自己在位置上
[00:37:08.000 --> 00:37:10.000]  做一個很簡單的回應的禱告
[00:37:10.000 --> 00:37:11.000]  然後我會帶領大家
[00:37:11.000 --> 00:37:13.000]  做一個結束的祈禱
[00:37:13.000 --> 00:37:24.000]  親愛的主
[00:37:24.000 --> 00:37:27.000]  當我們今天來到你面前的時候
[00:37:27.000 --> 00:37:30.000]  我們讀一個很熟悉的一件事
[00:37:30.000 --> 00:37:34.000]  就是撒該和主的相遇
[00:37:34.000 --> 00:37:37.000]  但我們看到從撒該的身上
[00:37:37.000 --> 00:37:42.000]  他有三個方式來向你毀身
[00:37:42.000 --> 00:37:44.000]  主求你今天
[00:37:44.000 --> 00:37:46.000]  用這段熟悉的經文
[00:37:46.000 --> 00:37:49.000]  用這個熟悉的人物
[00:37:49.000 --> 00:37:51.000]  來提醒我們
[00:37:51.000 --> 00:37:55.000]  讓我們學習怎樣來向你毀身
[00:37:55.000 --> 00:37:58.000]  主我們知道這是我們需要學的功課
[00:37:58.000 --> 00:38:00.000]  因此我們求主你的靈
[00:38:00.000 --> 00:38:03.000]  不斷地去感動我們
[00:38:03.000 --> 00:38:04.000]  提醒我們
[00:38:04.000 --> 00:38:06.000]  和幫助我們
[00:38:06.000 --> 00:38:07.000]  我們這樣祈禱
[00:38:07.000 --> 00:38:09.000]  是奉靠耶穌得勝的名球

