
[00:00:00.000 --> 00:00:01.680]  各位節目 早安
[00:32:55.700 --> 00:32:58.700]  去看看今天天父對我們有什麼心意
[00:32:58.700 --> 00:33:00.700]  在此時此刻
[00:33:00.700 --> 00:33:02.700]  給我們什麼任務
[00:33:02.700 --> 00:33:04.700]  讓我們祝福人
[00:33:04.700 --> 00:33:05.700]  廣傳福音
[00:33:05.700 --> 00:33:07.700]  關愛論社
[00:33:07.700 --> 00:33:08.700]  榮耀天父
[00:33:08.700 --> 00:33:09.700]  聽我們祈禱
[00:33:09.700 --> 00:33:10.700]  禱告奉耶穌基督的名
[00:33:10.700 --> 00:33:11.700]  阿門
