
[00:00:00.000 --> 00:00:04.000]  我相信不單止是實體的頂梓梅
[00:38:43.000 --> 00:38:45.000]  哪一幅牆
[00:38:45.000 --> 00:38:47.000]  是屬於主給你的那一份?
[00:38:47.000 --> 00:38:51.000]  願你死都在那裏堅持下去
[00:38:51.000 --> 00:38:53.000]  那個堅持
[00:38:53.000 --> 00:38:55.000]  不是純堅持的
[00:38:55.000 --> 00:38:57.000]  是堅持了
[00:38:57.000 --> 00:38:59.000]  那個堅持是看到
[00:38:59.000 --> 00:39:03.000]  上帝的手永遠不放棄
[00:39:03.000 --> 00:39:05.000]  讓我們看到上帝的作為
[00:39:05.000 --> 00:39:07.000]  活在當中
[00:39:07.000 --> 00:39:09.000]  讓我們驚訝
[00:39:09.000 --> 00:39:13.000]  讓我們歡呼
[00:39:13.000 --> 00:39:17.000]  原來我們的神真的會為我們增賤
[00:39:17.000 --> 00:39:19.000]  求天父讓我們這樣的經歷
[00:39:19.000 --> 00:39:21.000]  跟你同在
[00:39:21.000 --> 00:39:23.000]  天父你聽我禱告
[00:39:23.000 --> 00:39:24.000]  我們祈禱
[00:39:24.000 --> 00:39:26.000]  奉耶穌基督的保佑 您來救我

