
[00:00:00.000 --> 00:00:07.320]  2026年第一次在講壇當中跟大家一起去敬拜
[00:38:14.320 --> 00:38:16.320]  天主上是我們
[00:38:16.320 --> 00:38:18.320]  每當打開你的話
[00:38:18.320 --> 00:38:21.320]  其實早早已經提醒我們
[00:38:21.320 --> 00:38:24.320]  只不過我們有時忽略了
[00:38:24.320 --> 00:38:26.320]  或者我們沒有用一個
[00:38:26.320 --> 00:38:29.320]  埋身的角度去體斷經脈
[00:38:29.320 --> 00:38:31.320]  但當我們再看回
[00:38:31.320 --> 00:38:35.320]  這份所保羅提醒我們的信息的時候
[00:38:35.320 --> 00:38:39.320]  我們更加要面向周邊的人
[00:38:39.320 --> 00:38:42.320]  不僅僅是我們已經得熟
[00:38:42.320 --> 00:38:44.320]  而我們更加要將多樣性
[00:38:44.320 --> 00:38:48.320]  去展向給不同周邊的人
[00:38:48.320 --> 00:38:50.320]  無論他們看到教會
[00:38:50.320 --> 00:38:52.320]  是一個什麼教會都好
[00:38:52.320 --> 00:38:56.320]  我們都讓他們明白上帝的心意
[00:38:56.320 --> 00:38:58.320]  我們能夠碰不同的人
[00:38:58.320 --> 00:39:01.320]  我們能夠有不同的福事
[00:39:01.320 --> 00:39:04.320]  都是上帝呼召我們
[00:39:04.320 --> 00:39:06.320]  求主幫助我們
[00:39:06.320 --> 00:39:09.320]  我們小信求主你加添我們的信心
[00:39:09.320 --> 00:39:11.320]  我們覺得膽怯
[00:39:11.320 --> 00:39:13.320]  求主你與我們同行
[00:39:13.320 --> 00:39:17.320]  聖靈就是常與我們同行
[00:39:17.320 --> 00:39:19.320]  也是提醒我們的聖靈
[00:39:19.320 --> 00:39:21.320]  求主你繼續對我們說話
[00:39:21.320 --> 00:39:23.320]  多謝主讓我們一起經拜
[00:39:23.320 --> 00:39:25.320]  又願主你指引我們
[00:39:25.320 --> 00:39:28.320]  2026年的日子
[00:39:28.320 --> 00:39:29.320]  祈禱感恩
[00:39:29.320 --> 00:39:30.320]  奉耶穌的名下
[00:39:30.320 --> 00:39:31.320]  阿們
[00:39:31.320 --> 00:39:33.320]  阿門

