
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹 各位朋友
[00:34:11.000 --> 00:34:13.000]  願聖靈幫助我們
[00:34:13.000 --> 00:34:18.000]  好像戰鬥機的機師一樣
[00:34:18.000 --> 00:34:20.000]  無論是急轉彎
[00:34:20.000 --> 00:34:22.000]  急速的轉彎
[00:34:22.000 --> 00:34:27.000]  加速 減速 上升 下降
[00:34:27.000 --> 00:34:29.000]  反轉再反轉
[00:34:29.000 --> 00:34:32.000]  身體都能夠承受到那些
[00:34:32.000 --> 00:34:34.000]  令人很難受的G-force的壓力
[00:34:34.000 --> 00:34:36.000]  進入這些Danger Zone
[00:34:36.000 --> 00:34:38.000]  這些危險的地帶
[00:34:38.000 --> 00:34:40.000]  超越了人體的極限
[00:34:40.000 --> 00:34:42.000]  即使面容扭曲
[00:34:42.000 --> 00:34:45.000]  仍然可以保持頭腦清醒
[00:34:45.000 --> 00:34:48.000]  去保持初心不變
[00:34:48.000 --> 00:34:51.000]  完成上帝的旨意
[00:34:51.000 --> 00:34:53.000]  願榮耀歸於我們
[00:34:53.000 --> 00:34:55.000]  諸耶穌基督的父神
[00:34:55.000 --> 00:34:58.000]  在15章13節裏面
[00:34:58.000 --> 00:35:01.000]  有一個祝福 祝禱
[00:35:01.000 --> 00:35:03.000]  我也很願意在結束的時候
[00:35:03.000 --> 00:35:05.000]  用這節的經文
[00:35:05.000 --> 00:35:09.000]  跟大家一起彼此的祝福
[00:35:09.000 --> 00:35:12.000]  願賜盼望的神
[00:35:12.000 --> 00:35:14.000]  因你們的信
[00:35:14.000 --> 00:35:17.000]  將各樣的喜樂 平安
[00:35:17.000 --> 00:35:19.000]  充滿你們的心
[00:35:19.000 --> 00:35:22.000]  使你們藉著聖靈的能力
[00:35:22.000 --> 00:35:24.000]  大有盼望
[00:35:25.000 --> 00:35:27.000]  (掌聲鼓勵)
[00:35:27.000 --> 00:35:29.000]  (音樂停止)
[00:35:29.000 --> 00:35:31.000]  (音樂停止)

