
[00:00:00.000 --> 00:00:04.000]  剛才敬拜完之後 心裏面頗掛念的是
[00:40:03.000 --> 00:40:08.000]  那天祝福留下的香港人
[00:40:08.000 --> 00:40:11.000]  當很多人已經離開的時候
[00:40:11.000 --> 00:40:14.000]  留下的香港人
[00:40:14.000 --> 00:40:17.000]  讓自己的生命
[00:40:17.000 --> 00:40:19.000]  離開很多框架
[00:40:19.000 --> 00:40:22.000]  多一份信仰的精彩和一樣
[00:40:22.000 --> 00:40:26.000]  在自己的生命裏邊能夠研發出來
[00:40:26.000 --> 00:40:31.000]  離開的香港人
[00:40:31.000 --> 00:40:33.000]  我們都期盼的是
[00:40:33.000 --> 00:40:35.000]  在世界各地不同的地方
[00:40:35.000 --> 00:40:37.000]  有一個在拉加科
[00:40:37.000 --> 00:40:40.000]  你知道住在拉加科是多漂亮的
[00:40:40.000 --> 00:40:42.000]  我去過就知道了
[00:40:42.000 --> 00:40:44.000]  拉加科是一個多漂亮的地方
[00:40:44.000 --> 00:40:46.000]  那個地方全部都是樂園
[00:40:46.000 --> 00:40:48.000]  你住在哪裏都是樂園
[00:40:48.000 --> 00:40:51.000]  剛才看到留言
[00:40:51.000 --> 00:40:53.000]  有人問候Folk Church
[00:40:53.000 --> 00:40:55.000]  他在拉加科
[00:40:55.000 --> 00:40:57.000]  拉加科即是甚麼
[00:40:57.000 --> 00:40:59.000]  尼加拉瓜大瀑布
[00:40:59.000 --> 00:41:01.000]  去到這麼漂亮的地方
[00:41:01.000 --> 00:41:04.000]  我希望你在那裏
[00:41:04.000 --> 00:41:07.000]  都找到上帝給你的啟發
[00:41:07.000 --> 00:41:10.000]  找到上帝在你生命裏邊離開了之後
[00:41:10.000 --> 00:41:12.000]  離開香港之後
[00:41:12.000 --> 00:41:15.000]  你可以在那裏看到更多不一樣的東西
[00:41:15.000 --> 00:41:19.000]  告訴香港人
[00:41:19.000 --> 00:41:22.000]  離開的人
[00:41:22.000 --> 00:41:25.000]  繼續都能夠承載上帝的恩典
[00:41:25.000 --> 00:41:27.000]  讓我們彼此同心
[00:41:27.000 --> 00:41:30.000]  看這個恩典多而又多
[00:41:30.000 --> 00:41:33.000]  雖然前面的路沒有人知道怎樣走
[00:41:33.000 --> 00:41:37.000]  但你和我可以彼此鼓勵
[00:41:37.000 --> 00:41:40.000]  走一條不知道的路
[00:41:40.000 --> 00:41:42.000]  我一起祈禱
[00:41:42.000 --> 00:41:44.000]  天父多謝你讓我們今天空間時間
[00:41:44.000 --> 00:41:46.000]  一齊來到你面前
[00:41:46.000 --> 00:41:50.000]  天父你知道我們人生很渺小
[00:41:50.000 --> 00:41:52.000]  日子很短小
[00:41:52.000 --> 00:41:56.000]  我們知道上帝你總是會有很多驚訝
[00:41:56.000 --> 00:41:59.000]  在我們心裏出現
[00:41:59.000 --> 00:42:02.000]  就好像彼得所經歷的一樣
[00:42:02.000 --> 00:42:04.000]  他以為是一個高峰
[00:42:04.000 --> 00:42:06.000]  是一個很精彩的人生
[00:42:06.000 --> 00:42:09.000]  從之後會榮華富貴跟著他
[00:42:09.000 --> 00:42:11.000]  但怎知他面對一個
[00:42:11.000 --> 00:42:13.000]  他要跟的人是一個死亡的人
[00:42:13.000 --> 00:42:14.000]  是一個復活的人
[00:42:14.000 --> 00:42:15.000]  是一個升天的人
[00:42:15.000 --> 00:42:19.000]  是一個不再存在的人
[00:42:19.000 --> 00:42:21.000]  怎樣走他人生每一步
[00:42:21.000 --> 00:42:24.000]  走下去都不知道怎樣走的時候
[00:42:24.000 --> 00:42:27.000]  你卻讓他可以走到
[00:42:27.000 --> 00:42:30.000]  雖然跌跌碰碰起跌跌
[00:42:30.000 --> 00:42:32.000]  但天父我求的是
[00:42:32.000 --> 00:42:35.000]  你藉著今天的餅和杯聖餐
[00:42:35.000 --> 00:42:39.000]  讓我們重溫這個故事和經歷的時候
[00:42:39.000 --> 00:42:42.000]  讓我們都好像靠著你的恩典一樣
[00:42:42.000 --> 00:42:46.000]  學習彼得這樣走下去
[00:42:46.000 --> 00:42:48.000]  求恩主的手
[00:42:48.000 --> 00:42:51.000]  你施恩在我們身上
[00:42:51.000 --> 00:42:55.000]  憐憫祝福無論在香港或世界各地的弟兄姊妹
[00:42:55.000 --> 00:42:57.000]  在面對前面的日子好像很艱難
[00:42:57.000 --> 00:42:58.000]  我不知道怎樣走下去的時候
[00:42:58.000 --> 00:43:03.000]  面對很多人的生命被克制被剝削
[00:43:03.000 --> 00:43:07.000]  落入一個困難裡邊的時候
[00:43:07.000 --> 00:43:09.000]  我們一起活出
[00:43:09.000 --> 00:43:13.000]  我們應該在上帝的面前活出那份火花
[00:43:13.000 --> 00:43:15.000]  讓生命繼續精彩
[00:43:15.000 --> 00:43:18.000]  讓生命繼續彼此點燃
[00:43:18.000 --> 00:43:22.000]  讓生命來到你面前的時候成為不一樣
[00:43:22.000 --> 00:43:24.000]  求主你憐憫我們幫助我們
[00:43:24.000 --> 00:43:26.000]  多天父你看我們面前有什麼禱告
[00:43:26.000 --> 00:43:28.000]  奉耶穌基督你寶貴的名字而求
[00:43:28.000 --> 00:43:30.000]  阿們
[00:43:30.000 --> 00:43:31.000]  謝謝大家
[00:43:31.000 --> 00:43:33.000]  (字幕製作:貝爾)

