
[00:00:00.000 --> 00:00:04.800]  多謝敬拜隊將大自然帶到我們的崇拜裡面
[00:40:12.000 --> 00:40:13.000]  祝福你
[00:40:13.000 --> 00:40:16.000]  希望縱然你在遠方
[00:40:16.000 --> 00:40:19.000]  仍然可以在這裡一起去崇拜
[00:40:19.000 --> 00:40:23.000]  一起去懷著盼望的去禱告
[00:40:23.000 --> 00:40:26.000]  一起去唱一首《回應詩》
[00:40:26.000 --> 00:40:30.000]  找了很久
[00:40:30.000 --> 00:40:36.000]  一首能夠跟盼望或禱告有關的詩歌
[00:40:36.000 --> 00:40:46.000]  我們一起用禱告、盼望的心去祈求上帝
[00:40:46.000 --> 00:40:50.000]  將我們的未來
[00:40:50.000 --> 00:40:52.000]  將我們這個星期
[00:40:52.000 --> 00:40:54.000]  將我們下半年
[00:40:54.000 --> 00:40:57.000]  將我們不久的將來
[00:40:57.000 --> 00:41:01.000]  每一位一切交託給我們上帝
[00:41:01.000 --> 00:41:09.000]  因為祂是那位救贖、盼望的主
[00:41:09.000 --> 00:41:13.000]  釋在、根在、將要來臨的耶穌基督

