
[00:00:00.000 --> 00:00:03.000]  牛年是一個頗重要的日子
[00:35:51.000 --> 00:35:53.000]  我們都受這些苦難和痛楚
[00:35:53.000 --> 00:35:55.000]  大定寺門在這個時候
[00:35:55.000 --> 00:35:59.000]  我們試一下求神指示我們
[00:35:59.000 --> 00:36:03.000]  讓我們的眼目看著她
[00:36:03.000 --> 00:36:07.000]  讓我們去體會一下
[00:36:07.000 --> 00:36:09.000]  我們信仰所活出來的東西
[00:36:09.000 --> 00:36:13.000]  不要再讓人覺得
[00:36:13.000 --> 00:36:15.000]  是the year
[00:36:15.000 --> 00:36:17.000]  the report of the year
[00:36:17.000 --> 00:36:19.000]  the hearing of the year
[00:36:19.000 --> 00:36:21.000]  或者force report 關於上帝的東西
[00:36:21.000 --> 00:36:23.000]  讓我們所做的事
[00:36:23.000 --> 00:36:25.000]  是可以和上帝
[00:36:25.000 --> 00:36:27.000]  是可以和上帝
[00:36:27.000 --> 00:36:29.000]  直接有關連的
[00:36:29.000 --> 00:36:31.000]  我更加祈禱的是
[00:36:31.000 --> 00:36:33.000]  如果你說第四節
[00:36:33.000 --> 00:36:35.000]  上帝指示我們
[00:36:35.000 --> 00:36:37.000]  知道我們的話
[00:36:37.000 --> 00:36:39.000]  我祈禱的是
[00:36:39.000 --> 00:36:41.000]  福音書所做的事
[00:36:41.000 --> 00:36:43.000]  弟兄姐妹所經歷的事
[00:36:43.000 --> 00:36:45.000]  從來不是渣流灘的事
[00:36:45.000 --> 00:36:49.000]  希望我們自己不是
[00:36:49.000 --> 00:36:51.000]  我們所說的事不是
[00:36:51.000 --> 00:36:53.000]  我所做的事不是
[00:36:53.000 --> 00:36:55.000]  而是弟兄姐妹之間的
[00:36:55.000 --> 00:36:57.000]  團契生活都不是
[00:36:57.000 --> 00:36:59.000]  我們目者去目養弟兄姐妹
[00:36:59.000 --> 00:37:03.000]  她都要用她的真誠和愛
[00:37:03.000 --> 00:37:05.000]  和我們相處、聊天
[00:37:05.000 --> 00:37:07.000]  而弟兄姐妹與弟兄姐妹之間
[00:37:07.000 --> 00:37:09.000]  那種愛和維繫
[00:37:09.000 --> 00:37:11.000]  亦都是真誠地見到上帝在我們當中
[00:37:11.000 --> 00:37:15.000]  而不是那些force report about God 的東西
[00:37:15.000 --> 00:37:19.000]  Full Church
[00:37:19.000 --> 00:37:21.000]  成立了兩年有多
[00:37:21.000 --> 00:37:25.000]  我自己的祈禱
[00:37:25.000 --> 00:37:27.000]  是讓在這個地方裏面
[00:37:27.000 --> 00:37:29.000]  我們能夠見到上帝
[00:37:31.000 --> 00:37:33.000]  不要再讓人覺得我們在聽
[00:37:33.000 --> 00:37:35.000]  別人怎麼說那些
[00:37:35.000 --> 00:37:37.000]  force report 關於上帝的東西
[00:37:37.000 --> 00:37:41.000]  在新的一年裏面
[00:37:41.000 --> 00:37:43.000]  可不可以我們再一次
[00:37:43.000 --> 00:37:45.000]  重整我們的生命
[00:37:45.000 --> 00:37:47.000]  這個逆轉的意思是
[00:37:47.000 --> 00:37:49.000]  不要再做
[00:37:49.000 --> 00:37:51.000]  阿當、阿華
[00:37:51.000 --> 00:37:53.000]  試試放下
[00:37:53.000 --> 00:37:55.000]  我們過去的傷痕和難過
[00:37:55.000 --> 00:37:59.000]  反而更加積極看著前面的路
[00:37:59.000 --> 00:38:01.000]  既然我都受了很多
[00:38:01.000 --> 00:38:03.000]  force report about God 的經驗
[00:38:03.000 --> 00:38:07.000]  可不可以在我往後的日子裏面
[00:38:07.000 --> 00:38:11.000]  尤其是我還留在香港的這班傻子、傻婆
[00:38:11.000 --> 00:38:17.000]  面對這麼難的難處的時候
[00:38:17.000 --> 00:38:21.000]  怎樣真誠地
[00:38:21.000 --> 00:38:23.000]  活出我們應該活出的信仰
[00:38:23.000 --> 00:38:27.000]  讓我們身旁的人
[00:38:27.000 --> 00:38:29.000]  看到
[00:38:29.000 --> 00:38:31.000]  上帝和我們在一起
[00:38:31.000 --> 00:38:35.000]  讓我們一起低頭禱告
[00:38:35.000 --> 00:38:39.000]  天父多謝你
[00:38:39.000 --> 00:38:41.000]  多謝你今天和我們在一起
[00:38:41.000 --> 00:38:43.000]  讓我們在新年這個時候
[00:38:43.000 --> 00:38:45.000]  重新再一次
[00:38:45.000 --> 00:38:49.000]  藉著阿當、阿華的經歷
[00:38:49.000 --> 00:38:51.000]  給我們提醒
[00:38:51.000 --> 00:38:53.000]  不效法他們那種
[00:38:53.000 --> 00:38:55.000]  要全知全能
[00:38:55.000 --> 00:38:57.000]  讓他們學習約八一樣
[00:38:57.000 --> 00:39:01.000]  來到你面前不再問
[00:39:01.000 --> 00:39:03.000]  不再追求
[00:39:03.000 --> 00:39:05.000]  我們為何會遭遇這些事情
[00:39:05.000 --> 00:39:09.000]  反而問我們遭遇這些事情之後
[00:39:09.000 --> 00:39:11.000]  我們怎樣繼續在前面
[00:39:11.000 --> 00:39:13.000]  生命的日子裏面
[00:39:13.000 --> 00:39:15.000]  讓人見到上帝
[00:39:15.000 --> 00:39:19.000]  不是那些亂說上帝的事
[00:39:19.000 --> 00:39:23.000]  天父求你自己這一刻
[00:39:23.000 --> 00:39:25.000]  親自和我們每一個
[00:39:25.000 --> 00:39:27.000]  Fold Church
[00:39:27.000 --> 00:39:29.000]  香港的弟兄姊妹說
[00:39:29.000 --> 00:39:33.000]  我們想要真的東西
[00:39:33.000 --> 00:39:35.000]  我們想要真實的東西
[00:39:35.000 --> 00:39:39.000]  我們想要關於上帝
[00:39:39.000 --> 00:39:41.000]  最真的一面
[00:39:41.000 --> 00:39:45.000]  天父讓我們這個群體謙卑到你面前
[00:39:45.000 --> 00:39:47.000]  一起學習
[00:39:47.000 --> 00:39:51.000]  怎樣真誠地相待
[00:39:51.000 --> 00:39:53.000]  怎樣用我們的眼目
[00:39:53.000 --> 00:39:55.000]  只看著你自己
[00:39:55.000 --> 00:39:57.000]  多謝天父你聽我們這次禱告
[00:39:57.000 --> 00:39:59.000]  奉耶穌基督保衛您的名球
[00:39:59.000 --> 00:40:01.000]  Amen
[00:40:01.000 --> 00:40:02.000]  祢保贵名称
[00:40:02.000 --> 00:40:04.000]  Amen

