
[00:00:00.000 --> 00:00:01.800]  現在是宣導的時候
[00:39:17.800 --> 00:39:19.400]  我們今早一齊
[00:39:19.400 --> 00:39:22.000]  我們有三百人坐在這裡
[00:39:22.000 --> 00:39:24.400]  等候上主的差遣
[00:39:24.400 --> 00:39:26.800]  我們在我們的職場、家庭
[00:39:26.800 --> 00:39:30.000]  去為主發光、發熱
[00:39:30.000 --> 00:39:32.000]  我們這樣的感恩禱告
[00:39:32.000 --> 00:39:34.000]  奉耶穌基督的名
[00:39:34.000 --> 00:39:35.000]  阿們
[00:39:35.000 --> 00:39:37.000]  阿們
[00:39:37.000 --> 00:39:39.000]  (字幕製作:貝爾)
[00:39:39.000 --> 00:39:41.000]  (音樂停止)

