
[00:00:00.000 --> 00:00:02.000]  宣讀的時間
[00:37:07.000 --> 00:37:09.000]  各位弟兄姊妹
[00:37:09.000 --> 00:37:13.000]  我們有一個很大的責任
[00:37:13.000 --> 00:37:16.000]  就是要將主耶穌告訴別人
[00:37:16.000 --> 00:37:21.000]  讓人進入這個屬靈的智慧悟性
[00:37:21.000 --> 00:37:24.000]  讓人能夠知道神的旨意
[00:37:24.000 --> 00:37:28.000]  讓人能夠可以在他的生命裏結果子
[00:37:28.000 --> 00:37:32.000]  而且是漸漸的多知道神
[00:37:32.000 --> 00:37:35.000]  又照他榮耀的權能
[00:37:35.000 --> 00:37:40.000]  在一切的事情上力上加力
[00:37:40.000 --> 00:37:45.000]  很叫我們能夠歡歡喜喜的忍耐、寬容
[00:37:45.000 --> 00:37:48.000]  你能夠駕馭自己的生命
[00:37:48.000 --> 00:37:51.000]  駕馭自己的脾氣
[00:37:51.000 --> 00:37:54.000]  而且這個力是因為榮耀的權能
[00:37:54.000 --> 00:37:57.000]  耶穌和這位造物主
[00:37:57.000 --> 00:37:59.000]  這位的神
[00:37:59.000 --> 00:38:01.000]  在我們的生命裏面
[00:38:01.000 --> 00:38:03.000]  就是藉著這個知識
[00:38:03.000 --> 00:38:06.000]  所以哥羅西書是一而再講
[00:38:06.000 --> 00:38:08.000]  屬靈的知識
[00:38:08.000 --> 00:38:11.000]  屬靈的智慧悟性
[00:38:11.000 --> 00:38:14.000]  希望在我們的生命裏面
[00:38:14.000 --> 00:38:18.000]  我們有這個渴慕對神的認識
[00:38:18.000 --> 00:38:21.000]  認識帶來的是我們的生命
[00:38:21.000 --> 00:38:23.000]  願意成為別人的一個祝福
[00:38:23.000 --> 00:38:25.000]  我們一起祈禱
[00:38:25.000 --> 00:38:27.000]  我們親愛的主耶穌
[00:38:27.000 --> 00:38:29.000]  我們真的很感謝你
[00:38:29.000 --> 00:38:32.000]  你就是這樣來將恩典給過我們
[00:38:32.000 --> 00:38:34.000]  毫無保留
[00:38:34.000 --> 00:38:36.000]  沒有任何的條件
[00:38:36.000 --> 00:38:40.000]  就是這樣來為我們在十字架上犧牲
[00:38:40.000 --> 00:38:41.000]  所以保羅
[00:38:41.000 --> 00:38:43.000]  他願意保門基督
[00:38:43.000 --> 00:38:46.000]  在十架上患難的缺欠
[00:38:46.000 --> 00:38:48.000]  他願意為哥羅西教會
[00:38:48.000 --> 00:38:51.000]  來感謝和禱告
[00:38:51.000 --> 00:38:52.000]  我們多謝主
[00:38:52.000 --> 00:38:54.000]  但願我們在地上
[00:38:54.000 --> 00:38:56.000]  感孫家的弟兄姊妹
[00:38:56.000 --> 00:38:58.000]  無論我們在這個地方
[00:38:58.000 --> 00:39:00.000]  或者我們在平常周間
[00:39:00.000 --> 00:39:02.000]  在我們的職場
[00:39:02.000 --> 00:39:03.000]  在我們的家庭
[00:39:03.000 --> 00:39:06.000]  在我們能夠接觸到的群體當中
[00:39:06.000 --> 00:39:09.000]  我們很願意來服侍我們的主
[00:39:09.000 --> 00:39:13.000]  求祢使我們的屬靈生命成長
[00:39:13.000 --> 00:39:15.000]  求祢使我們能夠擁有
[00:39:15.000 --> 00:39:17.000]  屬靈的智慧和悟性
[00:39:17.000 --> 00:39:20.000]  叫我們能夠明白神的旨意
[00:39:20.000 --> 00:39:22.000]  我們一起在祢面前等候禱告
[00:39:22.000 --> 00:39:24.000]  奉耶穌基督的名
[00:39:24.000 --> 00:39:26.000]  阿門
[00:39:26.000 --> 00:39:28.000]  (字幕製作/時間軸:秋月AutumnMoon)
[00:39:28.000 --> 00:39:31.000]  (字幕由 Amara.org 社群提供)

