
[00:00:00.000 --> 00:00:03.400]  你們要用堅固的信心抵擋它
[00:38:58.500 --> 00:38:59.500]  四樣東西
[00:38:59.500 --> 00:39:01.500]  才成全你們
[00:39:01.500 --> 00:39:02.500]  兼顧你們
[00:39:02.500 --> 00:39:03.500]  才力量給你們
[00:39:03.500 --> 00:39:04.500]  建立你們
[00:39:04.500 --> 00:39:07.500]  四個動詞很有力量
[00:39:07.500 --> 00:39:10.500]  就是你放心
[00:39:10.500 --> 00:39:13.500]  祂會成就
[00:39:13.500 --> 00:39:15.500]  祂會令到你完全
[00:39:15.500 --> 00:39:16.500]  你放心
[00:39:16.500 --> 00:39:17.500]  你進入到榮耀裏面
[00:39:17.500 --> 00:39:19.500]  不會甩皮甩骨的
[00:39:19.500 --> 00:39:22.500]  那個人很悽慘很悲慘很悲涼
[00:39:22.500 --> 00:39:24.500]  祂會成全你們
[00:39:24.500 --> 00:39:25.500]  成全我們
[00:39:25.500 --> 00:39:26.500]  去兼顧你們
[00:39:26.500 --> 00:39:28.500]  你不會動的
[00:39:28.500 --> 00:39:30.500]  你怎樣都不會被打倒的
[00:39:30.500 --> 00:39:31.500]  任何困難
[00:39:31.500 --> 00:39:33.500]  無論是肉身的困難
[00:39:33.500 --> 00:39:36.500]  是事業上的
[00:39:36.500 --> 00:39:38.500]  是人際關係上的任何困難
[00:39:38.500 --> 00:39:40.500]  你不被動搖
[00:39:40.500 --> 00:39:42.500]  祂給力量我們
[00:39:42.500 --> 00:39:44.500]  一定有力
[00:39:44.500 --> 00:39:45.500]  你不會沮喪
[00:39:45.500 --> 00:39:48.500]  一直沉沉沉到不知道何時
[00:39:48.500 --> 00:39:50.500]  建立我們
[00:39:50.500 --> 00:39:51.500]  很寶貴
[00:39:51.500 --> 00:39:53.500]  連續四個動詞
[00:39:53.500 --> 00:39:56.500]  好像那些拳擊的人
[00:39:56.500 --> 00:39:58.500]  致命的一擊
[00:39:58.500 --> 00:40:00.500]  最後連續幾個飛拳
[00:40:00.500 --> 00:40:02.500]  打打打打打打到你
[00:40:02.500 --> 00:40:04.500]  服你服你
[00:40:04.500 --> 00:40:06.500]  就是這樣的情況
[00:40:06.500 --> 00:40:08.500]  在上帝這樣出手
[00:40:08.500 --> 00:40:09.500]  放心
[00:40:09.500 --> 00:40:10.500]  我們一定可以唱出
[00:40:10.500 --> 00:40:12.500]  那個德性的海歌
[00:40:12.500 --> 00:40:15.500]  所以彼得去到十一節的時候
[00:40:15.500 --> 00:40:17.500]  他說願權能歸給他
[00:40:17.500 --> 00:40:19.500]  直到永永遠遠
[00:40:19.500 --> 00:40:22.500]  要讚美上帝
[00:40:22.500 --> 00:40:24.500]  那個權能是屬於他
[00:40:24.500 --> 00:40:26.500]  他大有能力
[00:40:26.500 --> 00:40:28.500]  但願在那個困難裏
[00:40:28.500 --> 00:40:29.500]  越困難越好
[00:40:29.500 --> 00:40:31.500]  我和你都可以唱出
[00:40:31.500 --> 00:40:32.500]  一個德性的海歌
[00:40:32.500 --> 00:40:34.500]  一起讚美上帝
[00:40:34.500 --> 00:40:36.500]  願權能歸給他
[00:40:36.500 --> 00:40:38.500]  (字幕製作:貝爾)
[00:40:38.500 --> 00:40:41.500]  (字幕由 Amara.org 社群提供)

