
[00:00:00.000 --> 00:00:03.580]  現在到了正道的時間
[00:34:01.760 --> 00:34:03.760]  我會和大家祈禱結束
[00:34:03.760 --> 00:34:04.760]  (祈禱)
[00:34:04.760 --> 00:34:06.760]  (安靜片刻)
[00:34:06.760 --> 00:34:08.760]  (安靜片刻)
[00:34:08.760 --> 00:34:29.760]  七外天父
[00:34:29.760 --> 00:34:33.760]  這一刻我們向你低頭認罪
[00:34:34.760 --> 00:34:36.760]  我們都是一群罪人
[00:34:36.760 --> 00:34:40.760]  我們有很多
[00:34:40.760 --> 00:34:44.760]  無論我們知道還是不知道
[00:34:44.760 --> 00:34:49.760]  我們明知故犯還是自欺欺人的罪
[00:34:49.760 --> 00:34:51.760]  我們有很多
[00:34:51.760 --> 00:34:55.760]  我們都是一群罪人
[00:34:55.760 --> 00:34:58.760]  但我們知道
[00:34:58.760 --> 00:35:01.760]  上帝你沒有嫌棄我們是一群罪人
[00:35:02.760 --> 00:35:04.760]  你差遣你的獨生子耶穌基督
[00:35:04.760 --> 00:35:07.760]  來流出補血拯救我們
[00:35:07.760 --> 00:35:11.760]  壽冷節快到了
[00:35:11.760 --> 00:35:15.760]  我們知道又是重溫你恩典的時間
[00:35:15.760 --> 00:35:20.760]  求你真的用你的光光照我們
[00:35:20.760 --> 00:35:23.760]  讓我們真的知罪
[00:35:23.760 --> 00:35:27.760]  我們不要怕在你面前去認罪
[00:35:27.760 --> 00:35:30.760]  因為上帝你比任何人都了解我們
[00:35:30.760 --> 00:35:34.760]  你比我們自己更加了解我們自己
[00:35:34.760 --> 00:35:37.760]  你清楚我們有做錯甚麼
[00:35:37.760 --> 00:35:38.760]  犯了甚麼罪
[00:35:38.760 --> 00:35:40.760]  求你的光光照
[00:35:40.760 --> 00:35:42.760]  讓我們會反省
[00:35:42.760 --> 00:35:44.760]  我們會認罪
[00:35:44.760 --> 00:35:45.760]  我們會悔改
[00:35:45.760 --> 00:35:53.760]  讓我們都能夠再一次在你面前謙卑自己
[00:35:53.760 --> 00:35:57.760]  讓我們的行為
[00:35:58.760 --> 00:36:00.760]  都可以被佩上稱為一個基督徒
[00:36:00.760 --> 00:36:04.760]  讓我們放下過去
[00:36:04.760 --> 00:36:07.760]  我們重新振作
[00:36:07.760 --> 00:36:10.760]  離棄罪惡
[00:36:10.760 --> 00:36:12.760]  悔改歸向真神
[00:36:12.760 --> 00:36:15.760]  我們這樣祈禱
[00:36:15.760 --> 00:36:17.760]  交託奉主耶穌基督的名其求
[00:36:17.760 --> 00:36:19.760]  阿們
[00:36:19.760 --> 00:36:20.760]  阿們
[00:36:20.760 --> 00:36:23.760]  (字幕由 Amara.org 社群提供)
[00:36:23.760 --> 00:36:26.760]  (字幕由 Amara.org 社群提供)

