
[00:00:00.000 --> 00:00:06.000]  創世紀第十章第十至二十二節
[00:35:20.000 --> 00:35:21.000]  他所耕的田
[00:35:21.000 --> 00:35:22.000]  他的收成
[00:35:22.000 --> 00:35:25.000]  都會全部倍數地增加
[00:35:25.000 --> 00:35:27.000]  但相反他舅父不是這樣
[00:35:27.000 --> 00:35:33.000]  因為他舅父開始不喜歡他
[00:35:33.000 --> 00:35:38.000]  那可以怎樣做呢
[00:35:38.000 --> 00:35:40.000]  雅各得到上帝的吩咐
[00:35:40.000 --> 00:35:42.000]  在三十五章的一句時候
[00:35:42.000 --> 00:35:43.000]  就跟他說
[00:35:43.000 --> 00:35:44.000]  你要離開這個地方
[00:35:44.000 --> 00:35:46.000]  帶著你所有的老婆子女
[00:35:46.000 --> 00:35:48.000]  回到伯特利
[00:35:48.000 --> 00:35:51.000]  回到這個地方
[00:35:51.000 --> 00:35:52.000]  神還跟他說
[00:35:52.000 --> 00:35:54.000]  我就是你伯特利的上帝
[00:35:54.000 --> 00:35:55.000]  你要回到那裡
[00:35:55.000 --> 00:35:59.000]  築一座壇
[00:35:59.000 --> 00:36:02.000]  神就從與雅各說話的那地方
[00:36:02.000 --> 00:36:03.000]  升上去了
[00:36:03.000 --> 00:36:05.000]  講完這番說話
[00:36:05.000 --> 00:36:09.000]  雅各就在神跟他說話的地方
[00:36:09.000 --> 00:36:11.000]  立了一個柱子
[00:36:11.000 --> 00:36:12.000]  就是石柱
[00:36:12.000 --> 00:36:14.000]  在上面飄游
[00:36:14.000 --> 00:36:16.000]  然後雅各給那個地方
[00:36:16.000 --> 00:36:18.000]  名叫伯特利
[00:36:18.000 --> 00:36:20.000]  這裡就是他已經回到伯特利之後
[00:36:20.000 --> 00:36:24.000]  他真的再做這件事
[00:36:24.000 --> 00:36:26.000]  神的應許實現
[00:36:26.000 --> 00:36:28.000]  雅各許的願
[00:36:28.000 --> 00:36:30.000]  他也還願
[00:36:30.000 --> 00:36:33.000]  我們曾經向神求問了這麼多
[00:36:33.000 --> 00:36:34.000]  如果你怎樣怎樣
[00:36:34.000 --> 00:36:35.000]  我們就怎樣怎樣
[00:36:35.000 --> 00:36:43.000]  到底我們是不是真的這樣呢
[00:36:43.000 --> 00:36:44.000]  這幅圖
[00:36:44.000 --> 00:36:47.000]  剛剛在一個月前
[00:36:47.000 --> 00:36:49.000]  在課室裡跟一班學生拍攝
[00:36:49.000 --> 00:36:50.000]  其實一開始
[00:36:50.000 --> 00:36:52.000]  你會看到我有很多的活動
[00:36:52.000 --> 00:36:53.000]  不過單純的活動
[00:36:53.000 --> 00:36:55.000]  接觸學生是不夠的
[00:36:55.000 --> 00:36:57.000]  所以最近接觸他們
[00:36:57.000 --> 00:36:58.000]  學校讓我可以逢星期三
[00:36:58.000 --> 00:36:59.000]  星期四
[00:36:59.000 --> 00:37:00.000]  星期五
[00:37:00.000 --> 00:37:02.000]  這三天可以進去四班裡
[00:37:02.000 --> 00:37:05.000]  跟學生去教聖經
[00:37:05.000 --> 00:37:07.000]  其實教聖經也沒有規範
[00:37:07.000 --> 00:37:08.000]  我教什麼範圍
[00:37:08.000 --> 00:37:12.000]  也沒有教材給我
[00:37:12.000 --> 00:37:14.000]  我們可以很自由發揮
[00:37:14.000 --> 00:37:15.000]  但同一時間
[00:37:15.000 --> 00:37:17.000]  真的要求上帝給我們的智慧
[00:37:17.000 --> 00:37:20.000]  每個禮拜要預備四個不同的小組
[00:37:20.000 --> 00:37:24.000]  其中一個小組是中一的新生
[00:37:24.000 --> 00:37:27.000]  特別有一個男生戴眼鏡
[00:37:27.000 --> 00:37:30.000]  你會發覺很少尼泊爾學生需要戴眼鏡
[00:37:30.000 --> 00:37:32.000]  所以他的戴眼鏡是非常特別
[00:37:32.000 --> 00:37:34.000]  你怎樣分辨哪些是本地生呢
[00:37:34.000 --> 00:37:35.000]  一看全部都是戴眼鏡的
[00:37:35.000 --> 00:37:37.000]  多數都是本地生
[00:37:37.000 --> 00:37:38.000]  一看沒有戴眼鏡的
[00:37:38.000 --> 00:37:40.000]  就是非華裔生
[00:37:40.000 --> 00:37:41.000]  他還拿著
[00:37:41.000 --> 00:37:42.000]  拍照的時候
[00:37:42.000 --> 00:37:43.000]  他好像很有型
[00:37:43.000 --> 00:37:45.000]  側側地拿著一本書
[00:37:45.000 --> 00:37:48.000]  其實那本是聖經
[00:37:48.000 --> 00:37:50.000]  我帶同學生到圖書館
[00:37:50.000 --> 00:37:52.000]  每人借了一本聖經
[00:37:52.000 --> 00:37:53.000]  跟他們看聖經
[00:37:53.000 --> 00:37:55.000]  但老實說
[00:37:55.000 --> 00:37:57.000]  全部都是男生
[00:37:57.000 --> 00:37:59.000]  男生在中一就很開心活潑
[00:37:59.000 --> 00:38:02.000]  要他們看英文聖經
[00:38:02.000 --> 00:38:04.000]  英文其實不是他們的母語
[00:38:04.000 --> 00:38:06.000]  他們的母語是尼泊爾文
[00:38:06.000 --> 00:38:09.000]  但這個男生真的看
[00:38:09.000 --> 00:38:11.000]  我記得去年有一次
[00:38:11.000 --> 00:38:12.000]  有一個學生
[00:38:12.000 --> 00:38:13.000]  今年是中三
[00:38:13.000 --> 00:38:14.000]  去年是中二
[00:38:14.000 --> 00:38:15.000]  他叫Niraj
[00:38:15.000 --> 00:38:18.000]  他不見了飯糊
[00:38:18.000 --> 00:38:21.000]  但飯糊對他來說是非常重要
[00:38:21.000 --> 00:38:22.000]  裡面裝了
[00:38:22.000 --> 00:38:24.000]  不單是好吃的Momo
[00:38:24.000 --> 00:38:25.000]  Momo是尼泊爾餃子
[00:38:25.000 --> 00:38:26.000]  最重要的是
[00:38:26.000 --> 00:38:27.000]  如果他不見了這些
[00:38:27.000 --> 00:38:29.000]  他有機會被他媽媽打
[00:38:29.000 --> 00:38:31.000]  我都很詫異
[00:38:31.000 --> 00:38:33.000]  中二的男生真的會被媽媽打
[00:38:33.000 --> 00:38:34.000]  他很驚慌
[00:38:34.000 --> 00:38:36.000]  我跟他一起坐穿巴
[00:38:36.000 --> 00:38:39.000]  我又來到管理處問
[00:38:39.000 --> 00:38:42.000]  又去到那邊的辦理處
[00:38:42.000 --> 00:38:45.000]  問來問去都找不到
[00:38:45.000 --> 00:38:47.000]  後來過了一天
[00:38:47.000 --> 00:38:48.000]  到星期日上午
[00:38:48.000 --> 00:38:49.000]  我崇拜完了
[00:38:49.000 --> 00:38:52.000]  我就想不如儘管再過去問一次
[00:38:52.000 --> 00:38:54.000]  這次問到那個人
[00:38:54.000 --> 00:38:56.000]  他就說看來沒有飯糊
[00:38:56.000 --> 00:38:57.000]  但突然間他就說
[00:38:57.000 --> 00:38:58.000]  不是喔
[00:38:58.000 --> 00:39:00.000]  會不會在雪櫃裡面有呢
[00:39:00.000 --> 00:39:02.000]  他真的打開給他發現了
[00:39:02.000 --> 00:39:03.000]  然後他就告訴我
[00:39:03.000 --> 00:39:04.000]  我一打開一定是
[00:39:04.000 --> 00:39:06.000]  因為裡面有一個蘋果
[00:39:06.000 --> 00:39:07.000]  還有Momo
[00:39:07.000 --> 00:39:09.000]  這些不是一般人會留下的食物
[00:39:09.000 --> 00:39:12.000]  最後我星期一就拿回
[00:39:12.000 --> 00:39:13.000]  幫他留下的食物
[00:39:13.000 --> 00:39:15.000]  洗乾淨還給他
[00:39:15.000 --> 00:39:17.000]  但是他的反應
[00:39:17.000 --> 00:39:19.000]  我以為他會很開心很興奮
[00:39:19.000 --> 00:39:22.000]  誰知原來輕描淡寫
[00:39:22.000 --> 00:39:23.000]  沒有什麼
[00:39:23.000 --> 00:39:24.000]  其實我跟他說過
[00:39:24.000 --> 00:39:25.000]  不如我們一起祈禱
[00:39:25.000 --> 00:39:27.000]  為了找這個飯糊祈禱
[00:39:27.000 --> 00:39:28.000]  真的有祈禱
[00:39:28.000 --> 00:39:31.000]  但我發現原來他沒有什麼
[00:39:31.000 --> 00:39:34.000]  收到之後就走了
[00:39:34.000 --> 00:39:36.000]  同樣的事情
[00:39:36.000 --> 00:39:37.000]  類似的事情
[00:39:37.000 --> 00:39:40.000]  發生在Pravin身上
[00:39:40.000 --> 00:39:41.000]  Pravin呢
[00:39:41.000 --> 00:39:45.000]  今年又不見了手提電話
[00:39:45.000 --> 00:39:46.000]  Smartphone
[00:39:46.000 --> 00:39:48.000]  在巴士上
[00:39:48.000 --> 00:39:51.000]  你會想會有什麼下場呢
[00:39:51.000 --> 00:39:52.000]  通常都沒有的
[00:39:52.000 --> 00:39:54.000]  不見了Smartphone
[00:39:54.000 --> 00:39:56.000]  雖然我不知道是什麼型號
[00:39:56.000 --> 00:39:57.000]  就想著沒有
[00:39:57.000 --> 00:39:59.000]  但我照樣做同一件事
[00:39:59.000 --> 00:40:00.000]  來辦事處
[00:40:00.000 --> 00:40:01.000]  來管理處
[00:40:01.000 --> 00:40:02.000]  到處去問
[00:40:02.000 --> 00:40:03.000]  問來問去
[00:40:03.000 --> 00:40:05.000]  都告訴他真的收不到
[00:40:05.000 --> 00:40:06.000]  他說多數沒有了
[00:40:06.000 --> 00:40:07.000]  可能被別人收了
[00:40:07.000 --> 00:40:08.000]  我都是這樣想
[00:40:08.000 --> 00:40:09.000]  但同樣的
[00:40:09.000 --> 00:40:10.000]  我跟他一起祈禱
[00:40:10.000 --> 00:40:12.000]  我們都求上帝讓我們找到
[00:40:12.000 --> 00:40:13.000]  我心裏想
[00:40:13.000 --> 00:40:14.000]  是會找到的
[00:40:14.000 --> 00:40:17.000]  但上帝會用什麼方法我不知道
[00:40:17.000 --> 00:40:19.000]  過了兩天又回到學校
[00:40:19.000 --> 00:40:20.000]  他走得很開心
[00:40:20.000 --> 00:40:22.000]  小息的時候在走廊跟我說
[00:40:22.000 --> 00:40:24.000]  老師真的找到了
[00:40:24.000 --> 00:40:26.000]  我說你怎麼找到
[00:40:26.000 --> 00:40:27.000]  我在周圍
[00:40:27.000 --> 00:40:29.000]  我在這星期六日都問了兩次
[00:40:29.000 --> 00:40:30.000]  管理處都找不到
[00:40:30.000 --> 00:40:33.000]  他說原來那個巴士司機認得他
[00:40:33.000 --> 00:40:35.000]  還知道他掉了電話
[00:40:35.000 --> 00:40:37.000]  幫他收起來
[00:40:37.000 --> 00:40:39.000]  等他明天一早上學的時候
[00:40:39.000 --> 00:40:41.000]  才親自給他
[00:40:41.000 --> 00:40:44.000]  我說神真的很好
[00:40:44.000 --> 00:40:45.000]  對你很好
[00:40:45.000 --> 00:40:47.000]  神真的聽祈禱
[00:40:47.000 --> 00:40:49.000]  我們真的要感恩
[00:40:49.000 --> 00:40:51.000]  他彈彈跳跳
[00:40:51.000 --> 00:40:52.000]  其實他很肥
[00:40:52.000 --> 00:40:54.000]  我想有超過一百公斤
[00:40:54.000 --> 00:40:55.000]  很重
[00:40:55.000 --> 00:40:56.000]  站在我旁邊
[00:40:56.000 --> 00:40:57.000]  但他很開心很聚人
[00:40:57.000 --> 00:40:59.000]  他說神真的好
[00:40:59.000 --> 00:41:00.000]  我們真的要感恩
[00:41:00.000 --> 00:41:01.000]  我說站在走廊
[00:41:01.000 --> 00:41:02.000]  很多人走來走去
[00:41:02.000 --> 00:41:04.000]  我們現在一起祈禱
[00:41:04.000 --> 00:41:05.000]  我們要感謝神
[00:41:05.000 --> 00:41:06.000]  他說好
[00:41:06.000 --> 00:41:07.000]  就合上眼
[00:41:07.000 --> 00:41:08.000]  我們感謝神
[00:41:08.000 --> 00:41:10.000]  感謝神完結之後
[00:41:10.000 --> 00:41:11.000]  他真的繼續很開心
[00:41:11.000 --> 00:41:12.000]  我心裏就想
[00:41:12.000 --> 00:41:15.000]  很明顯是兩種的反應
[00:41:15.000 --> 00:41:18.000]  原來有人可以因為神聽禱告
[00:41:18.000 --> 00:41:20.000]  沒什麼特別
[00:41:20.000 --> 00:41:21.000]  聽禱告很奇怪
[00:41:21.000 --> 00:41:22.000]  可能剛好找到
[00:41:22.000 --> 00:41:23.000]  可能剛好
[00:41:23.000 --> 00:41:25.000]  因為我們有很多剛好
[00:41:25.000 --> 00:41:28.000]  都會覺得不會是這麼巧的神
[00:41:28.000 --> 00:41:30.000]  沒有這麼厲害
[00:41:30.000 --> 00:41:31.000]  沒有這麼靈
[00:41:31.000 --> 00:41:33.000]  但這個學生
[00:41:33.000 --> 00:41:35.000]  他真的很認定神是真的
[00:41:35.000 --> 00:41:38.000]  我的爸爸在十二月尾去世
[00:41:38.000 --> 00:41:40.000]  我都有告訴學生
[00:41:40.000 --> 00:41:41.000]  我記得一月的時候
[00:41:41.000 --> 00:41:43.000]  回到家遇到這個學生
[00:41:43.000 --> 00:41:45.000]  又是小息
[00:41:45.000 --> 00:41:46.000]  他跟我說
[00:41:46.000 --> 00:41:48.000]  老師,你還好嗎?
[00:41:48.000 --> 00:41:49.000]  其實他這樣說
[00:41:49.000 --> 00:41:50.000]  我已經想滴淚
[00:41:50.000 --> 00:41:52.000]  我說OK
[00:41:52.000 --> 00:41:53.000]  他說老師
[00:41:53.000 --> 00:41:55.000]  我知道你很傷心
[00:41:55.000 --> 00:41:56.000]  我為你祈禱
[00:41:56.000 --> 00:41:59.000]  他還跟其他同學玩
[00:41:59.000 --> 00:42:01.000]  跟著說:過來,過來
[00:42:01.000 --> 00:42:02.000]  一起來祈禱
[00:42:02.000 --> 00:42:04.000]  到最後其實沒有人理會他
[00:42:04.000 --> 00:42:06.000]  只有一個學生走過來
[00:42:06.000 --> 00:42:08.000]  說:好啊
[00:42:08.000 --> 00:42:10.000]  然後合上眼
[00:42:10.000 --> 00:42:11.000]  是他祈禱
[00:42:11.000 --> 00:42:13.000]  我一句都沒有說
[00:42:13.000 --> 00:42:15.000]  他弄我的圖片裏面說
[00:42:15.000 --> 00:42:16.000]  老師現在很傷心
[00:42:16.000 --> 00:42:17.000]  不開心
[00:42:17.000 --> 00:42:18.000]  我有一些天賦
[00:42:18.000 --> 00:42:19.000]  希望你給他
[00:42:19.000 --> 00:42:20.000]  令他開心
[00:42:20.000 --> 00:42:21.000]  開心
[00:42:21.000 --> 00:42:23.000]  幫他家人等等
[00:42:23.000 --> 00:42:25.000]  然後祈禱之後
[00:42:25.000 --> 00:42:26.000]  我說:Pavin
[00:42:26.000 --> 00:42:27.000]  你的祈禱很甜蜜
[00:42:27.000 --> 00:42:28.000]  很溫暖
[00:42:28.000 --> 00:42:30.000]  很真誠
[00:42:30.000 --> 00:42:33.000]  上帝真的很憐憫人
[00:42:33.000 --> 00:42:35.000]  我們不知道上帝何時會減少哪一個
[00:42:35.000 --> 00:42:39.000]  哪一個人會觸動到這些學生
[00:42:39.000 --> 00:42:41.000]  但是他們的反應
[00:42:41.000 --> 00:42:43.000]  令到我再次提醒我們
[00:42:43.000 --> 00:42:46.000]  真的不可以忘記上帝的一切恩惠
[00:42:46.000 --> 00:42:48.000]  不要忘記
[00:42:48.000 --> 00:42:49.000]  不要忘恩
[00:42:49.000 --> 00:42:52.000]  不要忘記福音館是神的大能
[00:42:52.000 --> 00:42:54.000]  是要救一切相信的
[00:42:54.000 --> 00:42:55.000]  先是猶太人
[00:42:55.000 --> 00:42:57.000]  後是加利尼人
[00:42:57.000 --> 00:42:59.000]  先是透過猶太人這個民族
[00:42:59.000 --> 00:43:01.000]  叫萬族得福
[00:43:01.000 --> 00:43:03.000]  叫萬族得福
[00:43:03.000 --> 00:43:04.000]  當日的雅各
[00:43:04.000 --> 00:43:06.000]  怎會想到神的應許
[00:43:06.000 --> 00:43:07.000]  在夢裏面應許
[00:43:07.000 --> 00:43:09.000]  到最後真的成為事實
[00:43:09.000 --> 00:43:10.000]  他生養眾多
[00:43:10.000 --> 00:43:12.000]  真的遍滿全地
[00:43:12.000 --> 00:43:15.000]  甚至叫萬族得福
[00:43:15.000 --> 00:43:21.000]  神的殿對雅各來說是一個記號
[00:43:21.000 --> 00:43:24.000]  你的記號又是甚麼呢
[00:43:24.000 --> 00:43:25.000]  我的記號
[00:43:25.000 --> 00:43:27.000]  就是當我見到月圓
[00:43:27.000 --> 00:43:29.000]  就是我的記號
[00:43:29.000 --> 00:43:32.000]  因為我曾經在宣教的那幾年裏
[00:43:32.000 --> 00:43:33.000]  那裏經常停電
[00:43:33.000 --> 00:43:34.000]  有一晚我竟然停電時
[00:43:34.000 --> 00:43:36.000]  忘記了帶電筒
[00:43:36.000 --> 00:43:38.000]  停電的意思是連街燈都沒有
[00:43:38.000 --> 00:43:40.000]  在街上黑漆漆
[00:43:40.000 --> 00:43:42.000]  我心想死了死了死了
[00:43:42.000 --> 00:43:44.000]  自己一個人回家真的很害怕
[00:43:44.000 --> 00:43:45.000]  怎算好
[00:43:45.000 --> 00:43:47.000]  這四隻突然會不會摔在地上
[00:43:47.000 --> 00:43:48.000]  會不會砸到地上
[00:43:48.000 --> 00:43:50.000]  但是突然發現又不是那麼黑
[00:43:50.000 --> 00:43:51.000]  為甚麼呢
[00:43:51.000 --> 00:43:52.000]  原來我抬頭一望
[00:43:52.000 --> 00:43:54.000]  就是一個月圓
[00:43:54.000 --> 00:43:56.000]  一個滿月的日子
[00:43:56.000 --> 00:43:58.000]  其實不是真的很黑
[00:43:58.000 --> 00:44:00.000]  然後我心裏面就出現一句說話
[00:44:00.000 --> 00:44:01.000]  是呀 月圓
[00:44:01.000 --> 00:44:03.000]  每逢見到月圓就提醒我
[00:44:03.000 --> 00:44:05.000]  上帝是與我同在
[00:44:05.000 --> 00:44:07.000]  我們祈禱
[00:44:07.000 --> 00:44:10.000]  感謝我們的主
[00:44:10.000 --> 00:44:12.000]  你讓伯特利成為
[00:44:12.000 --> 00:44:14.000]  在雅各心裏面
[00:44:14.000 --> 00:44:16.000]  他知道的神的殿
[00:44:16.000 --> 00:44:19.000]  你讓月圓成為一個記號
[00:44:19.000 --> 00:44:20.000]  提醒我
[00:44:20.000 --> 00:44:21.000]  上帝是與我同在
[00:44:21.000 --> 00:44:23.000]  主要我心願的
[00:44:23.000 --> 00:44:25.000]  就是祢應顯我們每一個弟兄姊妹
[00:44:25.000 --> 00:44:27.000]  在我們每一個同宮
[00:44:27.000 --> 00:44:29.000]  在我們每一個人的生命裏面
[00:44:29.000 --> 00:44:31.000]  都有記號
[00:44:31.000 --> 00:44:33.000]  讓我們真的時時想起的時候
[00:44:33.000 --> 00:44:34.000]  就會記得
[00:44:34.000 --> 00:44:35.000]  神呀
[00:44:35.000 --> 00:44:37.000]  祢是與我們同在
[00:44:37.000 --> 00:44:39.000]  總不離棄我們
[00:44:39.000 --> 00:44:41.000]  祢亦都沒有偏待我們
[00:44:41.000 --> 00:44:42.000]  主呀
[00:44:42.000 --> 00:44:44.000]  我們無論是一個艱難的過程
[00:44:44.000 --> 00:44:47.000]  或者是一個開心的快樂的日子
[00:44:47.000 --> 00:44:49.000]  總不忘記
[00:44:49.000 --> 00:44:51.000]  我們真的要常在祢裏面
[00:44:51.000 --> 00:44:53.000]  主呀,你們都會常在我們裏面
[00:44:53.000 --> 00:44:55.000]  又叫我們不要忘記
[00:44:55.000 --> 00:44:56.000]  祢的恩惠
[00:44:56.000 --> 00:44:58.000]  數算主的恩的時候
[00:44:58.000 --> 00:45:00.000]  總是叫我們在艱難裏面
[00:45:00.000 --> 00:45:02.000]  都會覺得歡喜快樂
[00:45:02.000 --> 00:45:04.000]  因為神呀,祢實在愛我們
[00:45:04.000 --> 00:45:07.000]  願你繼續賜福保守這間學校裏面
[00:45:07.000 --> 00:45:09.000]  無論是尼泊爾
[00:45:09.000 --> 00:45:10.000]  巴基斯坦
[00:45:10.000 --> 00:45:11.000]  還是本地生
[00:45:11.000 --> 00:45:13.000]  主呀,願他們都成為
[00:45:13.000 --> 00:45:15.000]  你的兒女
[00:45:15.000 --> 00:45:17.000]  蒙你的賜福
[00:45:17.000 --> 00:45:20.000]  像你賜福我們每一個人一樣
[00:45:20.000 --> 00:45:22.000]  多謝主聽禱告
[00:45:22.000 --> 00:45:23.000]  奉耶穌基督之名
[00:45:23.000 --> 00:45:24.000]  阿們
[00:45:24.000 --> 00:45:25.000]  阿們
[00:45:26.000 --> 00:45:29.000]  字幕由 Amara.org 社群提供
[00:45:29.000 --> 00:45:31.000]  (音樂)

