
[00:00:00.000 --> 00:00:06.000]  (主席)很高興今天主堂也有我們的堂主任牧師曾鈺桂牧師為我們去正道
[00:37:38.000 --> 00:37:41.000]  我們很盼望我們心靈裏面
[00:37:41.000 --> 00:37:42.000]  我們的內心
[00:37:42.000 --> 00:37:44.000]  真的有神的真理
[00:37:44.000 --> 00:37:47.000]  我們去明白和去認識
[00:37:47.000 --> 00:37:50.000]  更加我們能夠成為別人的祝福
[00:37:50.000 --> 00:37:53.000]  好像剛才我們見到尼泊爾這個族群
[00:37:53.000 --> 00:37:57.000]  他們還是在一個多神主義裏面
[00:37:57.000 --> 00:38:00.000]  不能夠明白什麼是真正獨一的神
[00:38:00.000 --> 00:38:03.000]  盼望我們能夠真正在我們能夠明白的
[00:38:03.000 --> 00:38:06.000]  和我們能夠可以去幫助的
[00:38:06.000 --> 00:38:08.000]  去成為很多他們的祝福
[00:38:08.000 --> 00:38:10.000]  願主施恩幫助我們
[00:38:10.000 --> 00:38:13.000]  我們一起在你面前等候禱告
[00:38:13.000 --> 00:38:15.000]  奉耶穌基督的名
[00:38:15.000 --> 00:38:17.000]  阿門
[00:38:17.000 --> 00:38:18.000]  阿門
[00:38:19.000 --> 00:38:20.000]  阿門
[00:38:20.000 --> 00:38:21.000]  阿門
[00:38:21.000 --> 00:38:22.000]  阿門
[00:38:22.000 --> 00:38:23.000]  阿門
[00:38:23.000 --> 00:38:24.000]  阿門
[00:38:24.000 --> 00:38:25.000]  阿門

