
[00:00:00.000 --> 00:00:03.660]  財牧師在我們當中分享神的話語
[00:40:58.920 --> 00:41:00.920]  因為心肝脾腎就完結了
[00:41:00.920 --> 00:41:03.920]  大家最關注的是肺
[00:41:03.920 --> 00:41:05.920]  心肝肺炎
[00:41:05.920 --> 00:41:07.920]  每個人都保護著肺
[00:41:07.920 --> 00:41:10.920]  肺中了就死了
[00:41:10.920 --> 00:41:11.920]  是不是
[00:41:11.920 --> 00:41:14.920]  我有朋友肝有事
[00:41:14.920 --> 00:41:16.920]  肝不行
[00:41:16.920 --> 00:41:18.920]  很多時候一個人死的時候
[00:41:18.920 --> 00:41:21.920]  有一個醫學上的診斷
[00:41:21.920 --> 00:41:25.920]  死於肝衰竭
[00:41:25.920 --> 00:41:27.920]  死於肺炎
[00:41:27.920 --> 00:41:33.920]  死於心臟停止
[00:41:33.920 --> 00:41:37.920]  心肝脾肺腎哪樣最大
[00:41:37.920 --> 00:41:39.920]  我問大家
[00:41:39.920 --> 00:41:43.920]  哪樣最大
[00:41:43.920 --> 00:41:45.920]  每一樣都那麼大
[00:41:45.920 --> 00:41:47.920]  對不對
[00:41:47.920 --> 00:41:51.920]  信望愛哪樣最大
[00:41:51.920 --> 00:41:53.920]  每一樣都那麼大
[00:41:53.920 --> 00:41:55.920]  你問我,每一樣都那麼大
[00:41:55.920 --> 00:41:59.920]  為什麼布羅華其中最大的是愛
[00:41:59.920 --> 00:42:02.920]  它是最有象徵性的
[00:42:02.920 --> 00:42:05.920]  因為你診斷一個人
[00:42:05.920 --> 00:42:07.920]  他是不是已經死亡
[00:42:07.920 --> 00:42:09.920]  你是看他的心
[00:42:09.920 --> 00:42:11.920]  是不是停止了跳動
[00:42:11.920 --> 00:42:18.920]  當然它也有一個非常重要的功能
[00:42:18.920 --> 00:42:20.920]  所以並不是說
[00:42:20.920 --> 00:42:22.920]  這個愛就是最大
[00:42:22.920 --> 00:42:24.920]  其他就次要
[00:42:24.920 --> 00:42:26.920]  你很重視愛
[00:42:26.920 --> 00:42:28.920]  其他就不用那麼重視
[00:42:28.920 --> 00:42:29.920]  不是
[00:42:29.920 --> 00:42:30.920]  每一個人會說
[00:42:30.920 --> 00:42:31.920]  我的心是最重要的
[00:42:31.920 --> 00:42:33.920]  所以其他就不用那麼重視
[00:42:33.920 --> 00:42:36.920]  我的肝腎不用理它那麼多
[00:42:36.920 --> 00:42:37.920]  不會的
[00:42:37.920 --> 00:42:39.920]  每一樣都那麼重要
[00:42:39.920 --> 00:42:42.920]  但是愛作為一個象徵
[00:42:42.920 --> 00:42:43.920]  一個代表
[00:42:43.920 --> 00:42:45.920]  就好像當我們見到火的時候
[00:42:45.920 --> 00:42:48.920]  我們就知道有物質
[00:42:48.920 --> 00:42:50.920]  和有空氣
[00:42:50.920 --> 00:42:51.920]  當火一出現的時候
[00:42:51.920 --> 00:42:53.920]  你就知道這個空間是有空氣
[00:42:53.920 --> 00:42:55.920]  和有東西被它燒
[00:42:55.920 --> 00:42:57.920]  很自然的
[00:42:57.920 --> 00:42:58.920]  你知道
[00:42:58.920 --> 00:43:01.920]  你不會只是見到火
[00:43:01.920 --> 00:43:02.920]  當你見到火的時候
[00:43:02.920 --> 00:43:03.920]  你就會知道
[00:43:03.920 --> 00:43:06.920]  其他兩樣東西都存在著
[00:43:06.920 --> 00:43:08.920]  所以它就成為了一個代表
[00:43:08.920 --> 00:43:10.920]  你看到這個人的心跳
[00:43:10.920 --> 00:43:11.920]  就是說
[00:43:11.920 --> 00:43:15.920]  他這個人還有一種存活
[00:43:15.920 --> 00:43:21.920]  最後說一個例子
[00:43:21.920 --> 00:43:23.920]  我回大陸
[00:43:23.920 --> 00:43:25.920]  去到農村
[00:43:25.920 --> 00:43:28.920]  有一次偶然的機會見到
[00:43:28.920 --> 00:43:30.920]  香港沒有見到這種情況
[00:43:30.920 --> 00:43:32.920]  在農村的地方
[00:43:32.920 --> 00:43:33.920]  有人開車來
[00:43:33.920 --> 00:43:35.920]  車裡有很多爛鐵
[00:43:35.920 --> 00:43:36.920]  收回來的鐵
[00:43:36.920 --> 00:43:39.920]  然後就弄一個爐
[00:43:39.920 --> 00:43:42.920]  這個爐就鑄不同的器皿
[00:43:42.920 --> 00:43:45.920]  那些鍋
[00:43:45.920 --> 00:43:47.920]  他就拉起一個箱
[00:43:47.920 --> 00:43:49.920]  一個火箱
[00:43:49.920 --> 00:43:51.920]  把那些鐵
[00:43:51.920 --> 00:43:54.920]  我看到很多廢鐵都在那裡
[00:43:54.920 --> 00:43:55.920]  就丟下去
[00:43:55.920 --> 00:43:56.920]  就融化了
[00:43:56.920 --> 00:44:00.920]  就鑄成一個農村用的大的
[00:44:00.920 --> 00:44:02.920]  我很留心地看著他
[00:44:02.920 --> 00:44:04.920]  香港沒有這種情景
[00:44:04.920 --> 00:44:05.920]  我看他
[00:44:05.920 --> 00:44:07.920]  一直鑄的時候
[00:44:07.920 --> 00:44:10.920]  他要加一些碳進去
[00:44:10.920 --> 00:44:11.920]  還有一個動作
[00:44:11.920 --> 00:44:14.920]  就是他拉一個風箱
[00:44:14.920 --> 00:44:16.920]  把空氣泵進去
[00:44:16.920 --> 00:44:18.920]  這些溫度就會升高
[00:44:18.920 --> 00:44:20.920]  我看了一段時間
[00:44:20.920 --> 00:44:24.920]  很有一種感受
[00:44:24.920 --> 00:44:27.920]  怎樣可以產生高溫呢?
[00:44:27.920 --> 00:44:30.920]  需要有物料
[00:44:30.920 --> 00:44:32.920]  需要有空氣
[00:44:32.920 --> 00:44:34.920]  補充空氣
[00:44:34.920 --> 00:44:37.920]  需要的熱量就會增加
[00:44:37.920 --> 00:44:38.920]  提升熱量
[00:44:38.920 --> 00:44:42.920]  就連那些廢鐵
[00:44:42.920 --> 00:44:44.920]  都用掉
[00:44:44.920 --> 00:44:47.920]  變成了有用的器皿
[00:44:47.920 --> 00:44:50.920]  這個景象都刺激我們
[00:44:50.920 --> 00:44:52.920]  如火的愛
[00:44:52.920 --> 00:44:55.920]  讓我們當中就像這個鍋爐一樣
[00:44:55.920 --> 00:44:58.920]  我們一起祈禱
[00:44:58.920 --> 00:45:00.920]  求主的資恩
[00:45:00.920 --> 00:45:02.920]  求主的幫助
[00:45:02.920 --> 00:45:04.920]  讓我們真的
[00:45:04.920 --> 00:45:09.920]  由信忘愛
[00:45:09.920 --> 00:45:14.920]  讓我們的生命成為了有能量
[00:45:14.920 --> 00:45:19.920]  可以照明的
[00:45:19.920 --> 00:45:22.920]  讓其他人感到溫暖的
[00:45:22.920 --> 00:45:24.920]  我們這樣祈禱
[00:45:24.920 --> 00:45:26.920]  奉耶穌基督的名
[00:45:26.920 --> 00:45:28.920]  阿門
[00:45:28.920 --> 00:45:30.920]  (音樂播放)

