
[00:00:00.000 --> 00:00:03.320]  今早跟大家分享的講題就是
[00:38:49.320 --> 00:38:51.320]  他大學畢業
[00:38:51.320 --> 00:38:55.320]  他可以繼續在很多人的歡呼聲之下
[00:38:55.320 --> 00:38:59.320]  繼續做好他一個體育家
[00:38:59.320 --> 00:39:01.320]  參加比賽
[00:39:01.320 --> 00:39:03.320]  為國爭光
[00:39:03.320 --> 00:39:05.320]  但在這個時候
[00:39:05.320 --> 00:39:07.320]  他又不理周圍人的聲音
[00:39:07.320 --> 00:39:09.320]  他只專心聽到一把聲音
[00:39:09.320 --> 00:39:11.320]  就是主耶穌對他的吩咐
[00:39:11.320 --> 00:39:13.320]  他要服侍他
[00:39:13.320 --> 00:39:15.320]  耶穌說要他去天津
[00:39:15.320 --> 00:39:17.320]  他就去天津
[00:39:17.320 --> 00:39:20.320]  離開自己的國家
[00:39:20.320 --> 00:39:23.320]  甚至
[00:39:23.320 --> 00:39:27.320]  他有機會和他的妻兒離開
[00:39:27.320 --> 00:39:31.320]  當時已經是打仗打到興嘻嘻的
[00:39:31.320 --> 00:39:33.320]  二次大戰裏
[00:39:33.320 --> 00:39:35.320]  他可以和他們一起回加拿大
[00:39:35.320 --> 00:39:37.320]  但他又選擇了留下
[00:39:37.320 --> 00:39:40.320]  當然他也想不到
[00:39:40.320 --> 00:39:42.320]  後來被關進集中營
[00:39:42.320 --> 00:39:44.320]  但他進入集中營
[00:39:44.320 --> 00:39:46.320]  他沒有放棄
[00:39:46.320 --> 00:39:49.320]  他沒有怨天罵人
[00:39:49.320 --> 00:39:51.320]  亦有些記載
[00:39:51.320 --> 00:39:54.320]  他曾經一度經歷過靈性的低潮
[00:39:54.320 --> 00:39:56.320]  他心裏也有疑惑
[00:39:56.320 --> 00:40:01.320]  為何我會去到這樣的田地呢?
[00:40:01.320 --> 00:40:03.320]  他也有掛念他妻兒的時間
[00:40:03.320 --> 00:40:05.320]  他寫了很多書信
[00:40:05.320 --> 00:40:08.320]  亦有很多人將他的書信記錄下來
[00:40:08.320 --> 00:40:12.320]  但他就做了這樣的選擇
[00:40:12.320 --> 00:40:15.320]  繼續在集中營裏幫助其他人
[00:40:15.320 --> 00:40:17.320]  鼓勵其他人繼續傳福音
[00:40:17.320 --> 00:40:19.320]  他怎會知道他所鼓勵的
[00:40:19.320 --> 00:40:22.320]  例如大紹生牧師
[00:40:22.320 --> 00:40:25.320]  他們後來也繼續服侍上帝
[00:40:25.320 --> 00:40:29.320]  他們成立了中國內地會
[00:40:29.320 --> 00:40:33.320]  亦即是現在的OMF海外基督使團
[00:40:33.320 --> 00:40:38.320]  現在這個OMF在全世界有幾千個宣教士
[00:40:38.320 --> 00:40:43.320]  你怎會想到一個十多歲的小男孩
[00:40:43.320 --> 00:40:48.320]  將來可以發展到開一個警察會
[00:40:48.320 --> 00:40:50.320]  派這麼多宣教士出去呢?
[00:40:50.320 --> 00:40:52.320]  不小看每一個小羊
[00:40:52.320 --> 00:40:54.320]  我們的小朋友
[00:40:54.320 --> 00:40:56.320]  由幾歲到十多歲到二十多歲到三十多歲
[00:40:56.320 --> 00:40:59.320]  每一個年紀都可以服侍主
[00:40:59.320 --> 00:41:02.320]  每一個環境你都可以服侍主
[00:41:02.320 --> 00:41:06.320]  我們就善用現在我們有的機會和自由
[00:41:06.320 --> 00:41:09.320]  現在仍然是可以自由傳福音的
[00:41:09.320 --> 00:41:11.320]  要把握這些機會
[00:41:11.320 --> 00:41:14.320]  真的要好好反省
[00:41:14.320 --> 00:41:17.320]  如果上帝沒有使用你
[00:41:17.320 --> 00:41:19.320]  你真的要好好反省
[00:41:19.320 --> 00:41:21.320]  主啊!為何你不使用我?
[00:41:21.320 --> 00:41:23.320]  是否我不行呢?
[00:41:23.320 --> 00:41:27.320]  被主使用是一個榮耀
[00:41:27.320 --> 00:41:29.320]  若有人服侍我
[00:41:29.320 --> 00:41:31.320]  我必必尊重他
[00:41:32.320 --> 00:41:36.320]  愛主是我們的一個動機
[00:41:36.320 --> 00:41:40.320]  令我們有動力去服侍
[00:41:40.320 --> 00:41:43.320]  我們服侍的對準焦點
[00:41:43.320 --> 00:41:45.320]  是侍奉我們的上帝
[00:41:45.320 --> 00:41:47.320]  服侍他的羊
[00:41:47.320 --> 00:41:51.320]  我們的榮耀目的是榮耀主
[00:41:51.320 --> 00:41:56.320]  不是把榮耀歸給自己
[00:41:56.320 --> 00:41:58.320]  不是榮耀歸給教會
[00:41:58.320 --> 00:42:00.320]  不是榮耀歸給機構
[00:42:00.320 --> 00:42:02.320]  不是榮耀歸給任何人
[00:42:02.320 --> 00:42:04.320]  而是真是榮耀主自己
[00:42:04.320 --> 00:42:06.320]  最後的跟隨主
[00:42:06.320 --> 00:42:10.320]  跟隨主是你和主一個直接
[00:42:10.320 --> 00:42:12.320]  很個人的關係
[00:42:12.320 --> 00:42:14.320]  好好地跟隨主
[00:42:14.320 --> 00:42:16.320]  直至見主的面
[00:42:16.320 --> 00:42:18.320]  我們一起祈禱
[00:42:18.320 --> 00:42:26.320]  親愛的主耶穌我們很感謝你
[00:42:26.320 --> 00:42:28.320]  因為你愛教會
[00:42:28.320 --> 00:42:30.320]  甚至為教會寫命
[00:42:30.320 --> 00:42:32.320]  你愛我們
[00:42:32.320 --> 00:42:34.320]  甚至為我們寫命
[00:42:34.320 --> 00:42:37.320]  我們可以為你做些什麼呢
[00:42:37.320 --> 00:42:39.320]  主呀
[00:42:39.320 --> 00:42:42.320]  求你保守我們一個單純的信心
[00:42:42.320 --> 00:42:44.320]  和專一的心
[00:42:44.320 --> 00:42:46.320]  就是一條心去跟隨你
[00:42:46.320 --> 00:42:48.320]  專心去跟隨你
[00:42:48.320 --> 00:42:52.320]  專心去聽到你對我們呼召的聲音
[00:42:52.320 --> 00:42:56.320]  聽到你要我們用什麼方式
[00:42:56.320 --> 00:42:58.320]  什麼途徑
[00:42:58.320 --> 00:43:01.320]  或者什麼場合去服侍你
[00:43:01.320 --> 00:43:03.320]  去侍奉你
[00:43:03.320 --> 00:43:05.320]  無論環境際遇如何
[00:43:05.320 --> 00:43:07.320]  那些都不會難了我們
[00:43:07.320 --> 00:43:09.320]  可以去到主的跟前
[00:43:09.320 --> 00:43:11.320]  不會難了我們和你的關係
[00:43:11.320 --> 00:43:14.320]  正如彼得三次否認你
[00:43:14.320 --> 00:43:18.320]  主呀你都親自要去扶持他
[00:43:18.320 --> 00:43:20.320]  將他三次的挽回
[00:43:20.320 --> 00:43:22.320]  給他機會
[00:43:22.320 --> 00:43:23.320]  讓他明白
[00:43:23.320 --> 00:43:25.320]  主耶穌你不是戒懷
[00:43:25.320 --> 00:43:28.320]  不是再介意他之前做了什麼
[00:43:28.320 --> 00:43:31.320]  而是他現在要重新在你面前立志
[00:43:31.320 --> 00:43:32.320]  要跟隨你
[00:43:32.320 --> 00:43:33.320]  要愛你的時候
[00:43:33.320 --> 00:43:35.320]  主耶穌就給他的任務
[00:43:35.320 --> 00:43:37.320]  就是要餵養
[00:43:37.320 --> 00:43:38.320]  去牧養
[00:43:38.320 --> 00:43:40.320]  主耶穌我們今天將嘉欣樓
[00:43:40.320 --> 00:43:43.320]  每一個弟兄姊妹
[00:43:43.320 --> 00:43:45.320]  我們的童宮
[00:43:45.320 --> 00:43:46.320]  我們的大人
[00:43:46.320 --> 00:43:48.320]  小朋友
[00:43:48.320 --> 00:43:50.320]  我們都交到你面前
[00:43:50.320 --> 00:43:51.320]  主耶穌你要使用每一個
[00:43:51.320 --> 00:43:53.320]  你要呼召每一個成為
[00:43:53.320 --> 00:43:55.320]  我們所合用的器皿
[00:43:55.320 --> 00:43:57.320]  以致到我們真是彼此相愛
[00:43:57.320 --> 00:44:00.320]  亦都互相去鼓勵提醒
[00:44:00.320 --> 00:44:03.320]  因為愛的是愛主你自己
[00:44:03.320 --> 00:44:05.320]  照顧牧養的
[00:44:05.320 --> 00:44:07.320]  牧養你的羊
[00:44:07.320 --> 00:44:08.320]  屬於你的羊
[00:44:08.320 --> 00:44:09.320]  主耶穌求你
[00:44:09.320 --> 00:44:11.320]  讓我們在你的說話上
[00:44:11.320 --> 00:44:12.320]  更多的學習
[00:44:12.320 --> 00:44:15.320]  更用心的去明白主的話語
[00:44:15.320 --> 00:44:18.320]  以致到我們更加掌握得清楚
[00:44:18.320 --> 00:44:20.320]  主你的心意是如何
[00:44:20.320 --> 00:44:22.320]  我們又能夠好地將你的
[00:44:22.320 --> 00:44:24.320]  用你的說話去教導其他人
[00:44:24.320 --> 00:44:26.320]  去牧養去餵養其他人
[00:44:26.320 --> 00:44:29.320]  主耶穌我們如果有軟弱
[00:44:29.320 --> 00:44:30.320]  失望的時候
[00:44:30.320 --> 00:44:32.320]  主耶穌求你提醒我們
[00:44:32.320 --> 00:44:35.320]  就好像那位李愛潤牧師
[00:44:35.320 --> 00:44:37.320]  在這麼惡劣的環境
[00:44:37.320 --> 00:44:38.320]  但他沒有放棄
[00:44:38.320 --> 00:44:40.320]  他仍然鼓勵其他人
[00:44:40.320 --> 00:44:41.320]  何況我們今天
[00:44:41.320 --> 00:44:43.320]  可以在這個地方
[00:44:43.320 --> 00:44:46.320]  不單止是享用一個
[00:44:46.320 --> 00:44:47.320]  舒適的環境
[00:44:47.320 --> 00:44:49.320]  來親近你敬拜你
[00:44:49.320 --> 00:44:51.320]  而是我們亦都要走出去
[00:44:51.320 --> 00:44:53.320]  向我們的親朋戚友
[00:44:53.320 --> 00:44:54.320]  我們可以接觸
[00:44:54.320 --> 00:44:56.320]  或甚至接觸不到的人
[00:44:56.320 --> 00:44:58.320]  我們如何去為他們祈禱
[00:44:58.320 --> 00:44:59.320]  將福音帶給他們
[00:44:59.320 --> 00:45:00.320]  鼓勵他們
[00:45:00.320 --> 00:45:04.320]  主因為你是活著的主
[00:45:04.320 --> 00:45:07.320]  你是又真又活的主
[00:45:07.320 --> 00:45:10.320]  今天與我們同在同行
[00:45:10.320 --> 00:45:11.320]  主幫助我們
[00:45:11.320 --> 00:45:13.320]  專心去跟隨你
[00:45:13.320 --> 00:45:14.320]  感謝耶穌
[00:45:14.320 --> 00:45:17.320]  祈禱交託奉耶穌基督的性命而求
[00:45:17.320 --> 00:45:18.320]  阿們
[00:45:18.320 --> 00:45:19.320]  谢谢大家
[00:45:19.320 --> 00:45:21.320]  (CC字幕製作:貝爾)

