
[00:00:00.000 --> 00:00:02.640]  各位弟兄姊妹,主佬們平安
[00:32:37.280 --> 00:32:41.040]  秋天父我願我們的眾之體
[00:32:41.040 --> 00:32:45.960]  都真的經歷從你而來的那種更新和改變
[00:32:45.960 --> 00:32:50.440]  我們要有上帝你那種聖潔和公義
[00:32:50.440 --> 00:32:53.560]  我們要學習耶穌基督你的榜樣
[00:32:53.560 --> 00:32:55.680]  並且明白聖經的真理
[00:32:55.680 --> 00:32:58.960]  用聖經的真理去成為我們判斷
[00:32:58.960 --> 00:33:02.040]  去做行事為人的標準
[00:33:02.040 --> 00:33:07.400]  好讓我們真的能夠成為你的見證
[00:33:07.400 --> 00:33:09.960]  我們能夠在人面前成為你的炎
[00:33:09.960 --> 00:33:12.680]  成為你的光
[00:33:12.680 --> 00:33:15.080]  我們求天父你去親自幫助我們
[00:33:15.080 --> 00:33:17.760]  去監察自己的內心
[00:33:17.760 --> 00:33:20.200]  我們不再去自欺欺人
[00:33:20.200 --> 00:33:23.000]  我們真的去判斷自己
[00:33:23.000 --> 00:33:25.080]  有沒有犯罪 有沒有犯錯
[00:33:25.080 --> 00:33:27.160]  有沒有做了一些不公義的事
[00:33:27.160 --> 00:33:30.880]  有沒有跟一些所謂的外邦人混在一起
[00:33:30.880 --> 00:33:34.240]  甚至去學習他們
[00:33:34.240 --> 00:33:38.080]  我們求你去保守我們每一個弟兄姊妹的內心
[00:33:38.080 --> 00:33:42.280]  好讓我們過著一個聖潔無瑕的生活
[00:33:42.280 --> 00:33:45.200]  我們期待交託 奉耶穌基督的名祈求
[00:33:45.200 --> 00:33:46.200]  阿們

