
[00:00:00.000 --> 00:00:03.200]  (陳志全) 撥咗人學了陳酒又想學新的
[00:30:50.600 --> 00:30:52.600]  我好核突㗎喎再嚟過
[00:30:52.600 --> 00:30:54.600]  1 2 3
[00:30:54.600 --> 00:30:56.600]  凡是
[00:30:56.600 --> 00:30:58.600]  謙虛
[00:30:58.600 --> 00:31:00.600]  溫柔
[00:31:00.600 --> 00:31:02.600]  忍耐
[00:31:02.600 --> 00:31:04.600]  融和
[00:31:04.600 --> 00:31:06.600]  平彼
[00:31:06.600 --> 00:31:08.600]  歡
[00:31:08.600 --> 00:31:10.600]  凡是
[00:31:10.600 --> 00:31:12.600]  謙虛
[00:31:12.600 --> 00:31:14.600]  溫柔
[00:31:14.600 --> 00:31:16.600]  忍耐
[00:31:16.600 --> 00:31:18.600]  融和
[00:31:18.600 --> 00:31:20.600]  平彼
[00:31:20.600 --> 00:31:22.600]  慈
[00:31:22.600 --> 00:31:24.600]  戀愛
[00:31:24.600 --> 00:31:26.600]  呢個最重要呀
[00:31:26.600 --> 00:31:28.600]  鐵領保守
[00:31:28.600 --> 00:31:30.600]  成
[00:31:30.600 --> 00:31:32.600]  領
[00:31:32.600 --> 00:31:34.600]  所佔
[00:31:34.600 --> 00:31:36.600]  涵意
[00:31:36.600 --> 00:31:38.600]  為
[00:31:38.600 --> 00:31:40.600]  人的心
[00:31:40.600 --> 00:31:42.600]  再嚟
[00:31:42.600 --> 00:31:44.600]  鐵領
[00:31:44.600 --> 00:31:46.600]  保守
[00:31:46.600 --> 00:31:48.600]  成
[00:31:48.600 --> 00:31:50.600]  領
[00:31:50.600 --> 00:31:52.600]  所佔
[00:31:52.600 --> 00:31:54.600]  涵意
[00:31:54.600 --> 00:31:56.600]  為人的心
[00:31:56.600 --> 00:31:58.600]  多比啲掌聲我呀
[00:31:58.600 --> 00:32:00.600]  哈哈哈哈
[00:32:00.600 --> 00:32:02.600]  我真係覺得
[00:32:02.600 --> 00:32:04.600]  呢段嘅經文
[00:32:04.600 --> 00:32:06.600]  其實我係冇時間
[00:32:06.600 --> 00:32:08.600]  講我第二個嘅比喻
[00:32:08.600 --> 00:32:10.600]  咁我下次講
[00:32:10.600 --> 00:32:12.600]  我會停喺呢度
[00:32:12.600 --> 00:32:14.600]  呢段嘅經文
[00:32:14.600 --> 00:32:16.600]  我地一齊背好冇呀
[00:32:16.600 --> 00:32:18.600]  有沒有人把新酒裝在舊皮袋裏
[00:32:18.600 --> 00:32:20.600]  若是這樣
[00:32:20.600 --> 00:32:22.600]  新酒必將皮袋裂開
[00:32:22.600 --> 00:32:24.600]  酒便流出來
[00:32:24.600 --> 00:32:26.600]  皮袋壞了
[00:32:26.600 --> 00:32:28.600]  但新酒必需裝在新皮袋裏
[00:32:28.600 --> 00:32:30.600]  沒有人
[00:32:30.600 --> 00:32:32.600]  學了陳酒
[00:32:32.600 --> 00:32:34.600]  又想學新的
[00:32:34.600 --> 00:32:36.600]  他總說陳的好
[00:32:36.600 --> 00:32:38.600]  點解耶穌係呢度
[00:32:38.600 --> 00:32:40.600]  其實佢唔係指責
[00:32:40.600 --> 00:32:42.600]  邊個係新邊個係舊
[00:32:42.600 --> 00:32:44.600]  其實呢如果和諧冇撕裂呢
[00:32:44.600 --> 00:32:46.600]  舊同舊係冇問題
[00:32:46.600 --> 00:32:48.600]  好似我地返屋企拜年呢
[00:32:48.600 --> 00:32:50.600]  80歲嘅姨媽
[00:32:50.600 --> 00:32:52.600]  同78歲
[00:32:52.600 --> 00:32:54.600]  姑姐傾得好埋
[00:32:54.600 --> 00:32:56.600]  咁你話佢地兩個老餅
[00:32:56.600 --> 00:32:58.600]  咪老餅囉冇問題嘅
[00:32:58.600 --> 00:33:00.600]  佢地唔會嗌交嘅
[00:33:00.600 --> 00:33:02.600]  但係呢度係刻意用
[00:33:02.600 --> 00:33:04.600]  新同新皮袋
[00:33:04.600 --> 00:33:06.600]  同埋新酒
[00:33:06.600 --> 00:33:08.600]  咁我唔知道你係新皮袋還是新酒
[00:33:08.600 --> 00:33:10.600]  但係點解呢
[00:33:10.600 --> 00:33:12.600]  因為聖經係教導我地
[00:33:12.600 --> 00:33:14.600]  要心意更新
[00:33:14.600 --> 00:33:16.600]  而變化
[00:33:16.600 --> 00:33:18.600]  而且要察驗邊一啲先係
[00:33:18.600 --> 00:33:20.600]  神所喜悅嘅事
[00:33:20.600 --> 00:33:22.600]  所以我地每一日都係一個新做嘅人
[00:33:22.600 --> 00:33:24.600]  如果我地係新酒
[00:33:24.600 --> 00:33:26.600]  我地有冇責任去掃咗一個新皮袋
[00:33:26.600 --> 00:33:28.600]  我想講我地嘅信仰群體
[00:33:28.600 --> 00:33:30.600]  係要有一個新皮袋
[00:33:30.600 --> 00:33:32.600]  去承載呢個新酒
[00:33:32.600 --> 00:33:34.600]  咁所以彼此願意成為
[00:33:34.600 --> 00:33:36.600]  新酒又有
[00:33:36.600 --> 00:33:38.600]  凡事謙虛忍耐同埋
[00:33:38.600 --> 00:33:40.600]  竭力保守聖靈所賜合而為一嘅心
[00:33:40.600 --> 00:33:42.600]  有邊樣嘢係可以
[00:33:42.600 --> 00:33:44.600]  讓我地撕裂嘅呢
[00:33:44.600 --> 00:33:46.600]  同埋有邊樣嘢可以破壞基督嘅身體呢
[00:33:46.600 --> 00:33:48.600]  咁所以
[00:33:48.600 --> 00:33:50.600]  我今日就想留低呢幾個問號
[00:33:50.600 --> 00:33:52.600]  俾大家希望大家一齊努力
[00:33:52.600 --> 00:33:54.600]  咁如果今晚有時間就嚟啦
[00:33:54.600 --> 00:33:56.600]  冇時間呢
[00:33:56.600 --> 00:33:58.600]  唔好勉強因為
[00:33:58.600 --> 00:34:00.600]  上帝要猜我地喺唔同嘅崗位
[00:34:00.600 --> 00:34:02.600]  裏面成為新酒
[00:34:02.600 --> 00:34:04.600]  嚟到去調和呢個
[00:34:04.600 --> 00:34:06.600]  新嘅世界但如果人地
[00:34:06.600 --> 00:34:08.600]  嗰個係舊世界呢我地唔好
[00:34:08.600 --> 00:34:10.600]  著力去衝撞佢
[00:34:10.600 --> 00:34:12.600]  我地總要
[00:34:12.600 --> 00:34:14.600]  唔好撕裂唔好成為
[00:34:14.600 --> 00:34:16.600]  其中一個張力嘅來源
[00:34:16.600 --> 00:34:18.600]  我们下期再见 拜拜
[00:34:18.600 --> 00:34:21.600]  (字幕由 Amara.org 社群提供)

