
[00:00:00.000 --> 00:00:03.920]  各位姐妹平安 感謝主
[00:41:23.220 --> 00:41:25.980]  我們就可以在不同的時間
[00:41:25.980 --> 00:41:28.420]  在一些特定的場合裡面
[00:41:28.420 --> 00:41:30.100]  上帝就要使用
[00:41:30.100 --> 00:41:32.100]  我們藉著上帝的話
[00:41:32.100 --> 00:41:35.660]  去給很多人有適時的提醒
[00:41:35.660 --> 00:41:37.260]  適時的指引
[00:41:37.260 --> 00:41:39.580]  適時的教導
[00:41:39.580 --> 00:41:44.220]  所以這個可以進攻的武器
[00:41:44.220 --> 00:41:46.180]  很厲害的
[00:41:46.180 --> 00:41:47.180]  所以在這個
[00:41:47.180 --> 00:41:49.180]  保羅在《義忽所書》裡面
[00:41:49.180 --> 00:41:51.020]  一次兩次都講到
[00:41:51.020 --> 00:41:55.260]  現在是一個邪惡的世代
[00:41:55.260 --> 00:41:57.980]  什麼叫做邪惡
[00:41:57.980 --> 00:42:02.740]  惡就是一些很壞的東西
[00:42:02.740 --> 00:42:04.260]  邪惡的呢
[00:42:04.260 --> 00:42:06.260]  有童公說他是
[00:42:06.260 --> 00:42:08.260]  「衰上加衰」
[00:42:08.260 --> 00:42:10.260]  「壞上加壞」
[00:42:10.260 --> 00:42:11.060]  就是邪惡
[00:42:11.060 --> 00:42:13.780]  在一個這麼差的世代裡面
[00:42:13.780 --> 00:42:15.620]  我們就要穿上
[00:42:15.620 --> 00:42:19.260]  耶穌基督這個屬靈的軍裝
[00:42:19.260 --> 00:42:20.500]  保護自己
[00:42:20.500 --> 00:42:22.500]  也都要去進攻
[00:42:22.500 --> 00:42:23.900]  對付這個敵人
[00:42:23.900 --> 00:42:25.900]  我們一起禱告
[00:42:25.900 --> 00:42:30.900]  天父上帝我們感謝你
[00:42:30.900 --> 00:42:32.900]  因為你自己的道
[00:42:32.900 --> 00:42:34.900]  真是滿有能力
[00:42:34.900 --> 00:42:38.900]  是一個能夠改變人心的道
[00:42:38.900 --> 00:42:39.900]  能夠去
[00:42:39.900 --> 00:42:41.900]  這個叫我們沮喪的
[00:42:41.900 --> 00:42:42.900]  再一次有力
[00:42:42.900 --> 00:42:44.900]  叫我們走錯路的
[00:42:44.900 --> 00:42:47.900]  我們可以能夠走回正路
[00:42:47.900 --> 00:42:49.900]  叫我們沒有信心的
[00:42:49.900 --> 00:42:50.900]  你給我們信心
[00:42:50.900 --> 00:42:51.900]  給我們力量
[00:42:51.900 --> 00:42:52.900]  我們感謝你
[00:42:52.900 --> 00:42:53.900]  祝福啊
[00:42:53.900 --> 00:42:55.900]  祝福我們每一位的信徒
[00:42:55.900 --> 00:42:56.900]  我們都能夠
[00:42:56.900 --> 00:42:59.900]  時時的拿著聖靈的寶劍
[00:42:59.900 --> 00:43:01.900]  靠著聖靈
[00:43:01.900 --> 00:43:03.900]  隨時的多方禱告
[00:43:03.900 --> 00:43:06.900]  隨時的成為了耶穌基督的徵兵
[00:43:06.900 --> 00:43:11.900]  在這個幽暗的世代裡面
[00:43:11.900 --> 00:43:12.900]  我們為主
[00:43:12.900 --> 00:43:14.900]  作一個光明的子女
[00:43:14.900 --> 00:43:15.900]  祝福我們
[00:43:15.900 --> 00:43:17.900]  加力量給我們
[00:43:17.900 --> 00:43:18.900]  我們多謝主
[00:43:18.900 --> 00:43:19.900]  順聽禱告
[00:43:19.900 --> 00:43:22.900]  奉靠主基督的聖名而求
[00:43:22.900 --> 00:43:24.900]  阿們

