
[00:00:00.000 --> 00:00:05.520]  我們今天依然有我們的顧問牧師陳一華牧師在我們當中正道
[00:40:42.400 --> 00:40:46.400]  是可以的,撐得住的,撐得住的
[00:40:46.400 --> 00:40:50.400]  但是有時候風浪過來的時候
[00:40:50.400 --> 00:40:52.400]  我們都很容易會失敗
[00:40:52.400 --> 00:40:56.400]  主啊,今天我們多謝祢在彼得的身上
[00:40:56.400 --> 00:41:00.400]  我們見到七項的秘訣
[00:41:00.400 --> 00:41:03.400]  亦都看到祂成功轉化的力量
[00:41:03.400 --> 00:41:09.400]  求天父讓我們不單止去操練去學習
[00:41:09.400 --> 00:41:11.400]  亦都能夠與人分享
[00:41:11.400 --> 00:41:14.400]  讓任何人在困難當中
[00:41:14.400 --> 00:41:17.400]  我們都可以得著上帝的幫助
[00:41:17.400 --> 00:41:20.400]  誰聽我們的祈禱奉耶穌名求
[00:41:20.400 --> 00:41:22.400]  (CC字幕製作:貝爾)
[00:41:22.400 --> 00:41:25.400]  (字幕由 Amara.org 社群提供)

