
[00:00:00.000 --> 00:00:03.000]  門徒中間也起了爭論:
[00:36:00.700 --> 00:36:03.700]  他們要這樣擺平這些勢力
[00:36:03.700 --> 00:36:05.700]  這些權力的分佈
[00:36:05.700 --> 00:36:07.700]  但是我們不是這樣
[00:36:07.700 --> 00:36:10.700]  只需要學孝耶穌
[00:36:10.700 --> 00:36:13.700]  如同服侍人的
[00:36:13.700 --> 00:36:17.700]  我們自然就會經歷耶穌對我們的祝福
[00:36:17.700 --> 00:36:19.700]  和神的恩典
[00:36:19.700 --> 00:36:22.700]  但願我們盼望在這個時間
[00:36:22.700 --> 00:36:25.700]  當我們再一次進入壽蘭州
[00:36:25.700 --> 00:36:29.700]  再一次去到這個復活節
[00:36:29.700 --> 00:36:30.700]  我們去想一想
[00:36:30.700 --> 00:36:33.700]  死、復活的意義
[00:36:33.700 --> 00:36:35.700]  怎樣承載我們的生命
[00:36:35.700 --> 00:36:37.700]  承載我們的服侍
[00:36:37.700 --> 00:36:39.700]  有好幾個例子
[00:36:39.700 --> 00:36:40.700]  都讓我們看到
[00:36:40.700 --> 00:36:42.700]  其實當我們人有愛
[00:36:42.700 --> 00:36:44.700]  想多一步
[00:36:44.700 --> 00:36:46.700]  很多事情又會改變
[00:36:46.700 --> 00:36:49.700]  沒想像的那麼簡單
[00:36:49.700 --> 00:36:52.700]  例如有一個在阿里巴巴的工程師
[00:36:52.700 --> 00:36:54.700]  他在網上留言
[00:36:54.700 --> 00:36:56.700]  他的工作越來越出色
[00:36:56.700 --> 00:36:59.700]  開始有獵頭公司找他
[00:36:59.700 --> 00:37:01.700]  出很高的薪水
[00:37:01.700 --> 00:37:03.700]  叫他過檔
[00:37:03.700 --> 00:37:05.700]  他想了很久
[00:37:05.700 --> 00:37:09.700]  但最後他決心繼續留在阿里巴巴
[00:37:09.700 --> 00:37:11.700]  原來最近
[00:37:11.700 --> 00:37:14.700]  原因就是他在很遠的山區的爸爸媽媽
[00:37:14.700 --> 00:37:16.700]  告訴他
[00:37:16.700 --> 00:37:18.700]  他們收到一份禮物
[00:37:18.700 --> 00:37:22.700]  是馬雲親手寫的答謝信
[00:37:22.700 --> 00:37:24.700]  給他的父母
[00:37:24.700 --> 00:37:26.700]  說你的兒子在我們公司
[00:37:26.700 --> 00:37:28.700]  很棒
[00:37:28.700 --> 00:37:32.700]  兒子聽到爸爸媽媽這封信
[00:37:32.700 --> 00:37:35.700]  和周圍給村民去看
[00:37:35.700 --> 00:37:37.700]  就很感動
[00:37:37.700 --> 00:37:39.700]  雖然這些可能是管理學的技巧
[00:37:39.700 --> 00:37:41.700]  但至少可能是真心
[00:37:41.700 --> 00:37:43.700]  真筆去寫
[00:37:43.700 --> 00:37:46.700]  親愛的弟兄姊妹
[00:37:46.700 --> 00:37:48.700]  用心、用愛
[00:37:48.700 --> 00:37:51.700]  可以改變很多東西
[00:37:51.700 --> 00:37:55.700]  當然這是商業上的管理
[00:37:55.700 --> 00:37:57.700]  但我相信一個群體
[00:37:57.700 --> 00:38:00.700]  耶穌說最重要的地方
[00:38:00.700 --> 00:38:04.700]  就是每個人都願意服侍
[00:38:04.700 --> 00:38:08.700]  不是因為外邦的世界那種權力
[00:38:08.700 --> 00:38:12.700]  真的想像耶穌那樣服侍
[00:38:12.700 --> 00:38:14.700]  恩典就會伴隨
[00:38:14.700 --> 00:38:17.700]  這個地方如果有愛
[00:38:17.700 --> 00:38:19.700]  距離遠是不要緊的
[00:38:19.700 --> 00:38:22.700]  那麼多停車場、那麼多車位
[00:38:22.700 --> 00:38:24.700]  但如果人的心
[00:38:24.700 --> 00:38:27.700]  那個路和心的距離
[00:38:27.700 --> 00:38:29.700]  只是有一套頭腦的知識
[00:38:29.700 --> 00:38:31.700]  而心靈裏面是硬的
[00:38:31.700 --> 00:38:34.700]  那距離就最遠了
[00:38:34.700 --> 00:38:37.700]  你都不想在一間教會是沒有愛的
[00:38:37.700 --> 00:38:39.700]  是沒有服侍的
[00:38:39.700 --> 00:38:41.700]  那個地方就算在你樓下
[00:38:41.700 --> 00:38:42.700]  你都不想去
[00:38:42.700 --> 00:38:44.700]  因為你會感覺到
[00:38:44.700 --> 00:38:46.700]  那裏只是一種
[00:38:46.700 --> 00:38:49.700]  不是真正有愛的地方
[00:38:49.700 --> 00:38:51.700]  真正有愛的地方
[00:38:51.700 --> 00:38:53.700]  多遠你都願意去
[00:38:53.700 --> 00:38:57.700]  耶穌告訴我們最重要的地方
[00:38:57.700 --> 00:38:59.700]  回到最後的總結
[00:38:59.700 --> 00:39:01.700]  耶穌知道一切
[00:39:01.700 --> 00:39:04.700]  猶大,我知道你會出賣我的
[00:39:04.700 --> 00:39:09.700]  彼得,你三次會否認我的
[00:39:09.700 --> 00:39:12.700]  耶穌知道哪個地方
[00:39:12.700 --> 00:39:13.700]  是已經預備好
[00:39:13.700 --> 00:39:15.700]  為他來到這個樓房
[00:39:15.700 --> 00:39:17.700]  吃這個御節晚餐
[00:39:17.700 --> 00:39:19.700]  耶穌知道門徒的爭大
[00:39:19.700 --> 00:39:21.700]  但耶穌在這裏有一個呼籲
[00:39:21.700 --> 00:39:23.700]  弟兄姊妹
[00:39:23.700 --> 00:39:25.700]  在我們中間
[00:39:25.700 --> 00:39:27.700]  不可這樣
[00:39:27.700 --> 00:39:29.700]  二十六節
[00:39:29.700 --> 00:39:31.700]  但你們不可這樣
[00:39:31.700 --> 00:39:34.700]  你們裡頭為大都要像年幼
[00:39:34.700 --> 00:39:38.700]  為首領都要像服侍人
[00:39:38.700 --> 00:39:41.700]  我自己在教會裏面
[00:39:41.700 --> 00:39:44.700]  有一個很重的遺憤
[00:39:44.700 --> 00:39:45.700]  神託付的
[00:39:45.700 --> 00:39:47.700]  我自己很肯定
[00:39:47.700 --> 00:39:50.700]  我自己是要以身作則
[00:39:50.700 --> 00:39:54.700]  我見到很多掃地的姐姐嬸嬸
[00:39:54.700 --> 00:39:57.700]  在管理處感受那邊
[00:39:57.700 --> 00:39:58.700]  我會很主動
[00:39:58.700 --> 00:40:01.700]  很樂意和他們打招呼,聊天
[00:40:01.700 --> 00:40:03.700]  以身作則
[00:40:03.700 --> 00:40:05.700]  見到的是我們應該要做
[00:40:05.700 --> 00:40:07.700]  學校耶穌的工作
[00:40:07.700 --> 00:40:09.700]  相信最簡單
[00:40:09.700 --> 00:40:10.700]  最簡單
[00:40:10.700 --> 00:40:14.700]  就是我們每一個準備進入受苦節
[00:40:14.700 --> 00:40:16.700]  我們願意學校耶穌
[00:40:16.700 --> 00:40:17.700]  誰是最大?
[00:40:17.700 --> 00:40:19.700]  坐席當然是最大
[00:40:19.700 --> 00:40:20.700]  但耶穌說
[00:40:20.700 --> 00:40:24.700]  我好像服侍人一樣在你們中間
[00:40:24.700 --> 00:40:26.700]  耶穌將最寶貴
[00:40:26.700 --> 00:40:29.700]  屬靈的真理告訴我們
[00:40:29.700 --> 00:40:31.700]  希望我們在神裏面
[00:40:31.700 --> 00:40:33.700]  我們有一個很大
[00:40:33.700 --> 00:40:34.700]  生命的改變
[00:40:34.700 --> 00:40:36.700]  我們一起有個祈禱
[00:40:36.700 --> 00:40:38.700]  多謝主耶穌
[00:40:38.700 --> 00:40:40.700]  祢讓我們能夠透過今天
[00:40:40.700 --> 00:40:43.700]  我們可以在剛才的洗禮
[00:40:43.700 --> 00:40:45.700]  見證著祢的救恩
[00:40:45.700 --> 00:40:48.700]  是臨到陳婆婆她的生命
[00:40:48.700 --> 00:40:51.700]  雖然她不懂得用她的言語
[00:40:51.700 --> 00:40:52.700]  很多的表達
[00:40:52.700 --> 00:40:54.700]  但是已經足夠
[00:40:54.700 --> 00:40:56.700]  因為她的心明白了救恩
[00:40:56.700 --> 00:40:58.700]  而都相信了祢
[00:40:58.700 --> 00:40:59.700]  接受了祢
[00:40:59.700 --> 00:41:02.700]  多謝主讓我們用這麼簡單的言語
[00:41:02.700 --> 00:41:05.700]  就可以將人的生命改變
[00:41:05.700 --> 00:41:07.700]  這是聖靈的工作
[00:41:07.700 --> 00:41:08.700]  我們感謝主
[00:41:08.700 --> 00:41:09.700]  也都我們一班人
[00:41:09.700 --> 00:41:12.700]  今天不單止有我們平時
[00:41:12.700 --> 00:41:14.700]  在我們中間的成年人
[00:41:14.700 --> 00:41:15.700]  青年人
[00:41:15.700 --> 00:41:16.700]  更加有我們少年人
[00:41:16.700 --> 00:41:18.700]  今天在我們中間
[00:41:18.700 --> 00:41:21.700]  多謝主讓我們能夠有這麼多人
[00:41:21.700 --> 00:41:22.700]  聽你的真理
[00:41:22.700 --> 00:41:23.700]  你的說話
[00:41:23.700 --> 00:41:28.700]  你居然間在這樣的晚上的流放
[00:41:28.700 --> 00:41:29.700]  這樣的氣氛
[00:41:29.700 --> 00:41:33.700]  你仍然可以是這麼有那種的愛
[00:41:33.700 --> 00:41:37.700]  去循循善誘這一班的門徒
[00:41:37.700 --> 00:41:39.700]  你還要來告訴他們
[00:41:39.700 --> 00:41:42.700]  你是看重他們
[00:41:42.700 --> 00:41:45.700]  將來是會坐在神的筵席
[00:41:45.700 --> 00:41:47.700]  來有這樣的福氣
[00:41:47.700 --> 00:41:49.700]  我們很感謝神
[00:41:49.700 --> 00:41:52.700]  盼望我們每一個在神的恩典裏
[00:41:52.700 --> 00:41:55.700]  我們願意去追求
[00:41:55.700 --> 00:41:59.700]  去更加學習耶穌的受苦
[00:41:59.700 --> 00:42:01.700]  和服侍的榜樣
[00:42:01.700 --> 00:42:02.700]  多謝你聽我們禱告
[00:42:02.700 --> 00:42:04.700]  奉耶穌基督的名
[00:42:04.700 --> 00:42:05.700]  阿們
[00:42:05.700 --> 00:42:06.200]  好
[00:42:06.200 --> 00:42:09.200]  (字幕由 Amara.org 社群提供)

