
[00:00:00.000 --> 00:00:04.000]  今天的題目是「結果子的日常生活」
[00:34:42.480 --> 00:34:43.480]  還有甚麼呢?
[00:34:43.480 --> 00:34:46.480]  我們要效法我們的救主耶穌基督
[00:34:46.480 --> 00:34:48.480]  有永恆的目光
[00:34:48.480 --> 00:34:50.480]  我們不會短視、不會閒眼
[00:34:50.480 --> 00:34:51.480]  不會自欺欺人
[00:34:51.480 --> 00:34:53.480]  我們看清楚一點
[00:34:53.480 --> 00:34:56.480]  以致我們在一個信仰人生的路上
[00:34:56.480 --> 00:34:58.480]  能夠穩步前行
[00:34:58.480 --> 00:35:00.480]  眼望永恆
[00:35:00.480 --> 00:35:02.480]  最後我們就原使命必達
[00:35:02.480 --> 00:35:04.480]  我們能夠成為一個
[00:35:04.480 --> 00:35:06.480]  多結果子的門徒
[00:35:06.480 --> 00:35:07.480]  各位靈姐妹
[00:35:07.480 --> 00:35:10.480]  這些都是我們需要在耶穌基督裏面
[00:35:10.480 --> 00:35:12.480]  日常生活裏面表現出來
[00:35:12.480 --> 00:35:13.480]  操練自己
[00:35:13.480 --> 00:35:16.480]  在這裏我們同心切好
[00:35:16.480 --> 00:35:20.480]  愛我們的救主耶穌基督
[00:35:20.480 --> 00:35:21.480]  我們很感謝你
[00:35:21.480 --> 00:35:23.480]  因為你救贖我們
[00:35:23.480 --> 00:35:25.480]  你又把聖名賜給我們
[00:35:25.480 --> 00:35:27.480]  讓我們在耶穌基督裏面
[00:35:27.480 --> 00:35:29.480]  無論外面的世界是多混亂
[00:35:29.480 --> 00:35:32.480]  無論環境是多複雜
[00:35:32.480 --> 00:35:33.480]  但我們知道
[00:35:33.480 --> 00:35:35.480]  我們在耶穌基督裏面
[00:35:35.480 --> 00:35:38.480]  我們得著平安喜樂和穩妥
[00:35:38.480 --> 00:35:41.480]  主啊求你加我們心裏面的力量
[00:35:41.480 --> 00:35:42.480]  鼓勵我們
[00:35:42.480 --> 00:35:43.480]  聖靈時時催催我們
[00:35:43.480 --> 00:35:44.480]  為我們打氣
[00:35:44.480 --> 00:35:48.480]  使我們能夠有願意操練自己
[00:35:48.480 --> 00:35:49.480]  增值自己
[00:35:49.480 --> 00:35:50.480]  做好自己
[00:35:50.480 --> 00:35:51.480]  認定使命
[00:35:51.480 --> 00:35:53.480]  能夠在耶穌基督裏面
[00:35:53.480 --> 00:35:54.480]  多結果子
[00:35:54.480 --> 00:35:55.480]  願一切榮耀
[00:35:55.480 --> 00:35:57.480]  重讚歸於我救主耶穌基督
[00:35:57.480 --> 00:35:59.480]  祈禱奉耶穌基督的名
[00:35:59.480 --> 00:36:00.480]  阿門
[00:36:00.480 --> 00:36:00.980]  好
[00:36:00.980 --> 00:36:02.980]  (字幕製作:貝爾)
[00:36:02.980 --> 00:36:05.980]  (字幕由 Amara.org 社群提供)

