
[00:00:00.000 --> 00:00:03.800]  本堂的堂主任曾銳桂牧師和我們靜悼的
[00:40:41.520 --> 00:40:43.920]  甚至乎為群羊寫命
[00:40:43.920 --> 00:40:47.320]  但願我們能夠在我們的生命裏面
[00:40:47.320 --> 00:40:50.600]  這個是我們首選的選項
[00:40:50.600 --> 00:40:52.280]  人生的首選
[00:40:52.280 --> 00:40:57.240]  為主去得到更多人的心靈歸向祢
[00:40:57.240 --> 00:40:59.280]  我們這樣的感恩禱告
[00:40:59.280 --> 00:41:01.640]  奉耶穌基督的名
[00:41:01.640 --> 00:41:02.280]  阿門
[00:41:02.280 --> 00:41:04.280]  (字幕製作:貝爾)

