
[00:00:00.000 --> 00:00:06.620]  各位電視節目平安 在剛剛新的疫情管理
[00:40:32.420 --> 00:40:34.420]  我那時看完也很大學習
[00:40:34.420 --> 00:40:37.420]  她師母是牧師的女兒
[00:40:37.420 --> 00:40:39.420]  思琴很厲害
[00:40:39.420 --> 00:40:42.420]  在思琴的服事中認識她後來的丈夫
[00:40:42.420 --> 00:40:45.420]  去到北京,她婆婆對她不好
[00:40:45.420 --> 00:40:48.420]  但她後來很忠心侍奉神
[00:40:48.420 --> 00:40:51.420]  晚年她帶了尼姑信耶穌
[00:40:51.420 --> 00:40:54.420]  因為老尼姑沒有人接待
[00:40:54.420 --> 00:40:56.420]  她把尼姑接到家裏
[00:40:56.420 --> 00:40:58.420]  當自己是姊妹
[00:40:58.420 --> 00:41:02.420]  很老的她去服侍她
[00:41:02.420 --> 00:41:05.420]  尼姑是她的媽媽
[00:41:05.420 --> 00:41:07.420]  思無的媽媽
[00:41:07.420 --> 00:41:10.420]  所以思無有很多榜樣和經歷
[00:41:10.420 --> 00:41:12.420]  教會很忠心侍奉
[00:41:12.420 --> 00:41:15.420]  她口頭禪來格言就是
[00:41:15.420 --> 00:41:17.420]  黃明道忠義格言
[00:41:17.420 --> 00:41:19.420]  事事為必人著想
[00:41:19.420 --> 00:41:21.420]  處處求榮耀主名
[00:41:21.420 --> 00:41:24.420]  我們有沒有這樣的心明呢?
[00:41:24.420 --> 00:41:27.420]  剛才說過的衛斯理
[00:41:27.420 --> 00:41:30.420]  信與疑不是我們控制的
[00:41:30.420 --> 00:41:32.420]  有些人的婚姻比較開心
[00:41:32.420 --> 00:41:35.420]  有些人比較平淡
[00:41:35.420 --> 00:41:38.420]  有少量弟子妹的婚姻有破碎
[00:41:38.420 --> 00:41:40.420]  有些是失敗
[00:41:40.420 --> 00:41:42.420]  有些很多恩憂
[00:41:42.420 --> 00:41:44.420]  衛斯理的婚姻是有失敗的
[00:41:44.420 --> 00:41:47.420]  但她沒有停止侍奉
[00:41:47.420 --> 00:41:49.420]  一生侍奉六十五年
[00:41:49.420 --> 00:41:52.420]  到八十七歲才停止廣道
[00:41:52.420 --> 00:41:57.420]  我喜歡她八十五歲時分享一個秘訣
[00:41:57.420 --> 00:41:59.420]  她說最重要能夠走到底
[00:41:59.420 --> 00:42:01.420]  都是神的大能
[00:42:01.420 --> 00:42:03.420]  其他很普通
[00:42:03.420 --> 00:42:06.420]  做運動吸新鮮空氣
[00:42:06.420 --> 00:42:09.420]  想到就睡不用想太多
[00:42:09.420 --> 00:42:11.420]  當代沒有電視機時代
[00:42:11.420 --> 00:42:15.420]  她說每天四時凌晨就起床
[00:42:15.420 --> 00:42:18.420]  因為她在等人上班前就廣道
[00:42:18.420 --> 00:42:21.420]  四時凌晨溫溫廣張
[00:42:21.420 --> 00:42:23.420]  五時就廣道
[00:42:23.420 --> 00:42:25.420]  不要想太多
[00:42:25.420 --> 00:42:27.420]  少痛少憂慮
[00:42:27.420 --> 00:42:29.420]  好像很普通
[00:42:29.420 --> 00:42:33.420]  但這些普通的日子讓她走了幾十年侍奉
[00:42:33.420 --> 00:42:38.420]  所以常與神同在的時候
[00:42:38.420 --> 00:42:41.420]  我們有說不出的恩典
[00:42:41.420 --> 00:42:42.420]  講到勵政
[00:42:42.420 --> 00:42:45.420]  我上次來都講過這個勵政
[00:42:45.420 --> 00:42:48.420]  就是很出名的宣教士
[00:42:48.420 --> 00:42:51.420]  Evrett Liddell
[00:42:51.420 --> 00:42:57.420]  他不單有跑四百公尺奧運金牌的經歷
[00:42:57.420 --> 00:43:00.420]  後來來中國宣教
[00:43:00.420 --> 00:43:02.420]  在日本侵華的時代
[00:43:02.420 --> 00:43:05.420]  被困在集中營
[00:43:05.420 --> 00:43:08.420]  亦死在山東的集中營
[00:43:08.420 --> 00:43:13.420]  在集中營那些艱難、憂鬱、生與死的時代
[00:43:13.420 --> 00:43:17.420]  他很想鼓勵身邊的年青人
[00:43:17.420 --> 00:43:21.420]  很多年青人都是很出色的牧者的兒女
[00:43:21.420 --> 00:43:23.420]  十歲、八歲
[00:43:23.420 --> 00:43:26.420]  其中一個是戴德森的曾孫
[00:43:26.420 --> 00:43:28.420]  叫戴愛美
[00:43:28.420 --> 00:43:34.420]  在集中營度過了九到十二歲幾年的生涯
[00:43:34.420 --> 00:43:39.420]  他說很記得這位明星
[00:43:39.420 --> 00:43:41.420]  這位老師
[00:43:41.420 --> 00:43:44.420]  在憂鬱的那幾年裏
[00:43:44.420 --> 00:43:48.420]  他就好像穿著跑鞋的耶穌
[00:43:48.420 --> 00:43:52.420]  在那裏幫那些小孩處理
[00:43:52.420 --> 00:43:56.420]  後來很多個都起來侍奉
[00:43:56.420 --> 00:43:58.420]  我記得有一年
[00:43:58.420 --> 00:44:01.420]  當我在城鎮做主教牧師的時候
[00:44:01.420 --> 00:44:06.420]  我主動安排邀請
[00:44:06.420 --> 00:44:08.420]  當時很知名的牧者
[00:44:08.420 --> 00:44:10.420]  叫戴紹增牧師 桑黎
[00:44:10.420 --> 00:44:12.420]  在城鎮舉辦
[00:44:12.420 --> 00:44:16.420]  我覺得大家對環球有很多貢獻
[00:44:16.420 --> 00:44:18.420]  當時戴牧師剛過世
[00:44:18.420 --> 00:44:19.420]  我就聯絡他
[00:44:19.420 --> 00:44:24.420]  城鎮願意開放禮堂給他們去安心禮拜
[00:44:24.420 --> 00:44:27.420]  他曾經在港九培靈經大會
[00:44:27.420 --> 00:44:29.420]  在四個港台那裏
[00:44:29.420 --> 00:44:33.420]  戴紹增牧師為例
[00:44:33.420 --> 00:44:36.420]  他都是入過這個集中營
[00:44:36.420 --> 00:44:38.420]  在集中營裏面
[00:44:38.420 --> 00:44:43.420]  年輕的他也被這個禮堂影響過
[00:44:43.420 --> 00:44:46.420]  穿著跑鞋的耶穌
[00:44:46.420 --> 00:44:48.420]  不是信警
[00:44:48.420 --> 00:44:50.420]  不是沒有憂鬱
[00:44:50.420 --> 00:44:53.420]  有憂鬱沒有憂鬱
[00:44:53.420 --> 00:44:56.420]  信不信警都不重要
[00:44:56.420 --> 00:45:01.420]  人認到我們是像耶穌才重要
[00:45:01.420 --> 00:45:04.420]  元旦是有個立志
[00:45:04.420 --> 00:45:08.420]  希望我們是一個穿著球鞋
[00:45:08.420 --> 00:45:11.420]  穿著皮鞋的耶穌
[00:45:11.420 --> 00:45:14.420]  穿著高跟鞋的耶穌
[00:45:14.420 --> 00:45:17.420]  有人認到我們是像耶穌
[00:45:17.420 --> 00:45:19.420]  同心祈禱
[00:45:19.420 --> 00:45:22.420]  這是一個充滿憂鬱艱難
[00:45:22.420 --> 00:45:26.420]  劇變擔心的時代
[00:45:26.420 --> 00:45:30.420]  求你不要讓我們走一個惡人的
[00:45:30.420 --> 00:45:33.420]  壞事做盡的路線
[00:45:33.420 --> 00:45:36.420]  不要讓我們羨慕
[00:45:36.420 --> 00:45:40.420]  被他們的路線動蕩我們的心靈
[00:45:40.420 --> 00:45:44.420]  求你不要讓我們只看環境
[00:45:44.420 --> 00:45:46.420]  只看神
[00:45:46.420 --> 00:45:51.420]  求你讓我們將神像擺在我們面前
[00:45:51.420 --> 00:45:53.420]  因神在我們右邊
[00:45:53.420 --> 00:45:57.420]  心裏面有一份說不出的平安
[00:45:57.420 --> 00:45:59.420]  讓這份恩典
[00:45:59.420 --> 00:46:01.420]  耶穌有的恩典
[00:46:01.420 --> 00:46:03.420]  很多人有的恩典
[00:46:03.420 --> 00:46:05.420]  與我們做人同在
[00:46:05.420 --> 00:46:08.420]  祈禱交託奉主耶穌得死的命求
[00:46:08.420 --> 00:46:10.420]  阿們
[00:46:10.420 --> 00:46:12.420]  (字幕製作/時間軸:秋月AutumnMoon)
[00:46:12.420 --> 00:46:14.420]  (字幕製作:貝爾)

