
[00:00:00.000 --> 00:00:04.540]  領子妹很感恩在章林期的日子
[00:39:40.840 --> 00:39:42.840]  在一個張臨期的日子
[00:39:42.840 --> 00:39:45.840]  藉著迦勒的人生
[00:39:45.840 --> 00:39:47.840]  都給我們一個勉勵
[00:39:47.840 --> 00:39:49.840]  給我們一個提醒
[00:39:49.840 --> 00:39:51.840]  無論我們怎樣去規劃自己
[00:39:51.840 --> 00:39:53.840]  或者看自己
[00:39:53.840 --> 00:39:55.840]  在一個什麼人生的階段都好
[00:39:55.840 --> 00:39:57.840]  無論我們在壯年
[00:39:57.840 --> 00:40:01.840]  要進入一個
[00:40:01.840 --> 00:40:03.840]  無論是退休或者有時
[00:40:03.840 --> 00:40:05.840]  一些事業的高峰
[00:40:05.840 --> 00:40:07.840]  或者過去的時候都好
[00:40:07.840 --> 00:40:09.840]  或者甚至是一些曠野
[00:40:09.840 --> 00:40:11.840]  迷失 迷惘的日子都好
[00:40:11.840 --> 00:40:15.840]  相信你一直都和我們同在
[00:40:15.840 --> 00:40:18.840]  就好像迦勒所相信的一樣
[00:40:18.840 --> 00:40:19.840]  而我相信
[00:40:19.840 --> 00:40:21.840]  你要在我們生命當中應許的事情
[00:40:21.840 --> 00:40:24.840]  一定會最終按你的時間
[00:40:24.840 --> 00:40:26.840]  按你的旨意成就
[00:40:26.840 --> 00:40:29.840]  就盼望上帝你幫助眾頂姐妹
[00:40:29.840 --> 00:40:31.840]  我們的心都是學習
[00:40:31.840 --> 00:40:33.840]  全心的去跟從你
[00:40:33.840 --> 00:40:35.840]  不被環境的
[00:40:35.840 --> 00:40:38.840]  或者其他別人的聲音
[00:40:38.840 --> 00:40:39.840]  去嚇怕
[00:40:39.840 --> 00:40:43.840]  或者去減退我們對你的信心
[00:40:43.840 --> 00:40:45.840]  變得心懷異議
[00:40:45.840 --> 00:40:47.840]  願你幫助 保守
[00:40:47.840 --> 00:40:49.840]  願我們學習投放更多
[00:40:49.840 --> 00:40:51.840]  投入你的國當中
[00:40:51.840 --> 00:40:52.840]  在你的旨意裏面
[00:40:52.840 --> 00:40:53.840]  聽我們同心的禱告
[00:40:53.840 --> 00:40:54.840]  奉救主耶穌
[00:40:54.840 --> 00:40:55.840]  得勝於自然

