
[00:00:00.000 --> 00:00:01.640]  我們在節目裡平安
[00:35:49.520 --> 00:35:53.520]  一起走在上帝的心意裡面
[00:35:53.520 --> 00:35:56.520]  結果最後還要再搞一場
[00:35:56.520 --> 00:36:00.520]  總共有大概280人報名
[00:36:00.520 --> 00:36:02.520]  其實團有100人左右
[00:36:02.520 --> 00:36:04.520]  一個人起碼帶1-2
[00:36:04.520 --> 00:36:06.520]  有180個是微信者
[00:36:06.520 --> 00:36:10.520]  每個平均團友帶了1-2位朋友
[00:36:10.520 --> 00:36:12.520]  來參加這個報道會
[00:36:12.520 --> 00:36:14.520]  我自己有機會和其中一位
[00:36:14.520 --> 00:36:16.520]  見到團友在這裡
[00:36:16.520 --> 00:36:18.520]  我帶著朋友直接和朋友聊
[00:36:18.520 --> 00:36:21.520]  那個男生親自跟我說
[00:36:21.520 --> 00:36:23.520]  其實我從來沒有回過教會
[00:36:23.520 --> 00:36:25.520]  很小的時候在小學聽過
[00:36:25.520 --> 00:36:27.520]  但這次來Join
[00:36:27.520 --> 00:36:30.520]  也是第一次這麼近親去聽福音
[00:36:30.520 --> 00:36:34.520]  於是我就和帶他來的弟兄
[00:36:34.520 --> 00:36:37.520]  那位平時很安靜的男生說
[00:36:37.520 --> 00:36:41.520]  你記住這是上帝為你預備了一個
[00:36:41.520 --> 00:36:45.520]  開展和朋友分享福音的機會
[00:36:45.520 --> 00:36:47.520]  你不要當這是一個完結
[00:36:47.520 --> 00:36:49.520]  是一個開始對話
[00:36:49.520 --> 00:36:51.520]  你要把這個機會繼續和他分享下去
[00:36:51.520 --> 00:36:55.520]  難得報道會不一定是收成的日子
[00:36:55.520 --> 00:36:58.520]  可能是殺種的時候也不一定
[00:36:58.520 --> 00:37:01.520]  你要有這樣的體會上帝國度的時候
[00:37:01.520 --> 00:37:04.520]  你才見到上帝在這裡工作
[00:37:04.520 --> 00:37:09.520]  一個群體互相的影響
[00:37:09.520 --> 00:37:12.520]  然後成為一個帶動到一份動力
[00:37:12.520 --> 00:37:16.520]  去一起等待上帝的工作
[00:37:16.520 --> 00:37:18.520]  我見到一個是上帝所謂
[00:37:18.520 --> 00:37:22.520]  在校園工作裡面的成就的美事
[00:37:22.520 --> 00:37:26.520]  去到總結的時候
[00:37:26.520 --> 00:37:30.520]  我盼望大家在這段時間
[00:37:30.520 --> 00:37:32.520]  我們都一起去等待
[00:37:32.520 --> 00:37:35.520]  主就好像要來到瑪利亞
[00:37:35.520 --> 00:37:37.520]  來到伊麗莎白
[00:37:37.520 --> 00:37:40.520]  來到剛才說的那群青年人的生命當中
[00:37:40.520 --> 00:37:42.520]  這樣來到我們的生命裡面
[00:37:42.520 --> 00:37:45.520]  生命如果沒有等待的時候
[00:37:45.520 --> 00:37:48.520]  就只會是形形異異
[00:37:48.520 --> 00:37:51.520]  在我們埋首於我們自己手上的工作
[00:37:51.520 --> 00:37:54.520]  最後你的生命就會被失去
[00:37:54.520 --> 00:37:56.520]  就會被消亡
[00:37:56.520 --> 00:38:01.520]  就會失去你本身應該要得到的東西
[00:38:01.520 --> 00:38:07.520]  而且我們要和弟妹一起去等候
[00:38:07.520 --> 00:38:11.520]  就好像瑪利亞和伊麗莎白一樣
[00:38:11.520 --> 00:38:13.520]  就好像這群團友
[00:38:13.520 --> 00:38:15.520]  由團長、由他的職員會
[00:38:15.520 --> 00:38:18.520]  一直和團友一起去配合
[00:38:18.520 --> 00:38:20.520]  一起去等待
[00:38:20.520 --> 00:38:22.520]  去看見、見證上帝
[00:38:22.520 --> 00:38:25.520]  為我們生命當中所要我們看到的作為
[00:38:25.520 --> 00:38:30.520]  我們要對未來
[00:38:30.520 --> 00:38:33.520]  我們對我們的生命的將來
[00:38:33.520 --> 00:38:36.520]  帶著一份開放
[00:38:36.520 --> 00:38:38.520]  這份開放是因為主
[00:38:38.520 --> 00:38:41.520]  在當中成就他的生事
[00:38:41.520 --> 00:38:43.520]  成就他的美事
[00:38:43.520 --> 00:38:46.520]  而不是由我們自己去控制
[00:38:46.520 --> 00:38:50.520]  甚至由我們自己期待的方向而言
[00:38:50.520 --> 00:38:52.520]  如果只是控制著自己
[00:38:52.520 --> 00:38:54.520]  所期待著的方向
[00:38:54.520 --> 00:38:56.520]  往往只會帶來失望
[00:38:56.520 --> 00:39:02.520]  往往只會更加對於我們心裡面的信心去打沉
[00:39:02.520 --> 00:39:04.520]  弟妹們
[00:39:04.520 --> 00:39:06.520]  在章林期的時候
[00:39:06.520 --> 00:39:10.520]  我們期盼著主的來臨
[00:39:10.520 --> 00:39:13.520]  賜給我們新的亮光和挑戰
[00:39:13.520 --> 00:39:16.520]  求主親自引導我們的內心
[00:39:16.520 --> 00:39:18.520]  我們一起低頭祷告
[00:39:18.520 --> 00:39:30.520]  請主當我們在您面前點起章林期的燭光的時候
[00:39:30.520 --> 00:39:34.520]  是在表示一步一步
[00:39:34.520 --> 00:39:38.520]  我們去等候和迎見您的作為
[00:39:39.520 --> 00:39:41.520]  不是過去
[00:39:41.520 --> 00:39:43.520]  也不是遙遠的將來
[00:39:43.520 --> 00:39:45.520]  而是就在今天
[00:39:45.520 --> 00:39:48.520]  我們眾頂姐妹的生命裡面
[00:39:48.520 --> 00:39:50.520]  求你給我們
[00:39:50.520 --> 00:39:51.520]  準備我們
[00:39:51.520 --> 00:39:53.520]  有一份凝待你的心
[00:39:53.520 --> 00:39:55.520]  渴望你的心
[00:39:55.520 --> 00:39:57.520]  有時候也不容易
[00:39:57.520 --> 00:40:00.520]  我們寧願留在自己的世界裡面
[00:40:00.520 --> 00:40:02.520]  不想被改變
[00:40:02.520 --> 00:40:04.520]  不想被你的恩典
[00:40:04.520 --> 00:40:06.520]  或者你的能力
[00:40:06.520 --> 00:40:09.520]  扭轉我們生命的方向
[00:40:09.520 --> 00:40:11.520]  我們信不信得過你呢?
[00:40:11.520 --> 00:40:12.520]  求你憐憫
[00:40:12.520 --> 00:40:15.520]  我們按照主的話
[00:40:15.520 --> 00:40:17.520]  就等待你的作為
[00:40:17.520 --> 00:40:20.520]  靜候你的作為
[00:40:20.520 --> 00:40:22.520]  顯明在生命當中
[00:40:22.520 --> 00:40:26.520]  主要求你此份信任在內心
[00:40:26.520 --> 00:40:28.520]  讓我們能夠安然
[00:40:28.520 --> 00:40:30.520]  坦然地經過每一天
[00:40:30.520 --> 00:40:32.520]  縱然這個世界
[00:40:32.520 --> 00:40:33.520]  縱然這個外在環境
[00:40:33.520 --> 00:40:35.520]  就算縱然我們自己手上做的事
[00:40:35.520 --> 00:40:37.520]  都是很多的麻煩
[00:40:37.520 --> 00:40:38.520]  很多的困難也好
[00:40:38.520 --> 00:40:40.520]  但也不會奪去了
[00:40:40.520 --> 00:40:43.520]  我們這份內心的平靜安穩
[00:40:43.520 --> 00:40:45.520]  求主親自的私恩
[00:40:45.520 --> 00:40:46.520]  讓我們能夠看見
[00:40:46.520 --> 00:40:48.520]  願一切榮耀歸給你
[00:40:48.520 --> 00:40:49.520]  同心禱告
[00:40:49.520 --> 00:40:50.520]  奉主的名求
[00:40:50.520 --> 00:40:51.520]  阿們
[00:40:51.520 --> 00:40:52.740]  願一切榮耀歸給你
[00:40:52.740 --> 00:40:54.080]  同心禱告,奉主的名
[00:40:54.080 --> 00:40:56.080]  阿們

