
[00:00:00.000 --> 00:00:03.000]  太子耶穌,當我們來到祢面前的時候
[00:35:42.000 --> 00:35:44.000]  以致我們享受到
[00:35:44.000 --> 00:35:45.000]  旁邊有更多的人
[00:35:45.000 --> 00:35:47.000]  他們可以得到你的恩惠
[00:35:47.000 --> 00:35:49.000]  我們也可以稱職
[00:35:49.000 --> 00:35:52.000]  可以讓人可以與神和好
[00:35:52.000 --> 00:35:54.000]  求主使用我們
[00:35:54.000 --> 00:35:55.000]  我們這樣祈禱交託
[00:35:55.000 --> 00:35:56.000]  奉主耶穌基督的名求
[00:35:56.000 --> 00:35:57.000]  阿門

