
[00:00:00.000 --> 00:00:06.000]  在《舊約聖經》新明記30章11至20節
[00:41:24.000 --> 00:41:27.000]  引導你走信仰的生死之道
[00:41:27.000 --> 00:41:32.000]  如果你很想將你口說的那種愛耶穌
[00:41:32.000 --> 00:41:33.000]  口說的愛耶穌
[00:41:33.000 --> 00:41:37.000]  轉化為一種同行的關係
[00:41:37.000 --> 00:41:39.000]  那我鼓勵你
[00:41:39.000 --> 00:41:41.000]  付代價
[00:41:41.000 --> 00:41:44.000]  要付代價
[00:41:44.000 --> 00:41:46.000]  而且要面試
[00:41:46.000 --> 00:41:53.000]  你報名之後我會再和你談
[00:41:53.000 --> 00:41:55.000]  你可以和鄧全報名
[00:41:55.000 --> 00:41:57.000]  十月開課
[00:41:57.000 --> 00:41:58.000]  祝福大家
[00:41:58.000 --> 00:42:00.000]  謝謝
[00:42:01.000 --> 00:42:02.000]  字幕:J Chong
[00:42:02.000 --> 00:42:05.000]  (字幕由 Amara.org 社群提供)

