
[00:00:00.000 --> 00:00:01.160]   - Amen. - Amen.
[00:38:34.440 --> 00:38:36.500]   about how you're gonna live your life,
[00:38:36.500 --> 00:38:39.780]   who you're gonna choose to submit to.
[00:38:39.780 --> 00:38:44.420]   When we go back and forth,
[00:38:44.420 --> 00:38:47.580]   James in this passage calls it double-mindedness.
[00:38:47.580 --> 00:38:49.760]   We can't make our minds up.
[00:38:49.760 --> 00:38:51.820]   We can't seem to make our minds up.
[00:38:51.820 --> 00:38:53.360]   Who do we want to live for?
[00:38:53.360 --> 00:38:54.660]   Who do I want to follow?
[00:38:55.660 --> 00:38:58.260]   (gentle music)
[00:38:58.260 --> 00:39:03.000]   So maybe what you need to do right now
[00:39:03.000 --> 00:39:04.900]   is as simple as this.
[00:39:04.900 --> 00:39:07.040]   It's just to make your mind up once again.
[00:39:07.040 --> 00:39:13.340]   Not everything's gonna become perfect immediately,
[00:39:13.340 --> 00:39:14.180]   but that's okay.
[00:39:14.180 --> 00:39:15.080]   It's a journey.
[00:39:15.080 --> 00:39:22.580]   But what we can do is take that first step towards God.
[00:39:23.440 --> 00:39:28.440]   And as you do that, be reassured, church,
[00:39:28.440 --> 00:39:34.280]   my brother, my sister, all that awaits you is love,
[00:39:34.280 --> 00:39:39.660]   is mercy, it's grace and forgiveness.
[00:39:39.660 --> 00:39:46.160]   And in this process, James also encouraged us to do this.
[00:39:46.160 --> 00:39:49.340]   He says, "To purify our hearts."
[00:39:50.840 --> 00:39:53.640]   Because remember, this isn't just
[00:39:53.640 --> 00:39:55.680]   about behavior modification.
[00:39:55.680 --> 00:40:00.140]   Purifying your heart means that you're willing
[00:40:00.140 --> 00:40:03.120]   to change from the inside out.
[00:40:03.120 --> 00:40:07.420]   You're willing to truly confess and repent
[00:40:07.420 --> 00:40:11.760]   and to make a real change in the way
[00:40:11.760 --> 00:40:14.760]   you've been living your life and who you've been living for.
[00:40:14.760 --> 00:40:18.160]   But be confident also.
[00:40:20.000 --> 00:40:23.200]   That you don't have to do this in your own power,
[00:40:23.200 --> 00:40:27.780]   but we have a Holy Spirit, the Spirit of God
[00:40:27.780 --> 00:40:29.800]   that leads us and guides us.
[00:40:29.800 --> 00:40:34.720]   Jesus has already done the work of paying the debt of sin
[00:40:34.720 --> 00:40:38.520]   so we can live pure and holy lives.
[00:40:38.520 --> 00:40:43.880]   And maybe your prayer this morning is to ask for God
[00:40:43.880 --> 00:40:46.620]   to give you a heart that's in tune with His.
[00:40:49.220 --> 00:40:54.220]   And as we do this church, this is how we submit to God.
[00:40:54.220 --> 00:40:57.000]   This is how we draw close to God.
[00:40:57.000 --> 00:41:04.000]   And the enemy flees because he has no power
[00:41:04.000 --> 00:41:05.600]   in God's presence.
[00:41:05.600 --> 00:41:10.580]   And you shake off the chains of temptation and sin
[00:41:10.580 --> 00:41:15.740]   in order to embrace the freedom and the fullness
[00:41:15.740 --> 00:41:17.680]   which God has given you to live.
[00:41:18.540 --> 00:41:20.780]   You are His first fruits, church.
[00:41:20.780 --> 00:41:24.580]   You are made to reflect God's love,
[00:41:24.580 --> 00:41:26.580]   God's goodness to kindness,
[00:41:26.580 --> 00:41:30.460]   so that everyone around you might know the goodness,
[00:41:30.460 --> 00:41:32.320]   the kindness and the love of God.
[00:41:32.320 --> 00:41:36.600]   So my prayer for us is this,
[00:41:36.600 --> 00:41:41.600]   that we may live every day drawing nearer and nearer
[00:41:41.600 --> 00:41:43.940]   to the God who loves us.
[00:41:47.380 --> 00:41:49.980]   (gentle music)
[00:41:49.980 --> 00:41:51.740]   So Father, I thank you for every person
[00:41:51.740 --> 00:41:53.620]   in this room right now,
[00:41:53.620 --> 00:41:56.280]   and all of us, all those who are joining online.
[00:41:56.280 --> 00:42:03.100]   Father, I thank you that no matter what state we're in,
[00:42:03.100 --> 00:42:08.820]   where we come near to you, you embrace us,
[00:42:08.820 --> 00:42:12.680]   you reassure us, you love us.
[00:42:12.680 --> 00:42:15.900]   No matter how broken we are,
[00:42:16.900 --> 00:42:21.400]   Isaiah 42, three says, "A bruised reed he will not break,
[00:42:21.400 --> 00:42:24.460]   "a smoldering wick he will not snuff out.
[00:42:24.460 --> 00:42:27.180]   "As long as there's breath in our lungs,
[00:42:27.180 --> 00:42:31.940]   "Lord, we can come to you and you draw near to us."
[00:42:31.940 --> 00:42:37.780]   So Father, with these things we're wrestling with,
[00:42:37.780 --> 00:42:42.180]   with sin and temptation and evil that tries to drag us down
[00:42:42.180 --> 00:42:45.100]   and entice us and entangle us,
[00:42:45.100 --> 00:42:47.380]   I pray for freedom from these things.
[00:42:47.380 --> 00:42:50.780]   I pray that you would give us strong hearts
[00:42:50.780 --> 00:42:53.340]   and strong minds, not empowered by own will,
[00:42:53.340 --> 00:42:56.220]   but motivated by your love,
[00:42:56.220 --> 00:42:58.980]   and powered by the Holy Spirit,
[00:42:58.980 --> 00:43:03.060]   we would know what the fullness of life is
[00:43:03.060 --> 00:43:06.180]   when we walk in step in freedom with you.
[00:43:06.180 --> 00:43:09.980]   So Jesus, we love you.
[00:43:09.980 --> 00:43:12.700]   Walk with us in this journey.
[00:43:13.540 --> 00:43:15.780]   Help us up when we fall.
[00:43:15.780 --> 00:43:18.120]   Help us to encourage each other in this.
[00:43:18.120 --> 00:43:21.260]   And may we truly be a community,
[00:43:21.260 --> 00:43:24.500]   be a people that lives as your first fruits,
[00:43:24.500 --> 00:43:27.760]   the best, the best of who you created us to be.
[00:43:27.760 --> 00:43:33.760]   We thank you for this in your beautiful name, amen.
[00:43:34.760 --> 00:43:37.340]   (gentle music)
[00:43:37.340 --> 00:43:39.920]   (gentle music)
[00:43:39.920 --> 00:43:42.500]   (gentle music)
[00:43:42.500 --> 00:43:45.080]   (gentle music)
[00:43:45.360 --> 00:43:47.940]   (gentle music)
[00:43:48.780 --> 00:43:51.360]   (gentle music)
[00:43:51.360 --> 00:43:56.360]   [Music]

