
[00:00:00.000 --> 00:00:29.000]   [ Music ]
[00:38:26.880 --> 00:38:31.880]   life-changing relationship with Jesus.
[00:38:31.880 --> 00:38:36.160]   That's the only true way to live.
[00:38:36.160 --> 00:38:44.080]   And so, Father, wherever our hearts are,
[00:38:44.080 --> 00:38:48.280]   I pray that you would lead us towards you.
[00:38:48.840 --> 00:38:51.420]   (gentle music)
[00:38:51.420 --> 00:38:55.160]   And Jesus, I pray especially for those
[00:38:55.160 --> 00:38:58.280]   who are maybe making that decision for the first time today
[00:38:58.280 --> 00:39:01.200]   to lay everything else down,
[00:39:01.200 --> 00:39:04.680]   to lay down their own plans and things
[00:39:04.680 --> 00:39:07.440]   which they thought were right and they thought were true,
[00:39:07.440 --> 00:39:14.720]   that they would respond to your voice,
[00:39:14.720 --> 00:39:19.280]   they would listen to you and join the side of truth,
[00:39:19.280 --> 00:39:21.580]   join the side of life, join the side of light,
[00:39:21.580 --> 00:39:24.880]   join the side of love because that's where you are, Lord.
[00:39:24.880 --> 00:39:30.080]   So, Jesus, I thank you that you are for us
[00:39:30.080 --> 00:39:31.320]   and not against us.
[00:39:31.320 --> 00:39:39.240]   Help us to hear, to see, to follow the truth
[00:39:39.240 --> 00:39:41.100]   and that's you, Lord.
[00:39:41.100 --> 00:39:44.560]   In your name we pray, amen.
[00:39:44.560 --> 00:39:47.140]   (gentle music)

