
[00:00:00.000 --> 00:00:05.480]   [VIDEO PLAYBACK]
[00:29:34.680 --> 00:29:39.920]   ♪ The wild time to see the stars ♪
[00:29:39.920 --> 00:29:47.140]   ♪ The birds sing and the birds sing ♪
[00:29:50.220 --> 00:29:55.220]   ♪ The birds sing and the birds sing ♪
[00:29:55.220 --> 00:30:01.880]   ♪ The birds sing and the birds sing ♪
[00:30:01.880 --> 00:30:06.880]   ♪ The birds sing and the birds sing ♪
[00:30:06.880 --> 00:30:08.880]   (music)
[00:30:08.880 --> 00:30:10.880]   (music)
[00:30:10.880 --> 00:30:12.880]   (music)
[00:30:12.880 --> 00:30:14.880]   (music)
[00:30:14.880 --> 00:30:42.880]   [Music]
[00:30:42.880 --> 00:30:52.880]   [Music]
[00:30:52.880 --> 00:31:02.880]   [Music]
[00:31:02.880 --> 00:31:12.880]   [Music]
[00:31:12.880 --> 00:31:22.880]   [Music]
[00:31:22.880 --> 00:31:32.880]   [Music]
[00:31:32.880 --> 00:31:42.880]   [Music]
[00:31:42.880 --> 00:31:52.880]   [Music]
[00:31:52.880 --> 00:32:02.880]   [Music]
[00:32:02.880 --> 00:32:12.880]   [Music]
[00:32:12.880 --> 00:32:22.880]   [Music]
[00:32:22.880 --> 00:32:32.880]   [Music]
[00:32:32.880 --> 00:32:42.880]   [Music]
[00:32:42.880 --> 00:32:52.880]   [Music]
[00:32:52.880 --> 00:33:02.880]   [Music]
[00:33:02.880 --> 00:33:12.880]   [Music]
[00:33:12.880 --> 00:33:22.880]   [Music]
[00:33:22.880 --> 00:33:32.880]   [Music]
[00:33:32.880 --> 00:33:42.880]   [Music]
[00:33:42.880 --> 00:33:52.880]   [Music]
[00:33:52.880 --> 00:34:02.880]   [Music]
[00:34:02.880 --> 00:34:12.880]   [Music]
[00:34:12.880 --> 00:34:22.880]   [Music]
[00:34:22.880 --> 00:34:32.880]   [Music]
[00:34:32.880 --> 00:34:42.880]   [Music]
[00:34:42.880 --> 00:34:52.880]   [Music]
[00:34:52.880 --> 00:35:02.880]   [Music]
[00:35:02.880 --> 00:35:12.880]   [Music]
[00:35:12.880 --> 00:35:22.880]   [Music]
[00:35:22.880 --> 00:35:32.880]   [Music]
[00:35:32.880 --> 00:35:42.880]   [Music]
[00:35:42.880 --> 00:35:52.880]   [Music]
[00:35:52.880 --> 00:36:02.880]   [Music]
[00:36:02.880 --> 00:36:12.880]   [Music]
[00:36:12.880 --> 00:36:22.880]   [Music]
[00:36:22.880 --> 00:36:32.880]   [Music]
[00:36:32.880 --> 00:36:42.880]   [Music]
[00:36:42.880 --> 00:36:52.880]   [Music]
[00:36:52.880 --> 00:37:02.880]   [Music]
[00:37:02.880 --> 00:37:12.880]   [Music]
[00:37:12.880 --> 00:37:22.880]   [Music]
[00:37:22.880 --> 00:37:32.880]   [Music]
[00:37:32.880 --> 00:37:42.880]   [Music]
[00:37:42.880 --> 00:37:52.880]   [Music]
[00:37:52.880 --> 00:38:02.880]   [Music]
[00:38:02.880 --> 00:38:12.880]   [Music]
[00:38:12.880 --> 00:38:22.880]   [Music]
[00:38:22.880 --> 00:38:32.880]   [Music]
[00:38:32.880 --> 00:38:42.880]   [Music]
[00:38:42.880 --> 00:38:52.880]   [Music]
[00:38:52.880 --> 00:39:02.880]   [Music]
[00:39:02.880 --> 00:39:12.880]   [Music]
[00:39:12.880 --> 00:39:22.880]   [Music]
[00:39:22.880 --> 00:39:32.880]   [Music]
[00:39:32.880 --> 00:39:42.880]   [Music]
[00:39:42.880 --> 00:39:52.880]   [Music]
[00:39:52.880 --> 00:40:02.880]   [Music]
[00:40:02.880 --> 00:40:12.880]   [Music]
[00:40:12.880 --> 00:40:22.880]   [Music]
[00:40:22.880 --> 00:40:32.880]   [Music]
[00:40:32.880 --> 00:40:42.880]   [Music]
[00:40:42.880 --> 00:40:52.880]   [Music]
[00:40:52.880 --> 00:41:02.880]   [Music]
[00:41:02.880 --> 00:41:12.880]   [Music]
[00:41:12.880 --> 00:41:22.880]   [Music]
[00:41:22.880 --> 00:41:32.880]   [Music]
[00:41:32.880 --> 00:41:42.880]   [Music]
[00:41:42.880 --> 00:41:52.880]   [Music]
[00:41:52.880 --> 00:42:02.880]   [Music]
[00:42:02.880 --> 00:42:12.880]   [Music]
[00:42:12.880 --> 00:42:22.880]   [Music]
[00:42:22.880 --> 00:42:32.880]   [Music]
[00:42:32.880 --> 00:42:42.880]   [Music]
[00:42:42.880 --> 00:42:52.880]   [Music]
[00:42:52.880 --> 00:43:02.880]   [Music]
[00:43:02.880 --> 00:43:12.880]   [Music]

