
[00:00:00.000 --> 00:00:01.200]   Thanks, Justin.
[00:39:06.680 --> 00:39:08.560]   you know you need Him to intervene or help you
[00:39:08.560 --> 00:39:12.080]   in some way, I invite you to open your hands just
[00:39:12.080 --> 00:39:14.280]   as a sign of surrendering it to God right now.
[00:39:14.280 --> 00:39:31.520]   And as you do that, be reassured that the Lord is with you.
[00:39:31.520 --> 00:39:34.880]   [MUSIC PLAYING]
[00:39:34.880 --> 00:39:38.600]   And Jesus is for you.
[00:39:38.600 --> 00:39:43.160]   Holy Spirit is going to be guiding you and protecting you.
[00:39:43.160 --> 00:39:45.240]   The God who will walk with you through the valleys,
[00:39:45.240 --> 00:39:49.240]   it's the same God who will lead you to the still waters,
[00:39:49.240 --> 00:39:51.680]   to the green pastures.
[00:39:51.680 --> 00:39:53.520]   And so Father, for my brothers and sisters
[00:39:53.520 --> 00:39:57.680]   with their hands open right now who
[00:39:57.680 --> 00:40:00.240]   are anticipating something that really
[00:40:00.240 --> 00:40:02.920]   needs you to show them and guide them and lead them
[00:40:02.920 --> 00:40:05.840]   into the right thing, the good thing that they should do,
[00:40:05.840 --> 00:40:08.760]   Father, I pray that you would walk with them, guide them,
[00:40:08.760 --> 00:40:12.000]   lead them, give them strength, give them hope.
[00:40:12.000 --> 00:40:19.320]   And also there's some of us who have
[00:40:19.320 --> 00:40:21.720]   been worried about the future and perhaps
[00:40:21.720 --> 00:40:25.440]   have turned to some of those things that are outside of you.
[00:40:25.440 --> 00:40:28.480]   And it's led them to some very dark places.
[00:40:28.480 --> 00:40:31.320]   It's led them to trust and bind themselves
[00:40:31.320 --> 00:40:34.600]   to certain things that are not holy and not from you.
[00:40:34.600 --> 00:40:36.000]   If that's you today, you can also
[00:40:36.000 --> 00:40:37.480]   open up your hands right now if you
[00:40:37.480 --> 00:40:38.640]   feel comfortable to do that.
[00:40:38.640 --> 00:40:48.720]   Lord, and I pray that you would release them
[00:40:48.720 --> 00:40:51.560]   from things not of you that are binding them.
[00:40:51.560 --> 00:40:56.760]   Release any lies that have been spoken out
[00:40:56.760 --> 00:41:00.200]   over them in this process, anything that's not from you,
[00:41:00.200 --> 00:41:00.700]   Lord.
[00:41:00.700 --> 00:41:09.920]   And help them to let go of what is not from you
[00:41:09.920 --> 00:41:12.140]   and hold on to your love and your guidance,
[00:41:12.140 --> 00:41:16.080]   even though it might seem in some ways a bit more uncertain,
[00:41:16.080 --> 00:41:25.040]   a bit more murky in that way.
[00:41:25.040 --> 00:41:27.760]   But we know our God is for us, that he'll never
[00:41:27.760 --> 00:41:32.880]   lead us astray, that he'll never lead us things that he cannot
[00:41:32.880 --> 00:41:36.080]   continue to guide us through, because he loves us.
[00:41:36.080 --> 00:41:43.600]   And for the rest of us, Lord, use
[00:41:43.600 --> 00:41:47.600]   us to do the work of restoration.
[00:41:47.600 --> 00:41:51.720]   Lord, this world is a broken place.
[00:41:51.720 --> 00:41:56.920]   Our communities, our families, our schools,
[00:41:56.920 --> 00:41:58.880]   and people are longing for hope.
[00:41:58.880 --> 00:42:01.960]   People are longing for renewal.
[00:42:01.960 --> 00:42:03.080]   And yes, we anticipate.
[00:42:03.080 --> 00:42:05.280]   We can't wait for the day, Lord, you come back
[00:42:05.280 --> 00:42:09.000]   and everything will finally be made right once and for all.
[00:42:09.000 --> 00:42:11.360]   But until that day comes, Lord, give us the courage
[00:42:11.360 --> 00:42:16.120]   to live as that is already here, to bring your kingdom on Earth
[00:42:16.120 --> 00:42:18.680]   as it is in heaven.
[00:42:18.680 --> 00:42:21.400]   And this is the way, Lord.
[00:42:21.400 --> 00:42:24.680]   This is the way you've called us to live as your followers,
[00:42:24.680 --> 00:42:28.240]   trusting in you, building our lives on the foundation
[00:42:28.240 --> 00:42:32.440]   that you have set for us, and bringing your love to those
[00:42:32.440 --> 00:42:33.480]   who are seeking it, Lord.
[00:42:33.480 --> 00:42:38.360]   So we thank you for this.
[00:42:38.360 --> 00:42:40.120]   Walk with us, Jesus.
[00:42:40.120 --> 00:42:42.320]   We thank you for your love for us.
[00:42:42.320 --> 00:42:44.400]   And we love you too, Lord.
[00:42:44.400 --> 00:42:46.000]   Amen.
[00:42:46.000 --> 00:42:47.960]   You join me in standing with the worship team.
[00:42:47.960 --> 00:42:51.300]   we're gonna end our time by just singing a song together.
[00:42:51.300 --> 00:42:53.880]   (upbeat music)

