
[00:00:00.000 --> 00:00:05.000]   Everyone says, "Amen." Amen.
[00:44:42.000 --> 00:44:47.000]   It impacts the way I think about my relationship with Him, how I think about myself, how I think about others.
[00:44:47.000 --> 00:44:51.000]   And whether I recycle or whether I care for creation or I look after the environment,
[00:44:51.000 --> 00:44:59.000]   all of these things matter because our original call as humans is to steward creation
[00:44:59.000 --> 00:45:01.000]   and to bring it into a place of shalom.
[00:45:01.000 --> 00:45:03.000]   So let me close by saying it like this.
[00:45:03.000 --> 00:45:07.000]   The reason why we call ourselves here at the Vine to justice
[00:45:07.000 --> 00:45:11.000]   is not because we're wanting you to be better acting people.
[00:45:11.000 --> 00:45:14.000]   It's because we want you to be actually human.
[00:45:14.000 --> 00:45:19.000]   We want you to be the way that you were originally created to be.
[00:45:19.000 --> 00:45:22.000]   And Jesus has made the way.
[00:45:22.000 --> 00:45:25.000]   He has driven the spoke into the wheel.
[00:45:25.000 --> 00:45:33.000]   And our great joy and privilege is to now live on that story.
[00:45:33.000 --> 00:45:35.000]   That's why we're passionate about justice here.
[00:45:35.000 --> 00:45:38.000]   It flows from the scriptures in such a profound way.
[00:45:38.000 --> 00:45:44.000]   And that is why we're going to call you over these three weeks into a relationship with Jesus
[00:45:44.000 --> 00:45:47.000]   that begins to outwork that passion.
[00:45:47.000 --> 00:45:52.000]   What He has done on the cross, fully seen in our church, in our relationships, in our businesses,
[00:45:52.000 --> 00:45:55.000]   in our city, in society, in all of the world.
[00:45:55.000 --> 00:45:58.000]   We want to live on behalf of that.
[00:45:58.000 --> 00:45:59.000]   Amen.
[00:45:59.000 --> 00:46:01.000]   Was that helpful?
[00:46:01.000 --> 00:46:02.000]   That's a theology of justice.
[00:46:02.000 --> 00:46:04.000]   I know it's a lot. I know it's been long.
[00:46:04.000 --> 00:46:08.000]   But hopefully your heart might be somewhat burning within you
[00:46:08.000 --> 00:46:12.000]   to want to live on that and behalf of that in all the things that you do.
[00:46:12.000 --> 00:46:16.000]   Could you stand with me and I'd love to pray with you.
[00:46:16.000 --> 00:46:20.000]   Father, we are so grateful for today.
[00:46:20.000 --> 00:46:24.000]   So grateful for this moment together.
[00:46:24.000 --> 00:46:30.000]   And so grateful for the work of justice that your son Jesus did.
[00:46:30.000 --> 00:46:35.000]   Father, we want to pray that as you meet with us now,
[00:46:35.000 --> 00:46:40.000]   that for each person in this room, we're just grateful that you're making them more just.
[00:46:40.000 --> 00:46:46.000]   That they as a Christian are called to be biased towards the poor, the vulnerable, the marginalized,
[00:46:46.000 --> 00:46:48.000]   those enslaved, those exploited.
[00:46:48.000 --> 00:46:55.000]   And Lord, forgive us where we all can recognize the tendency in our own lives
[00:46:55.000 --> 00:47:01.000]   towards personal advantage and self-preservation at the expense of the other.
[00:47:01.000 --> 00:47:06.000]   Maybe just take a moment just to be honest with the Lord.
[00:47:06.000 --> 00:47:12.000]   Every single one of us, that's almost the default as humans,
[00:47:12.000 --> 00:47:21.000]   as we wrestle with sin, is our own personal advantage, self-preservation at the expense of the other.
[00:47:21.000 --> 00:47:25.000]   And maybe you can just bring that to the Lord and say, "Lord, would you just forgive me?"
[00:47:25.000 --> 00:47:31.000]   "Lord, I don't want to live like that. I'm someone who carries the name of Christ.
[00:47:31.000 --> 00:47:36.000]   You've saved me for a different way of living."
[00:47:36.000 --> 00:47:40.000]   Our starting point, Lord, is just to come before you and ask for your forgiveness.
[00:47:40.000 --> 00:47:45.000]   "Lord, I believe that you're going to be lighting fires in this series and people in this room,
[00:47:45.000 --> 00:47:47.000]   those online, those in our overflow."
[00:47:47.000 --> 00:47:51.000]   Lord, it begins from just that place of humility to say, "Thank you, Jesus."
[00:47:51.000 --> 00:47:54.000]   "Thank you, Jesus, for saving us from ourselves."
[00:47:54.000 --> 00:47:58.000]   "Thank you, Jesus, for saving me from wanting to redefine what is right and wrong
[00:47:58.000 --> 00:48:03.000]   so that I get an advantage or my people get an advantage at the expense of others."
[00:48:03.000 --> 00:48:06.000]   That's where racism comes from.
[00:48:06.000 --> 00:48:11.000]   Lord, we call out the injustices we see in our world.
[00:48:11.000 --> 00:48:15.000]   And we call out the injustices we see in ourselves.
[00:48:15.000 --> 00:48:21.000]   And we ask ourselves, we ask you, Lord, that your gospel would be glorified.
[00:48:21.000 --> 00:48:24.000]   That the whole gospel would be seen.
[00:48:24.000 --> 00:48:30.000]   A reconciliation, us with you, us with ourselves, us with others, and us with creation.
[00:48:30.000 --> 00:48:37.000]   Lord, I pray that you would release people in this room into a journey that is ahead of them,
[00:48:37.000 --> 00:48:43.000]   of becoming more like you, and in becoming more like you, becoming more just.
[00:48:43.000 --> 00:48:49.000]   Lord, may we hold the whole gospel in our hearts.
[00:48:49.000 --> 00:48:54.000]   And we come against every pretense to a different version of the gospel.
[00:48:54.000 --> 00:49:02.000]   And we thank you that you have in your scriptures shown us a new way, the glorious way, the right way.
[00:49:02.000 --> 00:49:09.000]   Would righteousness and justice flow like a river here at the vine and in our city.
[00:49:09.000 --> 00:49:11.000]   And we pray this in Jesus' name.
[00:49:11.000 --> 00:49:14.000]   Everyone says, "Amen."
[00:49:14.000 --> 00:49:17.360]   [MUSIC PLAYING]

