
[00:00:00.000 --> 00:00:01.420]   Woo, hi everyone.
[00:35:10.260 --> 00:35:12.460]   And then after a while, I got up,
[00:35:12.460 --> 00:35:15.420]   and I said this to them.
[00:35:15.420 --> 00:35:18.140]   I said, you know, earlier this year,
[00:35:18.140 --> 00:35:20.940]   I was called to be a young adult pastor.
[00:35:20.940 --> 00:35:25.420]   I thought I would be ministering to people like you,
[00:35:25.420 --> 00:35:29.820]   but in the last 50 minutes, all I could sense,
[00:35:29.820 --> 00:35:31.900]   all I could experience is that you guys,
[00:35:31.900 --> 00:35:34.660]   your worship was ministering to me,
[00:35:34.660 --> 00:35:37.580]   and not just that.
[00:35:37.580 --> 00:35:38.780]   When I was listening,
[00:35:38.780 --> 00:35:41.860]   when I was being in that worshipful moment,
[00:35:41.860 --> 00:35:43.780]   I was asking myself, I'm like,
[00:35:43.780 --> 00:35:46.580]   wow, these amazing young people all over the world,
[00:35:46.580 --> 00:35:48.740]   they're so amazing.
[00:35:48.740 --> 00:35:51.380]   Their pastors must be so great
[00:35:51.380 --> 00:35:54.100]   to have raised up these amazing people.
[00:35:54.100 --> 00:35:56.660]   Well, our young people are very great as well.
[00:35:56.660 --> 00:35:58.100]   I can't take any credit yet
[00:35:58.100 --> 00:36:01.100]   'cause we barely spend a lot of time together,
[00:36:01.100 --> 00:36:03.260]   but I'm like, wow, they're so amazing.
[00:36:03.260 --> 00:36:04.940]   They're so smart.
[00:36:04.940 --> 00:36:05.860]   They're so intelligent.
[00:36:05.860 --> 00:36:06.860]   They love Jesus.
[00:36:06.860 --> 00:36:09.820]   If we just let them lead another hour,
[00:36:09.820 --> 00:36:11.660]   I think revival would just break out here
[00:36:11.660 --> 00:36:12.980]   in the Philippines or in the world,
[00:36:12.980 --> 00:36:16.380]   and I was like, I don't think I'm like their pastor.
[00:36:16.380 --> 00:36:18.500]   I don't have what they have.
[00:36:18.500 --> 00:36:21.780]   I'm like, if I could be as half as good as their pastor,
[00:36:21.780 --> 00:36:23.180]   maybe that would be great,
[00:36:23.180 --> 00:36:27.860]   and then I just heard this gentle voice telling me,
[00:36:27.860 --> 00:36:33.580]   you know, son, in my kingdom, nobody asks for half.
[00:36:33.580 --> 00:36:35.380]   They only ask for double,
[00:36:35.380 --> 00:36:37.540]   and so I got up.
[00:36:37.540 --> 00:36:38.580]   [alarm beeping]
[00:36:38.580 --> 00:36:41.180]   Oh, wow, that's wake up call, yes.
[00:36:41.180 --> 00:36:45.020]   So I got up, and I shared this with those young people.
[00:36:45.020 --> 00:36:47.260]   I said, hey, whatever you guys have,
[00:36:47.260 --> 00:36:48.660]   I wanna bring that back to Hong Kong.
[00:36:48.660 --> 00:36:51.260]   I'm not sure if I have what you have.
[00:36:51.260 --> 00:36:53.900]   I just want to be that torchbearer to bring this fire,
[00:36:53.900 --> 00:36:55.660]   whatever I'm experiencing here,
[00:36:55.660 --> 00:36:59.500]   I wanna just bring that back to my church,
[00:36:59.500 --> 00:37:01.580]   back to Hong Kong, back to where I'm from.
[00:37:01.580 --> 00:37:03.900]   Can you all pray for me?
[00:37:03.900 --> 00:37:07.900]   And so this happened,
[00:37:07.900 --> 00:37:10.660]   and a room full of young people,
[00:37:10.660 --> 00:37:11.700]   they just gathered around me.
[00:37:11.700 --> 00:37:12.860]   They're from all over the world.
[00:37:12.860 --> 00:37:15.100]   They just came and just started praying
[00:37:15.100 --> 00:37:16.580]   and prophesying over me,
[00:37:16.580 --> 00:37:20.340]   and when they were praying,
[00:37:20.340 --> 00:37:22.860]   or when they were about to finish praying,
[00:37:22.860 --> 00:37:24.940]   something happened in the room.
[00:37:24.940 --> 00:37:27.460]   I sensed that, but I couldn't really put words to it,
[00:37:27.460 --> 00:37:29.940]   but later, some of these Gen Z came back to me
[00:37:29.940 --> 00:37:31.540]   and said, Chapman, did you know,
[00:37:31.540 --> 00:37:34.060]   when you ask us to pray for you,
[00:37:34.060 --> 00:37:35.300]   and we pray for you,
[00:37:35.300 --> 00:37:37.580]   the floodgate of heaven just opened,
[00:37:38.460 --> 00:37:41.180]   sorry, the floodgate of heaven just opened,
[00:37:41.180 --> 00:37:42.900]   and we could sense that,
[00:37:42.900 --> 00:37:45.300]   because the worship transformed.
[00:37:45.300 --> 00:37:47.860]   They were choosing songs,
[00:37:47.860 --> 00:37:48.780]   okay, what should we sing,
[00:37:48.780 --> 00:37:50.940]   but all of a sudden,
[00:37:50.940 --> 00:37:53.500]   like people just spontaneously singing
[00:37:53.500 --> 00:37:56.980]   and singing and singing one song after another.
[00:37:56.980 --> 00:37:57.980]   Nobody wanna stop.
[00:37:57.980 --> 00:37:59.300]   Everybody would raise their hand
[00:37:59.300 --> 00:38:02.140]   and shout at the top of their lungs to worship God.
[00:38:02.140 --> 00:38:06.220]   We just sensed this powerful presence of the Holy Spirit,
[00:38:07.220 --> 00:38:11.500]   and until Pastor John is waiting for me for dinner,
[00:38:11.500 --> 00:38:12.580]   and then I have to leave,
[00:38:12.580 --> 00:38:14.100]   and so I left,
[00:38:14.100 --> 00:38:16.980]   and I went to my group,
[00:38:16.980 --> 00:38:18.460]   that group you saw on the screen,
[00:38:18.460 --> 00:38:19.940]   I said, so sorry, guys,
[00:38:19.940 --> 00:38:22.940]   I need to go pick up my phone and wallet,
[00:38:22.940 --> 00:38:24.820]   could you wait for me for two minutes?
[00:38:24.820 --> 00:38:26.860]   I went up to my room, came back,
[00:38:26.860 --> 00:38:28.260]   my entire group was gone.
[00:38:28.260 --> 00:38:30.620]   I was like, how dare they don't wait for me
[00:38:30.620 --> 00:38:31.900]   for just two minutes?
[00:38:31.900 --> 00:38:34.620]   But then I realized later,
[00:38:35.500 --> 00:38:39.980]   they saw me, they saw I was totally wracked and done,
[00:38:39.980 --> 00:38:42.380]   so they said, I must go and check it out,
[00:38:42.380 --> 00:38:44.220]   what's going on in that room,
[00:38:44.220 --> 00:38:45.980]   and some of the people from our group,
[00:38:45.980 --> 00:38:49.220]   they said, all right, I'm hungry,
[00:38:49.220 --> 00:38:50.980]   but I want this,
[00:38:50.980 --> 00:38:52.580]   I'm not going out for dinner anymore,
[00:38:52.580 --> 00:38:53.860]   I'm just gonna stay here.
[00:38:53.860 --> 00:38:58.020]   What do you have?
[00:38:58.020 --> 00:39:00.260]   You see, we can always stay here and fool ourselves,
[00:39:00.260 --> 00:39:03.860]   come back week after week and think we have Jesus,
[00:39:03.860 --> 00:39:06.940]   until we become, try to become a church in action,
[00:39:06.940 --> 00:39:08.180]   we go out, we do something,
[00:39:08.180 --> 00:39:10.780]   and we know, I don't have that,
[00:39:10.780 --> 00:39:12.940]   I don't have what Peter can give.
[00:39:12.940 --> 00:39:16.540]   For me, I'm like, at that moment in that room,
[00:39:16.540 --> 00:39:18.500]   I'm like, I don't have what they have,
[00:39:18.500 --> 00:39:19.780]   I don't have what Peter have,
[00:39:19.780 --> 00:39:21.900]   but I want it so badly,
[00:39:21.900 --> 00:39:24.380]   and if I could just come, whatever, I don't care,
[00:39:24.380 --> 00:39:26.580]   if I could just come before them and ask,
[00:39:26.580 --> 00:39:27.940]   God, can you give me that?
[00:39:27.940 --> 00:39:29.300]   Guys, can you pray for me?
[00:39:29.300 --> 00:39:30.780]   Can you share that with me,
[00:39:30.780 --> 00:39:32.300]   so that I could have that,
[00:39:32.300 --> 00:39:33.580]   so that whoever I pray for,
[00:39:33.580 --> 00:39:34.940]   when I go back to Hong Kong,
[00:39:34.940 --> 00:39:36.620]   they will be touched by the Holy Spirit,
[00:39:36.620 --> 00:39:38.340]   so that whoever I speak to,
[00:39:38.340 --> 00:39:40.020]   they will sense the presence of God,
[00:39:40.020 --> 00:39:42.580]   if I, can you give me that?
[00:39:42.580 --> 00:39:43.660]   Can you share that with me?
[00:39:43.660 --> 00:39:45.500]   Can you pray for me?
[00:39:45.500 --> 00:39:48.700]   I want that, 'cause I wanna be like Peter,
[00:39:48.700 --> 00:39:51.140]   when he said, in Jesus' name, stand,
[00:39:51.140 --> 00:39:53.300]   and I want to see miracles,
[00:39:53.300 --> 00:39:54.940]   and I know sometimes I don't really have it,
[00:39:54.940 --> 00:39:56.460]   I just fake it sometimes,
[00:39:56.460 --> 00:39:58.300]   and I just talk about all these principles,
[00:39:58.300 --> 00:40:00.740]   and I don't really even dare to talk about a miracle,
[00:40:00.740 --> 00:40:03.180]   because I was so afraid of failure as well,
[00:40:03.180 --> 00:40:06.500]   but if we come before God and say,
[00:40:06.500 --> 00:40:10.780]   God, we wanna be serious about your word,
[00:40:10.780 --> 00:40:12.660]   we wanna be that church,
[00:40:12.660 --> 00:40:15.940]   we wanna be that church, church in action,
[00:40:15.940 --> 00:40:17.180]   we wanna be that church,
[00:40:17.180 --> 00:40:19.060]   like that one that we just read,
[00:40:19.060 --> 00:40:23.620]   that would walk in this city with miracles,
[00:40:23.620 --> 00:40:26.260]   so that we would bring all these outsiders
[00:40:26.260 --> 00:40:27.380]   back into your kingdom,
[00:40:27.380 --> 00:40:28.460]   back into your presence,
[00:40:28.940 --> 00:40:30.980]   they could experience the goodness of you,
[00:40:30.980 --> 00:40:33.340]   God, I want that, could you give us that?
[00:40:33.340 --> 00:40:36.300]   And so what I wanna do is,
[00:40:36.300 --> 00:40:37.980]   I wanna just turn the next two,
[00:40:37.980 --> 00:40:39.980]   maybe three or five minutes,
[00:40:39.980 --> 00:40:42.740]   I wanna turn this room into a prayer meeting,
[00:40:42.740 --> 00:40:43.740]   but it's voluntary,
[00:40:43.740 --> 00:40:45.980]   if you wanna come before God with me,
[00:40:45.980 --> 00:40:48.980]   and say, God, I want your presence,
[00:40:48.980 --> 00:40:50.980]   I want Jesus,
[00:40:50.980 --> 00:40:54.260]   I'm not sure if I can stand in the streets like Peter,
[00:40:54.260 --> 00:40:56.860]   and said, I have Jesus, I'm gonna share Jesus,
[00:40:56.860 --> 00:40:58.300]   I'm not sure if I can share that,
[00:40:58.300 --> 00:41:00.900]   but God, today, I wanna pray into that,
[00:41:00.900 --> 00:41:01.740]   I wanna ask you,
[00:41:01.740 --> 00:41:03.420]   I wanna ask on behalf of our church,
[00:41:03.420 --> 00:41:05.180]   that we could be a community,
[00:41:05.180 --> 00:41:06.420]   we could be a church in action,
[00:41:06.420 --> 00:41:07.420]   and when we go on the street,
[00:41:07.420 --> 00:41:09.620]   yeah, maybe silver and gold, I can share with you,
[00:41:09.620 --> 00:41:11.900]   but I have even something better to share with you,
[00:41:11.900 --> 00:41:13.780]   I have Jesus that I can share with you,
[00:41:13.780 --> 00:41:16.820]   if you want to be that kind of church with me,
[00:41:16.820 --> 00:41:19.340]   if you wanna be that kind of people of God,
[00:41:19.340 --> 00:41:20.980]   I invite you in the next couple of minutes,
[00:41:20.980 --> 00:41:22.140]   we're just gonna worship,
[00:41:22.140 --> 00:41:22.980]   we're just gonna pray,
[00:41:22.980 --> 00:41:27.620]   and we're just gonna ask God to give us Jesus,
[00:41:27.620 --> 00:41:28.860]   to give us his presence,
[00:41:28.860 --> 00:41:30.340]   to give us the Holy Spirit,
[00:41:30.340 --> 00:41:33.780]   so that here in Yuen Long,
[00:41:33.780 --> 00:41:36.020]   we know there is at least a body,
[00:41:36.020 --> 00:41:37.340]   a church, a community,
[00:41:37.340 --> 00:41:39.220]   they said, I know what I don't have,
[00:41:39.220 --> 00:41:41.260]   but I'm gonna pray until I have,
[00:41:41.260 --> 00:41:42.820]   maybe you can come back on Tuesday night,
[00:41:42.820 --> 00:41:45.940]   talk about, we pray into the empowerment of the Holy Spirit,
[00:41:45.940 --> 00:41:48.140]   I'll just pray until I have it,
[00:41:48.140 --> 00:41:50.540]   I'll pray until I can say the same words,
[00:41:50.540 --> 00:41:51.780]   like Peter on the streets,
[00:41:51.780 --> 00:41:55.620]   and we'll see people being brought into the kingdom of God,
[00:41:55.620 --> 00:41:57.220]   if anyone here, you're with me,
[00:41:57.220 --> 00:41:59.660]   I invite you to stand and let's pray,
[00:41:59.660 --> 00:42:02.780]   if you like to, you can stand,
[00:42:02.780 --> 00:42:04.340]   if someone you want to, you can kneel,
[00:42:04.340 --> 00:42:05.260]   you can do whatever,
[00:42:05.260 --> 00:42:08.260]   but there is only one posture here,
[00:42:08.260 --> 00:42:09.460]   a posture of asking,
[00:42:09.460 --> 00:42:11.780]   a posture of God, I know I don't have,
[00:42:11.780 --> 00:42:14.900]   but I want, I want to,
[00:42:14.900 --> 00:42:17.980]   I desire, I long for.
[00:42:17.980 --> 00:42:20.580]   (gentle music)
[00:42:20.580 --> 00:42:36.500]   Father, we come before you.
[00:42:36.500 --> 00:42:46.140]   Father, we thank you,
[00:42:46.140 --> 00:42:49.220]   because this is a safe space that we can be real,
[00:42:49.220 --> 00:42:51.860]   that you're not condemning us,
[00:42:51.860 --> 00:42:54.860]   you're not saying we're not good enough for you,
[00:42:54.860 --> 00:42:56.700]   you just love us,
[00:42:56.700 --> 00:42:58.620]   just want more of your presence in our lives,
[00:42:58.620 --> 00:43:02.060]   you just want us to see the reality about our lives,
[00:43:02.060 --> 00:43:03.340]   and our relationship with you,
[00:43:03.340 --> 00:43:05.300]   you're not here to pick on us,
[00:43:05.300 --> 00:43:06.220]   say how bad we are,
[00:43:06.220 --> 00:43:07.700]   you're just here,
[00:43:07.700 --> 00:43:09.300]   you want the best for us,
[00:43:09.300 --> 00:43:13.820]   and you want the best for this world through us,
[00:43:15.220 --> 00:43:16.260]   so we're here.
[00:43:16.260 --> 00:43:24.020]   Holy Spirit, I pray that you would come upon this church,
[00:43:24.020 --> 00:43:26.340]   this community, these people.
[00:43:26.340 --> 00:43:31.300]   I don't have it,
[00:43:31.300 --> 00:43:32.700]   but I want it, God.
[00:43:32.700 --> 00:43:35.620]   I want to be able to say those words
[00:43:35.620 --> 00:43:37.500]   Peter said 2,000 years ago,
[00:43:37.500 --> 00:43:39.940]   I have Jesus that I can share with you.
[00:43:39.940 --> 00:43:42.860]   I'm not just sharing knowledge,
[00:43:44.540 --> 00:43:45.940]   I'm not just sharing words,
[00:43:45.940 --> 00:43:48.020]   I'm sharing the reality of the gospel,
[00:43:48.020 --> 00:43:50.500]   the transformative reality of the gospel,
[00:43:50.500 --> 00:43:52.500]   of the Holy Spirit power,
[00:43:52.500 --> 00:43:53.700]   I want that God,
[00:43:53.700 --> 00:43:56.500]   and we want that God,
[00:43:56.500 --> 00:43:59.100]   so we're here.
[00:43:59.340 --> 00:44:01.940]   (gentle music)
[00:44:02.820 --> 00:44:05.420]   (gentle music)
[00:44:05.420 --> 00:44:07.840]   (soft music)
[00:44:07.840 --> 00:44:10.420]   (gentle music)

