
[00:00:00.000 --> 00:00:03.320]  Thank you 其實每次在這裡祈禱 睜大眼睛就好像變了魔術一樣
[00:43:32.360 --> 00:43:35.360]  但同時間你給我們有一個體見,
[00:43:35.360 --> 00:43:37.360]  你給我們有同一份的憐憫,
[00:43:37.360 --> 00:43:39.360]  和見到人的需要,
[00:43:39.360 --> 00:43:40.360]  讓我們所活的,
[00:43:40.360 --> 00:43:42.360]  我們能夠活得更加完全,
[00:43:42.360 --> 00:43:45.360]  因為我們知道當我們參與在裡面的時候,
[00:43:45.360 --> 00:43:46.360]  你都說是施比壽,
[00:43:46.360 --> 00:43:50.360]  讓我們能夠成為有福氣,
[00:43:50.360 --> 00:43:51.360]  有福分的一群,
[00:43:51.360 --> 00:43:55.360]  因為我們能夠將你所給到我們的,
[00:43:55.360 --> 00:43:59.360]  我們都能夠去回應你給我們所見到的,
[00:43:59.360 --> 00:44:01.360]  主也我也為著BOH去祈禱,
[00:44:01.360 --> 00:44:03.360]  求你幫助這個機構,
[00:44:03.360 --> 00:44:08.360]  希望支持他們繼續去生長他們的資質,
[00:44:08.360 --> 00:44:10.360]  他們植根在你的裡面,
[00:44:10.360 --> 00:44:12.360]  他們帶出的,
[00:44:12.360 --> 00:44:13.360]  從這些資質所帶出的,
[00:44:13.360 --> 00:44:15.360]  就是這個城市的盼望,
[00:44:15.360 --> 00:44:16.360]  就是你的福音,
[00:44:16.360 --> 00:44:18.360]  就是你的公義,
[00:44:18.360 --> 00:44:19.360]  我們為在這一切,
[00:44:19.360 --> 00:44:21.360]  我們獻上感恩,
[00:44:21.360 --> 00:44:23.360]  我們獻上禱告,
[00:44:23.360 --> 00:44:25.360]  我們也藉著這個時候,
[00:44:25.360 --> 00:44:27.360]  我們獻上我們的敬拜,
[00:44:27.360 --> 00:44:30.360]  去回應你給我們的呼召。
[00:44:30.360 --> 00:44:31.360]  拜拜!

