
[00:00:00.000 --> 00:00:01.160]   >> Amen. >> Amen.
[00:35:00.700 --> 00:35:02.940]   Right, try and hold your breath, okay?
[00:35:02.940 --> 00:35:05.700]   One, two, three.
[00:35:05.820 --> 00:35:07.980]   [inhales]
[00:35:07.980 --> 00:35:23.340]   Some of us might be able to do this for longer, right?
[00:35:23.340 --> 00:35:26.500]   But you're probably feeling a struggle to breathe now, right?
[00:35:26.500 --> 00:35:29.260]   To breathe out that breath.
[00:35:29.260 --> 00:35:31.420]   Right, none of us, nobody in this room
[00:35:31.420 --> 00:35:33.880]   is able to hold their breath forever.
[00:35:33.880 --> 00:35:34.900]   You would either pass out
[00:35:34.900 --> 00:35:37.500]   or if you really did just stop breathing altogether,
[00:35:37.500 --> 00:35:38.380]   you would die.
[00:35:38.380 --> 00:35:42.820]   In order for you to take your next breath,
[00:35:42.820 --> 00:35:45.840]   you have to release the breath you're holding.
[00:35:45.840 --> 00:35:49.380]   And so it is with forgiveness.
[00:35:49.380 --> 00:35:53.860]   If we want to receive forgiveness,
[00:35:53.860 --> 00:35:57.660]   we need to be able to release forgiveness to others as well.
[00:35:57.660 --> 00:36:04.540]   Like I said, though, this is the starting point.
[00:36:05.180 --> 00:36:08.300]   Right, this is just the introduction to this journey.
[00:36:08.300 --> 00:36:11.100]   And there's no way we can unpack and discover
[00:36:11.100 --> 00:36:14.340]   all the things that forgiveness means for us
[00:36:14.340 --> 00:36:17.440]   in one short sermon on a Sunday morning.
[00:36:17.440 --> 00:36:21.380]   So I want to encourage everybody here.
[00:36:21.380 --> 00:36:23.220]   Please try to come along, right,
[00:36:23.220 --> 00:36:25.660]   to the next few messages that we have,
[00:36:25.660 --> 00:36:27.300]   to the next few Sundays that we have
[00:36:27.300 --> 00:36:30.100]   in this journey of forgiveness.
[00:36:30.100 --> 00:36:31.160]   And this is not about, you know,
[00:36:31.160 --> 00:36:32.780]   like maintaining numbers at the vine
[00:36:32.780 --> 00:36:33.620]   or anything like that, right?
[00:36:33.620 --> 00:36:34.780]   It's not about that.
[00:36:34.780 --> 00:36:38.180]   But what this is, it's for your wholeness.
[00:36:38.180 --> 00:36:39.860]   It's for your understanding.
[00:36:39.860 --> 00:36:42.100]   It's for you to really be able to embrace
[00:36:42.100 --> 00:36:44.540]   what forgiveness means so you can walk
[00:36:44.540 --> 00:36:47.520]   in the freedom of forgiveness.
[00:36:47.520 --> 00:36:50.820]   After all, Jesus taught us to pray.
[00:36:50.820 --> 00:36:55.620]   Forgive our sins as we forgive those
[00:36:55.620 --> 00:36:57.800]   who have sinned against us.
[00:36:57.800 --> 00:37:03.580]   And my heart is, as individuals,
[00:37:03.580 --> 00:37:05.980]   but also as a community, we will embrace
[00:37:05.980 --> 00:37:08.420]   this journey of forgiveness together.
[00:37:08.420 --> 00:37:11.060]   To step by step, learn what it means
[00:37:11.060 --> 00:37:15.340]   to receive and to give out what forgiveness
[00:37:15.340 --> 00:37:17.080]   really means in God's heart.
[00:37:17.080 --> 00:37:21.340]   This is how we build, continue the kingdom of God
[00:37:21.340 --> 00:37:22.580]   here on this earth.
[00:37:22.580 --> 00:37:27.400]   So would you pray with me as we start this journey together?
[00:37:27.400 --> 00:37:29.660]   [coughing]
[00:37:29.660 --> 00:37:45.200]   Jesus, we know that this is an issue
[00:37:45.200 --> 00:37:46.960]   that many of us are wrestling with.
[00:37:46.960 --> 00:37:50.080]   And even if we're not wrestling with it
[00:37:50.080 --> 00:37:52.400]   right at this moment, there is gonna come a time
[00:37:52.400 --> 00:37:56.320]   where we've been wronged and we need to offer forgiveness.
[00:37:56.320 --> 00:38:00.080]   Or someone wrongs us, or we wrong someone else
[00:38:00.080 --> 00:38:03.340]   and we need to be forgiven.
[00:38:03.340 --> 00:38:09.400]   And so Lord, I thank you that.
[00:38:09.400 --> 00:38:12.560]   Our starting point, Lord, is that you have already
[00:38:12.560 --> 00:38:15.240]   poured forgiveness out for us.
[00:38:15.240 --> 00:38:17.120]   That you have offered forgiveness to us
[00:38:17.120 --> 00:38:20.620]   despite our sin, despite the ways that we've missed
[00:38:20.620 --> 00:38:23.200]   the mark when it comes to being in relationship
[00:38:23.200 --> 00:38:24.040]   with you, Lord.
[00:38:25.300 --> 00:38:28.760]   You've given us everything we need,
[00:38:28.760 --> 00:38:32.820]   your most precious gift so that we can have forgiveness.
[00:38:32.820 --> 00:38:36.800]   Lord, as we receive this gift, Lord,
[00:38:36.800 --> 00:38:42.940]   we hear that you've also asked us to pour it out
[00:38:42.940 --> 00:38:44.580]   to those who have wronged us.
[00:38:44.580 --> 00:38:50.480]   And I know this is a hard journey for some of us to take.
[00:38:55.180 --> 00:38:56.220]   You might be thinking right now,
[00:38:56.220 --> 00:39:00.040]   if you only knew the pain that I've been through,
[00:39:00.040 --> 00:39:04.380]   what this person did to me, how that person hurt me.
[00:39:04.380 --> 00:39:12.020]   And Father, we know that you meet us
[00:39:12.020 --> 00:39:13.440]   in those areas of pain.
[00:39:13.440 --> 00:39:21.120]   And so Jesus, I pray that through your gentle guidance
[00:39:21.120 --> 00:39:23.900]   in the way that only you know how you would teach us
[00:39:24.500 --> 00:39:27.700]   how to forgive.
[00:39:27.700 --> 00:39:32.580]   That as we embrace forgiveness in our own hearts,
[00:39:32.580 --> 00:39:34.180]   it would soften our hearts.
[00:39:34.180 --> 00:39:44.740]   And as we learn to live a life defined by forgiveness,
[00:39:44.740 --> 00:39:46.880]   we will reflect your gospel, your grace,
[00:39:46.880 --> 00:39:48.420]   your mercy to everybody.
[00:39:48.420 --> 00:39:52.820]   And that even together as a community,
[00:39:52.820 --> 00:39:56.460]   we can keep encouraging each other in this journey,
[00:39:56.460 --> 00:40:00.580]   keep encouraging each other to not keep things hidden,
[00:40:00.580 --> 00:40:04.060]   but to bring it out into the light when there's been sin,
[00:40:04.060 --> 00:40:05.620]   when there's been wrong in the community.
[00:40:05.620 --> 00:40:10.620]   We will not let that just be swept under the carpet.
[00:40:10.620 --> 00:40:12.640]   But Lord, because we know the proper way
[00:40:12.640 --> 00:40:17.020]   to deal with these things, we can walk with it together.
[00:40:20.500 --> 00:40:23.020]   And that this forgiveness that we offer to each other
[00:40:23.020 --> 00:40:26.720]   reflects, truly reflects the heart that you have for us.
[00:40:26.720 --> 00:40:31.380]   So Lord, be with us the next few weeks
[00:40:31.380 --> 00:40:33.100]   as we walk through this.
[00:40:33.100 --> 00:40:35.200]   Encourage us, strengthen us, guide us.
[00:40:35.200 --> 00:40:38.540]   We pray this in Jesus' name, amen.
[00:40:38.540 --> 00:40:41.120]   (gentle music)

