
[00:00:00.000 --> 00:00:01.640]  謝謝KenKen
[00:37:58.440 --> 00:38:02.440]  禰不是要綁著我們
[00:38:02.440 --> 00:38:03.440]  困住我們
[00:38:03.440 --> 00:38:06.440]  而是我們能夠和禰連結
[00:38:07.440 --> 00:38:09.440]  所以在當中
[00:38:09.440 --> 00:38:11.440]  聖靈求禰幫助我們
[00:38:11.440 --> 00:38:14.440]  如果我們在生命中
[00:38:14.440 --> 00:38:18.440]  和某些東西綁在一起
[00:38:18.440 --> 00:38:20.440]  可能和成功的概念
[00:38:20.440 --> 00:38:22.440]  我們的工作綁在一起
[00:38:22.440 --> 00:38:25.440]  甚至和感情綁在一起
[00:38:25.440 --> 00:38:30.440]  甚至和事工上的勞苦綁在一起
[00:38:30.440 --> 00:38:34.440]  主啊,求禰原諒我們
[00:38:35.440 --> 00:38:37.440]  求禰原諒我們
[00:38:37.440 --> 00:38:42.440]  也求禰幫助我們
[00:38:42.440 --> 00:38:44.440]  我們將這一切交給禰
[00:38:44.440 --> 00:38:47.440]  我們唯一希望能夠綁住我們
[00:38:47.440 --> 00:38:50.440]  連結在一起的是主禰自己
[00:38:50.440 --> 00:38:54.440]  所以主啊,感謝禰的同在
[00:38:54.440 --> 00:38:55.440]  讓我們知道
[00:38:55.440 --> 00:38:57.440]  我們無論在什麼處境當中
[00:38:57.440 --> 00:38:59.440]  只要和禰在一起
[00:38:59.440 --> 00:39:00.440]  同一個額
[00:39:00.440 --> 00:39:03.440]  我們就能夠在當中
[00:39:03.440 --> 00:39:06.440]  滿有喜樂平安地繼續去做
[00:39:06.440 --> 00:39:09.440]  因為你說工作是好的
[00:39:09.440 --> 00:39:12.440]  當我們這樣跟隨主耶穌的時候
[00:39:12.440 --> 00:39:13.440]  我們就知道我們何時去做
[00:39:13.440 --> 00:39:14.440]  何時去休息
[00:39:14.440 --> 00:39:16.440]  何時去工作
[00:39:16.440 --> 00:39:17.440]  何時去作息
[00:39:17.440 --> 00:39:21.440]  讓我們繼續扮演
[00:39:21.440 --> 00:39:23.440]  不同的角色的時候
[00:39:23.440 --> 00:39:26.440]  我們找到和禰在一起的安寧
[00:39:26.440 --> 00:39:28.440]  那個平安
[00:39:28.440 --> 00:39:29.440]  那份安息
[00:39:32.440 --> 00:39:35.440]  求禰讓我們在這個回應詩上
[00:39:35.440 --> 00:39:38.440]  我們能夠同心地將禰的美好
[00:39:38.440 --> 00:39:40.440]  從我們的心裡面去唱出來
[00:39:40.440 --> 00:39:42.440]  我們祈禱奉耶穌的名
[00:39:42.440 --> 00:39:44.440]  Amen
[00:39:44.440 --> 00:39:45.440]  請大家一起起來
[00:39:45.440 --> 00:39:47.440]  我們一起去回應
[00:39:47.440 --> 00:39:49.440]  祝大家聖誕節快樂!
[00:39:49.440 --> 00:39:50.440]  祝大家聖誕節快樂!
[00:39:50.440 --> 00:39:51.440]  祝大家聖誕節快樂!
[00:39:51.440 --> 00:39:52.440]  祝大家聖誕節快樂!
[00:39:52.440 --> 00:39:53.440]  祝大家聖誕節快樂!
[00:39:53.440 --> 00:39:54.440]  祝大家聖誕節快樂!
[00:39:54.440 --> 00:39:55.440]  祝大家聖誕節快樂!
[00:39:55.440 --> 00:39:56.440]  祝大家聖誕節快樂!
[00:39:56.440 --> 00:39:57.440]  祝大家聖誕節快樂!
[00:39:57.440 --> 00:39:58.440]  祝大家聖誕節快樂!

