
[00:00:00.000 --> 00:00:01.700]   Have a seat.
[00:32:27.980 --> 00:32:31.700]   Maybe those who are faithfully giving in this season.
[00:32:31.700 --> 00:32:34.300]   Lord, we are grateful for that.
[00:32:35.580 --> 00:32:37.340]   And Lord, we recognize that generosity
[00:32:37.340 --> 00:32:38.780]   that is already flowing here.
[00:32:38.780 --> 00:32:42.820]   Father, we also recognize that in our own lives,
[00:32:42.820 --> 00:32:45.340]   we have a tendency to move
[00:32:45.340 --> 00:32:47.420]   between different forms of stewardship.
[00:32:47.420 --> 00:32:52.740]   Lord, I know that I have the tendency to fold my hand,
[00:32:52.740 --> 00:32:54.940]   I have the tendency to clench, hold tightly.
[00:32:54.940 --> 00:33:00.180]   And so Father, I wanna pray that as we reflect
[00:33:00.180 --> 00:33:03.420]   around generosity in our lives,
[00:33:03.420 --> 00:33:05.660]   we would first remember, as I've spoken about earlier,
[00:33:05.660 --> 00:33:08.380]   that it starts with you, that intimacy with you
[00:33:08.380 --> 00:33:11.820]   has a direct impact on our work of stewardship and generosity
[00:33:11.820 --> 00:33:15.740]   and that as the wisdom writer in Ecclesiastes shows us
[00:33:15.740 --> 00:33:20.700]   that it's better to have less but be open
[00:33:20.700 --> 00:33:24.180]   than to have more and be closed.
[00:33:24.180 --> 00:33:27.820]   That the path of peace is found in being open and generous.
[00:33:27.820 --> 00:33:31.980]   The path of stress is when we shift
[00:33:31.980 --> 00:33:33.380]   from a steward to an owner.
[00:33:33.380 --> 00:33:36.860]   And Father, I wanna pray for people here
[00:33:36.860 --> 00:33:38.420]   where that resonates with them.
[00:33:38.420 --> 00:33:41.660]   Perhaps there are some people here this morning
[00:33:41.660 --> 00:33:44.100]   where their posture has largely been one of folding
[00:33:44.100 --> 00:33:44.980]   in this season.
[00:33:44.980 --> 00:33:48.580]   Maybe there's been some hurt there.
[00:33:48.580 --> 00:33:51.820]   Maybe they've given and not been thanked.
[00:33:51.820 --> 00:33:53.900]   Maybe they've done something generous
[00:33:53.900 --> 00:33:55.300]   and it hasn't produced the fruit
[00:33:55.300 --> 00:33:57.860]   that they were hoping it would produce.
[00:33:57.860 --> 00:33:59.580]   Maybe they've even given to the church
[00:33:59.580 --> 00:34:01.100]   because they thought that that would mean
[00:34:01.100 --> 00:34:03.100]   that you would answer their prayer and you didn't do that
[00:34:03.100 --> 00:34:06.100]   and they've folded their hands.
[00:34:06.100 --> 00:34:08.620]   Father, would you just come for any of us
[00:34:08.620 --> 00:34:09.740]   where that's the case?
[00:34:09.740 --> 00:34:13.060]   Would you comfort us and speak to us and heal us?
[00:34:13.060 --> 00:34:16.860]   For those of us that have compared our gifts
[00:34:16.860 --> 00:34:19.740]   or our bank accounts or what we have to others
[00:34:19.740 --> 00:34:22.260]   and thought that's their responsibility, not mine.
[00:34:22.260 --> 00:34:26.460]   Father, I pray you would shake us out of our complacency.
[00:34:26.460 --> 00:34:30.900]   Father, for those that are clenching tightly
[00:34:30.900 --> 00:34:33.100]   and you of course want us to be sensible
[00:34:33.100 --> 00:34:34.860]   and sensible with our money,
[00:34:34.860 --> 00:34:36.580]   sensible with our spending, of course,
[00:34:36.580 --> 00:34:39.980]   but Father, for those that are perhaps clenching too tightly
[00:34:39.980 --> 00:34:41.860]   and there's stress.
[00:34:41.860 --> 00:34:46.420]   Lord, I wanna pray that your inner peace would flow,
[00:34:46.420 --> 00:34:50.060]   the tranquility that the writer speaks about here would flow.
[00:34:50.060 --> 00:34:54.420]   Father, I pray that you would give us the strength
[00:34:54.420 --> 00:34:56.620]   to be able to be more open to the Lord.
[00:34:56.620 --> 00:34:58.540]   I pray that you would give us the strength
[00:34:58.540 --> 00:35:00.980]   to be able to be more open to the Lord.
[00:35:00.980 --> 00:35:04.300]   Father, I pray that you would shake us out of our complacency
[00:35:04.300 --> 00:35:05.540]   and comfort us.
[00:35:05.540 --> 00:35:08.940]   Lord, I pray that you would shake us out of our complacency
[00:35:08.940 --> 00:35:09.780]   and comfort us.
[00:35:09.780 --> 00:35:13.140]   Father, I pray that you would shake us out of our complacency
[00:35:13.140 --> 00:35:13.980]   and comfort us.
[00:35:13.980 --> 00:35:17.140]   Lord, I pray that you would shake us out of our complacency
[00:35:17.140 --> 00:35:17.980]   and comfort us.
[00:35:17.980 --> 00:35:20.820]   Lord, I pray that you would shake us out of our complacency
[00:35:20.820 --> 00:35:21.660]   and comfort us.
[00:35:21.660 --> 00:35:24.580]   Lord, I pray that you would shake us out of our complacency
[00:35:24.580 --> 00:35:25.420]   and comfort us.
[00:35:25.420 --> 00:35:28.220]   Lord, I pray that you would shake us out of our complacency

