
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:35:04.680 --> 00:35:07.240]   that Christ has, and that light that Christ wants to give us.
[00:35:07.240 --> 00:35:09.600]   We have this potential sitting within us.
[00:35:09.600 --> 00:35:12.920]   But when we're in darkness, when we are the darkness,
[00:35:12.920 --> 00:35:15.480]   that potential is not there at all.
[00:35:15.480 --> 00:35:18.160]   And we're walking around like this, are you with me?
[00:35:18.160 --> 00:35:22.040]   But Paul says, first of all, Jesus' light illuminates
[00:35:22.040 --> 00:35:24.360]   everything for us so that we can realize
[00:35:24.360 --> 00:35:27.000]   that there's nothing going on here.
[00:35:27.000 --> 00:35:30.040]   But then he says, "Everything, though, that is illuminated
[00:35:30.040 --> 00:35:31.640]   becomes a light."
[00:35:31.640 --> 00:35:34.880]   In other words, in our relationship with Christ,
[00:35:34.880 --> 00:35:37.200]   we then become the light.
[00:35:37.200 --> 00:35:40.480]   It's like Paul is saying, you've got to understand
[00:35:40.480 --> 00:35:42.920]   that Christ illuminates everything,
[00:35:42.920 --> 00:35:47.040]   but everything that becomes illuminated becomes a light.
[00:35:47.040 --> 00:35:48.840]   (congregation exclaims)
[00:35:48.840 --> 00:35:49.680]   Right?
[00:35:49.680 --> 00:35:53.360]   (congregation applauds)
[00:35:53.360 --> 00:35:58.360]   And because it's a light, it's not our light, remember?
[00:35:58.360 --> 00:36:00.480]   Our light, it would be like this, right?
[00:36:00.480 --> 00:36:02.640]   Our light, we have no light, but when we come
[00:36:02.640 --> 00:36:07.120]   into relationship with the light, we bring his light now.
[00:36:07.120 --> 00:36:11.560]   And Paul says, "You were once darkness, now you're light."
[00:36:11.560 --> 00:36:15.240]   So then he says, "Live as children of light."
[00:36:15.240 --> 00:36:18.160]   Like take the light into the darker places around you
[00:36:18.160 --> 00:36:21.360]   and begin to shine that light so that the darkness
[00:36:21.360 --> 00:36:24.280]   in people and the darkness around can be seen,
[00:36:24.280 --> 00:36:27.440]   not in a way of judging them.
[00:36:27.440 --> 00:36:29.520]   He uses this word exposed.
[00:36:29.520 --> 00:36:30.600]   I love this word exposed.
[00:36:30.600 --> 00:36:34.080]   It literally means to prove with evidence.
[00:36:34.080 --> 00:36:37.080]   Paul's saying, "Your job is not to go to the dark places."
[00:36:37.080 --> 00:36:40.160]   I'm gonna go to the really dark places out here somewhere.
[00:36:40.160 --> 00:36:42.960]   This is real, these guys are very, I'm coming here.
[00:36:42.960 --> 00:36:46.160]   "Your job is not to go to the really dark places
[00:36:46.160 --> 00:36:48.960]   and start bashing people with the light."
[00:36:48.960 --> 00:36:50.960]   You know, start like kind of slandering them
[00:36:50.960 --> 00:36:52.600]   and, "Oh, you guys are terrible.
[00:36:52.600 --> 00:36:53.760]   Can't you see how you're living your life?
[00:36:53.760 --> 00:36:54.760]   Oh, you guys suck."
[00:36:54.760 --> 00:36:57.040]   (groans)
[00:36:57.040 --> 00:37:01.800]   He's saying, "Prove with evidence that your light shines."
[00:37:01.800 --> 00:37:03.120]   What does that mean?
[00:37:03.120 --> 00:37:04.240]   Well, he actually defines it.
[00:37:04.240 --> 00:37:07.520]   He says, "For the fruit of those who are light
[00:37:07.520 --> 00:37:10.280]   is goodness, justice, and truth."
[00:37:10.280 --> 00:37:15.080]   The things that we do and the ways that we live
[00:37:15.080 --> 00:37:17.520]   reflects the light of Christ that is within us.
[00:37:17.520 --> 00:37:20.440]   We don't have to go wagging our fingers.
[00:37:20.440 --> 00:37:22.400]   We just go, "Check this out.
[00:37:22.400 --> 00:37:26.000]   Like, wouldn't you wanna be a part of this?
[00:37:26.000 --> 00:37:27.360]   Wouldn't you want that dead thing
[00:37:27.360 --> 00:37:29.600]   that's in you to be alive again?
[00:37:29.600 --> 00:37:32.760]   Like, if it got dead, wouldn't you wanna make it?"
[00:37:32.760 --> 00:37:33.600]   Oh, darn it.
[00:37:33.600 --> 00:37:35.680]   (congregation laughing)
[00:37:35.680 --> 00:37:36.680]   Okay, okay.
[00:37:36.680 --> 00:37:40.560]   So, but wouldn't you wanna make it alive again, right?
[00:37:40.560 --> 00:37:43.240]   And he's like, "That's the invitation in this passage."
[00:37:43.240 --> 00:37:46.000]   Paul is not saying, "Hey, wag your finger in judgment."
[00:37:46.000 --> 00:37:48.640]   He's saying, "Invite people to redemption.
[00:37:48.640 --> 00:37:50.840]   Live your light like that."
[00:37:50.840 --> 00:37:52.560]   I love this.
[00:37:52.560 --> 00:37:54.480]   Jesus says it this way in Matthew.
[00:37:54.480 --> 00:37:56.760]   I love this passage from Christ.
[00:37:56.760 --> 00:37:57.600]   He says it this way.
[00:37:57.600 --> 00:37:59.760]   He says, "Let your light shine before all people
[00:37:59.760 --> 00:38:02.840]   that they may see your good deeds
[00:38:02.840 --> 00:38:04.360]   and praise your Father in heaven."
[00:38:04.360 --> 00:38:05.360]   Not praise you.
[00:38:05.360 --> 00:38:07.320]   Praise your Father in heaven.
[00:38:07.320 --> 00:38:09.880]   They will see your good deeds.
[00:38:09.880 --> 00:38:12.480]   I think church history has shown us this beautifully.
[00:38:12.480 --> 00:38:15.480]   I think of people like John and Charles Wesley
[00:38:15.480 --> 00:38:17.440]   who took the light of Christ that was within them
[00:38:17.440 --> 00:38:21.680]   to the darkness of London in the mid 1700s
[00:38:21.680 --> 00:38:23.400]   and brought revival to that land.
[00:38:23.400 --> 00:38:27.040]   I think of William Wilberforce and the Clapham sect
[00:38:27.040 --> 00:38:28.920]   in the late 1700s,
[00:38:28.920 --> 00:38:31.120]   who took the light of Christ that was within them
[00:38:31.120 --> 00:38:33.000]   and brought it to the darkness of slavery
[00:38:33.000 --> 00:38:36.080]   and over a 25 year long journey and battle
[00:38:36.080 --> 00:38:39.200]   was able to see that abolished in the British empire.
[00:38:39.200 --> 00:38:42.040]   I think of Amy Carmichael,
[00:38:42.040 --> 00:38:43.880]   who took the light that God had given her
[00:38:43.880 --> 00:38:46.040]   in the early 1900s and traveled to India,
[00:38:46.040 --> 00:38:47.440]   to the North of India
[00:38:47.440 --> 00:38:49.360]   and actually stood against the darkness
[00:38:49.360 --> 00:38:52.360]   of child exploitation and child abuse
[00:38:52.360 --> 00:38:54.240]   in the Hindu temples of that time.
[00:38:54.240 --> 00:38:57.360]   I think of Martin Luther King Jr. in the 60s,
[00:38:57.360 --> 00:38:58.640]   more closer perhaps to us,
[00:38:58.640 --> 00:39:02.800]   who saw the darkness of injustice and decided,
[00:39:02.800 --> 00:39:05.760]   and racism and decided to make a difference about it
[00:39:05.760 --> 00:39:07.160]   and brought the light that was in him
[00:39:07.160 --> 00:39:08.920]   to bear on a whole nation.
[00:39:08.920 --> 00:39:11.720]   And Paul is writing this and he's saying,
[00:39:11.720 --> 00:39:13.560]   "I want you to live as children of light
[00:39:13.560 --> 00:39:15.800]   because you're not darkness, you are light,
[00:39:15.800 --> 00:39:17.160]   but there is still darkness.
[00:39:17.160 --> 00:39:19.840]   And I want you to go in the goodness
[00:39:19.840 --> 00:39:22.520]   and in that justice and in that truth
[00:39:22.520 --> 00:39:24.560]   that is placed inside of you because of the light
[00:39:24.560 --> 00:39:26.720]   and shine that light brightly."
[00:39:26.720 --> 00:39:30.800]   This is why he says this beautiful thing right here.
[00:39:30.800 --> 00:39:32.320]   He says this beautiful thing here.
[00:39:32.320 --> 00:39:34.920]   He says, this is why it says,
[00:39:34.920 --> 00:39:38.360]   "Wake up, O sleeper, rise from the dead
[00:39:38.360 --> 00:39:40.720]   and Christ will shine on you."
[00:39:40.720 --> 00:39:42.680]   This is like Paul, by the way,
[00:39:42.680 --> 00:39:45.480]   this is not a quote from scripture.
[00:39:45.480 --> 00:39:47.800]   This is not Paul kind of basically saying something like,
[00:39:47.800 --> 00:39:50.480]   oh, by the way, it says in Jeremiah this.
[00:39:50.480 --> 00:39:51.960]   Actually, scholars think what he's doing here
[00:39:51.960 --> 00:39:54.640]   is quoting from an early Christian hymn
[00:39:54.640 --> 00:39:56.360]   that was active in the church at the time.
[00:39:56.360 --> 00:39:58.880]   So this is like him quoting a worship song.
[00:39:58.880 --> 00:40:00.000]   And he stands before the church and goes,
[00:40:00.000 --> 00:40:01.280]   "Don't you know that we sing this?
[00:40:01.280 --> 00:40:02.680]   Don't you know that we say this to each other?
[00:40:02.680 --> 00:40:04.760]   Wake up, O sleeper."
[00:40:04.760 --> 00:40:05.840]   That's exactly what he's saying.
[00:40:05.840 --> 00:40:08.200]   He's saying, "You've got the light of Christ in you.
[00:40:08.200 --> 00:40:10.000]   Live as a child of the light.
[00:40:10.000 --> 00:40:11.160]   Wake up."
[00:40:11.160 --> 00:40:14.160]   He's saying, "Wake up, church.
[00:40:14.160 --> 00:40:17.280]   How can you live like you are living right now
[00:40:17.280 --> 00:40:19.520]   in all that brokenness that dims your light
[00:40:19.520 --> 00:40:20.960]   and causes separation?
[00:40:20.960 --> 00:40:23.960]   No, deal with your sin, come into repentance,
[00:40:23.960 --> 00:40:26.360]   receive the light that you truly are in Him,
[00:40:26.360 --> 00:40:28.400]   and then live in that light."
[00:40:28.400 --> 00:40:30.160]   It's like Paul is kind of saying,
[00:40:30.160 --> 00:40:32.560]   "Where are those who are willing to stand up
[00:40:32.560 --> 00:40:35.520]   for goodness, justice, and truth?
[00:40:35.520 --> 00:40:39.480]   May your good deed shine before all people
[00:40:39.480 --> 00:40:41.360]   and may they come to know Him."
[00:40:41.360 --> 00:40:42.680]   And I stand before us today.
[00:40:42.680 --> 00:40:44.640]   And I think about this so often.
[00:40:44.640 --> 00:40:47.720]   I'm like, "Where are the Amy Carmichael's of our time?
[00:40:47.720 --> 00:40:50.680]   Where's the Martin Luther King Jr.?
[00:40:50.680 --> 00:40:52.560]   Where's the John and Charles Wesley?"
[00:40:52.560 --> 00:40:55.880]   Like, where is it within the church in Hong Kong?
[00:40:55.880 --> 00:40:57.600]   Where is it within us?
[00:40:57.600 --> 00:40:58.960]   Well, in our little bit,
[00:40:58.960 --> 00:41:01.600]   maybe we're not gonna change the world or change society,
[00:41:01.600 --> 00:41:02.800]   but maybe there's a relationship
[00:41:02.800 --> 00:41:04.280]   that's broken in our workplace.
[00:41:04.280 --> 00:41:06.600]   Maybe there's someone that we know who needs forgiveness.
[00:41:06.600 --> 00:41:08.360]   Maybe there's someone who's desperately lonely
[00:41:08.360 --> 00:41:09.200]   and we could befriend them.
[00:41:09.200 --> 00:41:10.760]   I don't know how it might look for you,
[00:41:10.760 --> 00:41:11.840]   but you've got the light.
[00:41:11.840 --> 00:41:13.680]   So live as a child of light.
[00:41:13.680 --> 00:41:14.840]   Wake up.
[00:41:14.840 --> 00:41:18.520]   Take a hold of what it is that Christ has placed
[00:41:18.520 --> 00:41:21.280]   inside of you, goodness and justice and truth,
[00:41:21.280 --> 00:41:26.280]   and be that in whatever darkness He has placed you in.
[00:41:26.280 --> 00:41:29.040]   And when we do this,
[00:41:29.040 --> 00:41:32.400]   we come to see light like we've never seen it before.
[00:41:40.520 --> 00:41:42.480]   May you let your light shine.
[00:41:42.480 --> 00:41:45.920]   May you do it proudly with courage and boldness.
[00:41:45.920 --> 00:41:50.320]   And may we see the darkness around us become light.
[00:41:50.320 --> 00:41:51.160]   Amen.
[00:41:51.160 --> 00:41:54.580]   (congregation applauding)
[00:41:54.580 --> 00:41:57.560]   I wonder if you could stand with me
[00:41:57.560 --> 00:41:59.200]   and I would love to pray for you.
[00:41:59.200 --> 00:42:08.560]   And I wonder whether you just,
[00:42:08.560 --> 00:42:10.040]   as you quieten your eyes,
[00:42:10.040 --> 00:42:11.160]   quieten your eyes, that's a bit weird.
[00:42:11.160 --> 00:42:13.960]   As you close your eyes, quieten your heart.
[00:42:13.960 --> 00:42:16.360]   I know we're running a bit long, but I just wanna,
[00:42:16.360 --> 00:42:24.400]   there's so many of us who have been called
[00:42:24.400 --> 00:42:27.400]   to shine our light and it's not always an easy thing to do.
[00:42:27.400 --> 00:42:33.880]   I wanna just invite you just to quieten your heart now.
[00:42:33.880 --> 00:42:36.460]   (gentle music)
[00:42:36.460 --> 00:42:40.360]   For some of you in this room,
[00:42:40.360 --> 00:42:44.080]   what is really important for you today is repentance.
[00:42:44.080 --> 00:42:46.320]   And like I've said in the message,
[00:42:46.320 --> 00:42:48.440]   this is not something you have to fear.
[00:42:48.440 --> 00:42:49.840]   It doesn't have to be heavy.
[00:42:49.840 --> 00:42:55.840]   But that recognition, I'm trying to become a peer of yours,
[00:42:55.840 --> 00:42:57.480]   even though maybe I've never said it that way,
[00:42:57.480 --> 00:42:59.740]   but I'm actually really self-centered.
[00:42:59.740 --> 00:43:03.520]   Actually, everything is kind of about me.
[00:43:04.520 --> 00:43:07.320]   And I think the Lord wants to break self-centeredness
[00:43:07.320 --> 00:43:08.880]   out of us as a community.
[00:43:08.880 --> 00:43:14.320]   And that will require repentance.
[00:43:14.320 --> 00:43:16.400]   But it's the joy of that,
[00:43:16.400 --> 00:43:19.880]   knowing that our relationship has been shifted
[00:43:19.880 --> 00:43:22.280]   from that peer of God to a child of God again.
[00:43:22.280 --> 00:43:24.760]   And I think for some of you here,
[00:43:24.760 --> 00:43:26.880]   that's a really important response for you.
[00:43:26.880 --> 00:43:31.280]   To respond in that openness
[00:43:32.480 --> 00:43:34.680]   of what it is to bring your confession
[00:43:34.680 --> 00:43:35.840]   and repentance to Him.
[00:43:35.840 --> 00:43:38.160]   Some of you just need to say,
[00:43:38.160 --> 00:43:40.480]   "I don't wanna be your peer.
[00:43:40.480 --> 00:43:43.520]   "I don't want the universe to revolve around me.
[00:43:43.520 --> 00:43:45.520]   "I don't want my self-centeredness
[00:43:45.520 --> 00:43:48.360]   "to be the main thing in my life.
[00:43:48.360 --> 00:43:50.160]   "I want you to be the main thing in my life.
[00:43:50.160 --> 00:43:51.200]   "I need to repent."
[00:43:51.200 --> 00:43:54.120]   And I can see that that's manifesting
[00:43:54.120 --> 00:43:56.240]   in the way I treat others.
[00:43:56.240 --> 00:43:58.600]   It's manifesting in my sexual immorality.
[00:43:58.600 --> 00:43:59.880]   It's manifesting in my greed.
[00:43:59.880 --> 00:44:02.280]   It's manifesting in my coarse language and my jokes.
[00:44:02.280 --> 00:44:05.320]   It's manifesting in my joking and my gossiping
[00:44:05.320 --> 00:44:06.720]   and slandering or whatever it is.
[00:44:06.720 --> 00:44:10.320]   But Lord, I recognize it's manifesting itself
[00:44:10.320 --> 00:44:11.880]   in these ways that are actually bringing division
[00:44:11.880 --> 00:44:12.800]   and not unity.
[00:44:12.800 --> 00:44:14.240]   Lord, that's not what I want.
[00:44:14.240 --> 00:44:15.320]   I'm a child of light.
[00:44:15.320 --> 00:44:19.440]   So I wanna just encourage some of you now.
[00:44:19.440 --> 00:44:21.600]   That's the work Christ is inviting you into.
[00:44:21.600 --> 00:44:24.120]   But for maybe many of us,
[00:44:24.120 --> 00:44:27.160]   it's this work of recognizing that our light
[00:44:27.160 --> 00:44:28.680]   has been hidden for a while.
[00:44:31.120 --> 00:44:33.200]   Turn your light before all people
[00:44:33.200 --> 00:44:35.160]   so that they would see your good deeds.
[00:44:35.160 --> 00:44:38.080]   Not see how cool you are,
[00:44:38.080 --> 00:44:41.880]   not see how gifted or talented you are.
[00:44:41.880 --> 00:44:43.480]   They would see your heart,
[00:44:43.480 --> 00:44:45.240]   the goodness and the justice and the truth
[00:44:45.240 --> 00:44:47.800]   that sits within you, the fruits of light.
[00:44:47.800 --> 00:44:50.680]   They would see those things and they would change
[00:44:50.680 --> 00:44:51.680]   because they would see.
[00:44:51.680 --> 00:44:54.560]   Remember, everything that is light exposes
[00:44:54.560 --> 00:44:56.320]   and makes things visible.
[00:44:59.200 --> 00:45:02.960]   And so I wanna just pray an anointing over you here
[00:45:02.960 --> 00:45:03.800]   this morning
[00:45:03.800 --> 00:45:07.360]   to be able to shine the light of Jesus
[00:45:07.360 --> 00:45:09.920]   without any sense of doubt,
[00:45:09.920 --> 00:45:12.200]   without any sense of apology,
[00:45:12.200 --> 00:45:14.640]   without any sense of being ashamed.
[00:45:14.640 --> 00:45:17.080]   For Paul says, "I am unashamed of the gospel,
[00:45:17.080 --> 00:45:22.400]   "but to do so in love, to do so in grace,
[00:45:22.400 --> 00:45:24.440]   "to do so seeking the good of others,
[00:45:24.440 --> 00:45:26.080]   "to do so by laying your life down
[00:45:26.080 --> 00:45:27.400]   "and picking up your cross,
[00:45:27.400 --> 00:45:30.600]   "doing so by putting others before yourself,
[00:45:30.600 --> 00:45:33.800]   "doing so by revealing goodness and justice and truth."
[00:45:33.800 --> 00:45:38.720]   And so Lord, I pray you would release your people in this.
[00:45:38.720 --> 00:45:42.920]   And Father, we thank you so much for this.
[00:45:42.920 --> 00:45:46.080]   We're gonna just take a moment to respond in worship
[00:45:46.080 --> 00:45:48.000]   'cause I think it's really important
[00:45:48.000 --> 00:45:49.000]   that you take this time.
[00:45:49.000 --> 00:45:52.240]   If you need to repent, you take the time to repent.
[00:45:52.240 --> 00:45:54.040]   If you need to ask God to strengthen your hands
[00:45:54.040 --> 00:45:55.880]   like we talked about earlier, pray that.
[00:45:55.880 --> 00:45:57.400]   If you want your light to shine more,
[00:45:57.400 --> 00:45:59.880]   ask him to show you how you can do that
[00:45:59.880 --> 00:46:00.960]   in your sphere of influence.
[00:46:00.960 --> 00:46:02.560]   But every single part of it,
[00:46:02.560 --> 00:46:04.760]   let's bring it to him now in worship.
[00:46:04.760 --> 00:46:07.360]   (gentle music)
[00:46:07.360 --> 00:46:09.940]   (gentle music)

