
[00:00:00.000 --> 00:00:06.680]   Everybody says, "Amen, Amen."
[00:41:12.420 --> 00:41:19.980]   So we have to hear what the Lord is saying to us and believe His word over the words
[00:41:19.980 --> 00:41:23.660]   that have been spoken either by people with bad intention or even by people with good
[00:41:23.660 --> 00:41:25.660]   intention that still hurt us.
[00:41:25.660 --> 00:41:27.900]   Are you with me?
[00:41:27.900 --> 00:41:29.780]   But there's a second piece.
[00:41:29.780 --> 00:41:32.100]   I think this piece is actually even more important.
[00:41:32.100 --> 00:41:36.580]   You see, I think it's not just about hearing what God says to us.
[00:41:36.580 --> 00:41:41.140]   It's not just about hearing what's in His mouth directed towards us.
[00:41:41.140 --> 00:41:46.620]   It's also now also about what is in our mouths about us.
[00:41:46.620 --> 00:41:50.740]   You see, if the issue is this hurt that I'm carrying in my spirit, and if that hurt has
[00:41:50.740 --> 00:41:56.780]   made flesh in me, and I've begun to think of my identity based around that thing, then
[00:41:56.780 --> 00:42:01.220]   here's the thing, the way that I break that reality of that identity, yes, it's hearing
[00:42:01.220 --> 00:42:06.820]   what God says to me, but it's also now prophetically declaring with my own tongue that I am not
[00:42:06.820 --> 00:42:09.460]   what that word said that I was.
[00:42:09.460 --> 00:42:15.420]   That I now also can take a stand like Adam standing before the animals and saying, "Lion
[00:42:15.420 --> 00:42:17.180]   and alligator and giraffe."
[00:42:17.180 --> 00:42:22.100]   I get to stand before myself and say, "I'm a son of God."
[00:42:22.100 --> 00:42:26.660]   Like I want to hear God say it, but I need to confess it with my tongue.
[00:42:26.660 --> 00:42:31.300]   I need to speak out with my mouth because that's going to change something within me.
[00:42:31.300 --> 00:42:33.900]   So I declare, "Lion."
[00:42:33.900 --> 00:42:35.540]   I declare, "Son of God."
[00:42:35.540 --> 00:42:37.500]   I declare, "Righteousness of Christ."
[00:42:37.500 --> 00:42:41.340]   I declare that the same spirit in me is the spirit that raised Jesus from the dead, and
[00:42:41.340 --> 00:42:42.540]   I say it.
[00:42:42.540 --> 00:42:50.460]   It's my confession, and I create worlds as I speak out with my tongue.
[00:42:50.460 --> 00:42:52.420]   Not just the power of positive thinking.
[00:42:52.420 --> 00:42:56.220]   I'm not saying, "Be a better person, Andrew."
[00:42:56.220 --> 00:42:59.580]   I'm declaring God's word through my word.
[00:42:59.580 --> 00:43:01.380]   Are you with me?
[00:43:01.380 --> 00:43:04.780]   This is not some kind of hippie thing that we're talking about.
[00:43:04.780 --> 00:43:08.380]   This is like I'm taking the promises of God that I'm hearing, but then I'm not just hearing
[00:43:08.380 --> 00:43:09.900]   them, I'm actually declaring them.
[00:43:09.900 --> 00:43:12.140]   I'm not just receiving them, I'm speaking them.
[00:43:12.140 --> 00:43:16.500]   I'm not just finding them in my life, I'm speaking them into my life, into the people
[00:43:16.500 --> 00:43:17.500]   around me.
[00:43:17.500 --> 00:43:22.620]   I'm a mouthpiece of the word, the debar of God.
[00:43:22.620 --> 00:43:29.220]   And in that debarring myself, something profound in the healing of my heart takes place.
[00:43:29.220 --> 00:43:31.620]   I break the bond.
[00:43:31.620 --> 00:43:35.620]   Remember in Matthew 18, I love this, I know I'm going long, stay with me for a second.
[00:43:35.620 --> 00:43:36.620]   This is okay?
[00:43:36.620 --> 00:43:38.980]   I'm very excited right now.
[00:43:38.980 --> 00:43:41.500]   I'm sweating like a pig.
[00:43:41.500 --> 00:43:45.500]   You know in Matthew 18, when Jesus says, he says, "What you bind on earth will be bound
[00:43:45.500 --> 00:43:46.500]   in heaven.
[00:43:46.500 --> 00:43:48.260]   What you loose on earth will be loosed in heaven."
[00:43:48.260 --> 00:43:53.540]   What he's saying is, if you put your life in my hands, I will put my kingdom in your
[00:43:53.540 --> 00:43:55.300]   mouth.
[00:43:55.300 --> 00:43:58.380]   So what you say will have an impact.
[00:43:58.380 --> 00:44:01.780]   What you do will have an impact, like Ellison was talking about last week.
[00:44:01.780 --> 00:44:06.820]   So we align ourselves to the God who speaks, creates, blesses, and is good.
[00:44:06.820 --> 00:44:10.720]   And in doing that with our own tongue and mouth, we bind and we loose.
[00:44:10.720 --> 00:44:15.580]   So what was bound in me by those people who spoke over me, I now loose through the word
[00:44:15.580 --> 00:44:18.700]   of God in my life.
[00:44:18.700 --> 00:44:23.260]   This is why Isaiah, when he's standing there in Isaiah chapter 6, and God calls, "Hey,
[00:44:23.260 --> 00:44:24.260]   who am I going to send?"
[00:44:24.260 --> 00:44:27.500]   And Isaiah goes, "Me."
[00:44:27.500 --> 00:44:28.500]   What does God do?
[00:44:28.500 --> 00:44:31.060]   The first thing God does, takes a coal, and what does he do?
[00:44:31.060 --> 00:44:32.060]   Touches his mind?
[00:44:32.060 --> 00:44:33.060]   Nope.
[00:44:33.060 --> 00:44:34.060]   Touches his heart?
[00:44:34.060 --> 00:44:35.060]   Nope.
[00:44:35.060 --> 00:44:36.060]   Touches his mouth.
[00:44:36.060 --> 00:44:37.540]   He's like, "You're going to go and be my mouthpiece."
[00:44:37.540 --> 00:44:39.180]   What does the New Testament say about you?
[00:44:39.180 --> 00:44:41.580]   You are a sent one.
[00:44:41.580 --> 00:44:46.260]   So we go now with the need for the anointing of our mouths to be able to declare, not just
[00:44:46.260 --> 00:44:51.680]   hear the words of God, but to declare, to speak the words of God, to break the bonds
[00:44:51.680 --> 00:44:55.380]   that have happened in our hearts, and to truly come alive.
[00:44:55.380 --> 00:45:00.380]   "We all struggle with this," says James, "but there is freedom."
[00:45:00.380 --> 00:45:01.380]   Amen?
[00:45:01.380 --> 00:45:02.380]   Amen.
[00:45:02.380 --> 00:45:03.380]   Would you stand with me?
[00:45:03.380 --> 00:45:07.820]   I would love to pray for you.
[00:45:07.820 --> 00:45:09.620]   And here's how we're going to pray.
[00:45:09.620 --> 00:45:17.860]   On the screen, I'm going to put up a whole bunch of things that are declarations that
[00:45:17.860 --> 00:45:24.580]   I've designed, and your issue may not be on there, but this is a catalyst maybe to think
[00:45:24.580 --> 00:45:28.740]   about what the declaration might be for the hurt or the need or the brokenness or the
[00:45:28.740 --> 00:45:31.100]   sin that is in you.
[00:45:31.100 --> 00:45:35.900]   But you're in this room and anxiety has been a thing for you, and you've defined yourself
[00:45:35.900 --> 00:45:39.300]   that way, and you're often saying, "I'm an anxious person.
[00:45:39.300 --> 00:45:43.340]   Your declaration might be, 'I'm not a slave to fear.'
[00:45:43.340 --> 00:45:48.140]   Or maybe your declaration is, 'I am good enough, and I've had people tell me other things,
[00:45:48.140 --> 00:45:49.140]   but here's what I declare.
[00:45:49.140 --> 00:45:51.540]   I know God sees that in me, and here's my declaration.
[00:45:51.540 --> 00:45:52.620]   I am good enough.
[00:45:52.620 --> 00:45:53.820]   His grace is sufficient.
[00:45:53.820 --> 00:45:55.180]   I have been forgiven.
[00:45:55.180 --> 00:45:56.180]   He will always be with me.
[00:45:56.180 --> 00:45:57.820]   I have a sound mind.
[00:45:57.820 --> 00:45:59.340]   Everybody around me tells me that I'm going crazy.
[00:45:59.340 --> 00:46:02.220]   I've got a sound mind."
[00:46:02.220 --> 00:46:06.660]   So as we begin to declare the promises of God with our own tongue, we set ourselves
[00:46:06.660 --> 00:46:07.660]   free.
[00:46:07.660 --> 00:46:09.540]   So here's what I want you to do.
[00:46:09.540 --> 00:46:12.820]   I'm not going to have you do this crazy out loud, and that would be weird, but I just
[00:46:12.820 --> 00:46:16.180]   want you to take a moment to look on the screen and say, "You know what?
[00:46:16.180 --> 00:46:18.980]   I'm aligning to one of these."
[00:46:18.980 --> 00:46:21.660]   And again, maybe yours is not on the screen, but you know what it is.
[00:46:21.660 --> 00:46:25.260]   And you're saying, "That's my declaration this week.
[00:46:25.260 --> 00:46:27.900]   That's the thing that needs to be on my tongue this week.
[00:46:27.900 --> 00:46:29.740]   That's what I need to say in my spirit.
[00:46:29.740 --> 00:46:31.580]   That's what I need to say to my family.
[00:46:31.580 --> 00:46:33.580]   That's what I need to say to my wife or spouse.
[00:46:33.580 --> 00:46:35.020]   It's what I need to say to my children.
[00:46:35.020 --> 00:46:37.780]   I need to begin to speak words of life where I've been speaking death."
[00:46:37.780 --> 00:46:43.820]   And the starting point is to say, "I am not a slave to fear," or whatever it might be
[00:46:43.820 --> 00:46:44.820]   for you.
[00:46:44.820 --> 00:46:49.380]   Father, I want to pray that you would release these people in this room to a greater sense
[00:46:49.380 --> 00:46:51.060]   of healing from sin.
[00:46:51.060 --> 00:46:57.420]   For those in this room that need to deal with some sin in their lives because of the words
[00:46:57.420 --> 00:47:01.340]   that are coming out of their mouths, Lord, I want to pray for that conviction of your
[00:47:01.340 --> 00:47:03.420]   spirit in them in Jesus' name.
[00:47:03.420 --> 00:47:09.220]   Lord, I pray for those of us who have been hurt deeply.
[00:47:09.220 --> 00:47:12.780]   And because of that hurt, we recognize that some of the things that come out of our mouths
[00:47:12.780 --> 00:47:16.580]   are more aligned with the enemy's words than they are with the Lord's words.
[00:47:16.580 --> 00:47:21.780]   Father, would you then speak to me really loudly about who you see me to be?
[00:47:21.780 --> 00:47:27.020]   And then would I in faith declare prophetically out of my own mouth the very person that you
[00:47:27.020 --> 00:47:28.780]   created in me?
[00:47:28.780 --> 00:47:30.100]   What is bound on earth is bound in heaven.
[00:47:30.100 --> 00:47:31.660]   What is loose on earth is loose in heaven.
[00:47:31.660 --> 00:47:36.780]   I pray you would loose healing in the name of Jesus, Lord, over the people in this room.
[00:47:36.780 --> 00:47:38.340]   We pray this in Jesus' name.
[00:47:38.340 --> 00:47:39.620]   Everyone say, "Amen."
[00:47:39.620 --> 00:47:40.900]   Hey, let's worship together.
[00:47:40.900 --> 00:47:41.900]   Maybe you can do that.
[00:47:41.900 --> 00:47:42.900]   You can take a moment.
[00:47:42.900 --> 00:47:44.700]   And in a moment, we're going to have a time for prayer.
[00:47:44.700 --> 00:47:48.580]   And if you would like to receive prayer, we'll make space for you to do that before we close
[00:47:48.580 --> 00:47:49.260]   our service.
[00:47:49.260 --> 00:47:51.260]   Amen.
[00:47:52.260 --> 00:47:54.260]   Amen.
[00:47:54.260 --> 00:47:56.260]   Amen.
[00:47:56.260 --> 00:48:06.260]   [BLANK_AUDIO]

