
[00:00:00.000 --> 00:00:01.560]   Thank you, Carla.
[00:48:22.600 --> 00:48:27.600]   And you allow us to be part of your redemptive work.
[00:48:27.600 --> 00:48:30.760]   We thank you for that.
[00:48:30.760 --> 00:48:33.800]   And Lord, we want to right now live up our brothers
[00:48:33.800 --> 00:48:37.360]   and sisters who are struggling with their workplace,
[00:48:37.360 --> 00:48:40.200]   maybe their work environment,
[00:48:40.200 --> 00:48:43.140]   or maybe their intense hours of the work.
[00:48:43.140 --> 00:48:46.660]   Lord, we ask for your grace.
[00:48:47.640 --> 00:48:51.920]   We ask that your grace will be enough for each of us
[00:48:51.920 --> 00:48:57.520]   to be able to continue to flourish in our workplace,
[00:48:57.520 --> 00:48:59.000]   to be able to see you,
[00:48:59.000 --> 00:49:01.540]   to see your purposes in our workplace.
[00:49:01.540 --> 00:49:05.800]   So Jesus, we ask that you come and help us,
[00:49:05.800 --> 00:49:11.720]   especially to help those who are suffering among us.
[00:49:13.840 --> 00:49:18.840]   And Jesus, we want to live up all the work environment,
[00:49:18.840 --> 00:49:23.560]   struggles, all the different voices that we hear each day.
[00:49:23.560 --> 00:49:26.640]   And we confess that those voices sometimes
[00:49:26.640 --> 00:49:28.080]   impact us as well.
[00:49:28.080 --> 00:49:33.080]   Sometimes we are unable to hear your voice because of that.
[00:49:33.080 --> 00:49:36.160]   But Lord, would you help us?
[00:49:36.160 --> 00:49:41.760]   We come and we ask the questions to you that,
[00:49:41.760 --> 00:49:45.280]   what do you say about my work?
[00:49:45.280 --> 00:49:49.920]   What do you say about the values,
[00:49:49.920 --> 00:49:53.280]   the words that we are hearing each day?
[00:49:53.280 --> 00:49:55.360]   We want to hear you.
[00:49:55.360 --> 00:49:58.280]   So Jesus, would you speak to us on that?
[00:49:58.280 --> 00:50:05.400]   And also we want to ask for your spirit to fill us.
[00:50:05.400 --> 00:50:10.160]   We pray that you will allow us to grow
[00:50:10.160 --> 00:50:14.560]   in hearing your voice and in persisting to do your work,
[00:50:14.560 --> 00:50:17.040]   to be more like you in our work.
[00:50:17.040 --> 00:50:20.800]   Holy Spirit, we ask for your help
[00:50:20.800 --> 00:50:25.080]   because we acknowledge our limitation.
[00:50:25.080 --> 00:50:29.380]   With our own strength, it's impossible for us to do that.
[00:50:29.380 --> 00:50:32.400]   So Holy Spirit, we call for your power.
[00:50:32.400 --> 00:50:34.600]   We call for your wisdom.
[00:50:34.600 --> 00:50:38.040]   We call for your strength to fill us,
[00:50:38.040 --> 00:50:43.040]   to allow us to work for you each day.
[00:50:43.040 --> 00:50:51.440]   And we pray that your grace is enough for us each day.
[00:50:51.440 --> 00:50:56.760]   And we pray in Jesus' name, amen.

