
[00:00:00.000 --> 00:00:00.840]   - So good.
[00:34:35.920 --> 00:34:38.480]   And then he says, "You're light of the world."
[00:34:38.480 --> 00:34:39.440]   Which is fascinating
[00:34:39.440 --> 00:34:41.040]   because when he says, "You're light of the world,"
[00:34:41.040 --> 00:34:43.720]   later on, he's gonna say, "I'm the light of the world."
[00:34:43.720 --> 00:34:45.880]   But here he says, "You're the light of the world."
[00:34:45.880 --> 00:34:46.720]   What he's saying is,
[00:34:46.720 --> 00:34:49.520]   here's what happens when you go into the public spheres
[00:34:49.520 --> 00:34:52.280]   with your faith, again, sharing the gospel,
[00:34:52.280 --> 00:34:54.200]   but also living the values of the kingdom
[00:34:54.200 --> 00:34:55.400]   publicly before you.
[00:34:55.400 --> 00:34:57.080]   When you do that, he's saying,
[00:34:57.080 --> 00:34:59.960]   "It's like you're shining a bright bolt of lightning
[00:34:59.960 --> 00:35:02.240]   "into the darkness that is around."
[00:35:02.240 --> 00:35:03.960]   And here's what that light does.
[00:35:03.960 --> 00:35:07.840]   Yes, number one, it shines a light on what is broken
[00:35:07.840 --> 00:35:10.720]   and decaying and what is evil and sin
[00:35:10.720 --> 00:35:14.200]   and helps people to see that they can repent
[00:35:14.200 --> 00:35:15.880]   and find new life in Christ.
[00:35:15.880 --> 00:35:17.240]   Absolutely.
[00:35:17.240 --> 00:35:20.600]   When we share the gospel and live the gospel publicly,
[00:35:20.600 --> 00:35:22.440]   we are inviting people in to realize
[00:35:22.440 --> 00:35:24.520]   that the way that they're living right now is not right,
[00:35:24.520 --> 00:35:26.680]   but that there is a loving and faithful God
[00:35:26.680 --> 00:35:28.480]   who will forgive them in repentance
[00:35:28.480 --> 00:35:30.280]   and birth them into new life.
[00:35:30.280 --> 00:35:34.760]   But it also means that when the light shines
[00:35:34.760 --> 00:35:37.640]   through a church that moves publicly in his faith,
[00:35:37.640 --> 00:35:40.120]   the things that are good in the world
[00:35:40.120 --> 00:35:42.520]   that people prior to that could not see
[00:35:42.520 --> 00:35:45.080]   are illuminated again for them.
[00:35:45.080 --> 00:35:47.480]   That the hopelessness that people feel,
[00:35:47.480 --> 00:35:50.120]   the way of looking and saying, "Nobody here is good.
[00:35:50.120 --> 00:35:51.080]   "Nobody loves me.
[00:35:51.080 --> 00:35:52.920]   "Everybody hates me."
[00:35:52.920 --> 00:35:56.120]   When we as Christians begin to show love, live love,
[00:35:56.120 --> 00:35:57.880]   be love to the ones around us
[00:35:57.880 --> 00:36:00.160]   who are so darkened by the brokenness around them,
[00:36:00.160 --> 00:36:02.880]   they can begin to see that there is hope,
[00:36:02.880 --> 00:36:05.280]   hope in Jesus Christ first and foremost,
[00:36:05.280 --> 00:36:08.960]   and hope in the world and the body that he's created.
[00:36:08.960 --> 00:36:13.520]   It's beautiful invitation to be this light.
[00:36:13.520 --> 00:36:17.960]   So when the world goes crazy and we're tempted to think
[00:36:17.960 --> 00:36:20.200]   that it's either to privatize ourself,
[00:36:20.200 --> 00:36:22.680]   to escape or insulate or conform,
[00:36:22.680 --> 00:36:25.400]   we have to realize that, no, we've been called to engage,
[00:36:25.400 --> 00:36:28.560]   but not engage in a way that takes worldly power
[00:36:28.560 --> 00:36:30.680]   and dresses it up in the name of Jesus
[00:36:30.680 --> 00:36:33.960]   and tries to control from the top down,
[00:36:33.960 --> 00:36:37.120]   but a world in which we as the salt and light
[00:36:37.120 --> 00:36:38.840]   move from the bottom up,
[00:36:38.840 --> 00:36:43.680]   offering hope and preservation and flavor enhancement
[00:36:43.680 --> 00:36:46.120]   and shining light so that people can see
[00:36:46.120 --> 00:36:48.600]   and the world begins to shift and change.
[00:36:48.600 --> 00:36:50.160]   One of my favorite New Testament scholars
[00:36:50.160 --> 00:36:52.520]   is a guy by the name of Craig Blomberg.
[00:36:52.520 --> 00:36:54.080]   He's brilliant on the parables
[00:36:54.080 --> 00:36:56.680]   and he's written on this idea of salt and light.
[00:36:56.680 --> 00:36:58.760]   Let me read you what he writes.
[00:36:58.760 --> 00:37:00.880]   He says, "Both the metaphors of salt and light
[00:37:00.880 --> 00:37:02.760]   "raise important challenges
[00:37:02.760 --> 00:37:05.520]   "about Christian involvement in society.
[00:37:05.520 --> 00:37:08.760]   "We are not called to control secular power structures,
[00:37:08.760 --> 00:37:11.240]   "neither are we promised that we can Christianize
[00:37:11.240 --> 00:37:13.560]   "the legislation and values of the world.
[00:37:13.560 --> 00:37:17.960]   "Instead, we must remain active, preservative agents,
[00:37:17.960 --> 00:37:20.520]   "indeed, irritants," love that word,
[00:37:20.520 --> 00:37:23.200]   "in calling and revealing to the world
[00:37:23.200 --> 00:37:25.160]   "God's heart of love."
[00:37:25.160 --> 00:37:28.520]   We are active, preservative agents
[00:37:28.520 --> 00:37:31.600]   of a world that God has created and that He loves so much.
[00:37:31.600 --> 00:37:35.600]   We are irritants to the evil and the sin
[00:37:35.600 --> 00:37:37.040]   and the brokenness of this world,
[00:37:37.040 --> 00:37:40.400]   to the injustice which grasps a hold of so many people.
[00:37:40.400 --> 00:37:43.520]   We get to live a better model.
[00:37:43.520 --> 00:37:45.320]   And Jesus points to what that is
[00:37:45.320 --> 00:37:48.000]   right at the end of verse 16 here.
[00:37:48.000 --> 00:37:49.800]   He says this, "In the same way,
[00:37:49.800 --> 00:37:53.120]   "let your light shine before people that they may see,"
[00:37:53.120 --> 00:37:55.960]   what? "Your good deeds."
[00:37:55.960 --> 00:37:58.680]   So what's Jesus' model?
[00:37:58.680 --> 00:38:01.080]   It's not escape, it's not insulate, it's not control,
[00:38:01.080 --> 00:38:02.640]   it's not conform.
[00:38:02.640 --> 00:38:04.600]   What Jesus is saying, there's another way,
[00:38:04.600 --> 00:38:06.360]   and here's the summary of that way,
[00:38:06.400 --> 00:38:09.880]   "Your good deeds."
[00:38:09.880 --> 00:38:11.840]   In the Greek, if you translate these words,
[00:38:11.840 --> 00:38:15.560]   it means this, beautiful or lovely works.
[00:38:15.560 --> 00:38:18.600]   Not talking about moral good,
[00:38:18.600 --> 00:38:23.600]   talking about wonder and creativity and beauty and love.
[00:38:23.600 --> 00:38:26.360]   He's like, "The deeds you do
[00:38:26.360 --> 00:38:29.160]   "that brings my beauty to the world."
[00:38:29.160 --> 00:38:32.960]   Now, what are those deeds?
[00:38:32.960 --> 00:38:36.160]   Well, it's interesting 'cause Jesus starts this section,
[00:38:36.160 --> 00:38:37.880]   we're looking at with a direct thing.
[00:38:37.880 --> 00:38:39.360]   He says, "You are the salt."
[00:38:39.360 --> 00:38:40.680]   He says, "You are the light."
[00:38:40.680 --> 00:38:41.640]   And right at the end, he says,
[00:38:41.640 --> 00:38:43.640]   "Because you're doing these deeds.
[00:38:43.640 --> 00:38:46.360]   "And when you do these deeds, people will glorify Jesus."
[00:38:46.360 --> 00:38:47.200]   And so we're left to say,
[00:38:47.200 --> 00:38:50.520]   "Well, what are those deeds, Jesus?"
[00:38:50.520 --> 00:38:52.200]   Well, he's already answered that
[00:38:52.200 --> 00:38:53.920]   before he even gets to this passage.
[00:38:53.920 --> 00:38:55.880]   So let's jump back and have a look at what he says
[00:38:55.880 --> 00:38:57.760]   right at the beginning of the chapter
[00:38:57.760 --> 00:38:59.800]   in verse three of chapter five.
[00:38:59.800 --> 00:39:02.200]   "Blessed are the poor in spirit,
[00:39:02.200 --> 00:39:03.960]   "for theirs is the kingdom of heaven.
[00:39:03.960 --> 00:39:06.320]   "Blessed are those who mourn, for they will be comforted.
[00:39:06.320 --> 00:39:08.960]   "Blessed are the meek, for they will inherit the earth.
[00:39:08.960 --> 00:39:11.520]   "Blessed are those who hunger and thirst for righteousness,
[00:39:11.520 --> 00:39:12.720]   "for they will be filled.
[00:39:12.720 --> 00:39:15.480]   "Blessed are the merciful, for they will be shown mercy.
[00:39:15.480 --> 00:39:18.200]   "Blessed are the pure in heart, for they will see God.
[00:39:18.200 --> 00:39:20.360]   "Blessed are the peacemakers,
[00:39:20.360 --> 00:39:23.040]   "for they will be called sons and daughters of God.
[00:39:23.040 --> 00:39:24.840]   "Blessed are those who are persecuted
[00:39:24.840 --> 00:39:26.160]   "because of righteousness,
[00:39:26.160 --> 00:39:28.400]   "for theirs is the kingdom of heaven.
[00:39:28.400 --> 00:39:32.160]   "Blessed are you when people insult you, persecute you,
[00:39:32.160 --> 00:39:35.280]   "falsely say all kinds of evil against you because of me.
[00:39:35.280 --> 00:39:39.880]   "Rejoice and be glad, because great is your reward in heaven
[00:39:39.880 --> 00:39:42.520]   "for in the same way they persecuted the prophets
[00:39:42.520 --> 00:39:43.880]   "who were before you."
[00:39:43.880 --> 00:39:46.880]   You are the salt of the earth.
[00:39:46.880 --> 00:39:50.560]   You are, in other words, what he's saying is
[00:39:50.560 --> 00:39:55.000]   being salt and light is not a command, it's a response.
[00:39:55.000 --> 00:39:59.480]   It's a response out of what we are doing
[00:39:59.480 --> 00:40:01.400]   as we live our faith more publicly.
[00:40:01.400 --> 00:40:03.720]   And what does it mean to live our faith publicly?
[00:40:03.720 --> 00:40:05.240]   It means to mourn with those who mourn.
[00:40:05.240 --> 00:40:06.800]   It means to stand with the peacemakers.
[00:40:06.800 --> 00:40:07.960]   It means to be merciful.
[00:40:07.960 --> 00:40:08.920]   It means all of the things
[00:40:08.920 --> 00:40:10.240]   that we just read in the Beatitudes,
[00:40:10.240 --> 00:40:13.120]   that does not sound like escaping, insulating, conforming,
[00:40:13.120 --> 00:40:15.640]   and it definitely doesn't sound like controlling.
[00:40:15.640 --> 00:40:18.200]   It sounds like a better way.
[00:40:18.200 --> 00:40:20.800]   Now, when we read the Beatitudes,
[00:40:20.800 --> 00:40:23.120]   we often read it like this, that I need,
[00:40:23.120 --> 00:40:25.520]   if God blesses these kinds of people,
[00:40:25.520 --> 00:40:27.840]   the poor in spirit, the meek,
[00:40:27.840 --> 00:40:29.560]   the ones that are peacemakers,
[00:40:29.560 --> 00:40:33.120]   then I need to be those people and God will bless me.
[00:40:33.120 --> 00:40:34.520]   So oftentimes when we read the Beatitudes,
[00:40:34.520 --> 00:40:36.840]   we put ourselves in the position
[00:40:36.840 --> 00:40:38.920]   of the person who's getting blessed.
[00:40:38.920 --> 00:40:40.000]   Do you follow that?
[00:40:40.000 --> 00:40:41.120]   So I just need to be more meek.
[00:40:41.120 --> 00:40:43.000]   I just need to be, this is the kind of person I need to be
[00:40:43.000 --> 00:40:44.440]   to get God's blessing.
[00:40:44.440 --> 00:40:46.400]   When Jesus says, "You are the salt of the world.
[00:40:46.400 --> 00:40:47.520]   "You are the light of the world
[00:40:47.520 --> 00:40:49.560]   "because you're doing these beautiful, lovely deeds,"
[00:40:49.560 --> 00:40:51.600]   what Jesus is saying at the beginning of the Beatitudes
[00:40:51.600 --> 00:40:52.480]   is actually different.
[00:40:52.480 --> 00:40:55.040]   He's not saying, "Be the one who is the meek
[00:40:55.040 --> 00:40:56.000]   "and the mild person."
[00:40:56.000 --> 00:40:58.200]   He's saying, "Here's the role of the church.
[00:40:58.200 --> 00:40:59.960]   "Here's the role of the Christian.
[00:40:59.960 --> 00:41:03.840]   "You are the ones to bless the peacemakers.
[00:41:03.840 --> 00:41:06.280]   "You are the ones to bless the meek.
[00:41:06.280 --> 00:41:08.880]   "You are the ones to bless those who mourn.
[00:41:08.880 --> 00:41:11.560]   "You are the ones to bless those who hunger
[00:41:11.560 --> 00:41:13.120]   "and thirst for righteousness.
[00:41:13.120 --> 00:41:16.600]   "You're the ones who do these lovely, beautiful things
[00:41:16.600 --> 00:41:19.480]   "of blessing as I would bless
[00:41:19.480 --> 00:41:21.800]   "when the church moves in my heart,
[00:41:21.800 --> 00:41:23.840]   "when the church moves in my spirit
[00:41:23.840 --> 00:41:26.000]   "and comes around those who are hurting and broken
[00:41:26.000 --> 00:41:27.280]   "and vulnerable and marginalized
[00:41:27.280 --> 00:41:31.440]   "and seeks to bless, seeks to love, seeks to offer grace.
[00:41:31.440 --> 00:41:35.240]   "This is what changes the darkness in the light.
[00:41:35.240 --> 00:41:38.880]   "This is what takes the world and brings its flavor.
[00:41:38.880 --> 00:41:41.400]   "You are the ones to bless."
[00:41:41.400 --> 00:41:45.440]   Those are the lovely deeds, the good deeds,
[00:41:45.440 --> 00:41:49.040]   the beautiful deeds that when people see you do it,
[00:41:49.040 --> 00:41:51.600]   their inclination is not, "You're amazing."
[00:41:51.600 --> 00:41:56.160]   Their inclination is, "I never knew God was like that."
[00:41:57.160 --> 00:42:02.160]   So when we hear rhetoric about hate coming from the church,
[00:42:02.160 --> 00:42:06.280]   when we see rhetoric about power and control
[00:42:06.280 --> 00:42:09.760]   and top down coming from the church,
[00:42:09.760 --> 00:42:15.560]   we have to sit again in these profound words of Jesus
[00:42:15.560 --> 00:42:18.760]   and think again about what it means to not be private,
[00:42:18.760 --> 00:42:21.360]   but to be public, but not in a way that leads
[00:42:21.360 --> 00:42:23.960]   to some Christian nationalism,
[00:42:23.960 --> 00:42:26.080]   but in a way that offers the gospel
[00:42:26.080 --> 00:42:28.720]   as Jesus always intended it to be offered.
[00:42:28.720 --> 00:42:32.600]   To those that desperately need it,
[00:42:32.600 --> 00:42:35.600]   shining light in the darkness of sin,
[00:42:35.600 --> 00:42:38.360]   shining light into the goodness of the world,
[00:42:38.360 --> 00:42:42.880]   preserving, enhancing, creating value.
[00:42:42.880 --> 00:42:46.120]   That, my friends, is the church alive.
[00:42:46.120 --> 00:42:48.920]   But the church is only alive when we decide
[00:42:48.920 --> 00:42:51.600]   to move from a place of privacy in our faith
[00:42:51.600 --> 00:42:53.480]   to a place of living for Christ.
[00:42:53.480 --> 00:42:54.320]   As he called us to.
[00:42:54.320 --> 00:42:55.760]   And over the next seven weeks,
[00:42:55.760 --> 00:42:57.360]   that's what we're gonna unpack
[00:42:57.360 --> 00:42:59.440]   in all the areas of your lives.
[00:42:59.440 --> 00:43:00.920]   Amen?
[00:43:00.920 --> 00:43:01.960]   Could you stand with me?
[00:43:01.960 --> 00:43:03.480]   I would love to pray with you.
[00:43:03.480 --> 00:43:09.080]   Father, I thank you so much
[00:43:09.080 --> 00:43:11.720]   for each person here in this room,
[00:43:11.720 --> 00:43:15.360]   in our overflow, those that are watching online right now.
[00:43:15.360 --> 00:43:19.280]   Father, we pray we come to you in prayer,
[00:43:19.280 --> 00:43:21.360]   recognizing at the start of this seven weeks
[00:43:21.360 --> 00:43:23.960]   that we are desperate for this new model.
[00:43:23.960 --> 00:43:27.720]   Grateful that you look at us and speak over us
[00:43:27.720 --> 00:43:30.720]   and say you are salt, you are light.
[00:43:30.720 --> 00:43:34.920]   Father, would you help us where we recognize
[00:43:34.920 --> 00:43:37.480]   that the escape, insulate, control, and conform
[00:43:37.480 --> 00:43:40.040]   is still well and alive in the global church,
[00:43:40.040 --> 00:43:42.400]   is still well and alive inside of me,
[00:43:42.400 --> 00:43:44.240]   and I'm sure many of us in this room.
[00:43:44.240 --> 00:43:49.560]   Lord, would you help us to not just see
[00:43:49.560 --> 00:43:50.840]   that there's a better way,
[00:43:51.120 --> 00:43:53.120]   but begin to walk in a better way.
[00:43:53.120 --> 00:43:57.800]   And Father, where we're tempted to,
[00:43:57.800 --> 00:44:03.680]   in a time like this, ironically, keep our faith more quiet.
[00:44:03.680 --> 00:44:07.360]   Father, I pray you would light a fire
[00:44:07.360 --> 00:44:08.520]   in people in this room,
[00:44:08.520 --> 00:44:12.160]   to have the urgency,
[00:44:12.160 --> 00:44:17.000]   the urgency not to escape, to insulate,
[00:44:17.000 --> 00:44:19.840]   to control or conform.
[00:44:20.400 --> 00:44:23.720]   But the urgency to serve like you served,
[00:44:23.720 --> 00:44:28.720]   the urgency to wash the feet of the people around us,
[00:44:28.720 --> 00:44:31.560]   the urgency to love our enemy,
[00:44:31.560 --> 00:44:36.040]   the urgency to offer grace, the urgency to mourn,
[00:44:36.040 --> 00:44:38.800]   the urgency to bless the peacemakers,
[00:44:38.800 --> 00:44:40.960]   the urgency to reach out to the people
[00:44:40.960 --> 00:44:43.560]   that the rest of society seems to be condemning
[00:44:43.560 --> 00:44:44.960]   and ignoring and avoiding.
[00:44:44.960 --> 00:44:48.760]   Would you give us an urgency to be like you?
[00:44:49.360 --> 00:44:51.960]   (gentle music)
[00:44:51.960 --> 00:44:55.240]   I just want you to take a moment
[00:44:55.240 --> 00:44:57.040]   just in the quietness of your heart.
[00:44:57.040 --> 00:44:59.480]   Maybe there's a confession for you
[00:44:59.480 --> 00:45:00.920]   to bring to the Lord today.
[00:45:00.920 --> 00:45:04.640]   As Jesus is present with you now,
[00:45:04.640 --> 00:45:06.200]   no condemnation that comes,
[00:45:06.200 --> 00:45:08.280]   he's not whacking you with a stick,
[00:45:08.280 --> 00:45:11.200]   but there is this beautiful sense of conviction
[00:45:11.200 --> 00:45:12.160]   that does come,
[00:45:12.160 --> 00:45:15.120]   when we realize that we've drifted
[00:45:15.120 --> 00:45:16.400]   from being salt and light.
[00:45:18.120 --> 00:45:21.200]   Where we realize that we've decided to embed ourselves more
[00:45:21.200 --> 00:45:26.160]   in the privacy and the personal nature of our faith.
[00:45:26.160 --> 00:45:30.040]   And perhaps your prayer today is just to ask the Lord
[00:45:30.040 --> 00:45:31.800]   to forgive you for that natural tendency
[00:45:31.800 --> 00:45:32.760]   that you might have.
[00:45:32.760 --> 00:45:38.040]   Ask him to show you how you can break
[00:45:38.040 --> 00:45:40.920]   the temptation to privacy in this time.
[00:45:40.920 --> 00:45:45.880]   And then invite him to strengthen your courage.
[00:45:47.400 --> 00:45:49.600]   To strengthen your resolve.
[00:45:49.600 --> 00:45:56.400]   And to show you once again, the beautiful, lovely deeds.
[00:45:56.400 --> 00:45:58.960]   The simple things this week that you can do.
[00:45:58.960 --> 00:46:02.640]   To serve as Jesus would serve.
[00:46:02.640 --> 00:46:06.000]   To make the world a better place.
[00:46:06.000 --> 00:46:08.320]   Father, we thank you that this gospel of yours
[00:46:08.320 --> 00:46:09.560]   is counter-cultural.
[00:46:09.560 --> 00:46:12.960]   On the surface, it sounds weak.
[00:46:15.720 --> 00:46:17.640]   But Lord, this gospel of yours
[00:46:17.640 --> 00:46:20.880]   means that there is no other name
[00:46:20.880 --> 00:46:22.360]   that is higher than your name.
[00:46:22.360 --> 00:46:26.000]   As we sang in that song earlier,
[00:46:26.000 --> 00:46:28.040]   that we would take the place of suffering
[00:46:28.040 --> 00:46:29.480]   so that we would rise in you.
[00:46:29.480 --> 00:46:31.800]   Lord, I pray that in this time
[00:46:31.800 --> 00:46:33.360]   where the world has gone crazy,
[00:46:33.360 --> 00:46:36.080]   we would not escape, we would not insulate.
[00:46:36.080 --> 00:46:41.080]   We would reign in the fear that drives control.
[00:46:43.760 --> 00:46:48.760]   And we would stand against the conformity that comes.
[00:46:48.760 --> 00:46:52.480]   And we'd be salt and light again.
[00:46:52.480 --> 00:46:56.400]   And we thank you for this in Jesus' name.
[00:46:56.400 --> 00:46:58.080]   Everyone says, amen.
[00:46:58.080 --> 00:46:59.840]   Let's continue to worship together.
[00:46:59.880 --> 00:47:02.480]   (gentle music)
[00:47:02.480 --> 00:47:05.060]   (gentle music)

