
[00:00:00.000 --> 00:00:01.000]   - Amen, amen.
[00:32:44.360 --> 00:32:46.040]   Could you imagine what it would've been like for Zerubbabel?
[00:32:46.040 --> 00:32:48.120]   He's standing in the rubble,
[00:32:48.120 --> 00:32:49.240]   and he's standing in all that rubble,
[00:32:49.240 --> 00:32:52.320]   and everybody's despising that there's not more progress
[00:32:52.320 --> 00:32:53.920]   that's been made, and God says,
[00:32:53.920 --> 00:32:55.840]   "Zerubbabel, you're gonna bring out the cornerstone.
[00:32:55.840 --> 00:32:57.600]   "You're gonna say, 'God bless it, God bless it.'"
[00:32:57.600 --> 00:32:59.720]   And then in front of everybody, God says,
[00:32:59.720 --> 00:33:02.520]   "Your hands will lay the foundation of this temple.
[00:33:02.520 --> 00:33:05.200]   "Your hands will see it completed."
[00:33:05.200 --> 00:33:06.880]   In other words, I'm a faithful God.
[00:33:06.880 --> 00:33:08.800]   I'm gonna be with you every step of the way.
[00:33:08.800 --> 00:33:10.120]   I'm not just there at the start,
[00:33:10.120 --> 00:33:12.040]   but I will walk with you every small,
[00:33:12.040 --> 00:33:14.080]   every step you do all the way to the end.
[00:33:14.080 --> 00:33:16.360]   You're gonna lay down the foundation stone,
[00:33:16.360 --> 00:33:17.960]   then you're gonna grab the next brick,
[00:33:17.960 --> 00:33:19.520]   and then you're gonna grab the next brick,
[00:33:19.520 --> 00:33:21.440]   and there's a hundred other people that will grab bricks,
[00:33:21.440 --> 00:33:22.520]   and you're all gonna build,
[00:33:22.520 --> 00:33:24.760]   and you will eventually stand back, Zerubbabel,
[00:33:24.760 --> 00:33:27.680]   and you will see the glory of the temple.
[00:33:27.680 --> 00:33:32.520]   But right now, do not despise the day of small things.
[00:33:32.520 --> 00:33:37.120]   Right now, recognize that I'm at work in this very moment.
[00:33:37.120 --> 00:33:40.280]   Your hands will start it, your hands will complete it.
[00:33:40.280 --> 00:33:42.640]   I love the focus on the hands of Zerubbabel,
[00:33:42.640 --> 00:33:44.800]   'cause God could've snapped his fingers
[00:33:44.800 --> 00:33:46.520]   and created the temple just like that.
[00:33:46.520 --> 00:33:49.160]   He had the might and the power to do so.
[00:33:49.160 --> 00:33:51.080]   But God doesn't do that,
[00:33:51.080 --> 00:33:53.720]   because he knows that in his hands he could,
[00:33:53.720 --> 00:33:57.040]   but he also knows that in Zerubbabel's hands he can't.
[00:33:57.040 --> 00:33:59.680]   So he doesn't ask him to do the great big thing.
[00:33:59.680 --> 00:34:01.480]   He just says, do the first thing,
[00:34:01.480 --> 00:34:04.160]   the cornerstone, the capstone, and bless it,
[00:34:04.160 --> 00:34:06.040]   and then take the next stone and do that,
[00:34:06.040 --> 00:34:08.840]   and in your faithfulness,
[00:34:08.840 --> 00:34:11.520]   you will see something significant take place.
[00:34:11.520 --> 00:34:14.240]   I think Hong Kong is crying out now for churches.
[00:34:14.240 --> 00:34:16.320]   They're just willing to do the next thing,
[00:34:16.320 --> 00:34:17.440]   the small thing,
[00:34:17.840 --> 00:34:19.680]   the thing that they have been called to do
[00:34:19.680 --> 00:34:22.240]   in their workplaces, in their schools, in their families,
[00:34:22.240 --> 00:34:24.160]   to begin to really begin to see
[00:34:24.160 --> 00:34:25.480]   the work of the temple of God.
[00:34:25.480 --> 00:34:27.220]   Some of you in this room,
[00:34:27.220 --> 00:34:29.160]   you're disappointed in yourself
[00:34:29.160 --> 00:34:31.560]   because you don't see the temple there.
[00:34:31.560 --> 00:34:33.400]   When God looks at you and he says,
[00:34:33.400 --> 00:34:36.320]   oh, there's this unfinished temple that I'm creating,
[00:34:36.320 --> 00:34:38.120]   and I'm so excited about it,
[00:34:38.120 --> 00:34:39.400]   there's so much more to come.
[00:34:39.400 --> 00:34:42.280]   Some of you here, you don't realize this,
[00:34:42.280 --> 00:34:45.360]   but you're a dream in God's heart.
[00:34:46.560 --> 00:34:48.400]   And he wants you to basically say,
[00:34:48.400 --> 00:34:50.640]   I'm not the finished product,
[00:34:50.640 --> 00:34:53.640]   but I have a cornerstone in me.
[00:34:53.640 --> 00:34:55.840]   I have the little small thing right now,
[00:34:55.840 --> 00:34:59.560]   and I'm trusting the faithfulness to the small thing.
[00:34:59.560 --> 00:35:02.640]   I'm leaving the big thing up to him,
[00:35:02.640 --> 00:35:05.280]   but I'm gonna trust him with the small thing in my hands.
[00:35:05.280 --> 00:35:08.420]   What is the small thing that is in your hand right now?
[00:35:08.420 --> 00:35:10.120]   The one thing that God has given you,
[00:35:10.120 --> 00:35:11.720]   where if you think about all that needs
[00:35:11.720 --> 00:35:14.380]   to be accomplished and done, it'll overwhelm you,
[00:35:14.380 --> 00:35:15.640]   but that small little thing
[00:35:15.640 --> 00:35:16.800]   that he's just placed in your hand,
[00:35:16.800 --> 00:35:19.480]   what is that right now for you?
[00:35:19.480 --> 00:35:23.280]   As I close, let me tell you what it is for me.
[00:35:23.280 --> 00:35:28.360]   I'm writing a book, and if my wife was here,
[00:35:28.360 --> 00:35:29.680]   she would roll her eyes,
[00:35:29.680 --> 00:35:34.440]   'cause I've said that phrase for the last decade of my life,
[00:35:34.440 --> 00:35:36.940]   and I have not written a book yet.
[00:35:36.940 --> 00:35:43.560]   I have four lines, the opening four lines of my book,
[00:35:44.380 --> 00:35:48.480]   that is literally what I have on my computer right now.
[00:35:48.480 --> 00:35:49.720]   If you were here last Sunday,
[00:35:49.720 --> 00:35:51.800]   you would have seen me do the parable of the prodigal son
[00:35:51.800 --> 00:35:53.800]   in first-person narrative, remember?
[00:35:53.800 --> 00:35:55.820]   So my book, what I'm writing is,
[00:35:55.820 --> 00:35:58.000]   I'm writing the first three chapters of the Bible,
[00:35:58.000 --> 00:36:00.600]   Genesis 1, 2, and 3, so creation and full,
[00:36:00.600 --> 00:36:02.920]   and I'm writing it from the first-person perspective
[00:36:02.920 --> 00:36:04.680]   of Adam and Eve.
[00:36:04.680 --> 00:36:05.520]   Cool, right?
[00:36:05.520 --> 00:36:07.440]   Okay.
[00:36:07.440 --> 00:36:08.600]   (congregation laughing)
[00:36:08.600 --> 00:36:10.680]   It's gonna be a bestseller.
[00:36:10.680 --> 00:36:13.280]   And I have four lines.
[00:36:13.280 --> 00:36:14.360]   I mean, they're really good lines,
[00:36:14.360 --> 00:36:16.060]   but I have four lines.
[00:36:16.060 --> 00:36:17.260]   It's like a cornerstone.
[00:36:17.260 --> 00:36:18.480]   Would you like to hear them?
[00:36:18.480 --> 00:36:19.680]   Okay, I'm gonna read you my four lines.
[00:36:19.680 --> 00:36:21.040]   Here they are.
[00:36:21.040 --> 00:36:21.960]   This is the opening of my book.
[00:36:21.960 --> 00:36:25.360]   "I was born of dirt and breath and hope.
[00:36:25.360 --> 00:36:26.960]   Hope conceived me, its tender finger
[00:36:26.960 --> 00:36:28.720]   impregnating the barren soil
[00:36:28.720 --> 00:36:31.480]   as it carefully shaped the potential of man.
[00:36:31.480 --> 00:36:34.000]   Breath birthed me, a wisp of sound and syllables
[00:36:34.000 --> 00:36:36.080]   rushing forth the glory of life,
[00:36:36.080 --> 00:36:37.660]   and dirt betrayed me,
[00:36:37.660 --> 00:36:39.740]   the very substance that brought me to life
[00:36:39.740 --> 00:36:42.640]   becoming the very substance that would lead me to death."
[00:36:43.520 --> 00:36:47.020]   (congregation applauding)
[00:36:47.020 --> 00:36:50.560]   Four sentences.
[00:36:50.560 --> 00:36:53.780]   I need, it's not ready yet, no.
[00:36:53.780 --> 00:36:55.800]   (congregation laughing)
[00:36:55.800 --> 00:36:57.680]   I'm gonna need 60,000, 100,000,
[00:36:57.680 --> 00:36:59.600]   and it feels like a long way away,
[00:36:59.600 --> 00:37:01.280]   and I'm pretty happy with my first four sentences,
[00:37:01.280 --> 00:37:03.360]   but there's a lot more sentences that need to come.
[00:37:03.360 --> 00:37:05.000]   And I stand over this today in front of you,
[00:37:05.000 --> 00:37:08.180]   and I say, "God bless it, God bless it."
[00:37:08.180 --> 00:37:09.520]   'Cause that's all I've got.
[00:37:10.800 --> 00:37:13.920]   And maybe there's something in your hands right now,
[00:37:13.920 --> 00:37:17.040]   a dream, a hope, a vision, an idea,
[00:37:17.040 --> 00:37:18.440]   new thing to do at work,
[00:37:18.440 --> 00:37:19.880]   a new thing you want for your family,
[00:37:19.880 --> 00:37:21.440]   maybe that marriage we're talking about,
[00:37:21.440 --> 00:37:23.400]   maybe you are working out and wanting a better body,
[00:37:23.400 --> 00:37:26.520]   whatever it is, there's something in front of you,
[00:37:26.520 --> 00:37:28.200]   and you've just got what you've got right now,
[00:37:28.200 --> 00:37:29.400]   and it disappoints you.
[00:37:29.400 --> 00:37:33.040]   Take it in your hands today,
[00:37:33.040 --> 00:37:36.400]   and say, "God bless it, God bless it."
[00:37:36.400 --> 00:37:41.400]   Do not, church, despise the day of small things.
[00:37:41.400 --> 00:37:43.280]   Could you stand with me?
[00:37:43.280 --> 00:37:44.120]   Let's pray.
[00:37:44.120 --> 00:37:51.380]   Father, we stand together as a church right now,
[00:37:51.380 --> 00:37:56.640]   recognizing that we're people just like the Israelites,
[00:37:56.640 --> 00:38:00.680]   who are obsessed with the big and the grand,
[00:38:00.680 --> 00:38:03.820]   that we want the finished product,
[00:38:05.960 --> 00:38:08.800]   and we're not so crazy about the unfinished process.
[00:38:08.800 --> 00:38:13.380]   And Father, as we stand before you in this moment,
[00:38:13.380 --> 00:38:15.760]   online and in this room,
[00:38:15.760 --> 00:38:19.300]   Father, we do so now with open hearts, open minds,
[00:38:19.300 --> 00:38:21.920]   and with open hands.
[00:38:21.920 --> 00:38:23.760]   Lord, you've been speaking a lot in this scripture
[00:38:23.760 --> 00:38:25.620]   about hands today.
[00:38:25.620 --> 00:38:28.480]   And I wonder whether you would just join me,
[00:38:28.480 --> 00:38:31.560]   if you're willing, just to open your hands before you,
[00:38:33.160 --> 00:38:36.120]   and in your hands, I want you to picture
[00:38:36.120 --> 00:38:39.300]   what that thing is that you've resonated with today.
[00:38:39.300 --> 00:38:42.720]   Maybe for some of you, it's a long-held dream
[00:38:42.720 --> 00:38:44.540]   that hasn't yet come to fruition.
[00:38:44.540 --> 00:38:48.320]   Maybe it's a word or a promise of God
[00:38:48.320 --> 00:38:50.240]   that He's spoken over you at some point in your life
[00:38:50.240 --> 00:38:51.740]   that is yet to be fulfilled.
[00:38:51.740 --> 00:38:54.820]   Maybe it's a project that you're working on
[00:38:54.820 --> 00:38:57.140]   that seems a long way off, like my book.
[00:38:57.140 --> 00:39:00.160]   Maybe it's whatever it is,
[00:39:00.160 --> 00:39:02.840]   but there's something in your hands today
[00:39:03.760 --> 00:39:08.560]   and that small thing, it's very easy for you to despise.
[00:39:08.560 --> 00:39:10.440]   It's very easy for you to be frustrated.
[00:39:10.440 --> 00:39:14.320]   It's very easy for you to feel like it's not worth much.
[00:39:14.320 --> 00:39:16.300]   It's not valuable.
[00:39:16.300 --> 00:39:18.960]   Like the Israelites, when they looked at those rubble stones,
[00:39:18.960 --> 00:39:22.160]   were like, so surprised that not more progress
[00:39:22.160 --> 00:39:23.600]   has been made.
[00:39:23.600 --> 00:39:25.000]   And yet you're holding this thing
[00:39:25.000 --> 00:39:27.100]   because the Lord has put it in your hands.
[00:39:27.100 --> 00:39:30.880]   And God would say, first of all, over you,
[00:39:30.880 --> 00:39:32.320]   your hands will begin it.
[00:39:32.320 --> 00:39:33.720]   Your hands will complete it.
[00:39:33.720 --> 00:39:36.760]   I'll be with you every step of the way.
[00:39:36.760 --> 00:39:39.280]   For I'm God, your Savior,
[00:39:39.280 --> 00:39:40.880]   'cause it's not gonna be by your power.
[00:39:40.880 --> 00:39:42.440]   It's not gonna be by your might.
[00:39:42.440 --> 00:39:43.800]   It's gonna be by my Spirit.
[00:39:43.800 --> 00:39:46.960]   And that thing you're holding in your hands,
[00:39:46.960 --> 00:39:49.480]   feel the Spirit, the presence of God
[00:39:49.480 --> 00:39:52.000]   leaning over you right now and saying these words,
[00:39:52.000 --> 00:39:54.440]   God bless it, God bless it.
[00:39:54.440 --> 00:39:58.240]   And as your senior pastor, I stand over you now
[00:39:58.240 --> 00:40:00.120]   as you're in this room with your eyes closed
[00:40:00.120 --> 00:40:01.840]   or whether you're online as well,
[00:40:01.840 --> 00:40:04.800]   and you got your hands and you're holding forward something,
[00:40:04.800 --> 00:40:07.040]   allow me and the authority that's given to me
[00:40:07.040 --> 00:40:09.720]   here at this church to speak over you now.
[00:40:09.720 --> 00:40:14.720]   God bless it, God bless it, God bless it, God bless it.
[00:40:14.720 --> 00:40:17.560]   Take the small things, Lord.
[00:40:17.560 --> 00:40:19.000]   The things that we've almost given up on,
[00:40:19.000 --> 00:40:20.700]   the things that we were gonna throw away,
[00:40:20.700 --> 00:40:22.760]   the things that we felt like weren't worthy, Lord.
[00:40:22.760 --> 00:40:25.660]   We take the cornerstones, the rubble, Lord,
[00:40:25.660 --> 00:40:28.480]   that's gonna place the foundations of the temple.
[00:40:28.480 --> 00:40:30.680]   And Lord, we play a blessing over it
[00:40:30.680 --> 00:40:32.880]   in the name of Jesus right now.
[00:40:32.880 --> 00:40:35.400]   And Father, I wanna pray that you would leave
[00:40:35.400 --> 00:40:38.280]   or send out a bunch of people from this room today
[00:40:38.280 --> 00:40:41.160]   who are going with a stronger step,
[00:40:41.160 --> 00:40:43.320]   with more hope in their hearts
[00:40:43.320 --> 00:40:45.520]   because of the day of small things.
[00:40:45.520 --> 00:40:47.960]   That they would take what the Scriptures say
[00:40:47.960 --> 00:40:51.240]   and ask you to come and bless these small things.
[00:40:51.240 --> 00:40:52.800]   That Lord, you would rise up hope
[00:40:52.800 --> 00:40:55.720]   and that we would see, like with those $25 million,
[00:40:55.720 --> 00:40:59.120]   that the big mountain would be chipped away at and removed
[00:40:59.120 --> 00:41:03.600]   just by the small mustard seed of those faithful day in,
[00:41:03.600 --> 00:41:07.760]   day out in disciplines, conviction, prayers, hope,
[00:41:07.760 --> 00:41:10.320]   holding on in steadfastness
[00:41:10.320 --> 00:41:12.200]   for all the things that God can do.
[00:41:12.200 --> 00:41:16.360]   Lord, take the small thing that is in our hands.
[00:41:16.360 --> 00:41:19.400]   Would you bless it and would it be your Spirit
[00:41:19.400 --> 00:41:22.920]   that brings it to the fullness of fruition?
[00:41:22.920 --> 00:41:24.600]   In Jesus' name, amen.
[00:41:24.600 --> 00:41:27.200]   (upbeat music)
[00:41:27.200 --> 00:41:29.780]   (upbeat music)

