
[00:00:00.000 --> 00:00:01.000]   One more.
[00:45:05.040 --> 00:45:09.040]   because it's just been the same thing over and over again about the gospel.
[00:45:09.040 --> 00:45:13.040]   But ultimately, what it's saying is that despite what you've done,
[00:45:13.040 --> 00:45:15.040]   despite what you're prone to do,
[00:45:15.040 --> 00:45:17.040]   despite how big the mistakes you made
[00:45:17.040 --> 00:45:22.040]   or how terrible the choices you chose to make,
[00:45:22.040 --> 00:45:24.040]   despite how short you've come up,
[00:45:24.040 --> 00:45:27.040]   despite the frustrations that you might have caused,
[00:45:27.040 --> 00:45:31.040]   God is armed, and I use that word on purpose,
[00:45:31.040 --> 00:45:35.040]   he is armed with forgiveness,
[00:45:35.040 --> 00:45:41.040]   ready, quick to forgive, slow to anger.
[00:45:41.040 --> 00:45:43.040]   This is our God.
[00:45:43.040 --> 00:45:45.040]   This is the gospel.
[00:45:45.040 --> 00:45:48.040]   This is why we call it good news, right?
[00:45:48.040 --> 00:45:50.040]   This is good news.
[00:45:50.040 --> 00:45:54.040]   Not a clean slate, a new slate, fully new.
[00:45:54.040 --> 00:45:58.040]   And I tell you this gospel story because it is of the utmost importance,
[00:45:58.040 --> 00:46:01.040]   and we have to remember, we have to remember.
[00:46:01.040 --> 00:46:05.040]   In our world, we're flooded with so much stuff, we forget.
[00:46:05.040 --> 00:46:10.040]   We have to sit and remember what he's actually done for us,
[00:46:10.040 --> 00:46:16.040]   what it actually looks like, the fact that it cost him things.
[00:46:16.040 --> 00:46:20.040]   And forgiveness won't just be something that we muster up with our strength
[00:46:20.040 --> 00:46:22.040]   and we remember this.
[00:46:22.040 --> 00:46:26.040]   If we can remember correctly, if we can remember what we've been forgiven from,
[00:46:26.040 --> 00:46:29.040]   perhaps it's going to impact the way that we forgive.
[00:46:29.040 --> 00:46:32.040]   And I want to, before it comes out weird and you think I'm saying something else,
[00:46:32.040 --> 00:46:35.040]   I want to clarify, I'm not saying that, you know,
[00:46:35.040 --> 00:46:37.040]   if you just trust in Jesus, all of a sudden,
[00:46:37.040 --> 00:46:39.040]   the way you are hurt won't hurt no more.
[00:46:39.040 --> 00:46:42.040]   I'm not just saying that if you just trust in Jesus,
[00:46:42.040 --> 00:46:44.040]   forgiveness becomes easy overnight.
[00:46:44.040 --> 00:46:48.040]   That's actually nowhere in the 66 books of Scripture.
[00:46:48.040 --> 00:46:52.040]   No, forgiveness is hard, and because it's hard,
[00:46:52.040 --> 00:46:56.040]   we need a strength that we don't find in ourselves.
[00:46:56.040 --> 00:47:00.040]   I have, if you were here for Converse, I just chose a few.
[00:47:00.040 --> 00:47:03.040]   We had a prayer station where you got a chance to write the things
[00:47:03.040 --> 00:47:05.040]   that you were dealing with when it came to forgiveness,
[00:47:05.040 --> 00:47:09.040]   some of the offenses, some of the hurt that you're living with.
[00:47:09.040 --> 00:47:12.040]   Forgiveness isn't easy because we've had hurt in our lives.
[00:47:12.040 --> 00:47:19.040]   Someone wrote, "I forgive blank for betraying my trust and my love for you."
[00:47:19.040 --> 00:47:21.040]   That causes deep hurt.
[00:47:21.040 --> 00:47:24.040]   You can't just will your way or Jesus coat that, right?
[00:47:24.040 --> 00:47:28.040]   Someone wrote, "Forgiving myself, even though I know I'm sinful,
[00:47:28.040 --> 00:47:32.040]   God has already forgiven me, and I need to quit the shame
[00:47:32.040 --> 00:47:35.040]   because I'm a new person."
[00:47:35.040 --> 00:47:37.040]   Someone else just wrote, "Forgiveness towards God."
[00:47:37.040 --> 00:47:39.040]   Someone wrote, "Forgiving themselves."
[00:47:39.040 --> 00:47:41.040]   Two people wrote, "Forgiving themselves."
[00:47:41.040 --> 00:47:44.040]   Someone said, "Forgiving my ma and my pa."
[00:47:44.040 --> 00:47:47.040]   "I release forgiveness.
[00:47:47.040 --> 00:47:52.040]   The things you did hurt, but I know you did your best."
[00:47:52.040 --> 00:47:56.040]   Forgiveness, when it's that close, is hard.
[00:47:56.040 --> 00:47:59.040]   "Lord, help me let go of the way my in-laws treat me."
[00:47:59.040 --> 00:48:05.040]   I know most people make a joke about that, but that will impact your life, right?
[00:48:05.040 --> 00:48:09.040]   "My dad, my grandmother, my country, my old friends, my family."
[00:48:09.040 --> 00:48:12.040]   Guys, forgiveness isn't something that a sermon fixes.
[00:48:12.040 --> 00:48:15.040]   It's something that Jesus helps us with.
[00:48:15.040 --> 00:48:22.040]   So, forgiveness is still going to be super hard after this.
[00:48:22.040 --> 00:48:27.040]   So, I do want it to be debunked.
[00:48:27.040 --> 00:48:34.040]   I want it to be clear that you don't have to have the strength to forgive on your own.
[00:48:34.040 --> 00:48:37.040]   That forgiveness isn't something that you just do,
[00:48:37.040 --> 00:48:42.040]   but that forgiveness is actually something that requires supernatural strength.
[00:48:42.040 --> 00:48:48.040]   When we still carry the pains of our hurt, we need God's help to forgive.
[00:48:48.040 --> 00:48:53.040]   When we still live with the scars of what's been done to us, we need God's help to forgive.
[00:48:53.040 --> 00:48:59.040]   In order for us to come close to this "forgive your brother 70 times 7" concept,
[00:48:59.040 --> 00:49:03.040]   we need God's help.
[00:49:03.040 --> 00:49:05.040]   And that's what the gospel shows us.
[00:49:05.040 --> 00:49:08.040]   So, look, I have two points, super simple.
[00:49:08.040 --> 00:49:11.040]   The goal of this sermon is to help you remember.
[00:49:11.040 --> 00:49:16.040]   It's to create space for us to remember the gospel, what Jesus has done,
[00:49:16.040 --> 00:49:18.040]   and to see it real, real clear.
[00:49:18.040 --> 00:49:20.040]   And so, the two things I want you to take with you,
[00:49:20.040 --> 00:49:26.040]   I want us to remember so that we know what forgiveness truly looks like, okay?
[00:49:26.040 --> 00:49:31.040]   Remember so that you know exactly what you were forgiven from,
[00:49:31.040 --> 00:49:37.040]   exactly who forgave you, and what that sacrifice cost them.
[00:49:37.040 --> 00:49:40.040]   Remember so that you can know what forgiveness looks like.
[00:49:40.040 --> 00:49:48.040]   The second thing is remember so that we know where to go for our strength,
[00:49:48.040 --> 00:49:57.040]   so that we don't go to other places thinking that this person or this thing is going to help me forgive.
[00:49:57.040 --> 00:50:02.040]   There's no other forgiveness story out there like this.
[00:50:02.040 --> 00:50:06.040]   Only in Jesus can you find this kind of forgiveness for yourself
[00:50:06.040 --> 00:50:13.040]   and find the strength to lean on him and that spirit in him that is now in you
[00:50:13.040 --> 00:50:16.040]   to forgive others of the things that they've done.
[00:50:16.040 --> 00:50:18.040]   Forgiveness is important.
[00:50:18.040 --> 00:50:21.040]   It's very important to all of our hearts.
[00:50:21.040 --> 00:50:26.040]   And so, today, I want to create space for us not just to stand up and sing,
[00:50:26.040 --> 00:50:28.040]   so I'm going to again ask you not to stand up.
[00:50:28.040 --> 00:50:31.040]   You can sing if you want, but we're going to create space to sit for a minute
[00:50:31.040 --> 00:50:35.040]   and just think and just reflect because there's some of us here who,
[00:50:35.040 --> 00:50:40.040]   if we think about it, if we ask ourselves and we're honest,
[00:50:40.040 --> 00:50:48.040]   today is a chance for us to realize it's not about how hard we try to earn God's forgiveness.
[00:50:48.040 --> 00:50:52.040]   It requires God's help to forgive others.
[00:50:52.040 --> 00:50:58.040]   There are some of us today who this is just a chance to slow down and stop striving.
[00:50:58.040 --> 00:51:01.040]   There are some of us today who don't know Jesus,
[00:51:01.040 --> 00:51:08.040]   and this is a chance to come in closer and ask him to reveal himself to you,
[00:51:08.040 --> 00:51:12.040]   that this gospel, this good news, because it's not for all people.
[00:51:12.040 --> 00:51:15.040]   It's for those who will confess their sins.
[00:51:15.040 --> 00:51:20.040]   There's a condition to believe in him, not believe in yourself.
[00:51:20.040 --> 00:51:26.040]   So maybe you're here today and this is your first time hearing the gospel.
[00:51:26.040 --> 00:51:31.040]   Maybe you're here today and you just need help.
[00:51:31.040 --> 00:51:33.040]   He is our ever-present help.
[00:51:33.040 --> 00:51:36.040]   That's such a good phrase, like always present, always available,
[00:51:36.040 --> 00:51:38.040]   never taking a nap, never on vacation.
[00:51:38.040 --> 00:51:43.040]   He's always present, ever-present help.
[00:51:43.040 --> 00:51:47.040]   Maybe today's a chance for you to lean upon that ever-present help.
[00:51:47.040 --> 00:51:50.040]   I don't know what kind of work he needs to do, but I'm going to get off stage.
[00:51:50.040 --> 00:51:52.040]   The band's going to sing that song.
[00:51:52.040 --> 00:51:55.040]   Don't get up. Don't rush out, guys.
[00:51:55.040 --> 00:51:58.040]   We're not just going to wait.
[00:51:58.040 --> 00:52:00.040]   Sit in this.
[00:52:00.040 --> 00:52:02.040]   Ask God, what is he saying?
[00:52:02.040 --> 00:52:03.040]   What is he revealing?
[00:52:03.040 --> 00:52:04.040]   What is he unearthing?
[00:52:04.040 --> 00:52:06.040]   What is he building in you?
[00:52:06.040 --> 00:52:08.040]   Let him do a little bit of work in you today.
[00:52:08.040 --> 00:52:10.040]   That's why we're here.
[00:52:10.040 --> 00:52:12.620]   (gentle music)

