
[00:00:00.000 --> 00:00:02.000]   [sighs]
[00:34:26.340 --> 00:34:31.140]   So I don't know if there are any parents in the room
[00:34:31.140 --> 00:34:36.140]   who are wrestling with how do I do this with my kids,
[00:34:36.540 --> 00:34:37.780]   who are wrestling with kids
[00:34:37.780 --> 00:34:40.660]   who have maybe gone astray for a while,
[00:34:40.660 --> 00:34:42.700]   who are really trying to figure out
[00:34:42.700 --> 00:34:45.380]   how do I make sure that my kids don't become like the world
[00:34:45.380 --> 00:34:46.860]   because they're in the world.
[00:34:46.860 --> 00:34:50.380]   Parents who are living in fear,
[00:34:50.380 --> 00:34:53.960]   I feel like this verse is for you,
[00:34:53.960 --> 00:34:58.660]   that it's not by might, it's not by power,
[00:34:58.660 --> 00:35:01.540]   but it's by the spirit of God.
[00:35:01.540 --> 00:35:06.540]   So lean on, depend on, trust in the spirit of God.
[00:35:06.540 --> 00:35:07.980]   Let me give you three practical things
[00:35:07.980 --> 00:35:10.580]   because you guys know every good pastor
[00:35:10.580 --> 00:35:13.340]   ends their sermon with three practical steps, okay?
[00:35:13.340 --> 00:35:15.980]   So this is where you really need to focus in on, all right?
[00:35:15.980 --> 00:35:18.220]   Three things you can do as you go through the new year.
[00:35:18.220 --> 00:35:21.680]   First thing, fix, keep your eyes on the right thing.
[00:35:21.680 --> 00:35:26.740]   It's so easy for us to become fixated with the environment,
[00:35:26.740 --> 00:35:28.420]   with the things that are going on wrong,
[00:35:28.420 --> 00:35:30.740]   with the obstacles, with the mountains.
[00:35:31.740 --> 00:35:35.460]   It's so easy when things have been stalled for years
[00:35:35.460 --> 00:35:38.060]   to focus on everything but God,
[00:35:38.060 --> 00:35:40.620]   to really know the problem well.
[00:35:40.620 --> 00:35:43.060]   You know, like we know our problems really well,
[00:35:43.060 --> 00:35:45.660]   but do we know our promise keeper well?
[00:35:45.660 --> 00:35:48.220]   See, David would say it like this,
[00:35:48.220 --> 00:35:51.420]   he would say, I lift my eyes to the mountains.
[00:35:51.420 --> 00:35:53.380]   Where does my help come from?
[00:35:53.380 --> 00:35:56.700]   My help comes from the Lord, the maker of heaven and earth.
[00:35:56.700 --> 00:35:59.220]   God's not saying you need to ignore your problems.
[00:35:59.220 --> 00:36:01.620]   He's also saying you don't need to fixate on it.
[00:36:01.620 --> 00:36:05.540]   Turn your attention to Jesus.
[00:36:05.540 --> 00:36:07.380]   Don't get distracted by what's happening.
[00:36:07.380 --> 00:36:09.220]   Fix your eyes on him.
[00:36:09.220 --> 00:36:11.640]   Point two, abide in him.
[00:36:11.640 --> 00:36:16.580]   Abide feels like a big Christian word.
[00:36:16.580 --> 00:36:19.580]   It just means remain, like stay close.
[00:36:19.580 --> 00:36:21.980]   The picture of the olive trees and the lamps,
[00:36:21.980 --> 00:36:23.660]   the reason that flow could take place
[00:36:23.660 --> 00:36:27.940]   is because the lamps were positioned close to the tree.
[00:36:28.940 --> 00:36:30.700]   We've got to abide.
[00:36:30.700 --> 00:36:33.260]   We've got to remain close to the one
[00:36:33.260 --> 00:36:37.140]   who stirred in our hearts in the first place, right?
[00:36:37.140 --> 00:36:37.980]   Like, and I think one of the ways
[00:36:37.980 --> 00:36:39.580]   we can do this is through prayer.
[00:36:39.580 --> 00:36:42.540]   One of the ways that I've been doing this
[00:36:42.540 --> 00:36:43.500]   is through journaling.
[00:36:43.500 --> 00:36:45.380]   Now, I'll confess, I'm a hater.
[00:36:45.380 --> 00:36:46.420]   I used to hate on journaling.
[00:36:46.420 --> 00:36:49.420]   I used to think it was, nah, didn't care for it.
[00:36:49.420 --> 00:36:52.820]   Recently, though, I have started journaling my prayers.
[00:36:52.820 --> 00:36:55.060]   I don't journal my feelings, I just journal my prayers.
[00:36:55.060 --> 00:36:58.580]   So I write to God what is really on my heart
[00:36:58.580 --> 00:36:59.580]   as I pray to him.
[00:36:59.580 --> 00:37:01.100]   And I found myself going from someone
[00:37:01.100 --> 00:37:05.060]   who can't do a three-hour praying marathon
[00:37:05.060 --> 00:37:06.820]   to becoming someone who could do,
[00:37:06.820 --> 00:37:08.500]   I could journal my prayers for a long time.
[00:37:08.500 --> 00:37:10.060]   I've got so many of them now.
[00:37:10.060 --> 00:37:13.540]   And it really allows me to tell God what's going on.
[00:37:13.540 --> 00:37:16.820]   Look, God doesn't expect you to pretend like it's not hard.
[00:37:16.820 --> 00:37:19.740]   He listens.
[00:37:19.740 --> 00:37:21.140]   He hears you.
[00:37:21.140 --> 00:37:22.100]   He cares.
[00:37:22.100 --> 00:37:23.780]   He understands.
[00:37:24.780 --> 00:37:27.940]   There's a healing, there is a comfort
[00:37:27.940 --> 00:37:30.060]   in going to him with it.
[00:37:30.060 --> 00:37:31.820]   And something specifically that my mom taught me,
[00:37:31.820 --> 00:37:32.660]   my mom teaches me everything,
[00:37:32.660 --> 00:37:33.780]   but my mom taught me this one,
[00:37:33.780 --> 00:37:37.220]   is to pray back his promises to him.
[00:37:37.220 --> 00:37:39.340]   That's a fun one.
[00:37:39.340 --> 00:37:40.620]   And God's not gonna get mad at you for saying,
[00:37:40.620 --> 00:37:42.460]   but God, you said in your word,
[00:37:42.460 --> 00:37:43.900]   he's like, oh God, the Bible says that?
[00:37:43.900 --> 00:37:45.900]   No, he won't be shocked.
[00:37:45.900 --> 00:37:47.540]   He knows it's there.
[00:37:47.540 --> 00:37:48.740]   And it does something, too,
[00:37:48.740 --> 00:37:50.740]   is because whether you're writing it down
[00:37:50.740 --> 00:37:52.020]   or it's coming out of your mouth,
[00:37:52.020 --> 00:37:55.820]   reminding yourself that he is faithful to his words.
[00:37:55.820 --> 00:37:59.220]   Well, if he said it, he's gonna do it.
[00:37:59.220 --> 00:38:02.460]   If he said it, he's gonna do it.
[00:38:02.460 --> 00:38:03.300]   He is faithful.
[00:38:03.300 --> 00:38:05.500]   He's not gone wrong once.
[00:38:05.500 --> 00:38:06.820]   He's undefeated in this.
[00:38:06.820 --> 00:38:09.900]   He doesn't mess up, doesn't make mistakes.
[00:38:09.900 --> 00:38:12.380]   Pray his words back to him,
[00:38:12.380 --> 00:38:14.180]   and watch what that does to you
[00:38:14.180 --> 00:38:18.140]   and how that builds faith and confidence again in him,
[00:38:18.140 --> 00:38:20.780]   not in how things are going.
[00:38:20.780 --> 00:38:22.420]   Abide in him.
[00:38:22.420 --> 00:38:24.620]   And lastly, this, seek him first.
[00:38:24.620 --> 00:38:26.260]   I don't mean like seek first the kingdom of God
[00:38:26.260 --> 00:38:28.340]   and righteousness, like that common verse.
[00:38:28.340 --> 00:38:29.340]   I love that one.
[00:38:29.340 --> 00:38:33.500]   I mean, go to God in faith.
[00:38:33.500 --> 00:38:36.420]   Seek him first meaning,
[00:38:36.420 --> 00:38:39.620]   rather than determining for yourself
[00:38:39.620 --> 00:38:41.500]   based off of what you see,
[00:38:41.500 --> 00:38:42.740]   based off of what you have,
[00:38:42.740 --> 00:38:46.860]   based off of your brilliant analysis skills,
[00:38:46.860 --> 00:38:49.580]   to this can't be what God wants me to do
[00:38:49.580 --> 00:38:51.660]   because look at the things ahead of me.
[00:38:51.660 --> 00:38:54.100]   Rather than determining for yourself,
[00:38:54.100 --> 00:38:55.340]   this can't be the way God,
[00:38:55.340 --> 00:38:57.540]   I should quit by this point, quit while I'm ahead.
[00:38:57.540 --> 00:38:59.020]   This is obviously a closed door.
[00:38:59.020 --> 00:39:00.620]   Rather than determining for yourself,
[00:39:00.620 --> 00:39:04.420]   Proverbs 3, 5, which is a very common verse, says this,
[00:39:04.420 --> 00:39:07.260]   "Trust in the Lord with all of your heart."
[00:39:07.260 --> 00:39:09.180]   And this is the best part, specifically for today.
[00:39:09.180 --> 00:39:12.300]   Lean not on your own understanding,
[00:39:12.300 --> 00:39:14.740]   but submit your ways to him.
[00:39:14.740 --> 00:39:17.180]   That means submit what you think you understand,
[00:39:17.180 --> 00:39:19.820]   submit what you feel, submit what you see,
[00:39:19.820 --> 00:39:21.660]   submit the obstacles and the challenges
[00:39:21.660 --> 00:39:24.060]   and the fears and the disappointment and the discouragement.
[00:39:24.060 --> 00:39:26.740]   Submit those things to him
[00:39:26.740 --> 00:39:30.500]   and he will make your paths straight.
[00:39:30.500 --> 00:39:34.060]   This is how we trust him.
[00:39:34.060 --> 00:39:36.820]   This is how we rely on him.
[00:39:36.820 --> 00:39:40.820]   Let's not be a people who make the mistake
[00:39:40.820 --> 00:39:44.460]   of substituting the spirit of God for what we can see
[00:39:44.460 --> 00:39:45.940]   or for the resources we have.
[00:39:46.660 --> 00:39:49.100]   Spirit is much more valuable than that.
[00:39:49.100 --> 00:39:53.300]   So our year is ending,
[00:39:53.300 --> 00:39:56.860]   and we're going into next year.
[00:39:56.860 --> 00:39:59.820]   And I know there are so many of us,
[00:39:59.820 --> 00:40:01.460]   I mean, I saw the hands earlier,
[00:40:01.460 --> 00:40:05.580]   that sit in this space of waiting for God.
[00:40:05.580 --> 00:40:08.700]   Lucky for you, our first sermon series of the next year
[00:40:08.700 --> 00:40:10.900]   is on waiting, so make sure you're here for that.
[00:40:10.900 --> 00:40:11.740]   Little plug.
[00:40:11.740 --> 00:40:15.900]   But no, sitting in that space of waiting for God,
[00:40:15.900 --> 00:40:18.180]   and being steadfast and committing
[00:40:18.180 --> 00:40:22.020]   to what he's calling you into is hard.
[00:40:22.020 --> 00:40:25.780]   It takes, well, everything you've got.
[00:40:25.780 --> 00:40:28.380]   But the way that God is calling us
[00:40:28.380 --> 00:40:33.100]   to step into that space is to acknowledge and rely on him.
[00:40:33.100 --> 00:40:34.580]   So what I'm gonna have us do,
[00:40:34.580 --> 00:40:36.380]   I'll have you close your eyes, sit here,
[00:40:36.380 --> 00:40:37.780]   I'm gonna pray for you.
[00:40:37.780 --> 00:40:39.980]   As the worship team comes up,
[00:40:39.980 --> 00:40:43.780]   Emma, can I have you guys do Fall Like Rain one more time,
[00:40:43.780 --> 00:40:46.260]   whole song, there's some stirring in our hearts,
[00:40:46.260 --> 00:40:47.220]   so many things in there that I think
[00:40:47.220 --> 00:40:48.820]   it's good for us to think about.
[00:40:48.820 --> 00:40:51.540]   But I just wanna pray for us,
[00:40:51.540 --> 00:40:54.620]   because it's going to take everything we have
[00:40:54.620 --> 00:40:56.460]   to not depend on ourselves.
[00:40:56.460 --> 00:41:00.260]   It's gonna take a rewiring of our minds
[00:41:00.260 --> 00:41:02.100]   to not lean on our own understanding,
[00:41:02.100 --> 00:41:04.940]   to not only see the problem,
[00:41:04.940 --> 00:41:08.020]   but to choose to see God,
[00:41:08.020 --> 00:41:11.940]   to lift our eyes higher than the obstacles,
[00:41:11.940 --> 00:41:16.540]   to abide in him when strategy and being wise
[00:41:16.540 --> 00:41:18.500]   would say go and figure it out.
[00:41:18.500 --> 00:41:23.500]   The countercultural thing of receiving the spirit
[00:41:23.500 --> 00:41:25.180]   versus taking for yourself.
[00:41:25.180 --> 00:41:27.060]   These are things that we need
[00:41:27.060 --> 00:41:29.260]   the Spirit's help to do in the new year.
[00:41:29.260 --> 00:41:31.500]   So let me pray.
[00:41:31.500 --> 00:41:34.100]   Jesus, we come before you,
[00:41:34.100 --> 00:41:36.300]   thankful for your word,
[00:41:36.300 --> 00:41:40.020]   thankful for what we see in and about
[00:41:40.020 --> 00:41:41.740]   you, the power of your Spirit,
[00:41:41.740 --> 00:41:43.300]   the strength of your Spirit,
[00:41:43.300 --> 00:41:47.300]   and the fact that that's actually all we need.
[00:41:47.300 --> 00:41:51.540]   God, there are those of us who have little resources,
[00:41:51.540 --> 00:41:54.580]   have little strength, have little here on Earth,
[00:41:54.580 --> 00:41:57.620]   and it feels impossible to truly follow you.
[00:41:57.620 --> 00:42:00.780]   Holy Spirit, would you begin to flush out the lie
[00:42:00.780 --> 00:42:03.180]   that things are what we need,
[00:42:03.180 --> 00:42:05.420]   and replace it with the reality and the truth
[00:42:05.420 --> 00:42:08.060]   that you are all that we need.
[00:42:08.060 --> 00:42:10.940]   No one is discredited or counted out
[00:42:10.940 --> 00:42:14.500]   if they will follow after your Spirit.
[00:42:14.500 --> 00:42:17.660]   So those of us who have been under the weight
[00:42:17.660 --> 00:42:20.260]   and the anxiety of not having
[00:42:20.260 --> 00:42:22.460]   and thinking that the dream is dead because we can't,
[00:42:22.460 --> 00:42:25.700]   God, would you renew strength in us
[00:42:25.700 --> 00:42:29.860]   as we rely on you, as we wait upon you.
[00:42:29.860 --> 00:42:33.700]   God, for those of us who may not be in that situation,
[00:42:33.700 --> 00:42:36.820]   who may have the things and the temptation is
[00:42:36.820 --> 00:42:40.780]   to use what we have, God, I pray that you would show us
[00:42:40.780 --> 00:42:44.980]   that you are more valuable, that you are more precious,
[00:42:44.980 --> 00:42:46.580]   that you are almighty.
[00:42:46.580 --> 00:42:51.580]   Would you remind us of your splendor?
[00:42:51.580 --> 00:42:55.580]   Would you remind us of who you are?
[00:42:55.580 --> 00:42:59.340]   And give us the strength, Holy Spirit,
[00:42:59.340 --> 00:43:02.620]   to let go of lesser things,
[00:43:02.620 --> 00:43:06.020]   that we may lean and depend on you.
[00:43:06.020 --> 00:43:10.220]   Show us here, God, what that looks like in this new year.
[00:43:10.220 --> 00:43:15.220]   God, for those of us who are waiting in that in-between,
[00:43:15.220 --> 00:43:17.660]   I pray for strength in the name of Jesus.
[00:43:17.660 --> 00:43:21.140]   God, for those of us, specifically those
[00:43:21.140 --> 00:43:24.260]   who are wrestling with my power
[00:43:24.260 --> 00:43:27.340]   versus by my Spirit with their kids,
[00:43:27.340 --> 00:43:30.060]   God, would you first come in comfort?
[00:43:30.060 --> 00:43:32.100]   Holy Spirit, would you first come and be near?
[00:43:32.100 --> 00:43:34.820]   Would you draw near to those hearts?
[00:43:35.740 --> 00:43:39.540]   And God, I pray that you would show parents in the room,
[00:43:39.540 --> 00:43:44.460]   the ones that you're specifically talking to this morning,
[00:43:44.460 --> 00:43:46.660]   that you would show them what it looks like
[00:43:46.660 --> 00:43:51.980]   to open their hands and to trust you
[00:43:51.980 --> 00:43:55.020]   with perhaps their most valuable gift.
[00:43:55.020 --> 00:44:02.020]   Holy Spirit, we invite you to come and minister now.
[00:44:02.020 --> 00:44:04.600]   (gentle music)

