
[00:00:00.000 --> 00:00:01.340]   Amen, awesome.
[00:34:38.080 --> 00:34:39.320]   than our faith within us.
[00:34:39.320 --> 00:34:42.840]   No, this is the time where we're going to praise Him.
[00:34:42.840 --> 00:34:45.840]   We're making a decision to praise right at the start.
[00:34:45.840 --> 00:34:46.660]   Why?
[00:34:46.660 --> 00:34:48.880]   Because we're not praising in response,
[00:34:48.880 --> 00:34:51.200]   we're praising prophetically.
[00:34:51.200 --> 00:34:55.760]   We're praising, asking, expecting, hoping,
[00:34:55.760 --> 00:34:58.000]   and seeing that we know the Lord's gonna do.
[00:34:58.000 --> 00:34:59.280]   He's gonna do something with this rubble.
[00:34:59.280 --> 00:35:00.320]   We don't know what it's gonna do.
[00:35:00.320 --> 00:35:01.600]   We don't know how the temple's gonna look.
[00:35:01.600 --> 00:35:02.880]   It could look as good as the first one.
[00:35:02.880 --> 00:35:04.180]   It could look different than the first one.
[00:35:04.180 --> 00:35:05.380]   That's not the big issue here.
[00:35:05.380 --> 00:35:08.200]   The big issue is God is at work.
[00:35:08.200 --> 00:35:10.080]   And the way I respond to God being at work
[00:35:10.080 --> 00:35:12.240]   is to allow my hallelujah to come out.
[00:35:12.240 --> 00:35:14.360]   This kind of worship is a weapon.
[00:35:14.360 --> 00:35:18.520]   This is the kind of worship that takes the walls of Jericho
[00:35:18.520 --> 00:35:20.240]   and pulls them down to rubble,
[00:35:20.240 --> 00:35:22.400]   and then takes the rubble of Jerusalem
[00:35:22.400 --> 00:35:25.680]   and rebuilds a glorious city with the name of Jesus.
[00:35:25.680 --> 00:35:28.320]   That's worship.
[00:35:28.320 --> 00:35:30.200]   And that's where these people are,
[00:35:30.200 --> 00:35:32.620]   and they begin to give this exclamation of the worship.
[00:35:32.620 --> 00:35:35.440]   Now, notice what is the content of their worship.
[00:35:35.440 --> 00:35:36.480]   This is powerful.
[00:35:36.480 --> 00:35:39.200]   Verse 11, "With praise and thanksgiving,
[00:35:39.200 --> 00:35:41.440]   they sang to the Lord, 'He is good.
[00:35:41.440 --> 00:35:44.600]   His love endures forever.'"
[00:35:44.600 --> 00:35:45.800]   Isn't that beautiful?
[00:35:45.800 --> 00:35:48.740]   That's not the content of my worship in that situation.
[00:35:48.740 --> 00:35:51.980]   You wanna know what the content of my worship would be?
[00:35:51.980 --> 00:35:53.000]   Lord, I praise you
[00:35:53.000 --> 00:35:56.040]   because you're gonna build a great temple, right?
[00:35:56.040 --> 00:35:56.880]   Like, I praise you
[00:35:56.880 --> 00:35:59.800]   because you're gonna make Israel great again.
[00:35:59.800 --> 00:36:02.320]   I praise you because our name is gonna be feared
[00:36:02.320 --> 00:36:04.220]   by all the Gentiles around the world again.
[00:36:04.220 --> 00:36:05.060]   I praise you.
[00:36:05.060 --> 00:36:07.900]   In other words, so often our worship
[00:36:07.900 --> 00:36:12.500]   is essentially taking our kind of our prayer wish lists
[00:36:12.500 --> 00:36:15.700]   and putting music to it, right?
[00:36:15.700 --> 00:36:18.380]   Like all the things that we want God to do for us.
[00:36:18.380 --> 00:36:19.740]   This is why we resonate sometimes
[00:36:19.740 --> 00:36:20.820]   with certain worship songs.
[00:36:20.820 --> 00:36:22.740]   Have you ever noticed, and this is the thing to do,
[00:36:22.740 --> 00:36:24.140]   have you ever noticed that some of the worship songs
[00:36:24.140 --> 00:36:25.580]   that you resonate to, you resonate to
[00:36:25.580 --> 00:36:27.340]   because they speak of a God doing something
[00:36:27.340 --> 00:36:29.540]   that you want God to do for you?
[00:36:29.540 --> 00:36:31.820]   And so our worship becomes like our prayers.
[00:36:31.820 --> 00:36:32.660]   Oh God, would you do this?
[00:36:32.660 --> 00:36:33.480]   Would you do this?
[00:36:33.480 --> 00:36:34.820]   Oh God, we worship you because you're gonna do this.
[00:36:34.820 --> 00:36:35.660]   You're gonna do this.
[00:36:35.660 --> 00:36:37.320]   You're right, you're gonna do this, right?
[00:36:37.320 --> 00:36:39.280]   You did it before, you're gonna do it again.
[00:36:39.280 --> 00:36:40.980]   (congregation laughing)
[00:36:40.980 --> 00:36:44.060]   And we begin to align our worship
[00:36:44.060 --> 00:36:46.060]   to what we're asking God to do.
[00:36:46.060 --> 00:36:49.540]   And when God doesn't do it, what happens to our worship?
[00:36:49.540 --> 00:36:51.780]   Israel does not stand before the Lord and say,
[00:36:51.780 --> 00:36:52.740]   "We're worshiping you
[00:36:52.740 --> 00:36:55.260]   because of what we're expecting you to do with the temple."
[00:36:55.260 --> 00:36:57.100]   They stand before the Lord and they say,
[00:36:57.100 --> 00:36:59.780]   "Our worship is not based on what you're going to do.
[00:36:59.780 --> 00:37:01.460]   It's not based on our circumstance.
[00:37:01.460 --> 00:37:03.100]   It's not based on our expectation.
[00:37:03.100 --> 00:37:04.800]   Our worship is simply based
[00:37:04.800 --> 00:37:07.220]   in your character and your nature."
[00:37:07.220 --> 00:37:09.780]   You are good, they say.
[00:37:09.780 --> 00:37:11.700]   They say, "We don't know what our future is,
[00:37:11.700 --> 00:37:13.780]   but we do know you are good.
[00:37:13.780 --> 00:37:15.660]   We don't know what's gonna happen down the line,
[00:37:15.660 --> 00:37:17.020]   but we do know you are good.
[00:37:17.020 --> 00:37:18.500]   And we're gonna base our worship
[00:37:18.500 --> 00:37:20.300]   in your character and your nature.
[00:37:20.300 --> 00:37:24.260]   We're gonna praise character over circumstance
[00:37:24.260 --> 00:37:25.320]   'cause our circumstance,
[00:37:25.320 --> 00:37:28.300]   we're surrounded by a bunch of rubble that lays in ruins,
[00:37:28.300 --> 00:37:31.420]   but we're gonna go with character over circumstance.
[00:37:31.420 --> 00:37:33.420]   We're gonna go with God's nature
[00:37:33.420 --> 00:37:35.740]   rather than the world's narrative."
[00:37:35.740 --> 00:37:39.380]   He is good, they say.
[00:37:39.380 --> 00:37:42.740]   His love endures forever.
[00:37:42.740 --> 00:37:46.640]   Man, I don't know if God's gonna heal me of my insecurities
[00:37:46.640 --> 00:37:48.740]   that I've wrestled with for so many years,
[00:37:48.740 --> 00:37:51.340]   but I do know He is good.
[00:37:51.340 --> 00:37:53.540]   I don't know if He's gonna answer all the prayers
[00:37:53.540 --> 00:37:55.540]   that I'm praying for in certain areas of my life
[00:37:55.540 --> 00:37:57.340]   the way that I want Him to answer it,
[00:37:57.340 --> 00:37:59.220]   but I do know that He is good.
[00:37:59.220 --> 00:38:01.020]   I don't know if He's gonna heal your cancer,
[00:38:01.020 --> 00:38:02.700]   but I do know He is good.
[00:38:02.700 --> 00:38:04.180]   I don't know if He's gonna provide that great job
[00:38:04.180 --> 00:38:06.300]   that you're hoping for, but I do know that He is good.
[00:38:06.300 --> 00:38:08.160]   I don't know if He's gonna restore and repair your marriage,
[00:38:08.160 --> 00:38:09.780]   but I do know that He is good.
[00:38:09.780 --> 00:38:12.580]   And here's what happens when we shift our worship
[00:38:12.580 --> 00:38:16.300]   away from retroactive, from what has happened
[00:38:16.300 --> 00:38:18.780]   to what we are looking for in the future,
[00:38:18.780 --> 00:38:20.740]   as we shift the perspective of our worship,
[00:38:20.740 --> 00:38:24.340]   and as we shift from circumstance to the nature of God,
[00:38:24.340 --> 00:38:27.620]   everything around us begins to change.
[00:38:27.620 --> 00:38:29.840]   You need to understand that in the Christian life,
[00:38:29.840 --> 00:38:33.100]   the journey of personal transformation
[00:38:33.100 --> 00:38:35.660]   actually happens and takes place
[00:38:35.660 --> 00:38:39.060]   not when we see a change in our circumstance,
[00:38:39.060 --> 00:38:41.300]   but when we see a change in our perspective,
[00:38:41.300 --> 00:38:43.060]   not in terms of how we see the world,
[00:38:43.060 --> 00:38:45.060]   but in terms of how we see God.
[00:38:45.060 --> 00:38:48.520]   I guarantee you, you will start to personally transform
[00:38:48.520 --> 00:38:50.180]   when you see God differently.
[00:38:50.180 --> 00:38:53.540]   See, when you see God as good,
[00:38:53.540 --> 00:38:57.220]   that changes how you need to see everything else.
[00:38:57.220 --> 00:38:59.500]   If that is your primary thing,
[00:38:59.500 --> 00:39:02.580]   everything else around you has to shift and change.
[00:39:02.580 --> 00:39:03.800]   Or think of it this way,
[00:39:03.800 --> 00:39:06.960]   when your divine perspective shifts,
[00:39:06.960 --> 00:39:09.980]   then your temporal reality will always be reframed.
[00:39:09.980 --> 00:39:12.940]   When we say He is good,
[00:39:12.940 --> 00:39:14.800]   everything around us begins to shift
[00:39:14.800 --> 00:39:18.880]   in the light of the declaration that He is good.
[00:39:18.880 --> 00:39:20.680]   When we say that He is the one,
[00:39:20.680 --> 00:39:22.800]   everything else has to fall in line to that,
[00:39:22.800 --> 00:39:24.820]   even though the circumstance might be trying to tell us,
[00:39:24.820 --> 00:39:26.060]   "Hey, these stones can't live.
[00:39:26.060 --> 00:39:27.560]   Look at how burnt out they are."
[00:39:27.560 --> 00:39:28.820]   No, no, He is good.
[00:39:28.820 --> 00:39:30.620]   So I don't know what's gonna happen to those prayers.
[00:39:30.620 --> 00:39:31.980]   I don't know what's gonna happen to my cancer.
[00:39:31.980 --> 00:39:33.420]   I don't know what's gonna happen to whatever it might be
[00:39:33.420 --> 00:39:35.260]   that I'm wrestling with in my life, but here's what,
[00:39:35.260 --> 00:39:38.020]   I'm reframing what I think about it
[00:39:38.020 --> 00:39:39.860]   because my starting point is a declaration
[00:39:39.860 --> 00:39:43.540]   of the nature of God, not the reality of the rubble itself.
[00:39:43.540 --> 00:39:46.740]   He's good.
[00:39:46.740 --> 00:39:49.780]   So if I really believe that He's good,
[00:39:49.780 --> 00:39:54.780]   then I have to believe that something's going to change.
[00:39:54.780 --> 00:39:58.140]   I don't know how, I don't know why,
[00:39:59.020 --> 00:40:03.840]   but I will find my voice, joy in the beginning.
[00:40:03.840 --> 00:40:08.320]   And I won't make my worship only a response
[00:40:08.320 --> 00:40:09.800]   to the great things He's done,
[00:40:09.800 --> 00:40:12.900]   but I will also make my worship prophetic
[00:40:12.900 --> 00:40:16.460]   because of the character and the nature of Him
[00:40:16.460 --> 00:40:18.960]   and all the change that is ahead,
[00:40:18.960 --> 00:40:21.660]   the burden in me to be different.
[00:40:21.660 --> 00:40:25.620]   So let me pull it all together and finish with this.
[00:40:27.700 --> 00:40:30.640]   The first part of any personal transformation journey
[00:40:30.640 --> 00:40:34.100]   is to say there's rubble, there's ruin.
[00:40:34.100 --> 00:40:36.220]   It's to be honest about it, not try to hide it,
[00:40:36.220 --> 00:40:37.680]   not try to push it away.
[00:40:37.680 --> 00:40:39.260]   Number two, once we do that,
[00:40:39.260 --> 00:40:42.980]   we have to recognize that God's playground is that rubble,
[00:40:42.980 --> 00:40:46.140]   that His renewal happens in the rubble.
[00:40:46.140 --> 00:40:48.060]   And when we've come to understand that,
[00:40:48.060 --> 00:40:50.380]   then we come to realize that our starting point
[00:40:50.380 --> 00:40:52.100]   is not to try to change ourselves.
[00:40:52.100 --> 00:40:53.740]   Our starting point is not to try to work
[00:40:53.740 --> 00:40:54.700]   on our circumstance.
[00:40:54.700 --> 00:40:56.740]   Our starting point is worship,
[00:40:56.740 --> 00:40:58.620]   to declare God's goodness,
[00:40:58.620 --> 00:41:01.420]   even in the reality of all the things that have to come.
[00:41:01.420 --> 00:41:05.620]   And as we declare His nature over our circumstance,
[00:41:05.620 --> 00:41:10.620]   our perspective about that circumstance begins to change.
[00:41:10.620 --> 00:41:14.740]   And even if the rubble looks so burnt out
[00:41:14.740 --> 00:41:18.420]   that we think nothing good could ever come from it,
[00:41:18.420 --> 00:41:21.200]   when we say He is good,
[00:41:22.620 --> 00:41:25.420]   we begin to think about the rubble differently.
[00:41:25.420 --> 00:41:28.340]   The rubble begins to look way differently
[00:41:28.340 --> 00:41:31.240]   when we begin to declare the goodness of God.
[00:41:31.240 --> 00:41:32.780]   If you're excited about a change
[00:41:32.780 --> 00:41:35.300]   that the Lord wants to bring your life,
[00:41:35.300 --> 00:41:38.660]   own where you are today, invite the Lord in,
[00:41:38.660 --> 00:41:40.500]   start in a place of worship,
[00:41:40.500 --> 00:41:44.640]   shift from circumstance to character in your worship,
[00:41:44.640 --> 00:41:47.700]   and look at what the Lord will do.
[00:41:47.700 --> 00:41:50.460]   Amen.
[00:41:50.460 --> 00:41:51.580]   Can I pray for you?
[00:41:51.580 --> 00:41:53.340]   Would you stand with me? Let's pray.
[00:41:53.340 --> 00:42:02.780]   Let's just take a moment just to let the Spirit speak
[00:42:02.780 --> 00:42:07.340]   to each one of us personally.
[00:42:07.340 --> 00:42:10.500]   He's so excited about your personal transformation journey
[00:42:10.500 --> 00:42:11.540]   over the weeks ahead.
[00:42:11.540 --> 00:42:16.460]   Father, we thank you for what we've seen
[00:42:16.460 --> 00:42:18.620]   out of this just few verses from Ezra.
[00:42:20.780 --> 00:42:22.100]   Lord, we recognize that each one of us
[00:42:22.100 --> 00:42:24.700]   are standing to some degree in some of the ruins
[00:42:24.700 --> 00:42:27.500]   and the rubble of stuff that has happened in our past
[00:42:27.500 --> 00:42:30.720]   and the way that that has held us captive.
[00:42:30.720 --> 00:42:33.660]   Father, I wanna pray right now
[00:42:33.660 --> 00:42:35.120]   just for anyone in this room
[00:42:35.120 --> 00:42:37.540]   where they're overwhelmed by the rubble.
[00:42:37.540 --> 00:42:40.820]   I get it 'cause I've been many times in my life too.
[00:42:40.820 --> 00:42:41.660]   And maybe if that's you,
[00:42:41.660 --> 00:42:43.840]   let me just pray pastorally over you.
[00:42:43.840 --> 00:42:49.000]   And the pain is very real, the trauma is real.
[00:42:50.560 --> 00:42:52.140]   We're not gonna sweep it under the carpet,
[00:42:52.140 --> 00:42:53.420]   pretend it's not there.
[00:42:53.420 --> 00:42:55.700]   Some of you are carrying great hurt and pain.
[00:42:55.700 --> 00:42:58.980]   Some of you are in really difficult circumstances
[00:42:58.980 --> 00:43:00.100]   and situations.
[00:43:00.100 --> 00:43:03.540]   And we're not minimizing any of that.
[00:43:03.540 --> 00:43:06.380]   In fact, what we've seen in the text today
[00:43:06.380 --> 00:43:08.720]   is that Ezra and Nehemiah did not minimize
[00:43:08.720 --> 00:43:10.620]   the burnt out rubble around them.
[00:43:10.620 --> 00:43:15.880]   And so if you're in a season of great trauma and trial,
[00:43:15.880 --> 00:43:19.780]   we just pray as a community over you right now.
[00:43:20.720 --> 00:43:24.040]   And we pray that you would feel God's presence with you,
[00:43:24.040 --> 00:43:26.280]   you would feel strengthened,
[00:43:26.280 --> 00:43:29.080]   you'd feel the love of Christ through you,
[00:43:29.080 --> 00:43:30.600]   you would feel that you're not alone,
[00:43:30.600 --> 00:43:32.760]   that you have an army of people around you,
[00:43:32.760 --> 00:43:36.900]   and that you would feel the wind of the Spirit
[00:43:36.900 --> 00:43:39.080]   despite the reality of the pain.
[00:43:39.080 --> 00:43:43.920]   So Lord, we just bless pastorally
[00:43:43.920 --> 00:43:46.360]   those in our community that are really struggling.
[00:43:46.360 --> 00:43:48.940]   (gentle music)
[00:43:48.940 --> 00:43:53.640]   Father, I wanna challenge also some of those here
[00:43:53.640 --> 00:43:55.040]   to make a decision today.
[00:43:55.040 --> 00:43:57.480]   I feel like for some of you,
[00:43:57.480 --> 00:43:59.020]   you've looked at the stuff in your past
[00:43:59.020 --> 00:44:01.700]   and you looked at the rubble that's there still,
[00:44:01.700 --> 00:44:04.820]   and you've kind of sided with the taunts of the enemy.
[00:44:04.820 --> 00:44:06.900]   And you've looked at it and you've like,
[00:44:06.900 --> 00:44:09.620]   I don't think anything good could ever come of that.
[00:44:09.620 --> 00:44:12.060]   Man, I screwed up in the past, I'm on plan B,
[00:44:12.060 --> 00:44:13.920]   I'm on plan C in God's eyes.
[00:44:13.920 --> 00:44:14.980]   How could God ever use me?
[00:44:14.980 --> 00:44:17.860]   I could understand why He's using other people,
[00:44:17.860 --> 00:44:19.440]   but He's never gonna use me.
[00:44:19.440 --> 00:44:22.400]   He's never gonna heal me.
[00:44:22.400 --> 00:44:25.240]   That rubble is never gonna get transformed in my life.
[00:44:25.240 --> 00:44:27.860]   I feel like for some of you in this room,
[00:44:27.860 --> 00:44:30.300]   the starting point for you is to make a decision
[00:44:30.300 --> 00:44:31.140]   in your heart.
[00:44:31.140 --> 00:44:34.540]   And you may not know exactly what the Lord's gonna do,
[00:44:34.540 --> 00:44:36.340]   you may not know how it's all gonna turn out,
[00:44:36.340 --> 00:44:37.940]   but right now at the start of this series,
[00:44:37.940 --> 00:44:40.480]   it's just a simple declaration in your heart.
[00:44:40.480 --> 00:44:42.100]   I don't understand it all, Lord,
[00:44:42.100 --> 00:44:45.700]   but I refuse to allow the rubble to tell me
[00:44:45.700 --> 00:44:46.800]   that there is no hope.
[00:44:46.800 --> 00:44:51.620]   I refuse to allow the trauma to tell me
[00:44:51.620 --> 00:44:54.680]   that there is not a healthy version of me just ahead.
[00:44:54.680 --> 00:45:00.380]   And I make a decision this morning in this moment
[00:45:00.380 --> 00:45:04.940]   to take that faith and that courage
[00:45:04.940 --> 00:45:08.780]   in this season of uncharted territory
[00:45:08.780 --> 00:45:11.400]   in the area of my personal growth.
[00:45:12.400 --> 00:45:14.760]   And then for some of you,
[00:45:14.760 --> 00:45:16.720]   this worship thing is really important.
[00:45:16.720 --> 00:45:18.760]   And like I said earlier,
[00:45:18.760 --> 00:45:20.200]   maybe because of all the things
[00:45:20.200 --> 00:45:21.200]   that are happening in your life,
[00:45:21.200 --> 00:45:23.040]   the last thing you feel like doing is worshiping,
[00:45:23.040 --> 00:45:25.180]   but I wanna just release over you
[00:45:25.180 --> 00:45:26.980]   a gift of worship in your heart.
[00:45:26.980 --> 00:45:30.680]   That today you would shift from worship
[00:45:30.680 --> 00:45:34.000]   that is as a result of what the Lord has done,
[00:45:34.000 --> 00:45:36.840]   as good and as important as that kind of worship is,
[00:45:36.840 --> 00:45:40.040]   but worship that is a prophetic declaration
[00:45:40.040 --> 00:45:42.480]   for what the Lord may or may not do in the future.
[00:45:42.480 --> 00:45:43.400]   It doesn't matter.
[00:45:43.400 --> 00:45:45.560]   What matters is His character and His nature
[00:45:45.560 --> 00:45:49.800]   and circumstance will never shift who He is.
[00:45:49.800 --> 00:45:53.200]   He is good and His love endures forever.
[00:45:53.200 --> 00:45:55.520]   And Lord, I pray over anyone in this room,
[00:45:55.520 --> 00:45:57.240]   online and our overflow,
[00:45:57.240 --> 00:45:59.320]   who just needs to shift their worship
[00:45:59.320 --> 00:46:01.400]   to the nature and the character
[00:46:01.400 --> 00:46:03.280]   and the goodness of their Lord,
[00:46:03.280 --> 00:46:05.960]   despite what the rubble might be trying to say.
[00:46:05.960 --> 00:46:08.120]   Lord, I pray that that shift this week
[00:46:08.120 --> 00:46:11.200]   would be monumental in their spirit
[00:46:11.200 --> 00:46:13.560]   and in their heart and in their life.
[00:46:13.560 --> 00:46:16.440]   And I pray you would raise up
[00:46:16.440 --> 00:46:18.720]   like you did in Israel in those moments.
[00:46:18.720 --> 00:46:21.600]   You would raise up an army of people
[00:46:21.600 --> 00:46:25.920]   who would rebuild walls and rebuild temples
[00:46:25.920 --> 00:46:27.840]   because they know that you are good.
[00:46:27.840 --> 00:46:30.400]   And we pray this in Jesus' name.
[00:46:30.400 --> 00:46:32.400]   Everyone says, amen, amen.
[00:46:32.440 --> 00:46:35.960]   (congregation applauding)
[00:46:35.960 --> 00:46:39.320]   [MUSIC PLAYING]

