
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:35:06.040 --> 00:35:08.400]   perhaps we're tempted to see that Elam
[00:35:08.400 --> 00:35:12.000]   is a by-product of me, right?
[00:35:12.000 --> 00:35:15.860]   The temptation easily can be, well, I worked hard.
[00:35:15.860 --> 00:35:18.460]   Israel had a very good sense of geographical location.
[00:35:18.460 --> 00:35:19.920]   That's why they found Elam.
[00:35:19.920 --> 00:35:21.920]   Or I studied hard, that's why I got this.
[00:35:21.920 --> 00:35:23.800]   Or I left on time, that's why I got this.
[00:35:23.800 --> 00:35:26.000]   Or I went out of my way and I was extroverted,
[00:35:26.000 --> 00:35:27.400]   that's why I have these many friends.
[00:35:27.400 --> 00:35:30.760]   If we don't recognize God's provision in the little,
[00:35:30.760 --> 00:35:33.340]   we become little gods ourselves.
[00:35:33.340 --> 00:35:37.080]   We think that we become dependent on us to get us through.
[00:35:37.080 --> 00:35:38.800]   And here's why it's problematic.
[00:35:38.800 --> 00:35:42.000]   Because if you're gonna have so many days of ordinary,
[00:35:42.000 --> 00:35:44.440]   what ends up happening is that we build our faith on us,
[00:35:44.440 --> 00:35:47.000]   on us, on us, on us, on us, on us, on us,
[00:35:47.000 --> 00:35:48.960]   and we reach a moment where we need God
[00:35:48.960 --> 00:35:51.360]   and we don't even know how to find him.
[00:35:51.360 --> 00:35:53.520]   And we don't even know that he's actually the one.
[00:35:53.520 --> 00:35:56.400]   And we depend on ourselves and we end up more broken
[00:35:56.400 --> 00:35:57.760]   and more disappointed.
[00:35:57.760 --> 00:36:01.080]   Could we choose to see that in those moments,
[00:36:01.080 --> 00:36:03.440]   God is the one providing in the small.
[00:36:03.440 --> 00:36:05.800]   God is the one that is the sustainer of every breath.
[00:36:05.800 --> 00:36:08.600]   Scripture says that every good and perfect gift
[00:36:08.600 --> 00:36:09.960]   comes from who?
[00:36:09.960 --> 00:36:10.800]   Not from me.
[00:36:10.800 --> 00:36:13.920]   We're not the ones that do it.
[00:36:13.920 --> 00:36:15.760]   We've got to be able to remind ourselves
[00:36:15.760 --> 00:36:18.120]   and root ourselves in the daily things,
[00:36:18.120 --> 00:36:21.560]   the daily bread, the endless grace,
[00:36:21.560 --> 00:36:23.200]   the mercies that are new every morning.
[00:36:23.200 --> 00:36:26.960]   All of these are blessings from God.
[00:36:26.960 --> 00:36:28.400]   They're his provision.
[00:36:28.400 --> 00:36:31.640]   They may not be big.
[00:36:31.640 --> 00:36:33.640]   They may not be glamorous.
[00:36:33.640 --> 00:36:37.120]   Seas might not be parting, but it's still God.
[00:36:37.120 --> 00:36:39.800]   Can we see it?
[00:36:39.800 --> 00:36:43.200]   Can we guard ourselves from the temptation
[00:36:43.200 --> 00:36:45.780]   to become overly confident in us?
[00:36:47.560 --> 00:36:49.160]   I think one of the best ways we can do this,
[00:36:49.160 --> 00:36:50.520]   'cause I don't wanna just leave you with theory,
[00:36:50.520 --> 00:36:51.960]   I wanna give you something practical.
[00:36:51.960 --> 00:36:55.360]   One of the best ways, it's super simple, super ordinary,
[00:36:55.360 --> 00:36:58.080]   which fits the theme of today.
[00:36:58.080 --> 00:36:58.920]   Thank you.
[00:36:58.920 --> 00:37:01.760]   Thank you.
[00:37:01.760 --> 00:37:05.680]   Saying thank you, being thankful,
[00:37:05.680 --> 00:37:07.840]   small thing, super small thing,
[00:37:07.840 --> 00:37:10.040]   but saying thank you a couple times a day.
[00:37:10.040 --> 00:37:11.320]   What will that do for us?
[00:37:11.320 --> 00:37:13.480]   How will that change the way that we see
[00:37:13.480 --> 00:37:14.840]   what's happening around us?
[00:37:14.840 --> 00:37:17.000]   How will that shift our perspective
[00:37:17.000 --> 00:37:20.860]   or awaken our recognition of the things that God is doing?
[00:37:20.860 --> 00:37:22.640]   I think if you actually challenge yourself
[00:37:22.640 --> 00:37:23.800]   to say thank you for the things
[00:37:23.800 --> 00:37:25.100]   that you're thankful for in your life,
[00:37:25.100 --> 00:37:26.560]   you'll recognize that daily,
[00:37:26.560 --> 00:37:29.040]   there are so many things to say thank you for.
[00:37:29.040 --> 00:37:31.400]   You'll recognize that daily, God is providing.
[00:37:31.400 --> 00:37:32.600]   You'll recognize that daily,
[00:37:32.600 --> 00:37:36.740]   God is proving himself to still be with you and for you.
[00:37:36.740 --> 00:37:39.720]   Simple as saying thank you.
[00:37:39.720 --> 00:37:44.100]   It's a cute little thing, but man, it goes a long way.
[00:37:44.100 --> 00:37:46.040]   Could you challenge yourself this week?
[00:37:46.040 --> 00:37:48.720]   Maybe in the moments where you're tempted
[00:37:48.720 --> 00:37:49.840]   to complain and be frustrated,
[00:37:49.840 --> 00:37:53.320]   could you ask yourself, what am I thankful for today?
[00:37:53.320 --> 00:37:54.520]   What has he given me?
[00:37:54.520 --> 00:37:56.840]   I know what I'm wanting, I know where I wanna go,
[00:37:56.840 --> 00:37:59.140]   but what has he done already?
[00:37:59.140 --> 00:38:01.100]   I'm still here.
[00:38:01.100 --> 00:38:03.040]   Thank you.
[00:38:03.040 --> 00:38:05.360]   Try that.
[00:38:05.360 --> 00:38:07.160]   Genuinely try that this week.
[00:38:07.160 --> 00:38:12.160]   And see if it doesn't change the posture of our awareness,
[00:38:12.280 --> 00:38:14.500]   of the activity of God around us.
[00:38:14.500 --> 00:38:17.340]   Giving thanks is massive.
[00:38:17.340 --> 00:38:19.160]   And it'll help us to see that he is the God
[00:38:19.160 --> 00:38:21.300]   in the small as well.
[00:38:21.300 --> 00:38:22.700]   And here's the third point.
[00:38:22.700 --> 00:38:24.240]   I believe the third danger is,
[00:38:24.240 --> 00:38:26.660]   we face in our Exodus journey
[00:38:26.660 --> 00:38:28.760]   is not recognizing the role of community.
[00:38:28.760 --> 00:38:31.860]   I'm, for the record, let me, disclaimer,
[00:38:31.860 --> 00:38:33.460]   I work at the Vine, yes.
[00:38:33.460 --> 00:38:34.700]   I work on the creative team.
[00:38:34.700 --> 00:38:36.380]   I am not on the community group's team.
[00:38:36.380 --> 00:38:38.620]   They did not pay me to say any of this stuff.
[00:38:38.620 --> 00:38:42.360]   But this text, if you read the text for what it says,
[00:38:42.360 --> 00:38:46.120]   you can't help but see how essential community is.
[00:38:46.120 --> 00:38:48.720]   Community is one of God's methods,
[00:38:48.720 --> 00:38:52.040]   is one of his strategies for providing for us.
[00:38:52.040 --> 00:38:54.480]   God isn't always going to use small things,
[00:38:54.480 --> 00:38:57.200]   or big things, or ordinary things, or red seas.
[00:38:57.200 --> 00:38:59.320]   Sometimes God's gonna use people.
[00:38:59.320 --> 00:39:03.980]   That's good and bad, 'cause sometimes we don't like people.
[00:39:03.980 --> 00:39:05.280]   But that ends up being the avenue
[00:39:05.280 --> 00:39:07.560]   in which God chooses to reveal himself.
[00:39:07.560 --> 00:39:08.640]   That ends up being the avenue
[00:39:08.640 --> 00:39:11.240]   in which God chooses to provide for us.
[00:39:11.240 --> 00:39:13.600]   And if we don't recognize that God's provision
[00:39:13.600 --> 00:39:16.360]   can often be found through his people,
[00:39:16.360 --> 00:39:20.500]   then we could find ourselves not prioritizing
[00:39:20.500 --> 00:39:24.120]   the very community that we're called to be a part of.
[00:39:24.120 --> 00:39:27.600]   We can find ourselves on the outside
[00:39:27.600 --> 00:39:29.760]   of the very group that God has called us
[00:39:29.760 --> 00:39:32.440]   to be a part of to receive his provision.
[00:39:32.440 --> 00:39:36.440]   The story of Moses, and Aaron, and her, and Joshua
[00:39:36.440 --> 00:39:39.040]   is so helpful, because it shows us that this,
[00:39:39.040 --> 00:39:42.040]   that, okay, so Andrew talks about it in the video, right?
[00:39:42.040 --> 00:39:43.780]   He goes, "I put my hands up for three minutes,
[00:39:43.780 --> 00:39:46.000]   "and that was too long."
[00:39:46.000 --> 00:39:48.120]   Now, some of you know this, some of you don't know this,
[00:39:48.120 --> 00:39:50.440]   but Pastor Andrew works out a lot.
[00:39:50.440 --> 00:39:52.280]   He goes to a gym, no, he has a home,
[00:39:52.280 --> 00:39:53.560]   he built a gym in his house.
[00:39:53.560 --> 00:39:56.060]   Like, he's pumping weights every Wednesday morning.
[00:39:56.060 --> 00:39:59.040]   And he can only do three minutes.
[00:39:59.040 --> 00:40:00.040]   (audience laughing)
[00:40:00.040 --> 00:40:01.680]   We should check on his routine.
[00:40:01.680 --> 00:40:05.240]   No, but, this is the 11 o'clock, he's gonna see this.
[00:40:05.240 --> 00:40:06.400]   Hi, boss.
[00:40:06.400 --> 00:40:08.680]   Anyways, please don't fire me.
[00:40:08.680 --> 00:40:10.080]   Okay, cool, back to the point.
[00:40:10.080 --> 00:40:12.120]   Here's what I'm saying, here's what I'm saying.
[00:40:12.120 --> 00:40:16.200]   As great as Moses was, his hands weren't enough.
[00:40:16.200 --> 00:40:21.040]   No, none of us can hold the things God has for us
[00:40:21.040 --> 00:40:24.980]   on our own, the weight of his provision is heavy.
[00:40:24.980 --> 00:40:29.500]   And it requires those around you,
[00:40:29.500 --> 00:40:31.680]   the people that, when you look to your left and your right,
[00:40:31.680 --> 00:40:34.080]   the people that are here in this community
[00:40:34.080 --> 00:40:37.200]   to be a part of upholding your hand,
[00:40:37.200 --> 00:40:40.120]   supporting your arms so that you can see
[00:40:40.120 --> 00:40:41.800]   God's provision through.
[00:40:41.800 --> 00:40:44.620]   Will you be bold enough to take a step into community?
[00:40:44.620 --> 00:40:47.800]   'Cause God doesn't just do it for,
[00:40:47.800 --> 00:40:50.160]   see, that blessing, that miracle,
[00:40:50.160 --> 00:40:52.440]   that provision wasn't just for Moses.
[00:40:52.440 --> 00:40:54.760]   Remember, this is for all the people.
[00:40:54.760 --> 00:40:58.520]   Right, so one person's ability to be in community
[00:40:58.520 --> 00:41:01.160]   and to allow the community to support them,
[00:41:01.160 --> 00:41:02.800]   that's a big one, that's something I'm,
[00:41:02.800 --> 00:41:04.800]   whoo, preaching to myself here.
[00:41:04.800 --> 00:41:07.900]   Allowing your community to actually support you.
[00:41:07.900 --> 00:41:10.580]   Moses could have said, "Nah, I've got it.
[00:41:10.580 --> 00:41:11.960]   "I'll work out like Andrew."
[00:41:11.960 --> 00:41:15.080]   No, right?
[00:41:15.080 --> 00:41:19.120]   Allowing your community to actually be there for you
[00:41:19.120 --> 00:41:21.560]   is part of what God has designed community to be.
[00:41:21.560 --> 00:41:27.520]   I know there's, I've had great experiences with community.
[00:41:27.520 --> 00:41:30.280]   I have some of my best friends actually came to the Vine
[00:41:30.280 --> 00:41:32.280]   for the first time today, I won't embarrass you,
[00:41:32.280 --> 00:41:33.400]   but I was so excited they were here.
[00:41:33.400 --> 00:41:35.040]   I have great community.
[00:41:35.040 --> 00:41:39.280]   But I know that's not the case for everyone here.
[00:41:39.280 --> 00:41:42.720]   I know for some of us, there's some legitimate reasons
[00:41:42.720 --> 00:41:45.080]   why we're hesitant to be in community.
[00:41:45.080 --> 00:41:48.800]   Maybe we're really busy, I get that.
[00:41:48.800 --> 00:41:52.280]   Maybe we were in community before
[00:41:52.280 --> 00:41:55.560]   and we were stabbed in the back.
[00:41:55.560 --> 00:41:56.820]   Maybe someone gossiped about us.
[00:41:56.820 --> 00:41:57.980]   Maybe people have said things.
[00:41:57.980 --> 00:41:59.100]   Maybe we weren't accepted.
[00:41:59.100 --> 00:42:00.800]   Maybe we felt like we were on the outs.
[00:42:00.800 --> 00:42:03.140]   Maybe we never truly fit in.
[00:42:03.140 --> 00:42:05.460]   I understand that.
[00:42:05.460 --> 00:42:07.800]   I get that.
[00:42:07.800 --> 00:42:10.360]   These obstacles are real.
[00:42:10.360 --> 00:42:12.600]   But can I say that I believe that this community
[00:42:12.600 --> 00:42:14.400]   here at the Vine can be a community
[00:42:14.400 --> 00:42:16.840]   that accepts you just how you are.
[00:42:16.840 --> 00:42:19.360]   This community can be a community that loves you,
[00:42:19.360 --> 00:42:23.080]   that lifts your arms, that sees you into the provision
[00:42:23.080 --> 00:42:24.320]   that God has for you.
[00:42:24.320 --> 00:42:27.120]   I believe that we can be that kind of community.
[00:42:27.120 --> 00:42:29.080]   And if we can be that kind of community,
[00:42:29.080 --> 00:42:31.320]   why wouldn't you want that around you?
[00:42:31.320 --> 00:42:34.760]   If we can be that kind of community,
[00:42:34.760 --> 00:42:37.960]   what's stopping us now from stepping in
[00:42:37.960 --> 00:42:40.520]   to actually being with one another,
[00:42:40.520 --> 00:42:42.780]   not just attending a Sunday?
[00:42:42.780 --> 00:42:47.220]   My prayer for us here at the Vine is that we can truly
[00:42:47.220 --> 00:42:52.200]   position ourselves to care for our neighbors,
[00:42:52.200 --> 00:42:55.680]   to recognize those whose arms are tired
[00:42:55.680 --> 00:42:58.520]   and who cannot be sustained on their own,
[00:42:58.520 --> 00:43:02.960]   and be proactive to ask to come alongside
[00:43:02.960 --> 00:43:03.960]   and to support them.
[00:43:03.960 --> 00:43:07.880]   My prayer for us, for all of us, is that we will do that.
[00:43:07.880 --> 00:43:09.580]   And if we're doing that for one another,
[00:43:09.580 --> 00:43:14.320]   man, how much is God planning on providing for us?
[00:43:14.320 --> 00:43:16.360]   How many things is he gonna provide for that?
[00:43:16.360 --> 00:43:20.380]   I just can't wait to see through the people here.
[00:43:20.380 --> 00:43:23.420]   Community is so essential.
[00:43:23.420 --> 00:43:26.180]   I believe God will call us to consider
[00:43:26.180 --> 00:43:29.900]   truly being rooted in community,
[00:43:29.900 --> 00:43:31.800]   supporting one another,
[00:43:31.800 --> 00:43:34.360]   supporting one another from a place of love,
[00:43:34.360 --> 00:43:37.800]   a place of being close, of knowing each other,
[00:43:37.800 --> 00:43:40.280]   lifting the arms of those that are tired.
[00:43:40.280 --> 00:43:42.860]   So I'm gonna close.
[00:43:42.860 --> 00:43:45.920]   My friends, my teams, can we come on up?
[00:43:45.920 --> 00:43:49.300]   I genuinely believe this, guys.
[00:43:49.300 --> 00:43:52.700]   I really believe we can be that kind of community,
[00:43:52.700 --> 00:43:55.560]   the kind of community that chooses to participate
[00:43:55.560 --> 00:44:00.320]   in what God is doing in the lives of those around us,
[00:44:00.320 --> 00:44:02.180]   the kind of community that lifts the arms
[00:44:02.180 --> 00:44:03.600]   and the hands of each other,
[00:44:03.600 --> 00:44:05.520]   the kind of community that's close and that's there,
[00:44:05.520 --> 00:44:07.220]   that works together.
[00:44:07.220 --> 00:44:11.160]   I also believe we can be the kind of community
[00:44:11.160 --> 00:44:15.740]   that can recognize the activity of God,
[00:44:15.740 --> 00:44:17.040]   because it's so important
[00:44:17.040 --> 00:44:22.800]   to be able to recognize where God is moving,
[00:44:22.800 --> 00:44:25.300]   what he is doing, what he has done.
[00:44:25.300 --> 00:44:27.440]   That is just so crucial.
[00:44:27.440 --> 00:44:29.700]   From the bottom of my heart,
[00:44:29.700 --> 00:44:32.400]   it breaks my actual heart to think
[00:44:32.400 --> 00:44:36.000]   that some of us do carry this concept of,
[00:44:36.000 --> 00:44:38.240]   where is God, because I don't see the big,
[00:44:38.240 --> 00:44:40.440]   and I know that's probably a lot of us here.
[00:44:40.440 --> 00:44:44.200]   I know it breaks God's heart
[00:44:44.200 --> 00:44:46.520]   that we can't see his activity.
[00:44:46.520 --> 00:44:50.720]   And so today, as we enter into a time of prayer
[00:44:50.720 --> 00:44:52.920]   and into a chance to respond,
[00:44:52.920 --> 00:44:54.720]   I believe what the Holy Spirit wants to do
[00:44:54.720 --> 00:44:59.480]   is reposition us to become people who are alert,
[00:44:59.480 --> 00:45:01.040]   who are aware.
[00:45:01.040 --> 00:45:03.140]   The Holy Spirit wants to help you see
[00:45:03.140 --> 00:45:05.540]   what you've not been able to see before,
[00:45:05.540 --> 00:45:09.240]   that God cares about the details about your life.
[00:45:09.240 --> 00:45:10.400]   God cares about the small.
[00:45:10.400 --> 00:45:12.620]   There's a passage that says that he knows
[00:45:12.620 --> 00:45:15.840]   the number of hairs on your head.
[00:45:15.840 --> 00:45:19.240]   That passage goes to show you
[00:45:19.240 --> 00:45:23.360]   that he's aware of the small, of the details.
[00:45:23.360 --> 00:45:24.720]   We serve an intimate God
[00:45:24.720 --> 00:45:27.440]   who walks with us through all seasons of life,
[00:45:27.440 --> 00:45:30.880]   who has an arsenal of ways to provide for us,
[00:45:30.880 --> 00:45:33.800]   and I don't want us to miss out on that provision
[00:45:33.800 --> 00:45:35.540]   because we only saw the big
[00:45:35.540 --> 00:45:37.640]   or because we're outside of community.
[00:45:37.640 --> 00:45:42.140]   What does it look like to take a step today?
[00:45:42.140 --> 00:45:49.160]   What does it look like to choose to say thank you,
[00:45:51.680 --> 00:45:55.160]   to actually see that, man, God has been constantly at work
[00:45:55.160 --> 00:45:57.900]   providing for me day in and day out?
[00:45:57.900 --> 00:46:03.040]   God has been working.
[00:46:03.040 --> 00:46:06.600]   How can you become better at recognizing it?
[00:46:06.600 --> 00:46:12.840]   How can you become better and more aligned
[00:46:12.840 --> 00:46:15.080]   to his design of community in your life?
[00:46:19.920 --> 00:46:22.440]   Father, we thank you for your word.
[00:46:22.440 --> 00:46:26.040]   We thank you for these examples
[00:46:26.040 --> 00:46:27.920]   that just show us, again, a clear picture
[00:46:27.920 --> 00:46:30.680]   of just who you are, of how faithful you are,
[00:46:30.680 --> 00:46:33.660]   a faithful God who works and provides
[00:46:33.660 --> 00:46:35.640]   even in the small things.
[00:46:35.640 --> 00:46:37.800]   Faithful you are.
[00:46:37.800 --> 00:46:41.400]   God, I pray for those of us who are having a hard time
[00:46:41.400 --> 00:46:42.840]   seeing your provision in the small.
[00:46:42.840 --> 00:46:46.800]   Holy Spirit, would you begin to awaken that alertness?
[00:46:46.800 --> 00:46:49.140]   Would you begin to show?
[00:46:49.140 --> 00:46:52.440]   Would you begin to show us just how often,
[00:46:52.440 --> 00:46:55.320]   just how regularly, just how close you are
[00:46:55.320 --> 00:46:57.120]   and how often you're providing?
[00:46:57.120 --> 00:47:02.020]   Would you remind us of where these good things come from?
[00:47:02.020 --> 00:47:03.800]   Would you remind us of where the breath
[00:47:03.800 --> 00:47:05.240]   in our lungs come from?
[00:47:05.240 --> 00:47:09.060]   The source of all good and perfect things.
[00:47:09.060 --> 00:47:13.700]   God, for those of us who carry hurt,
[00:47:13.700 --> 00:47:17.080]   carry brokenness over the idea of community,
[00:47:17.080 --> 00:47:21.040]   those of us who are afraid to take a step into community
[00:47:21.040 --> 00:47:23.540]   because we're ashamed, because we've been hurt,
[00:47:23.540 --> 00:47:26.580]   because we've not recovered from past pains,
[00:47:26.580 --> 00:47:29.120]   Holy Spirit, would you begin to start working now
[00:47:29.120 --> 00:47:29.960]   in our hearts?
[00:47:29.960 --> 00:47:31.840]   Start mending like you do.
[00:47:31.840 --> 00:47:33.420]   Start healing like you do.
[00:47:33.420 --> 00:47:36.060]   Start making the old things new like you do.
[00:47:36.060 --> 00:47:40.540]   May the idea of hurt in the past no longer hinder your people
[00:47:40.540 --> 00:47:43.100]   from being in the place of community
[00:47:43.100 --> 00:47:44.600]   that you've called them to be.
[00:47:45.700 --> 00:47:49.400]   God, would you make us a community that is sensitive,
[00:47:49.400 --> 00:47:53.720]   that is patient, that is kind, that exhibits your fruit
[00:47:53.720 --> 00:47:55.400]   so that when people do come in,
[00:47:55.400 --> 00:48:00.840]   that we will lift their hands and not judge,
[00:48:00.840 --> 00:48:04.120]   that we will welcome and not stand back,
[00:48:04.120 --> 00:48:06.320]   that we will treat them the way that you've treated us,
[00:48:06.320 --> 00:48:09.020]   the way that you've welcomed us into your family, God.
[00:48:09.020 --> 00:48:12.440]   Make us into that type of people.
[00:48:12.440 --> 00:48:15.940]   Make the vine here in Luncheye the kind of church
[00:48:15.940 --> 00:48:16.780]   that's like that.
[00:48:16.780 --> 00:48:21.340]   We give you glory for all these things.
[00:48:21.340 --> 00:48:24.100]   God who provides in the big and the small,
[00:48:24.100 --> 00:48:26.740]   the God who calls us as a community
[00:48:26.740 --> 00:48:28.100]   to experience this provision together,
[00:48:28.100 --> 00:48:29.620]   we thank you for these things.
[00:48:29.620 --> 00:48:33.660]   Why don't you stand, church?

