
[00:00:00.000 --> 00:00:01.800]   Everyone says, "Amen."
[00:30:29.300 --> 00:30:31.220]   'cause we're like, look, I know that there is
[00:30:31.220 --> 00:30:34.100]   this beautiful custom-made gown or jacket
[00:30:34.100 --> 00:30:34.940]   that God's made for me.
[00:30:34.940 --> 00:30:37.360]   This jacket, guys, was tailor-made for me.
[00:30:37.360 --> 00:30:39.340]   My wife tailor-made this jacket for me.
[00:30:39.340 --> 00:30:41.300]   Oh, this was expensive.
[00:30:41.300 --> 00:30:43.340]   This thing fits me like a glove.
[00:30:43.340 --> 00:30:45.740]   This thing's perfect for me.
[00:30:45.740 --> 00:30:47.460]   And as Christians, as we come into faith,
[00:30:47.460 --> 00:30:50.580]   we're like, Christ has his righteousness for us.
[00:30:50.580 --> 00:30:52.860]   Christ has his grace for us, his forgiveness for us.
[00:30:52.860 --> 00:30:55.100]   Christ has all these things that he wants us to be.
[00:30:55.100 --> 00:30:57.840]   He's got values and expectations
[00:30:57.840 --> 00:30:59.420]   that are given to flourish us,
[00:30:59.420 --> 00:31:01.300]   and we know as Christians that Christ has done this,
[00:31:01.300 --> 00:31:02.380]   and so here's what it is.
[00:31:02.380 --> 00:31:04.500]   We're wearing our old self, but we're like,
[00:31:04.500 --> 00:31:06.740]   I'm just gonna put on the new self,
[00:31:06.740 --> 00:31:08.860]   and if I put on the new self well enough,
[00:31:08.860 --> 00:31:11.720]   no one will know that I'm wearing the old.
[00:31:11.720 --> 00:31:19.340]   So we show up in church on Sunday wearing our new coat,
[00:31:19.340 --> 00:31:21.520]   custom-made for us 'cause of the blood of Jesus
[00:31:21.520 --> 00:31:23.040]   poured out into our lives.
[00:31:23.040 --> 00:31:25.820]   The cross paid the price so that I could be free
[00:31:25.820 --> 00:31:27.500]   in the expectations of Christ,
[00:31:27.500 --> 00:31:30.620]   and no one notices that I'm still wearing the old coat.
[00:31:30.620 --> 00:31:31.900]   I hope no one sees it.
[00:31:31.900 --> 00:31:32.740]   Maybe they see it.
[00:31:32.740 --> 00:31:34.140]   Maybe I'll just raise my hands a little bit more,
[00:31:34.140 --> 00:31:35.580]   and then no one will see it at all.
[00:31:37.580 --> 00:31:39.580]   And the thing is, we think that actually
[00:31:39.580 --> 00:31:41.560]   we can get away with two coats on.
[00:31:41.560 --> 00:31:43.240]   Here's the thing.
[00:31:43.240 --> 00:31:45.180]   Then we go into our offices,
[00:31:45.180 --> 00:31:47.100]   or we go into our social circles
[00:31:47.100 --> 00:31:49.660]   outside of our community of faith,
[00:31:49.660 --> 00:31:50.840]   and we're like this.
[00:31:50.840 --> 00:31:55.220]   And we play down the Christian bit, you know?
[00:31:55.220 --> 00:31:57.580]   And we just embrace the other jacket that we've always had,
[00:31:57.580 --> 00:31:59.740]   and it's like, hey, I'm just like you.
[00:31:59.740 --> 00:32:01.380]   I look good just like you.
[00:32:01.380 --> 00:32:02.620]   Are you with me?
[00:32:02.620 --> 00:32:04.140]   And we begin to sort of show that,
[00:32:04.140 --> 00:32:06.740]   or think that we're showing that we're a certain way
[00:32:06.740 --> 00:32:08.180]   and that this is the way we should be.
[00:32:08.180 --> 00:32:09.620]   You can't really see my Christian thing.
[00:32:09.620 --> 00:32:10.940]   Oh, and then somebody comes around the corner
[00:32:10.940 --> 00:32:11.760]   and goes to the vine.
[00:32:11.760 --> 00:32:12.980]   Oh, hi, how are you?
[00:32:12.980 --> 00:32:13.900]   Yeah, it's great to,
[00:32:13.900 --> 00:32:14.860]   [audience laughing]
[00:32:14.860 --> 00:32:16.820]   great to see you again.
[00:32:16.820 --> 00:32:17.980]   Nice to have you here.
[00:32:17.980 --> 00:32:19.460]   Yeah, good.
[00:32:19.460 --> 00:32:20.300]   Praise Jesus.
[00:32:20.300 --> 00:32:21.120]   Have a good day.
[00:32:21.120 --> 00:32:23.980]   [audience laughing]
[00:32:23.980 --> 00:32:27.980]   I joke, but I do this, and I'm a pastor.
[00:32:27.980 --> 00:32:31.340]   I found myself doing this at times.
[00:32:31.340 --> 00:32:33.740]   Perhaps you found yourself doing this at times.
[00:32:33.740 --> 00:32:37.100]   Why is it that we know we should take off the old clothes,
[00:32:37.100 --> 00:32:40.180]   but we actually just try to hide the old clothes?
[00:32:40.180 --> 00:32:43.260]   That we think Jesus will just cover everything up for us,
[00:32:43.260 --> 00:32:44.260]   and it'll be okay,
[00:32:44.260 --> 00:32:47.340]   even though we're still committed to two sets of values,
[00:32:47.340 --> 00:32:49.460]   two sets of choices, two sets of decisions.
[00:32:49.460 --> 00:32:52.620]   We've begun to define ourselves in that way.
[00:32:52.620 --> 00:32:56.260]   And we need to break out of this.
[00:32:56.260 --> 00:32:59.740]   David says, no, no, I'm gonna actually,
[00:32:59.740 --> 00:33:01.140]   as much as I love you, Saul,
[00:33:01.140 --> 00:33:03.300]   I respect you, I honor you,
[00:33:03.300 --> 00:33:05.540]   but you know what, I cannot go in these.
[00:33:05.540 --> 00:33:08.260]   I cannot go kind of holding two things of value
[00:33:08.260 --> 00:33:09.100]   at the same time.
[00:33:09.100 --> 00:33:10.900]   I need to kind of take these things off,
[00:33:10.900 --> 00:33:12.780]   and I need to change how I am,
[00:33:12.780 --> 00:33:14.260]   because you know what, it's just not me,
[00:33:14.260 --> 00:33:15.340]   and I know it's you,
[00:33:15.340 --> 00:33:16.700]   and I know you've got my best intentions.
[00:33:16.700 --> 00:33:20.260]   I know you love me, but you've gotta let me be me.
[00:33:20.260 --> 00:33:24.060]   Gotta let me be the way that Christ has called me to be.
[00:33:24.060 --> 00:33:26.260]   And I accept you, I love you, I honor you,
[00:33:26.260 --> 00:33:27.860]   but I cannot go in these.
[00:33:27.860 --> 00:33:31.540]   I take them off before I put anything else on.
[00:33:33.220 --> 00:33:34.460]   Some of you just need to realize
[00:33:34.460 --> 00:33:36.820]   that you've been trying to wear two jackets for too long,
[00:33:36.820 --> 00:33:37.940]   and that is not gonna help you
[00:33:37.940 --> 00:33:39.900]   to move forward in Christ in 2025.
[00:33:39.900 --> 00:33:43.860]   You cannot be a witness for Christ in public
[00:33:43.860 --> 00:33:47.180]   with your faith wearing two jackets.
[00:33:47.180 --> 00:33:49.380]   You know what people call that?
[00:33:49.380 --> 00:33:50.980]   Hypocrisy.
[00:33:50.980 --> 00:33:53.500]   And hypocrisy has killed the church
[00:33:53.500 --> 00:33:56.180]   so many times over 2,000 years.
[00:33:56.180 --> 00:33:59.220]   I do not want us at the Vine to be hypocrites.
[00:33:59.220 --> 00:34:00.420]   So let me challenge you strongly.
[00:34:00.420 --> 00:34:02.940]   Take off the old clothes.
[00:34:02.940 --> 00:34:07.060]   Have the courage and the bravery to remove them.
[00:34:07.060 --> 00:34:09.780]   Now, also follow this.
[00:34:09.780 --> 00:34:12.180]   Notice what happens next here from David.
[00:34:12.180 --> 00:34:14.540]   He takes off his clothes, and he says in verse 40,
[00:34:14.540 --> 00:34:16.780]   "Then he took his staff in his hand,
[00:34:16.780 --> 00:34:19.780]   "and he chose five smooth stones from the stream,
[00:34:19.780 --> 00:34:22.180]   "and he put them in the pouch of his shepherd's bag."
[00:34:22.180 --> 00:34:25.180]   Notice this, he takes off the old clothes,
[00:34:25.180 --> 00:34:26.980]   but he doesn't stand around naked.
[00:34:29.660 --> 00:34:31.580]   The call is not to nakedness.
[00:34:31.580 --> 00:34:35.540]   He picks up his staff, he picks up his shepherd's pouch.
[00:34:35.540 --> 00:34:39.060]   Now, he did not wear those when he was an armor bearer.
[00:34:39.060 --> 00:34:41.620]   So this is David not taking off the tunic
[00:34:41.620 --> 00:34:43.820]   and picking up some other armor.
[00:34:43.820 --> 00:34:47.820]   It's not him trying to still be like a battle-worn warrior.
[00:34:47.820 --> 00:34:48.660]   This is him saying,
[00:34:48.660 --> 00:34:51.260]   "I need to be who God has called me to be.
[00:34:51.260 --> 00:34:52.620]   "I need to embrace the very thing
[00:34:52.620 --> 00:34:54.060]   "that God has put into my life.
[00:34:54.060 --> 00:34:57.140]   "I need to go back to receiving the identity
[00:34:57.140 --> 00:34:58.540]   "that Christ has given me.
[00:34:58.540 --> 00:35:01.180]   "If I can't live out of my true identity,
[00:35:01.180 --> 00:35:02.700]   "then I cannot fight this battle.
[00:35:02.700 --> 00:35:05.900]   "So I'm gonna remove the identities and the pressures
[00:35:05.900 --> 00:35:08.140]   "and the expectations and the choices
[00:35:08.140 --> 00:35:09.740]   "that everybody else has placed on me,
[00:35:09.740 --> 00:35:10.860]   "and I'm gonna lay them down,
[00:35:10.860 --> 00:35:13.380]   "and I'm gonna pick up the only thing that I can wear,
[00:35:13.380 --> 00:35:15.300]   "and that is the righteousness of Christ,
[00:35:15.300 --> 00:35:16.980]   "how Christ has called me to be."
[00:35:16.980 --> 00:35:19.660]   And he picks up the shepherd's clothes again,
[00:35:19.660 --> 00:35:20.980]   and he goes into battle.
[00:35:20.980 --> 00:35:24.340]   And there's this beautiful thought here
[00:35:24.340 --> 00:35:27.500]   that our call is not to nakedness.
[00:35:28.500 --> 00:35:29.500]   Now, here's the thing.
[00:35:29.500 --> 00:35:31.620]   The world does that for us.
[00:35:31.620 --> 00:35:32.620]   This is fascinating to me.
[00:35:32.620 --> 00:35:34.420]   The world has a movement right now
[00:35:34.420 --> 00:35:36.340]   that comes to define what true freedom is.
[00:35:36.340 --> 00:35:38.460]   It says true freedom is basically getting rid
[00:35:38.460 --> 00:35:40.740]   of all expectations in your life.
[00:35:40.740 --> 00:35:43.180]   True freedom is getting rid of all responsibilities,
[00:35:43.180 --> 00:35:45.180]   all expectations, all responsibilities.
[00:35:45.180 --> 00:35:48.020]   Release the shackles of everybody else's expectations.
[00:35:48.020 --> 00:35:49.660]   Release the shackles of responsibility.
[00:35:49.660 --> 00:35:51.100]   Just strip it all away,
[00:35:51.100 --> 00:35:53.500]   and if you can just be your own boss,
[00:35:53.500 --> 00:35:55.860]   if you can rule your own life,
[00:35:55.860 --> 00:35:59.180]   if you can just get rid of every responsibility,
[00:35:59.180 --> 00:36:02.020]   every expectation, every person's choice,
[00:36:02.020 --> 00:36:04.460]   and just be you, that's freedom.
[00:36:04.460 --> 00:36:07.180]   The Bible does not describe freedom that way.
[00:36:07.180 --> 00:36:09.980]   The biblical invitation is not to nakedness
[00:36:09.980 --> 00:36:12.340]   and the stripping away of all shackles of responsibility.
[00:36:12.340 --> 00:36:15.140]   It's actually about taking up more responsibility
[00:36:15.140 --> 00:36:16.420]   than we've ever had.
[00:36:16.420 --> 00:36:18.540]   But it's not a yoke that is heavy
[00:36:18.540 --> 00:36:20.500]   and a burden that weighs us down.
[00:36:20.500 --> 00:36:22.180]   It is, as Jesus described,
[00:36:22.180 --> 00:36:24.580]   "Come to me, all you who are weary and burdened,
[00:36:24.580 --> 00:36:25.980]   "and I will give you rest.
[00:36:25.980 --> 00:36:29.220]   "I will place my yoke on you, and my yoke is light.
[00:36:29.220 --> 00:36:30.980]   "My burden is easy."
[00:36:30.980 --> 00:36:32.100]   And he places it on us.
[00:36:32.100 --> 00:36:34.100]   In other words, there's a responsibility we have
[00:36:34.100 --> 00:36:36.780]   to die to ourselves, pick up our cross,
[00:36:36.780 --> 00:36:38.780]   and follow after Jesus.
[00:36:38.780 --> 00:36:46.220]   The biblical call is not to nothing.
[00:36:46.220 --> 00:36:49.300]   It is not to be naked.
[00:36:49.300 --> 00:36:51.940]   The Bible does not call you to a responsibility-free life.
[00:36:51.940 --> 00:36:53.540]   Come on, church.
[00:36:53.540 --> 00:36:55.580]   The Bible doesn't call you just to do whatever you want,
[00:36:55.580 --> 00:36:57.140]   just to wear whatever you want,
[00:36:57.140 --> 00:36:58.180]   just to kind of work it out,
[00:36:58.180 --> 00:37:01.580]   just to derobe yourself from everything.
[00:37:01.580 --> 00:37:03.260]   No, the Bible does call you to recognize
[00:37:03.260 --> 00:37:05.340]   that you're wearing the wrong clothes,
[00:37:05.340 --> 00:37:07.340]   to recognize how you've been a part of that
[00:37:07.340 --> 00:37:09.380]   and how others have placed that upon you.
[00:37:09.380 --> 00:37:12.580]   It does call you to take off the old.
[00:37:12.580 --> 00:37:14.540]   Basically says anyone who is in Christ Jesus
[00:37:14.540 --> 00:37:15.580]   is a new creation.
[00:37:15.580 --> 00:37:17.860]   The old is gone, the new has come.
[00:37:17.860 --> 00:37:21.540]   You cannot put new wine into old wine skins.
[00:37:21.540 --> 00:37:24.060]   There's this challenge to remove the old,
[00:37:24.060 --> 00:37:25.580]   but then there's an invitation
[00:37:25.580 --> 00:37:27.540]   not to just stand around naked,
[00:37:27.540 --> 00:37:29.420]   but actually to be dressed in the clothes
[00:37:29.420 --> 00:37:31.620]   that Christ has paid the price for you for.
[00:37:31.620 --> 00:37:34.140]   I love this in Genesis 3.
[00:37:34.140 --> 00:37:35.700]   There's this beautiful moment, right?
[00:37:35.700 --> 00:37:38.140]   In Genesis 3, here's Adam and Eve.
[00:37:38.140 --> 00:37:40.860]   And they're naked and they're unashamed
[00:37:40.860 --> 00:37:43.300]   because sin hasn't yet come into the world.
[00:37:43.300 --> 00:37:46.780]   So in that time, humanity naked was a good thing.
[00:37:46.780 --> 00:37:50.180]   But then sin comes in through their own disobedient choice
[00:37:50.180 --> 00:37:52.660]   and they realize suddenly that they're naked.
[00:37:52.660 --> 00:37:54.260]   And the Bible tells us that the first thing they do
[00:37:54.260 --> 00:37:56.980]   is they're ashamed of their nakedness.
[00:37:56.980 --> 00:38:00.180]   And so they decide, okay, I need to cover myself.
[00:38:00.180 --> 00:38:02.500]   I need to make myself more presentable to God.
[00:38:02.500 --> 00:38:04.980]   I'm going to try my best to put clothes on
[00:38:04.980 --> 00:38:09.340]   that I think will earn my kind of relationship back with God.
[00:38:09.340 --> 00:38:11.340]   And so Adam and Eve, they clothe themselves
[00:38:11.340 --> 00:38:13.260]   with little fig leaves to cover up
[00:38:13.260 --> 00:38:14.780]   some of the parts of their bodies
[00:38:14.780 --> 00:38:16.820]   so that they could be more presentable to God.
[00:38:16.820 --> 00:38:18.660]   And God shows up.
[00:38:18.660 --> 00:38:20.620]   And first of all, because of the whole sin thing,
[00:38:20.620 --> 00:38:23.540]   there's a judgment that comes from him on Adam and Eve.
[00:38:23.540 --> 00:38:26.260]   But at the end of Genesis 3, he does this beautiful thing.
[00:38:26.260 --> 00:38:28.580]   He says, you tried to clothe yourself,
[00:38:28.580 --> 00:38:30.620]   that's never going to work.
[00:38:30.620 --> 00:38:36.660]   And he takes animal skins and he fashions garments for them.
[00:38:36.660 --> 00:38:39.100]   And he puts clothes on them.
[00:38:39.100 --> 00:38:43.700]   And out of those clothes, Adam and Eve
[00:38:43.700 --> 00:38:47.340]   have a restored dignity and grace before the Lord again.
[00:38:48.340 --> 00:38:50.380]   See, the Bible does not call you to nakedness
[00:38:50.380 --> 00:38:52.460]   and tells you that's freedom.
[00:38:52.460 --> 00:38:55.420]   The Bible doesn't call you to realize that you're naked
[00:38:55.420 --> 00:38:58.140]   and then challenge you to clothe yourself.
[00:38:58.140 --> 00:39:01.380]   As much as you shouldn't wear somebody else's clothes,
[00:39:01.380 --> 00:39:04.180]   you also shouldn't try to clothe yourself.
[00:39:04.180 --> 00:39:05.460]   You following this, church?
[00:39:05.460 --> 00:39:07.220]   As much as you shouldn't wear other people's clothes,
[00:39:07.220 --> 00:39:08.620]   you shouldn't try to clothe yourself.
[00:39:08.620 --> 00:39:11.660]   You're never going to put on an armor or a battle armor
[00:39:11.660 --> 00:39:14.380]   that's going to justify you before God.
[00:39:14.380 --> 00:39:16.380]   There is no amount of good works
[00:39:16.380 --> 00:39:18.700]   that is going to justify you before God.
[00:39:18.700 --> 00:39:20.900]   The only way that takes place
[00:39:20.900 --> 00:39:22.700]   is through the righteousness of the blood of Christ
[00:39:22.700 --> 00:39:25.100]   that was poured out in his life, death, and resurrection.
[00:39:25.100 --> 00:39:27.180]   In our recognition of the sin in our lives,
[00:39:27.180 --> 00:39:29.820]   the repentance of that sin, and the receiving of his grace.
[00:39:29.820 --> 00:39:34.820]   Then we get clothed like God closes in grace Adam and Eve.
[00:39:34.820 --> 00:39:38.060]   Then he comes and clothes our nakedness,
[00:39:38.060 --> 00:39:40.340]   our shame with his glory.
[00:39:40.340 --> 00:39:43.420]   We begin to wear the righteousness of Christ
[00:39:43.420 --> 00:39:44.620]   and we are transformed.
[00:39:45.260 --> 00:39:48.500]   Take a look at all of these verses coming up behind me now.
[00:39:48.500 --> 00:39:52.220]   This is the flow of scripture in this idea.
[00:39:52.220 --> 00:39:53.740]   Isaiah 64, eight starts with,
[00:39:53.740 --> 00:39:55.860]   "All of us have become like one who is unclean.
[00:39:55.860 --> 00:39:57.940]   "All our righteous acts are like filthy rags."
[00:39:57.940 --> 00:40:01.020]   We can't wear clothes that are going to justify us
[00:40:01.020 --> 00:40:03.100]   back in a relationship with God.
[00:40:03.100 --> 00:40:05.780]   Then Isaiah 61, 10, "I delight greatly in the Lord,
[00:40:05.780 --> 00:40:07.500]   "for my soul rejoices in my God,
[00:40:07.500 --> 00:40:09.700]   "for he has clothed me with garments of salvation
[00:40:09.700 --> 00:40:13.100]   "and arrayed me in robes of his righteousness."
[00:40:13.100 --> 00:40:14.780]   I'm going to, I love 24, 49,
[00:40:14.780 --> 00:40:17.060]   "I'm going to send you what my father has promised,
[00:40:17.060 --> 00:40:19.740]   "but stay in the city until you've been clothed
[00:40:19.740 --> 00:40:21.220]   "with power on high."
[00:40:21.220 --> 00:40:23.980]   Galatians 3, 27, "For all of you who have been baptized
[00:40:23.980 --> 00:40:27.940]   "into Christ have clothed yourself with Christ."
[00:40:27.940 --> 00:40:29.900]   Even in 2 Corinthians, "Meanwhile, we groan,
[00:40:29.900 --> 00:40:32.700]   "longing to be clothed instead with our heavenly dwelling,
[00:40:32.700 --> 00:40:35.860]   "because when we are clothed, we are not found naked."
[00:40:35.860 --> 00:40:36.940]   Amen.
[00:40:36.940 --> 00:40:38.900]   The call is not to nakedness.
[00:40:38.900 --> 00:40:41.100]   The call is to a responsibility,
[00:40:41.100 --> 00:40:43.060]   to live in the way that Christ has called you to live,
[00:40:43.060 --> 00:40:44.460]   through his mercy and his grace,
[00:40:44.460 --> 00:40:46.180]   his forgiveness placed on you.
[00:40:46.180 --> 00:40:50.100]   You are to remove the expectations and choices
[00:40:50.100 --> 00:40:52.340]   and decisions that have falsely been placed on you,
[00:40:52.340 --> 00:40:54.600]   either by others, whether with good intention or bad,
[00:40:54.600 --> 00:40:56.740]   or by yourself on your shoulders.
[00:40:56.740 --> 00:40:59.060]   You are to remove those things, not be naked,
[00:40:59.060 --> 00:41:01.620]   but then in your nakedness, come to the Lord and say,
[00:41:01.620 --> 00:41:04.100]   "Would you clothe me in righteousness,
[00:41:04.100 --> 00:41:06.840]   "that I believe that your blood clothes me
[00:41:06.840 --> 00:41:08.940]   "in righteousness."
[00:41:08.940 --> 00:41:11.180]   So I want you to see the process as we close,
[00:41:11.180 --> 00:41:12.180]   what David does here.
[00:41:12.180 --> 00:41:13.500]   He does three things.
[00:41:13.500 --> 00:41:16.340]   He realizes he's wearing the wrong clothes.
[00:41:16.340 --> 00:41:18.380]   He removes the clothes,
[00:41:18.380 --> 00:41:21.700]   and then he receives the right garments,
[00:41:21.700 --> 00:41:25.500]   the ones that he had been given at the very beginning
[00:41:25.500 --> 00:41:29.320]   to wear, his true identity, as God has called him,
[00:41:29.320 --> 00:41:30.160]   to be a shepherd.
[00:41:30.160 --> 00:41:32.500]   And he would go on to be a shepherd king.
[00:41:32.500 --> 00:41:34.860]   He would go on to lead his people much through the wisdom
[00:41:34.860 --> 00:41:37.860]   that he gained when he was in that time of being a shepherd.
[00:41:37.860 --> 00:41:41.060]   And so for you, some of you here are living
[00:41:41.060 --> 00:41:42.640]   somebody else's story.
[00:41:42.640 --> 00:41:45.180]   Whenever you do that, here's what happens.
[00:41:45.180 --> 00:41:49.520]   You become a poor imitation of somebody else's life.
[00:41:49.520 --> 00:41:53.900]   Some of us here have been weighed down way too much
[00:41:53.900 --> 00:41:56.700]   with good intended responsibility,
[00:41:56.700 --> 00:41:59.760]   expectation from others, and we've carried it around
[00:41:59.760 --> 00:42:02.020]   and decided that's the life we're going to live.
[00:42:02.020 --> 00:42:04.780]   And Christ says, "I've got a story for you to write,
[00:42:04.780 --> 00:42:05.880]   "but in order for you to write it,
[00:42:05.880 --> 00:42:08.580]   "you've got to be dressed in your clothes."
[00:42:08.580 --> 00:42:09.540]   Or you're in the right battle,
[00:42:09.540 --> 00:42:12.020]   but you're wearing the wrong clothes.
[00:42:12.020 --> 00:42:13.920]   You need to come and receive what it is
[00:42:13.920 --> 00:42:18.460]   that I've custom made, tailor made for you.
[00:42:18.460 --> 00:42:22.660]   And in these clothes, you will find true life.
[00:42:22.660 --> 00:42:25.860]   You'll be able to realize that you're not always wearing
[00:42:25.860 --> 00:42:27.060]   what it is that you should wear,
[00:42:27.060 --> 00:42:30.420]   and you'll take ownership in removing those things.
[00:42:30.420 --> 00:42:34.020]   And in removing them, you take action before the Lord,
[00:42:34.020 --> 00:42:39.020]   and you take what is rightfully his onto yourself.
[00:42:39.040 --> 00:42:42.060]   And in receiving, you take responsibility then
[00:42:42.060 --> 00:42:44.260]   to live the life that Christ has called you to live.
[00:42:44.260 --> 00:42:47.800]   That three-part process is what I believe
[00:42:47.800 --> 00:42:51.700]   sets David up for success before Goliath.
[00:42:51.700 --> 00:42:53.620]   And sure, he was good with that sling,
[00:42:53.620 --> 00:42:55.540]   and he was smart with how he did it,
[00:42:55.540 --> 00:42:59.820]   but the decision he made to remove Saul's clothes
[00:42:59.820 --> 00:43:01.940]   was the reason why on the battlefield
[00:43:01.940 --> 00:43:04.860]   he could truly be used by God.
[00:43:04.860 --> 00:43:07.020]   It'll be the same for you.
[00:43:07.020 --> 00:43:10.280]   And for you here today, some of you don't wanna leave
[00:43:10.280 --> 00:43:14.100]   this place until you've done some of that processing work
[00:43:14.100 --> 00:43:15.640]   with the Lord, realizing what it is
[00:43:15.640 --> 00:43:16.940]   that you might be wearing.
[00:43:16.940 --> 00:43:19.000]   For some of us here in this room,
[00:43:19.000 --> 00:43:20.820]   it's come from our parents.
[00:43:20.820 --> 00:43:22.340]   And our parents are amazing people,
[00:43:22.340 --> 00:43:25.020]   and just like Saul, all the best intentions.
[00:43:25.020 --> 00:43:26.000]   They wanted the best for you.
[00:43:26.000 --> 00:43:27.700]   They wanted you to live the best life,
[00:43:27.700 --> 00:43:29.800]   and yet they've placed expectations on you
[00:43:29.800 --> 00:43:32.580]   that have been a weight and a burden.
[00:43:32.580 --> 00:43:35.840]   I believe the Holy Spirit can release that from you today.
[00:43:35.840 --> 00:43:39.460]   Some of us here as parents, perhaps this is real for us.
[00:43:39.460 --> 00:43:41.540]   We recognize that we've placed some of that weight
[00:43:41.540 --> 00:43:44.260]   on others, and maybe the invitation for the work
[00:43:44.260 --> 00:43:46.140]   of the Holy Spirit today for us is just to come
[00:43:46.140 --> 00:43:48.620]   and ask him to free us of that guilt,
[00:43:48.620 --> 00:43:51.660]   or free us of that shame that we might be carrying
[00:43:51.660 --> 00:43:54.500]   that makes us feel like maybe I've done that to others.
[00:43:54.500 --> 00:43:57.140]   Just ask him to forgive us and make us new.
[00:43:57.140 --> 00:44:00.180]   Some of you in this room, you've chosen to put stuff on
[00:44:00.180 --> 00:44:03.020]   because you've wanted to be like everybody else.
[00:44:03.020 --> 00:44:04.220]   You haven't wanted to be alone.
[00:44:04.220 --> 00:44:05.300]   You've wanted to fit in.
[00:44:05.300 --> 00:44:07.480]   You wanted to be accepted, and so you've chosen
[00:44:07.480 --> 00:44:11.460]   to place on your shoulders how you think other people
[00:44:11.460 --> 00:44:13.940]   want you to act so that you would be accepted,
[00:44:13.940 --> 00:44:16.700]   loved, and fitted in to those around you.
[00:44:16.700 --> 00:44:19.960]   And perhaps today, it's the bravery that David had
[00:44:19.960 --> 00:44:23.280]   to say, "I cannot go in these,"
[00:44:23.280 --> 00:44:26.240]   and then pick up the true righteousness of Christ
[00:44:26.240 --> 00:44:28.340]   that has been provided for you so that you can put on
[00:44:28.340 --> 00:44:31.360]   the very thing that was tailor-made, custom-made,
[00:44:31.360 --> 00:44:33.840]   so it would fit perfectly on your body,
[00:44:33.840 --> 00:44:35.580]   and you would feel like this was the way
[00:44:35.580 --> 00:44:37.680]   I was designed to be.
[00:44:37.680 --> 00:44:41.540]   That's the story for you to write in the year ahead.
[00:44:41.540 --> 00:44:42.520]   Can I pray for you?
[00:44:42.520 --> 00:44:43.360]   Let's pray.
[00:44:43.360 --> 00:44:46.860]   Father, I thank you for everybody here.
[00:44:46.860 --> 00:44:51.340]   Lord, I thank you for the work you're doing
[00:44:51.340 --> 00:44:53.480]   in your spirit and by your presence.
[00:44:53.480 --> 00:44:57.640]   And Holy Spirit, as we come now to the most important part
[00:44:57.640 --> 00:45:02.640]   of the service, we bring you our clothes.
[00:45:03.460 --> 00:45:07.140]   And I want you just to take a moment,
[00:45:07.140 --> 00:45:11.140]   and if this message has been speaking to you,
[00:45:11.140 --> 00:45:13.220]   this is the time where the Holy Spirit wants to begin
[00:45:13.220 --> 00:45:17.640]   to speak and do and change and renew for you.
[00:45:17.640 --> 00:45:20.940]   Perhaps for some of us here today,
[00:45:20.940 --> 00:45:24.980]   we recognize that we have been wearing those oversized
[00:45:24.980 --> 00:45:26.740]   jackets of other people's expectations,
[00:45:26.740 --> 00:45:27.580]   other people's burdens.
[00:45:27.580 --> 00:45:30.260]   We try to be like others too much.
[00:45:30.260 --> 00:45:33.060]   Perhaps we've done it from a good place of a good heart,
[00:45:33.060 --> 00:45:36.080]   or perhaps we've done it because we wanted to fit in
[00:45:36.080 --> 00:45:37.740]   or be accepted.
[00:45:37.740 --> 00:45:40.880]   However it might be, we know that we're trying
[00:45:40.880 --> 00:45:42.840]   to be more like someone else than the person
[00:45:42.840 --> 00:45:43.920]   Christ has called us to be.
[00:45:43.920 --> 00:45:46.680]   And because of that, you're living right now
[00:45:46.680 --> 00:45:48.740]   somebody else's story and not your own.
[00:45:48.740 --> 00:45:53.440]   So whilst our eyes are closed, I wanna just pray
[00:45:53.440 --> 00:45:56.840]   if you would like the ministry of the Holy Spirit
[00:45:56.840 --> 00:45:59.440]   to help you to realize the clothes that you're wearing,
[00:45:59.440 --> 00:46:01.920]   to give you the courage to remove them,
[00:46:01.920 --> 00:46:04.900]   and then put you in a place to receive once again
[00:46:04.900 --> 00:46:08.000]   the forgiveness and the mercy and the righteousness
[00:46:08.000 --> 00:46:09.320]   of Christ for you.
[00:46:09.320 --> 00:46:10.440]   Maybe just as our eyes are closed,
[00:46:10.440 --> 00:46:12.800]   you just open your hands where you are.
[00:46:12.800 --> 00:46:14.900]   And I just wanna pray for you each,
[00:46:14.900 --> 00:46:18.680]   whether you're in the overflow, watching online,
[00:46:18.680 --> 00:46:21.280]   whether you're in this room, as your hands are open,
[00:46:21.280 --> 00:46:24.760]   you're saying, "Lord, I realize that there are just
[00:46:24.760 --> 00:46:25.960]   "too many clothes on me."
[00:46:25.960 --> 00:46:27.640]   Some of you in this room, I wanna repeat it,
[00:46:27.640 --> 00:46:29.100]   are wearing too clothes.
[00:46:29.100 --> 00:46:33.520]   You're trying to embrace the values of the world
[00:46:33.520 --> 00:46:37.500]   on the one hand, and then the values of Christ on the other.
[00:46:37.500 --> 00:46:40.480]   You cannot live that way.
[00:46:40.480 --> 00:46:45.160]   And if that is you, then this is a time
[00:46:45.160 --> 00:46:46.300]   of repentance for you.
[00:46:46.300 --> 00:46:49.480]   The Bible says His kindness leads us to that place
[00:46:49.480 --> 00:46:51.760]   of repentance, and maybe it's just an encouragement
[00:46:51.760 --> 00:46:54.200]   to ask the Lord to just be at work in your heart
[00:46:54.200 --> 00:46:56.420]   and to say, "Lord, I wanna ask for your forgiveness.
