
[00:00:00.000 --> 00:00:02.000]   Have a seat.
[00:41:00.600 --> 00:41:06.600]   And isn't it great that no matter how battered the church gets,
[00:41:06.600 --> 00:41:09.600]   as the Holy Spirit falls upon us and brings us together again,
[00:41:09.600 --> 00:41:13.600]   we are reunited in that one prayer that Jesus has.
[00:41:13.600 --> 00:41:16.600]   "My prayer for them, Lord, is that they would be united as one,
[00:41:16.600 --> 00:41:18.600]   like you and I are united as one."
[00:41:18.600 --> 00:41:22.600]   Your strength and courage comes, yes, from how God is pleased with you,
[00:41:22.600 --> 00:41:26.600]   but it also comes from the person sitting next to you,
[00:41:26.600 --> 00:41:29.600]   from what it is to be called to be community.
[00:41:29.600 --> 00:41:32.600]   And if you came in today feeling isolated and alone,
[00:41:32.600 --> 00:41:34.600]   you're a part of the body of Christ here at The Vine.
[00:41:34.600 --> 00:41:36.600]   And that should mean something.
[00:41:36.600 --> 00:41:39.600]   It should mean something to us and it should mean something to you.
[00:41:39.600 --> 00:41:41.600]   And when we share our stories and our vulnerabilities,
[00:41:41.600 --> 00:41:45.600]   when we ask for prayer and we recognize our weaknesses,
[00:41:45.600 --> 00:41:48.600]   when we know what the giants and the fortified cities are in our lives
[00:41:48.600 --> 00:41:49.600]   and we ask each other to come together,
[00:41:49.600 --> 00:41:54.600]   we as a church move from Kadesh Barnea to the promised land that God has for it.
[00:41:54.600 --> 00:41:58.600]   Whatever that might mean for The Church of Jesus Christ here in Hong Kong,
[00:41:58.600 --> 00:42:03.600]   you are not alone and you have been saved for the most courageous life.
[00:42:03.600 --> 00:42:06.600]   You have not been saved for comfortable, easy decisions.
[00:42:06.600 --> 00:42:12.600]   You've been saved for justice and goodness and love and mercy and grace.
[00:42:12.600 --> 00:42:17.600]   And those things will require a strength of courage in you to walk forward.
[00:42:17.600 --> 00:42:19.600]   Find that strength in a God who is pleased with you,
[00:42:19.600 --> 00:42:22.600]   no matter what it might be that's going on in your life.
[00:42:22.600 --> 00:42:26.600]   And find that strength in the community of the brothers and sisters around you
[00:42:26.600 --> 00:42:29.600]   who even in their weaknesses, as broken jars of clay,
[00:42:29.600 --> 00:42:32.600]   enable the gospel to still continue to be seen.
[00:42:32.600 --> 00:42:37.600]   That is how the Exodus story draws to its end.
[00:42:37.600 --> 00:42:41.600]   And that should inspire us and fill us with great hope. Amen?
[00:42:41.600 --> 00:42:44.600]   Can I pray for us? Let's pray.
[00:42:44.600 --> 00:42:50.600]   Father, we are so incredibly grateful
[00:42:50.600 --> 00:42:57.600]   that you have called us to be strong and courageous in our lives.
[00:42:57.600 --> 00:43:01.600]   And Father, like I shared today, we know Kadesh Barnea well.
[00:43:01.600 --> 00:43:06.600]   We know what it is to make decisions that keep us in the dry and weary place,
[00:43:06.600 --> 00:43:10.600]   the isolated place that we become comfortable with.
[00:43:10.600 --> 00:43:13.600]   It takes courage to face the giants and the fortified cities,
[00:43:13.600 --> 00:43:17.600]   to live a life that you truly called us to live.
[00:43:17.600 --> 00:43:20.600]   And Father, as we see in the papyrus paper,
[00:43:20.600 --> 00:43:23.600]   you have brought us together not to live that life alone.
[00:43:23.600 --> 00:43:26.600]   And Lord, we're thankful for our brothers and sisters in this room,
[00:43:26.600 --> 00:43:31.600]   the people around us. We are your children.
[00:43:31.600 --> 00:43:35.600]   And Father, I want to pray that you would draw us together in a deeper way
[00:43:35.600 --> 00:43:40.600]   as we draw our series to a close in the next week.
[00:43:40.600 --> 00:43:43.600]   That Father, you would continue to fill us with your spirit,
[00:43:43.600 --> 00:43:46.600]   the water that binds us together.
[00:43:46.600 --> 00:43:49.600]   That we would recognize that in those moments where we are pressed,
[00:43:49.600 --> 00:43:52.600]   we are not crushed.
[00:43:52.600 --> 00:43:58.600]   That actually the pressing draws us into a deeper place of unity than ever before.
[00:43:58.600 --> 00:44:02.600]   Father, I want to pray that our strength and courage is found in you
[00:44:02.600 --> 00:44:06.600]   and is found in our fellowship together.
[00:44:06.600 --> 00:44:14.600]   I want to encourage you in response today to invite some prayer for you.
[00:44:14.600 --> 00:44:16.600]   Perhaps there are some things that are going on for you
[00:44:16.600 --> 00:44:19.600]   where you would just love and value someone to pray for you.
[00:44:19.600 --> 00:44:22.600]   And so we're gonna take some time as the worship team
[00:44:22.600 --> 00:44:25.600]   just play gently in the background.
[00:44:25.600 --> 00:44:29.600]   I'm gonna invite you into a space to just pray for one another.
[00:44:29.600 --> 00:44:33.600]   Maybe you came in here with some people, some friends, some family.
[00:44:33.600 --> 00:44:37.600]   I want to encourage you to take some time just to maybe share some of the giants
[00:44:37.600 --> 00:44:40.600]   or the fortified cities that are in front of you in this moment.
[00:44:40.600 --> 00:44:42.600]   And just invite the person next to you to pray for you.
[00:44:42.600 --> 00:44:44.600]   If you came here on your own, this is a great way.
[00:44:44.600 --> 00:44:48.600]   I know it's a little bit uncomfortable.
[00:44:48.600 --> 00:44:50.600]   But you are a part of the body of Christ.
[00:44:50.600 --> 00:44:54.600]   And so you can reach out to the person sitting next to you, introduce yourself
[00:44:54.600 --> 00:44:56.600]   and say, "Hey, I'd love some prayer for this.
[00:44:56.600 --> 00:44:59.600]   There's this going on in my life. I can't do this alone.
[00:44:59.600 --> 00:45:04.600]   I would love someone to just encourage me and support me today."
[00:45:04.600 --> 00:45:05.600]   So I want to invite you to do that.
[00:45:05.600 --> 00:45:06.600]   That means you need to open your eyes.
[00:45:06.600 --> 00:45:10.600]   It means that you need to look at the person next to you and smile at them
[00:45:10.600 --> 00:45:16.600]   and say, "Hi, nice to meet you. I would like some prayer today.
[00:45:16.600 --> 00:45:18.600]   Could you pray for this for me?"
[00:45:18.600 --> 00:45:20.600]   And then they're going to pray for you.
[00:45:20.600 --> 00:45:21.600]   And then you can pray for them.
[00:45:21.600 --> 00:45:24.600]   And then in a moment, we'll be closing our service together.
[00:45:24.600 --> 00:45:27.600]   So let's spend some time in prayer together.
[00:45:27.600 --> 00:45:29.600]   together.

