
[00:00:00.000 --> 00:00:00.840]   - Amen.
[00:33:34.440 --> 00:33:38.120]   Jacob is changed and now has a new approach
[00:33:38.120 --> 00:33:40.280]   with no promises, simply based off
[00:33:40.280 --> 00:33:42.120]   of his encounter with God.
[00:33:42.120 --> 00:33:46.920]   This encounter exists to show us something
[00:33:46.920 --> 00:33:51.320]   of what an encounter of God can do in us and for us.
[00:33:51.320 --> 00:33:53.880]   How it can change us at our core.
[00:33:53.880 --> 00:33:56.560]   How it can bring about a divine confidence,
[00:33:56.560 --> 00:33:58.760]   reposition who we are,
[00:33:58.760 --> 00:34:01.120]   helping us learn how to lean on his strength
[00:34:01.120 --> 00:34:02.160]   in times of trouble.
[00:34:02.160 --> 00:34:07.160]   What we find, we find that we must be a people
[00:34:07.160 --> 00:34:11.200]   who do two things, who pray and the people who wait.
[00:34:11.200 --> 00:34:13.680]   I'm gonna boil everything down to those two things.
[00:34:13.680 --> 00:34:15.960]   The people who pray and the people who wait.
[00:34:15.960 --> 00:34:18.200]   These two things are essential.
[00:34:18.200 --> 00:34:22.000]   Jacob's encounter only comes after he prays.
[00:34:22.000 --> 00:34:24.520]   Prayer opened the door.
[00:34:24.520 --> 00:34:26.120]   I love that he prays early in the night,
[00:34:26.120 --> 00:34:28.520]   but the encounter doesn't come till later in the night.
[00:34:28.520 --> 00:34:30.200]   Prayer was his pregame.
[00:34:30.200 --> 00:34:32.040]   It was his way of opening the channel,
[00:34:32.040 --> 00:34:34.120]   posturing and positioning himself
[00:34:34.120 --> 00:34:36.000]   to be able to have that encounter,
[00:34:36.000 --> 00:34:38.240]   that unexpected meeting with God
[00:34:38.240 --> 00:34:41.720]   that produced unexpected results.
[00:34:41.720 --> 00:34:44.240]   Honest prayer is where you thank God, yes,
[00:34:44.240 --> 00:34:45.960]   but you also pour out your heart to God
[00:34:45.960 --> 00:34:47.800]   and you don't try to over-spiritualize it.
[00:34:47.800 --> 00:34:49.440]   You don't try to use the big words.
[00:34:49.440 --> 00:34:50.640]   You don't try to use Greek and Hebrew.
[00:34:50.640 --> 00:34:52.760]   You just tell him where you are.
[00:34:52.760 --> 00:34:56.800]   That kind of prayer is essential.
[00:34:56.800 --> 00:35:01.420]   This kind of prayer is what God wants for us, not from us,
[00:35:01.420 --> 00:35:04.000]   because in that it fuels,
[00:35:04.000 --> 00:35:08.320]   it gives depth to our intimacy with him.
[00:35:08.320 --> 00:35:10.560]   We spend time with him, we get to know him.
[00:35:10.560 --> 00:35:14.760]   And it requires that we trust that God hears us
[00:35:14.760 --> 00:35:18.000]   and that God will never leave us alone.
[00:35:18.920 --> 00:35:20.960]   It's not our battles to fight on our own.
[00:35:20.960 --> 00:35:25.120]   And the second thing, Jacob prays, nothing happens,
[00:35:25.120 --> 00:35:27.720]   but Jacob waits and something begins.
[00:35:27.720 --> 00:35:30.640]   This is probably the thing you gotta write down
[00:35:30.640 --> 00:35:32.960]   and keep for this week, all right?
[00:35:32.960 --> 00:35:35.400]   I think we've got to learn how to do this
[00:35:35.400 --> 00:35:38.220]   because we live in a society and a generation
[00:35:38.220 --> 00:35:41.600]   in a world of instant gratification.
[00:35:41.600 --> 00:35:43.480]   We don't have to wait for anything, right?
[00:35:43.480 --> 00:35:44.720]   Like everything is kind of quick.
[00:35:44.720 --> 00:35:46.360]   Everything, whatever we need, it's there.
[00:35:46.360 --> 00:35:49.120]   Life is like instant noodles, just really, really quick.
[00:35:49.120 --> 00:35:51.040]   Get what you need, get it really quick.
[00:35:51.040 --> 00:35:54.520]   And if we live this way in every aspect of our lives,
[00:35:54.520 --> 00:35:57.760]   we potentially take this way of thinking
[00:35:57.760 --> 00:35:59.080]   into our spiritual lives.
[00:35:59.080 --> 00:36:01.800]   So when we go to God, when we actually dare
[00:36:01.800 --> 00:36:04.680]   to have the courage to pray and be honest,
[00:36:04.680 --> 00:36:07.660]   we don't have the discipline to wait for his response.
[00:36:07.660 --> 00:36:11.460]   We potentially don't have the discipline to wait
[00:36:11.460 --> 00:36:14.000]   for his rescue, for his encounter.
[00:36:15.960 --> 00:36:18.760]   Oftentimes that waiting is a wrestling
[00:36:18.760 --> 00:36:21.680]   through the feelings, a wrestling through the silence,
[00:36:21.680 --> 00:36:23.040]   a wrestling with your doubts,
[00:36:23.040 --> 00:36:25.440]   a wrestling through the whole night,
[00:36:25.440 --> 00:36:28.160]   as we see here in Jacob's story,
[00:36:28.160 --> 00:36:30.920]   to stay and to contend with God.
[00:36:30.920 --> 00:36:34.120]   Jacob's desperation is what fuels his wrestling.
[00:36:34.120 --> 00:36:37.600]   My question is, are we desperate enough
[00:36:37.600 --> 00:36:40.480]   to where if we get in that moment,
[00:36:40.480 --> 00:36:42.480]   we will not let him go?
[00:36:44.320 --> 00:36:48.920]   I think we've got this weird concept as a society,
[00:36:48.920 --> 00:36:53.920]   as a Christian society, that everything is formulaic.
[00:36:53.920 --> 00:36:55.640]   And what I mean by that is a lot of times
[00:36:55.640 --> 00:36:57.440]   we have these specific things that we do.
[00:36:57.440 --> 00:36:59.140]   You wake up and have a five minute prayer
[00:36:59.140 --> 00:37:00.640]   and then you go about your day.
[00:37:00.640 --> 00:37:03.440]   Or every January, we do a 21 day fast.
[00:37:03.440 --> 00:37:05.640]   Nothing against fasting for 21 days, that's great.
[00:37:05.640 --> 00:37:06.480]   I do it too.
[00:37:06.480 --> 00:37:09.980]   But we have our 21 day fast and then we go on.
[00:37:09.980 --> 00:37:11.160]   But here's my question.
[00:37:11.160 --> 00:37:14.980]   What happens if it's not the formula?
[00:37:14.980 --> 00:37:17.760]   What happens if God is planning on meeting you
[00:37:17.760 --> 00:37:18.900]   on the 22nd day?
[00:37:18.900 --> 00:37:24.740]   What happens if God plans on meeting you
[00:37:24.740 --> 00:37:26.520]   minute six of your devotion?
[00:37:26.520 --> 00:37:30.120]   Sorry God, only five minutes today.
[00:37:30.120 --> 00:37:32.760]   See, we've gotten this whole idea of quick, easy
[00:37:32.760 --> 00:37:35.760]   and formula mixed together and ends up happening
[00:37:35.760 --> 00:37:38.440]   is that we put forth the effort, but we don't wait.
[00:37:39.320 --> 00:37:41.600]   We don't slow down enough to wait for him.
[00:37:41.600 --> 00:37:43.080]   So then we end up missing him.
[00:37:43.080 --> 00:37:44.600]   And not just missing him, we end up going
[00:37:44.600 --> 00:37:46.400]   and figuring it out ourselves.
[00:37:46.400 --> 00:37:48.040]   We end up, okay, well God hasn't shown up,
[00:37:48.040 --> 00:37:49.640]   so let me figure out how I can do.
[00:37:49.640 --> 00:37:50.760]   Jacob did the same thing.
[00:37:50.760 --> 00:37:52.640]   God hasn't shown up, what can I do?
[00:37:52.640 --> 00:37:54.400]   I'll send these gifts, I'll send my kids ahead,
[00:37:54.400 --> 00:37:56.240]   I'll send this, doing all these things.
[00:37:56.240 --> 00:37:59.320]   We end up filling our hands with what we can grab
[00:37:59.320 --> 00:38:02.460]   with our strategies, with our own way of doing things
[00:38:02.460 --> 00:38:05.720]   and we end up missing what it is that God has for us.
[00:38:05.720 --> 00:38:08.700]   What if we fasted for 22 days?
[00:38:08.700 --> 00:38:11.320]   What if, actually I have time, Emma told me this
[00:38:11.320 --> 00:38:13.360]   when we were studying this passage.
[00:38:13.360 --> 00:38:15.720]   The 21 day fast, the Daniel fast,
[00:38:15.720 --> 00:38:19.400]   is something that we set up looking back on it.
[00:38:19.400 --> 00:38:20.600]   Daniel didn't set out saying,
[00:38:20.600 --> 00:38:22.960]   I'm only gonna fast for 21 days.
[00:38:22.960 --> 00:38:24.120]   Think about that.
[00:38:24.120 --> 00:38:27.400]   His fast was until something happens.
[00:38:27.400 --> 00:38:30.920]   So we look back on it and we're like, all right, 21 days.
[00:38:30.920 --> 00:38:33.120]   But actually, this is not about the fast,
[00:38:33.120 --> 00:38:35.000]   this is about us in general.
[00:38:35.000 --> 00:38:38.320]   It's not the formula, you've got to wait.
[00:38:38.320 --> 00:38:40.220]   We've got to wait.
[00:38:40.220 --> 00:38:44.480]   We've got to wrestle and wait on the Lord.
[00:38:44.480 --> 00:38:46.420]   That's where we will renew our strength,
[00:38:46.420 --> 00:38:47.900]   that's where we will find our hope,
[00:38:47.900 --> 00:38:50.320]   that's when we'll rise on wings like eagles and soar
[00:38:50.320 --> 00:38:53.100]   when we wait on the Lord.
[00:38:53.100 --> 00:38:58.980]   The temptation of not waiting on the Lord
[00:38:58.980 --> 00:39:01.040]   means that we enter into this headspace
[00:39:01.040 --> 00:39:03.100]   that we have to take care of ourselves.
[00:39:03.100 --> 00:39:04.040]   I was touched on it earlier,
[00:39:04.040 --> 00:39:06.240]   but it's something we have to remind ourselves.
[00:39:06.240 --> 00:39:08.840]   It's not just up to you to get you through.
[00:39:08.840 --> 00:39:13.440]   Hear this, you're not the only one that cares about you.
[00:39:13.440 --> 00:39:15.280]   That's good to know, right?
[00:39:15.280 --> 00:39:18.200]   There's someone who cares about you significantly more
[00:39:18.200 --> 00:39:20.760]   in every possible way to the fullest extent,
[00:39:20.760 --> 00:39:23.840]   holistically cares about you.
[00:39:23.840 --> 00:39:26.080]   Our world and our lives are not solely dependent
[00:39:26.080 --> 00:39:28.600]   on what we can do and what we make of it.
[00:39:28.600 --> 00:39:30.440]   The Christian story is this,
[00:39:30.440 --> 00:39:33.680]   that we have abdicated the rights to be our own gods
[00:39:33.680 --> 00:39:35.880]   and we've given that responsibility
[00:39:35.880 --> 00:39:37.640]   to the only true God in Jesus.
[00:39:37.640 --> 00:39:40.640]   And hear this, he cares for you.
[00:39:40.640 --> 00:39:45.880]   So could we live like that?
[00:39:45.880 --> 00:39:48.040]   Could we wait on him?
[00:39:48.040 --> 00:39:49.080]   Could we wait on God?
[00:39:49.080 --> 00:39:51.360]   Could we wait on the Lord through the night,
[00:39:51.360 --> 00:39:53.920]   through the tension, through the anxiety,
[00:39:53.920 --> 00:39:54.760]   through the stress?
[00:39:54.760 --> 00:39:56.400]   Could we wait on the Lord?
[00:39:56.400 --> 00:39:57.880]   Could we wait for those moments
[00:39:57.880 --> 00:39:59.200]   where we finally have his attention
[00:39:59.200 --> 00:40:00.440]   and when we have his attention,
[00:40:00.440 --> 00:40:01.720]   could we hold onto him?
[00:40:01.720 --> 00:40:02.680]   Could we grab him?
[00:40:02.680 --> 00:40:05.640]   Could we say, I'm not letting you go until you bless me?
[00:40:05.640 --> 00:40:09.120]   Could we posture ourselves to ask and not reach and grab?
[00:40:09.120 --> 00:40:11.600]   Could we hold onto him?
[00:40:11.600 --> 00:40:18.000]   Could we choose to not avoid or hide?
[00:40:18.000 --> 00:40:21.000]   Could we wrestle for more than just a feeling?
[00:40:21.000 --> 00:40:25.080]   Could we wrestle for all that he has for us?
[00:40:25.080 --> 00:40:28.120]   Can we put our future back in his hands
[00:40:28.120 --> 00:40:30.120]   where everything is possible
[00:40:30.120 --> 00:40:34.960]   versus our hands where only so much can be achieved?
[00:40:35.960 --> 00:40:39.480]   Can we put it in the hands of him who has no limits?
[00:40:39.480 --> 00:40:41.640]   He operates in the impossible.
[00:40:41.640 --> 00:40:44.360]   That's the guy I want in the driver's seat of my life.
[00:40:44.360 --> 00:40:49.600]   So don't take for yourself what you find.
[00:40:49.600 --> 00:40:52.040]   Leave it to God to give you what he has.
[00:40:52.040 --> 00:40:55.160]   I grew up hearing this song,
[00:40:55.160 --> 00:40:58.960]   I think I was around maybe between the ages of seven and 10.
[00:40:58.960 --> 00:41:00.160]   My mom used to sing in the choir,
[00:41:00.160 --> 00:41:02.280]   which is where I get my ability to sing from.
[00:41:02.280 --> 00:41:04.840]   And I remember going to choir practices on Monday
[00:41:04.840 --> 00:41:06.520]   and there's this one song they would sing.
[00:41:06.520 --> 00:41:09.600]   It was, you're an on time God, yes he is.
[00:41:09.600 --> 00:41:11.600]   And it's like, he's an on time God, yes he is.
[00:41:11.600 --> 00:41:14.720]   And the words are, he may not come when you want him,
[00:41:14.720 --> 00:41:16.800]   but he'll be there right on time.
[00:41:16.800 --> 00:41:20.200]   He's an on time God, yes he is.
[00:41:20.200 --> 00:41:24.560]   Church, this is my appeal, that we've got to wait.
[00:41:24.560 --> 00:41:29.280]   It may feel like God just should have come five minutes ago,
[00:41:29.280 --> 00:41:30.680]   he should have been here three weeks ago,
[00:41:30.680 --> 00:41:33.080]   he should have been here before this challenge happens,
[00:41:33.080 --> 00:41:35.440]   but he is an on time God.
[00:41:35.440 --> 00:41:37.960]   And he may not come when you think he should be there.
[00:41:37.960 --> 00:41:40.880]   He may not do it the way that you want him to do it,
[00:41:40.880 --> 00:41:42.520]   but that's the whole point of these encounters,
[00:41:42.520 --> 00:41:45.520]   it's unexpected, it happens in unexpected ways.
[00:41:45.520 --> 00:41:47.080]   But if we will position ourselves,
[00:41:47.080 --> 00:41:49.200]   if we will posture ourselves to receive it
[00:41:49.200 --> 00:41:51.080]   through praying and through waiting,
[00:41:51.080 --> 00:41:53.080]   he does not disappoint.
[00:41:53.080 --> 00:41:56.960]   He will not leave you alone.
[00:41:56.960 --> 00:41:59.760]   He will not leave you to only your strength.
[00:41:59.760 --> 00:42:01.800]   Wait on the Lord, wait through the night,
[00:42:01.800 --> 00:42:04.840]   wait through the silence, hold on to him.
[00:42:04.840 --> 00:42:11.800]   Waiting is hard.
[00:42:11.800 --> 00:42:16.320]   Not gonna pretend like it's something you can theorize.
[00:42:16.320 --> 00:42:18.040]   If it wasn't hard, we'd all do it.
[00:42:18.040 --> 00:42:22.880]   But I pray that by understanding this encounter,
[00:42:22.880 --> 00:42:25.880]   that it would produce something in you.
[00:42:25.880 --> 00:42:31.000]   That your desperation to encounter, to know,
[00:42:31.000 --> 00:42:33.960]   to experience that same God
[00:42:33.960 --> 00:42:38.360]   would fuel your discipline to wait.
[00:42:38.360 --> 00:42:39.360]   I pray that the Holy Spirit
[00:42:39.360 --> 00:42:41.760]   will give you the strength you need.
[00:42:41.760 --> 00:42:43.640]   I pray that he will help and guide you,
[00:42:43.640 --> 00:42:46.720]   that he will light your path and lead you forward,
[00:42:46.720 --> 00:42:48.080]   that he will clear your mind,
[00:42:48.080 --> 00:42:50.960]   that he will remind you of what is in front of you.
[00:42:50.960 --> 00:42:54.000]   And that is a God who cares, a God who loves,
[00:42:54.000 --> 00:42:56.720]   a God who desires the absolute best for you,
[00:42:56.720 --> 00:42:59.320]   a God who loves you more than you can love yourself,
[00:43:00.560 --> 00:43:04.040]   and a God who's more capable than what we're capable of.
[00:43:04.040 --> 00:43:09.400]   And so Jesus, we come before you this morning asking,
[00:43:09.400 --> 00:43:15.240]   asking, not reaching, but asking for your help.
[00:43:15.240 --> 00:43:17.720]   God, would you teach us how to pray?
[00:43:17.720 --> 00:43:20.480]   Would you teach us how to be honest in front of you?
[00:43:20.480 --> 00:43:22.560]   How to bear our souls in front of you?
[00:43:22.560 --> 00:43:27.280]   Would you give us the confidence and the trust to know
[00:43:27.280 --> 00:43:29.520]   that you hear us when we pray
[00:43:29.520 --> 00:43:32.160]   and that you care about the dialogue,
[00:43:32.160 --> 00:43:35.160]   about the channel of communication that it opens?
[00:43:35.160 --> 00:43:37.720]   Would you remind us that by just being in your presence,
[00:43:37.720 --> 00:43:38.560]   we are changed?
[00:43:38.560 --> 00:43:43.360]   Would you remind us that by just being around you,
[00:43:43.360 --> 00:43:46.000]   we are shaped and molded differently?
[00:43:46.000 --> 00:43:48.760]   That these encounters are not limited to the holy
[00:43:48.760 --> 00:43:51.560]   and to the saints, but it's also to the sinners like us.
[00:43:51.560 --> 00:43:56.720]   Would you make us the people who pray?
[00:43:57.960 --> 00:44:02.240]   And Holy Spirit, would you also be what sustains us?
[00:44:02.240 --> 00:44:05.560]   Because starting can be easy, but staying can be hard.
[00:44:05.560 --> 00:44:10.800]   So God, would you, through the power of the Holy Spirit,
[00:44:10.800 --> 00:44:15.480]   sustain us in waiting for you, waiting on the Lord,
[00:44:15.480 --> 00:44:17.480]   waiting and renewing our mind
[00:44:17.480 --> 00:44:19.200]   and that you would renew our strength,
[00:44:19.200 --> 00:44:21.960]   that you would be what we need if we wait on you,
[00:44:21.960 --> 00:44:26.440]   that we will find joy again if we wait on you.
[00:44:26.960 --> 00:44:29.120]   (gentle music)
[00:44:29.120 --> 00:44:33.320]   That surely we will see you and your goodness
[00:44:33.320 --> 00:44:36.200]   if we were to wait on you.
[00:44:36.200 --> 00:44:39.000]   So Holy Spirit, sustain us,
[00:44:39.000 --> 00:44:42.600]   give us the strength that we need to stay,
[00:44:42.600 --> 00:44:47.160]   give us the discipline, the reminders that we need to stay,
[00:44:47.160 --> 00:44:50.680]   to rely and to wait,
[00:44:50.680 --> 00:44:53.280]   knowing that you're not gonna let us down.
[00:44:55.520 --> 00:44:57.120]   You've never let us down before.
[00:44:57.120 --> 00:45:00.600]   You've been faithful 100% of the time.
[00:45:00.600 --> 00:45:03.440]   And so we lean on that faithful God this morning.
[00:45:03.440 --> 00:45:04.960]   In Jesus' name, amen.

