
[00:00:00.000 --> 00:00:02.000]  謝謝Ivan,給Ivan掌聲
[00:32:58.000 --> 00:33:01.000]  這個預備的工作,這個敬拜的行為
[00:33:01.000 --> 00:33:04.000]  應該是需要付代價
[00:33:04.000 --> 00:33:08.000]  頂尖的我不知道,在你的生命裡面
[00:33:08.000 --> 00:33:12.000]  你覺得因為你愛神的緣故
[00:33:12.000 --> 00:33:14.000]  因為你想親近祂的緣故
[00:33:14.000 --> 00:33:18.000]  有什麼代價你要去付出
[00:33:18.000 --> 00:33:21.000]  當你想你的生命變得更像耶穌的成長的時候
[00:33:21.000 --> 00:33:24.000]  有什麼代價你要去付出
[00:33:24.000 --> 00:33:28.000]  今天我們坐在這裡,或者在你生命不同的時刻
[00:33:28.000 --> 00:33:32.000]  其實就好像當天我在那間鑽石店裡面
[00:33:32.000 --> 00:33:34.000]  一個非常簡單的問題
[00:33:34.000 --> 00:33:40.000]  這份的愛,這個你所愛的對象,他值不值得
[00:33:40.000 --> 00:33:45.000]  愛是用犧牲來量度
[00:33:45.000 --> 00:33:49.000]  今天我們來到我們所敬拜的神面前
[00:33:49.000 --> 00:33:52.000]  我們向祂表達我們的愛的時候
[00:33:52.000 --> 00:33:56.000]  我們所帶來的那份犧牲
[00:33:56.000 --> 00:34:00.000]  我們所付的代價是什麼呢
[00:34:00.000 --> 00:34:05.000]  我請敬拜隊回到台上
[00:34:05.000 --> 00:34:12.000]  我們會有一些敬拜的時間和大家一起
[00:34:12.000 --> 00:34:17.000]  首先我會邀請你,在我們的敬拜裡面
[00:34:17.000 --> 00:34:22.000]  或者在我們的安靜裡面,你來到神的面前
[00:34:22.000 --> 00:34:26.000]  祂是一個很愛你的神
[00:34:26.000 --> 00:34:31.000]  祂是為你付上了一切代價的神
[00:34:31.000 --> 00:34:34.000]  當我們來到祂面前,當我們想回應這份愛
[00:34:34.000 --> 00:34:40.000]  我們想敬拜祂的時候
[00:34:40.000 --> 00:34:44.000]  我們要知道我們在生命裡面有什麼代價要付
[00:34:44.000 --> 00:34:48.000]  例如有什麼我們要放下
[00:34:48.000 --> 00:34:53.000]  一些關係,一些習慣
[00:34:53.000 --> 00:34:59.000]  一些我們平時得到安全感,得到快樂的方式
[00:34:59.000 --> 00:35:02.000]  有什麼我們可以為了回應神的愛的緣故
[00:35:02.000 --> 00:35:05.000]  為了愛祂們的緣故
[00:35:05.000 --> 00:35:09.000]  我們放下犧牲
[00:35:09.000 --> 00:35:16.000]  在我們每一個人的生命裡面,這件事可能都不一樣
[00:35:16.000 --> 00:35:22.000]  就在這個時刻,我們歡迎聖靈來到我們中間
[00:35:22.000 --> 00:35:25.000]  其實祂一直都在這裡
[00:35:25.000 --> 00:35:30.000]  不過我們邀請祂來到我們的心裡面和我們說話
[00:35:30.000 --> 00:35:35.000]  祂很樂意來和我們說
[00:35:35.000 --> 00:35:39.000]  祂很樂意來告訴我們,在我們的生命裡面
[00:35:39.000 --> 00:35:47.000]  祂想怎樣去工作
[00:35:47.000 --> 00:35:52.000]  我們一起來安靜
[00:35:53.000 --> 00:35:57.000]  (聖母親愛的,請您靜止)
[00:35:58.000 --> 00:36:01.000]  (請您靜止)
[00:36:02.000 --> 00:36:05.000]  (請您靜止)
[00:36:28.000 --> 00:36:32.000]  在舊約裡面,即使那個很愛很愛神的大衛
[00:36:32.000 --> 00:36:37.000]  如果他想唱聖結的主,我求你來到我的心裡面去居住
[00:36:37.000 --> 00:36:40.000]  都近乎是不可能
[00:36:40.000 --> 00:36:45.000]  聖結的主是不能居住在一個污穢的人的心裡面
[00:36:45.000 --> 00:36:49.000]  直到耶穌來將你的污穢除去
[00:36:49.000 --> 00:36:54.000]  直到耶穌來為你付出那個代價
[00:36:57.000 --> 00:37:01.000]  耶穌來到讓你看到,在我們的生命裡面
[00:37:01.000 --> 00:37:04.000]  有什麼可以釘在十字架上
[00:37:04.000 --> 00:37:07.000]  你不需要帶著和你一起
[00:37:07.000 --> 00:37:14.000]  你在裡面可以擁有一個怎樣的新生命
[00:37:24.000 --> 00:37:28.000]  所以保羅說,我已經與基督同釘十字架
[00:37:28.000 --> 00:37:33.000]  現在活著的不再是我
[00:37:33.000 --> 00:37:36.000]  是基督在我裡面活著
[00:37:36.000 --> 00:37:47.000]  在接下來幾個星期裡面,我們會繼續進入敬拜這個題目
[00:37:47.000 --> 00:37:51.000]  不過今天作為一個開始,我想邀請你
[00:37:52.000 --> 00:37:55.000]  敬拜的開始是我們這樣來回應神的愛
[00:37:55.000 --> 00:38:01.000]  各位弟兄,各位姐妹,我用神的mercy
[00:38:01.000 --> 00:38:05.000]  神的慈悲,神的憐憫,來邀請你們
[00:38:05.000 --> 00:38:12.000]  我們將我們的身體獻上,將我們整個人獻上
[00:38:12.000 --> 00:38:17.000]  去進入神的愛裡面,去全然地愛祂
[00:38:17.000 --> 00:38:22.000]  我們將我們自己獻給祂,作為一個活祭
[00:38:22.000 --> 00:38:27.000]  一個既是生,亦是死的一個祭物
[00:38:27.000 --> 00:38:33.000]  那些在你的生命裡面,你知道應該要死的地方
[00:38:33.000 --> 00:38:38.000]  那些一直不知道為什麼在掉鹽水的地方
[00:38:38.000 --> 00:38:41.000]  今天你就告訴神
[00:38:41.000 --> 00:38:44.000]  你就宣告這件事
[00:38:44.000 --> 00:38:47.000]  我今天要將它釘在耶穌的十字架上
[00:38:47.000 --> 00:38:55.000]  大衛也不能夠唱的這首歌
[00:38:55.000 --> 00:38:58.000]  邀請聖傑的主來住在我們的心裡面
[00:38:58.000 --> 00:39:01.000]  今天我們可以有機會去唱
[00:39:01.000 --> 00:39:06.000]  這個是我們的福氣
[00:39:06.000 --> 00:39:10.000]  因為祂竟然可以來住在我們的心裡面
[00:39:11.000 --> 00:39:15.000]  讓我們一起來起身,我們去唱給祂聽
[00:39:15.000 --> 00:39:25.000]  (音樂)

