
[00:00:00.000 --> 00:00:02.240]   Thank you, Ivan.
[00:39:52.060 --> 00:39:56.180]   your word in us would lead us out of these moments,
[00:39:56.180 --> 00:39:57.620]   Lord God.
[00:39:57.620 --> 00:40:01.660]   Father, you would teach us how to hear your word today,
[00:40:01.660 --> 00:40:03.800]   what to do with your word today,
[00:40:03.800 --> 00:40:08.800]   how to make time to just grow the seed, Lord God,
[00:40:08.800 --> 00:40:11.440]   that you've given us.
[00:40:11.440 --> 00:40:16.200]   And Father, I pray that you give us courage each day
[00:40:16.200 --> 00:40:20.620]   to live faithfully to you, to follow you, Jesus.
[00:40:20.620 --> 00:40:25.980]   And so Father, right now we choose to worship you.
[00:40:27.760 --> 00:40:32.760]   Father, we choose to follow you, and that is our desire.
[00:40:32.760 --> 00:40:37.080]   And Lord, I just wanna pray that your word
[00:40:37.080 --> 00:40:40.960]   would be more desirable than the riches of this world.
[00:40:40.960 --> 00:40:43.980]   It would be more desirable, more...
[00:40:43.980 --> 00:40:50.440]   Lord, it would just, Lord, we would just have,
[00:40:50.440 --> 00:40:53.500]   Lord, we would just want your word so badly,
[00:40:53.500 --> 00:40:54.440]   and that we would just learn
[00:40:54.440 --> 00:40:56.420]   to treasure your word in our life.
[00:40:56.420 --> 00:40:58.920]   That is what I wanna pray for us today.
[00:40:58.920 --> 00:41:04.860]   And so Jesus, we turn our eyes again to you in worship,
[00:41:04.860 --> 00:41:08.240]   in surrender, in reflection.
[00:41:08.240 --> 00:41:12.520]   So would you lead us in your name we pray, amen.
[00:41:12.520 --> 00:41:13.920]   Let's worship him together.

