
[00:00:00.000 --> 00:00:03.000]  Thank you, 我哋俾啲掌聲Francesca好唔好呀
[00:32:17.000 --> 00:32:20.000]  哎呀 Ivan呢排病唔開心
[00:32:20.000 --> 00:32:22.000]  哦係呀 神你又會醫治佢啦
[00:32:22.000 --> 00:32:25.000]  你又好愛佢啦 你又會嚟祝福佢啦
[00:32:25.000 --> 00:32:28.000]  係呀 即係神你會嚟保守佢㗎嘛
[00:32:28.000 --> 00:32:32.000]  修神求你呢就按你嘅心意嚟到去醫治佢
[00:32:32.000 --> 00:32:39.000]  就按住你幾時鍾意呢你就嚟到去觸摸佢咁樣
[00:32:39.000 --> 00:32:40.000]  係啦咁我哋就祝福 Ivan啦
[00:32:40.000 --> 00:32:42.000]  我哋好愛佢 你好愛佢㗎嘛
[00:32:42.000 --> 00:32:43.000]  奉主名求阿門
[00:32:43.000 --> 00:32:48.000]  但係通常我發現當我去到Alpha嘅時候
[00:32:48.000 --> 00:32:51.000]  我去祈禱嘅時候就係嗰個人話佢最近冇咗份工
[00:32:51.000 --> 00:32:52.000]  佢搵緊工
[00:32:52.000 --> 00:32:54.000]  咁我唔能夠話阿神呀
[00:32:54.000 --> 00:32:57.000]  即係你睇佢人生裏面呢萬事都有晒之意
[00:32:57.000 --> 00:32:58.000]  你唔可以講咁多複雜嘅
[00:32:58.000 --> 00:32:59.000]  佢個個新朋友嚟㗎
[00:32:59.000 --> 00:33:01.000]  你唯一可以講嘅就係神呀我求你畀份工佢
[00:33:01.000 --> 00:33:02.000]  Amen
[00:33:02.000 --> 00:33:11.000]  而呢一個祈禱係一個我唔知道係咪真係會成真嘅一個禱告
[00:33:11.000 --> 00:33:16.000]  所以我發現原來係我人生裏面最需要信心嘅一個moment係邊度呢
[00:33:16.000 --> 00:33:19.000]  就係當我係帶緊Alpha第四個禮拜講祈禱之後
[00:33:19.000 --> 00:33:22.000]  散會之前嗰個祈禱我發現係最需要信心嘅
[00:33:22.000 --> 00:33:24.000]  神呀你係咪真係有聽我祈禱
[00:33:24.000 --> 00:33:26.000]  你係咪真係會畀份工佢
[00:33:26.000 --> 00:33:27.000]  我好似將條命擺咗上嚟
[00:33:27.000 --> 00:33:30.000]  你唔嚟做咁就係我好魚㗎啦
[00:33:30.000 --> 00:33:32.000]  咁下個禮拜返嚟咁樣
[00:33:32.000 --> 00:33:36.000]  信心嘅祈禱應該係咁
[00:33:36.000 --> 00:33:40.000]  我哋有幾耐祈嗰啲禱係已經係唔需要信心嘅呢係咪
[00:33:40.000 --> 00:33:45.000]  有另一個嘅基督徒嘅作家楊肥力叫做
[00:33:45.000 --> 00:33:47.000]  Philip Yancy 佢係咁樣講
[00:33:47.000 --> 00:33:50.000]  佢話信心嘅相反唔係疑惑
[00:33:50.000 --> 00:33:54.000]  信心嘅相反係確定性係呢種certainty
[00:33:54.000 --> 00:33:59.000]  邊度有確定性係嗰個地方就唔再需要信心
[00:33:59.000 --> 00:34:04.000]  Where there is certainty, there is no room for faith
[00:34:04.000 --> 00:34:07.000]  當你都可以睇到啦當你可以見到嘅時候啦
[00:34:07.000 --> 00:34:10.000]  你仲點需要嚟相信神呢
[00:34:10.000 --> 00:34:12.000]  你仲點需要嚟信靠佢呢
[00:34:12.000 --> 00:34:15.000]  你都見到啦我哋仲點需要信心呢
[00:34:15.000 --> 00:34:19.000]  路加係呢度畀我哋見到另一種嘅方式
[00:34:19.000 --> 00:34:21.000]  嚟回應我哋嘅疑惑
[00:34:21.000 --> 00:34:25.000]  當年有嘅瑪利亞由天使嗰度收到一個咁奇怪嘅訊息
[00:34:25.000 --> 00:34:27.000]  佢都有佢嘅疑惑
[00:34:27.000 --> 00:34:32.000]  但係佢冇喺冇因為佢唔能夠理解而拒絕神嘅話語
[00:34:32.000 --> 00:34:36.000]  佢冇喺佢嘅困惑裏面要求神畀一個去確定佢
[00:34:36.000 --> 00:34:38.000]  佢問嘅嗰個問題係How would this be
[00:34:38.000 --> 00:34:41.000]  點解會咁樣發生點會有啲咁樣嘅事呢
[00:34:41.000 --> 00:34:45.000]  呢個問題係一個喺度探索緊神喺佢生命裏面嘅旨意
[00:34:45.000 --> 00:34:48.000]  神喺佢生命裏面工作嘅一個問題
[00:34:48.000 --> 00:34:50.000]  而當佢天使向佢解釋完
[00:34:50.000 --> 00:34:52.000]  佢開始明白更加多嘅時候
[00:34:52.000 --> 00:34:54.000]  佢講呢句說話去回應佢話
[00:34:54.000 --> 00:34:55.000]  我係主嘅侍女
[00:34:55.000 --> 00:34:56.000]  我係主嘅servant
[00:34:56.000 --> 00:34:57.000]  我係主嘅僕人
[00:34:57.000 --> 00:34:59.000]  情願照理嘅話
[00:34:59.000 --> 00:35:01.000]  成就喺我嘅身上邊
[00:35:01.000 --> 00:35:05.000]  路加嚟畀我哋見到原來可以有另一個pathway
[00:35:05.000 --> 00:35:09.000]  另一個途徑去回應我哋生命裏面嘅疑惑
[00:35:09.000 --> 00:35:12.000]  但係今日對於嗰啲仍然活喺疑惑
[00:35:12.000 --> 00:35:15.000]  仍然活喺好多嘅唔肯定不確定嘅人
[00:35:15.000 --> 00:35:19.000]  中間嘅good news係乜嘢呢
[00:35:19.000 --> 00:35:21.000]  聖誕嘅故事
[00:35:21.000 --> 00:35:25.000]  路加嘅聖誕故事係一個疑惑嘅故事開始
[00:35:25.000 --> 00:35:26.000]  但路加畀我哋見到
[00:35:26.000 --> 00:35:29.000]  神從來都唔拒絕嗰啲疑惑嘅人
[00:35:29.000 --> 00:35:32.000]  相反神成日都去親近佢哋
[00:35:32.000 --> 00:35:34.000]  好似阿伯拉罕 摩西 約伯
[00:35:34.000 --> 00:35:36.000]  俾得我哋可以不斷數落去
[00:35:36.000 --> 00:35:39.000]  佢哋都對神或者對神嘅話語有好多嘅疑惑
[00:35:39.000 --> 00:35:41.000]  如果你讀過詩篇嘅話
[00:35:41.000 --> 00:35:44.000]  好多嘅哀求嘅詩都充滿住對神嘅疑惑
[00:35:44.000 --> 00:35:46.000]  但神唔會將呢啲疑惑嘅人攀走
[00:35:46.000 --> 00:35:50.000]  佢畀我哋將呢啲嘅問題帶到佢面前
[00:35:50.000 --> 00:35:53.000]  佢唔係想我哋只係單單根據自己嘅經驗
[00:35:53.000 --> 00:35:54.000]  我係呀 神都唔會幫我
[00:35:54.000 --> 00:35:56.000]  算啦 收工啦 唔再祈禱啦
[00:35:56.000 --> 00:35:59.000]  佢唔想我哋只係得出自己嘅結論就放棄
[00:35:59.000 --> 00:36:03.000]  佢唔想我哋嘅心裏面開始產生呢啲嘅不信
[00:36:03.000 --> 00:36:06.000]  讓呢啲不信喺我哋嘅生命裏面不斷地成長
[00:36:06.000 --> 00:36:14.000]  撒加利亞 佢嘅疑惑並冇令到佢失去咗神祝福嘅資格
[00:36:14.000 --> 00:36:16.000]  我再講多次
[00:36:16.000 --> 00:36:19.000]  即使撒加利亞 企喺聖殿裏面嗰一刻
[00:36:19.000 --> 00:36:21.000]  當佢嘅心裏面充滿疑惑嘅時候
[00:36:21.000 --> 00:36:26.000]  咁樣佢嘅疑惑並冇令到佢喪失得到神祝福嘅資格
[00:36:26.000 --> 00:36:30.000]  即使神叫到佢沉默 唔可以出聲 唔可以講嘢
[00:36:30.000 --> 00:36:32.000]  呢個都係一個嚟提醒佢嘅標誌
[00:36:32.000 --> 00:36:35.000]  當佢後來 佢嘅太太開始大肚
[00:36:35.000 --> 00:36:37.000]  佢想講嘢 但係講唔出嘅時候
[00:36:37.000 --> 00:36:41.000]  佢就終於可以明白 原來出於神嘅說話
[00:36:41.000 --> 00:36:43.000]  冇有一句係會落空
[00:36:43.000 --> 00:36:45.000]  冇有一句係唔帶住能力
[00:36:45.000 --> 00:36:48.000]  天使同瑪利亞講嗰句說話
[00:36:48.000 --> 00:36:50.000]  撒加利亞可以喺佢唔能夠講嘢嘅時候
[00:36:50.000 --> 00:36:53.000]  用佢嘅生命親身嚟體會得到
[00:36:53.000 --> 00:36:56.000]  神嘅說話係唔落空
[00:36:56.000 --> 00:37:01.000]  撒加利亞嘅仔係施洗約翰
[00:37:01.000 --> 00:37:05.000]  佢係舊約裏面最偉大嘅先知
[00:37:05.000 --> 00:37:09.000]  佢親眼見到耶穌 伺服耶穌
[00:37:09.000 --> 00:37:12.000]  甚至為耶穌施洗 為佢預備道路
[00:37:12.000 --> 00:37:15.000]  但係當後來佢畀人捉咗拉去坐監嘅時候
[00:37:15.000 --> 00:37:18.000]  喺佢嘅生命裏面都充滿咗一個疑惑嘅時刻
[00:37:18.000 --> 00:37:20.000]  施洗約翰派佢嘅門徒去同耶穌講
[00:37:20.000 --> 00:37:22.000]  佢話 你係咪嗰個要嚟嘅
[00:37:22.000 --> 00:37:24.000]  定係我應該去expect
[00:37:24.000 --> 00:37:27.000]  我應該去等 我應該去期待另外一個人呢
[00:37:27.000 --> 00:37:30.000]  換言之當施洗約翰畀人拉咗去坐監嘅時候
[00:37:30.000 --> 00:37:32.000]  佢嘅心裏面都有好多嘅疑惑
[00:37:32.000 --> 00:37:33.000]  好多嘅不確定性
[00:37:33.000 --> 00:37:34.000]  佢都去問耶穌
[00:37:34.000 --> 00:37:36.000]  耶穌你係咪堅嘅 你係咪真嘅
[00:37:36.000 --> 00:37:40.000]  耶穌冇畀約翰一個明確嘅答案
[00:37:40.000 --> 00:37:43.000]  但係耶穌邀請約翰
[00:37:43.000 --> 00:37:45.000]  嚟睇下佢做咗啲乜嘢嘢
[00:37:45.000 --> 00:37:48.000]  所以耶穌就回答約翰派嘅嗰個使者就話
[00:37:48.000 --> 00:37:50.000]  你返去同約翰報告
[00:37:50.000 --> 00:37:52.000]  你所睇見嘅 你所聽聞嘅
[00:37:52.000 --> 00:37:54.000]  就係黑眼嘅可以得漢見
[00:37:54.000 --> 00:37:55.000]  瘸腿嘅可以走路
[00:37:55.000 --> 00:37:57.000]  麻瘋嘅病人得到潔淨
[00:37:57.000 --> 00:37:58.000]  聾嘅可以聽見
[00:37:58.000 --> 00:37:59.000]  死人都復活
[00:37:59.000 --> 00:38:01.000]  好消息傳咗畀窮嘅人
[00:38:01.000 --> 00:38:03.000]  耶穌你同約翰講
[00:38:03.000 --> 00:38:05.000]  我唔要畀一個確定嘅答案你
[00:38:05.000 --> 00:38:06.000]  我要話畀你聽
[00:38:06.000 --> 00:38:07.000]  我喺呢個世界裏面
[00:38:07.000 --> 00:38:08.000]  我要畀你見得到聽得到
[00:38:08.000 --> 00:38:10.000]  我仍然喺度做緊啲乜嘢嘢
[00:38:10.000 --> 00:38:13.000]  今日神嚟回應我哋心裏面嗰個疑問嘅時候
[00:38:13.000 --> 00:38:15.000]  回應我哋心裏面嗰啲嘅
[00:38:15.000 --> 00:38:16.000]  嗰啲嘅不確定嘅時候
[00:38:16.000 --> 00:38:18.000]  神唔係要嚟畀一個肯定嘅答案我哋
[00:38:18.000 --> 00:38:20.000]  佢係要嚟打開我哋嘅眼
[00:38:20.000 --> 00:38:21.000]  打開我哋嘅耳仔
[00:38:21.000 --> 00:38:23.000]  畀我哋可以睇到去聽到
[00:38:23.000 --> 00:38:25.000]  佢喺十字架上面已經話我哋做咗啲咩
[00:38:25.000 --> 00:38:28.000]  而且佢喺我哋今日呢個世界嘅周圍
[00:38:28.000 --> 00:38:30.000]  仍然喺度做緊啲乜嘢嘢
[00:38:30.000 --> 00:38:32.000]  以至我哋可以喺我哋嘅疑惑之中
[00:38:32.000 --> 00:38:35.000]  再一次因為仰望神見到佢嘅工作
[00:38:35.000 --> 00:38:37.000]  我哋可以有返信心
[00:38:37.000 --> 00:38:41.000]  喺我廿三歲嘅時候
[00:38:41.000 --> 00:38:44.000]  我幾乎放棄
[00:38:44.000 --> 00:38:46.000]  即係我幾乎就覺得
[00:38:46.000 --> 00:38:47.000]  係囉
[00:38:47.000 --> 00:38:48.000]  因為我聽錯
[00:38:48.000 --> 00:38:50.000]  即係冇可能係神呼召我
[00:38:50.000 --> 00:38:52.000]  但係當我想起
[00:38:52.000 --> 00:38:56.000]  嗰個耶穌畀我睇到佢釘痕嘅雙手
[00:38:56.000 --> 00:38:57.000]  當我想起神嘅愛
[00:38:57.000 --> 00:38:58.000]  點樣喺我成個身體
[00:38:58.000 --> 00:38:59.000]  成個生命裏面
[00:38:59.000 --> 00:39:01.000]  嚟到去流動嘅時候
[00:39:01.000 --> 00:39:03.000]  唔知點解我心裏面我覺得
[00:39:03.000 --> 00:39:05.000]  可能我可以再試多一次
[00:39:05.000 --> 00:39:06.000]  我唔知道
[00:39:06.000 --> 00:39:08.000]  I don't know how
[00:39:08.000 --> 00:39:10.000]  但係可能
[00:39:10.000 --> 00:39:12.000]  神會嚟去fix下
[00:39:12.000 --> 00:39:15.000]  會嚟修補我嗰個咁破爛嘅人生
[00:39:15.000 --> 00:39:20.000]  我只可以相信如果有人仍然可以嚟幫我嘅話
[00:39:20.000 --> 00:39:22.000]  嗰個肯定係耶穌
[00:39:22.000 --> 00:39:24.000]  所以我同佢講
[00:39:24.000 --> 00:39:25.000]  我話
[00:39:25.000 --> 00:39:26.000]  我唔知道
[00:39:26.000 --> 00:39:28.000]  我有乜可能係你揀選嗰個人
[00:39:28.000 --> 00:39:31.000]  難命就有一條
[00:39:31.000 --> 00:39:33.000]  你要就攞去
[00:39:33.000 --> 00:39:34.000]  你要就使用
[00:39:34.000 --> 00:39:39.000]  之後神帶咗我去一個地方叫做Alpha
[00:39:39.000 --> 00:39:43.000]  拍咗十幾集嘅影片
[00:39:43.000 --> 00:39:46.000]  去向人介紹耶穌係邊一個
[00:39:46.000 --> 00:39:48.000]  去話俾人聽耶穌
[00:39:48.000 --> 00:39:50.000]  佢喺我哋生命裏面做咗啲乜嘢
[00:39:50.000 --> 00:39:53.000]  之後神帶咗我去一間教會叫做The Vine
[00:39:53.000 --> 00:39:57.000]  喺嗰度主任牧師無啦啦同我講
[00:39:57.000 --> 00:39:59.000]  Chadman我睇得出你係一個
[00:39:59.000 --> 00:40:01.000]  曾經同神失交嘅人
[00:40:01.000 --> 00:40:04.000]  我見到你咁行路
[00:40:04.000 --> 00:40:06.000]  我見到你嘅生命同神嘅掙扎
[00:40:06.000 --> 00:40:10.000]  我哋嘅教會好歡迎你
[00:40:10.000 --> 00:40:12.000]  我哋嘅教會需要有啲咁樣嘅人
[00:40:12.000 --> 00:40:14.000]  不如你返嚟服侍
[00:40:15.000 --> 00:40:17.000]  今日企喺大家面前
[00:40:17.000 --> 00:40:18.000]  我係一個
[00:40:18.000 --> 00:40:20.000]  即係Two times drop out 退咗兩次學
[00:40:20.000 --> 00:40:23.000]  無學位無證書
[00:40:23.000 --> 00:40:25.000]  無乜資格證明嘅人
[00:40:25.000 --> 00:40:28.000]  仍然都係難命一條
[00:40:28.000 --> 00:40:30.000]  仍然都係
[00:40:30.000 --> 00:40:32.000]  喺我嘅疑惑裏面
[00:40:32.000 --> 00:40:34.000]  神嚟叫我將我信心擺喺佢裏面
[00:40:34.000 --> 00:40:37.000]  繼續叫佢服侍
[00:40:37.000 --> 00:40:39.000]  差唔多二十年
[00:40:39.000 --> 00:40:41.000]  今日我企喺度
[00:40:41.000 --> 00:40:44.000]  做緊嘅就係Exactly 二十年前
[00:40:44.000 --> 00:40:46.000]  喺嗰個Summer Camp裏面
[00:40:46.000 --> 00:40:49.000]  我聽到我見到神呼召我做嘅嘢
[00:40:49.000 --> 00:40:53.000]  如果你嘅生命你嘅生活
[00:40:53.000 --> 00:40:55.000]  都係因為對神嘅一啲疑惑
[00:40:55.000 --> 00:40:57.000]  充滿住好多嘅掙扎嘅話
[00:40:57.000 --> 00:40:58.000]  你會喺呢間教會
[00:40:58.000 --> 00:41:00.000]  你會喺我哋嘅群體裏面
[00:41:00.000 --> 00:41:02.000]  搵到你嘅位置
[00:41:02.000 --> 00:41:03.000]  神冇嬲你
[00:41:03.000 --> 00:41:04.000]  神冇拒絕你
[00:41:04.000 --> 00:41:06.000]  神唔會因為你對佢有疑惑
[00:41:06.000 --> 00:41:07.000]  就唔要你
[00:41:07.000 --> 00:41:09.000]  聖誕節嘅故事嚟提醒我哋
[00:41:09.000 --> 00:41:11.000]  神反而係因為咁樣而嚟
[00:41:11.000 --> 00:41:13.000]  佢邀請我哋進入去一個
[00:41:13.000 --> 00:41:15.000]  信心嘅旅程裏面
[00:41:15.000 --> 00:41:16.000]  邀請我哋去睜大眼
[00:41:16.000 --> 00:41:18.000]  去睇下去聽下
[00:41:18.000 --> 00:41:19.000]  佢喺我哋嘅世界
[00:41:19.000 --> 00:41:20.000]  喺我哋嘅生命裏面
[00:41:20.000 --> 00:41:22.000]  仲做緊啲乜嘢嘢
[00:41:22.000 --> 00:41:24.000]  佢邀請你進入一個
[00:41:24.000 --> 00:41:25.000]  唔係憑眼見
[00:41:25.000 --> 00:41:29.000]  係要憑信心去行嘅旅程裏面
[00:41:29.000 --> 00:41:32.000]  佢邀請你再一次去信任佢
[00:41:32.000 --> 00:41:33.000]  唔知道喺我哋中間
[00:41:33.000 --> 00:41:35.000]  有冇啲人聖靈呢一刻都同你講緊
[00:41:35.000 --> 00:41:36.000]  嚟呀
[00:41:36.000 --> 00:41:38.000]  跟從我呀
[00:41:38.000 --> 00:41:40.000]  畀我哋一齊祈禱好唔好
[00:41:40.000 --> 00:41:42.000]  我邀請敬拜隊返到嚟
[00:41:42.000 --> 00:41:44.000]  我哋中間
[00:41:44.000 --> 00:41:51.000]  畀我哋一齊企起身
[00:42:03.000 --> 00:42:06.000]  喺我哋中間可能有啲人你
[00:42:06.000 --> 00:42:09.000]  冇錯你係每個禮拜你返到嚟
[00:42:09.000 --> 00:42:11.000]  或者你繼續有你基督徒嘅生活
[00:42:11.000 --> 00:42:13.000]  但係你知道喺你嘅生命裏面
[00:42:13.000 --> 00:42:14.000]  有一啲嘅位置
[00:42:14.000 --> 00:42:16.000]  嗰個位置已經係off limits to god
[00:42:16.000 --> 00:42:17.000]  即係話神呀
[00:42:17.000 --> 00:42:19.000]  呢個地方你唔需要理啦
[00:42:19.000 --> 00:42:20.000]  呢個地方你唔需要入去
[00:42:20.000 --> 00:42:22.000]  呢個地方你唔需要捉摸
[00:42:22.000 --> 00:42:24.000]  呢個地方你唔需要再同我講任何嘅嘢
[00:42:24.000 --> 00:42:30.000]  我哋嘅生命裏面
[00:42:30.000 --> 00:42:32.000]  有啲任何嘅嘢
[00:42:32.000 --> 00:42:38.000]  如果你知道喺你嘅生命裏面
[00:42:38.000 --> 00:42:40.000]  已經有啲嘅地方
[00:42:40.000 --> 00:42:42.000]  因為過去嘅疑惑
[00:42:42.000 --> 00:42:44.000]  而產生咗啲嘅不信
[00:42:44.000 --> 00:42:46.000]  喺你裏面
[00:42:46.000 --> 00:42:48.000]  除非神呀你畀到一種好確定嘅答案
[00:42:48.000 --> 00:42:50.000]  如果唔係我唔會再講呢樣嘢
[00:42:50.000 --> 00:42:54.000]  如果你都知道
[00:42:54.000 --> 00:42:56.000]  喺你生命裏面有呢個關口嘅話
[00:42:56.000 --> 00:42:58.000]  今日聖靈想
[00:42:58.000 --> 00:43:00.000]  喺你生命裏面去工作
[00:43:00.000 --> 00:43:02.000]  佢想嚟醫治你
[00:43:02.000 --> 00:43:06.000]  佢知道期望落空
[00:43:06.000 --> 00:43:08.000]  嗰種嘅痛楚
[00:43:08.000 --> 00:43:10.000]  嗰種嘅失望
[00:43:10.000 --> 00:43:12.000]  嗰種嘅痛苦
[00:43:12.000 --> 00:43:14.000]  但係佢仍然要嚟鼓勵你
[00:43:14.000 --> 00:43:16.000]  要嚟呼召你再一次
[00:43:16.000 --> 00:43:18.000]  去踏上一個信心嘅旅程
[00:43:18.000 --> 00:43:20.000]  所以如果呢個係你嘅話
[00:43:20.000 --> 00:43:22.000]  我邀請你
[00:43:22.000 --> 00:43:24.000]  喺我哋敬拜嘅時候
[00:43:24.000 --> 00:43:26.000]  你將呢樣嘢帶去神嘅面前
[00:43:26.000 --> 00:43:28.000]  天父我將
[00:43:28.000 --> 00:43:30.000]  或者我哋將我哋嘅生命向你去敞開
[00:43:30.000 --> 00:43:34.000]  特別係我哋中間如果有弟兄姊妹
[00:43:34.000 --> 00:43:36.000]  呢一刻經歷緊
[00:43:36.000 --> 00:43:38.000]  一啲嘅疑惑
[00:43:38.000 --> 00:43:40.000]  喺禱告裏面仲未見到嗰個嘅答案
[00:43:40.000 --> 00:43:42.000]  或者有啲嘅地方佢已經係一個close chapter
[00:43:42.000 --> 00:43:44.000]  佢已經
[00:43:44.000 --> 00:43:46.000]  已經放棄咗有任何神你會工作
[00:43:46.000 --> 00:43:48.000]  喺你人生呢個部分工作嘅可能性嘅話
[00:43:48.000 --> 00:43:50.000]  神我求你今日
[00:43:50.000 --> 00:43:52.000]  叫到死灰都要復燃
[00:43:52.000 --> 00:43:54.000]  我求你
[00:43:54.000 --> 00:43:56.000]  今日叫到死灰都要復燃
[00:43:56.000 --> 00:43:58.000]  我求你喺好似我哋點著呢啲蠟燭一樣
[00:43:58.000 --> 00:44:00.000]  喺佢哋嘅生命裏面重新去點著
[00:44:00.000 --> 00:44:02.000]  嗰份嘅信心
[00:44:02.000 --> 00:44:04.000]  去相信你仍然有機會
[00:44:04.000 --> 00:44:06.000]  你仍然可以你仍然能夠
[00:44:06.000 --> 00:44:08.000]  你仍然願意
[00:44:08.000 --> 00:44:10.000]  喺佢哋人生嘅嗰個生命裏面
[00:44:10.000 --> 00:44:12.000]  嗰個嘅地方裏面嚟到去作供
[00:44:12.000 --> 00:44:14.000]  嚟到去祝福佢哋嚟到去同佢哋同在
[00:44:14.000 --> 00:44:16.000]  或者單單同佢哋坐喺嗰種嘅痛楚裏面
[00:44:16.000 --> 00:44:18.000]  主呀你仍然係佢哋生命嘅神
[00:44:18.000 --> 00:44:20.000]  你仍然去看守佢哋
[00:44:20.000 --> 00:44:22.000]  而且你喺呢個聖誕節呢個二馬落嚟嘅神
[00:44:22.000 --> 00:44:24.000]  就係咁樣為到呢啲懷疑嘅人
[00:44:24.000 --> 00:44:26.000]  為到呢啲已經落入咗不信裏面嘅人而嚟
[00:44:26.000 --> 00:44:28.000]  你話你嚟係要尋找同埋拯救嗰啲失喪嘅人
[00:44:28.000 --> 00:44:30.000]  主呀如果我哋失喪咗
[00:44:30.000 --> 00:44:32.000]  喺我哋嘅疑惑
[00:44:32.000 --> 00:44:34.000]  我哋嘅不信裏面嘅時候
[00:44:34.000 --> 00:44:36.000]  主我求你今日
[00:44:36.000 --> 00:44:38.000]  再一次嚟同我哋去相遇
[00:44:38.000 --> 00:44:40.000]  再一次嚟呼喚我哋嘅明智
[00:44:40.000 --> 00:44:42.000]  嚟呼召我哋
[00:44:42.000 --> 00:44:44.000]  叫我哋可以再一次搵到嗰份嘅信心
[00:44:44.000 --> 00:44:46.000]  嚟跟住你向前行
[00:44:46.000 --> 00:44:48.000]  再一次將生命每一個部分
[00:44:48.000 --> 00:44:50.000]  完完全全嘅向耶穌基督你嚟開啟
[00:44:50.000 --> 00:44:52.000]  主多謝你
[00:44:52.000 --> 00:44:54.000]  我哋今日禱告係奉耶穌命求
[00:44:54.000 --> 00:44:56.000]  我們推薦禱告是奉耶穌名靠
[00:44:56.000 --> 00:44:58.000]  谢谢观看 下集再见

