
[00:00:00.000 --> 00:00:03.200]   Amen, amen, amen.
[00:40:07.220 --> 00:40:10.500]   just because things here are calm now
[00:40:10.500 --> 00:40:12.820]   and we've been through our own seasons
[00:40:12.820 --> 00:40:14.260]   of turmoil in this city, Lord,
[00:40:14.260 --> 00:40:17.180]   we've had a little taste of what that's like.
[00:40:17.180 --> 00:40:21.700]   And so, Lord, our hearts are soft,
[00:40:21.700 --> 00:40:24.700]   help them to remain soft, help apathy not to set in
[00:40:24.700 --> 00:40:26.900]   just because we're not sure of the facts
[00:40:26.900 --> 00:40:31.180]   or we don't see it happening before our very eyes.
[00:40:31.180 --> 00:40:35.540]   As Lama was saying, Lord, as if one part of the body hurts,
[00:40:35.540 --> 00:40:37.500]   Lord, the whole body hurts.
[00:40:37.500 --> 00:40:39.740]   And we are the body of Christ.
[00:40:42.060 --> 00:40:44.460]   So we refuse to let apathy set in,
[00:40:44.460 --> 00:40:47.580]   keep our hearts soft, keep our minds sharp, Lord,
[00:40:47.580 --> 00:40:51.300]   to what's going on, so we refuse to forget.
[00:40:51.300 --> 00:40:57.220]   And ultimately, Lord, we refuse
[00:40:57.220 --> 00:40:59.180]   to also give in to hopelessness.
[00:40:59.180 --> 00:41:05.300]   Lord, like the words of Mary herself,
[00:41:05.300 --> 00:41:07.500]   with God, all things are possible.
[00:41:07.500 --> 00:41:09.860]   Like Danielle spoke of, we just need faith
[00:41:09.860 --> 00:41:13.620]   as small as a mustard seed to see mountains move
[00:41:13.620 --> 00:41:15.700]   and this is a huge mountain,
[00:41:15.700 --> 00:41:17.820]   this is gonna require a huge amount of faith
[00:41:17.820 --> 00:41:21.180]   and a huge amount of hope.
[00:41:21.180 --> 00:41:23.340]   But Lord, you are the God of all hope.
[00:41:23.340 --> 00:41:26.100]   You are the definition of hope.
[00:41:26.100 --> 00:41:29.580]   Even death could not hold you down.
[00:41:29.580 --> 00:41:32.540]   And so we pray against hopelessness,
[00:41:32.540 --> 00:41:35.180]   we pray for hope to be restored,
[00:41:35.180 --> 00:41:36.620]   we pray for peace in the land,
[00:41:36.620 --> 00:41:40.580]   we pray for the perpetrators of this
[00:41:40.580 --> 00:41:42.860]   to have a change of their hearts, Lord,
[00:41:42.860 --> 00:41:44.700]   in the way we pray for our enemies, Lord,
[00:41:44.700 --> 00:41:46.380]   that you would convict them in a way
[00:41:46.380 --> 00:41:50.100]   that only you can and only they can understand,
[00:41:50.100 --> 00:41:51.540]   that they would come to their senses
[00:41:51.540 --> 00:41:54.540]   and realize that war will never lead us to anywhere.
[00:41:54.540 --> 00:42:00.180]   But what we need is your love, your mercy,
[00:42:00.180 --> 00:42:02.500]   your grace, your kingdom, your economy,
[00:42:02.500 --> 00:42:04.260]   your way of doing things,
[00:42:04.620 --> 00:42:07.420]   your mind to transform and renew
[00:42:07.420 --> 00:42:09.420]   each and every single person, Lord.
[00:42:09.420 --> 00:42:13.180]   And Lord, as the llama travels back, Lord,
[00:42:13.180 --> 00:42:16.980]   as she continues her work, Lord,
[00:42:16.980 --> 00:42:19.180]   fill her up with courage, fill her up with strength,
[00:42:19.180 --> 00:42:22.340]   fill her up, protect her from harm, Lord,
[00:42:22.340 --> 00:42:24.940]   fill her up with everything that she needs, Lord,
[00:42:24.940 --> 00:42:28.180]   that her voice, Lord, would not be silenced,
[00:42:28.180 --> 00:42:29.780]   that her voice would ring loudly
[00:42:29.780 --> 00:42:31.580]   to those who need to hear it
[00:42:31.620 --> 00:42:34.540]   and that as she stands firm on her convictions
[00:42:34.540 --> 00:42:35.900]   and her faith in you,
[00:42:35.900 --> 00:42:38.780]   we stand together in solidarity with her
[00:42:38.780 --> 00:42:41.820]   as brothers and sisters in Christ.
[00:42:41.820 --> 00:42:42.940]   Protect her with your love,
[00:42:42.940 --> 00:42:44.940]   protect her with your Holy Spirit, Lord.
[00:42:44.940 --> 00:42:50.180]   And we say, we pray all of this
[00:42:50.180 --> 00:42:51.860]   in the all-loving, all-powerful,
[00:42:51.860 --> 00:42:55.700]   the only name that is able to cast out all enemies,
[00:42:55.700 --> 00:42:58.460]   only name that's able to bring peace into the land,
[00:42:58.460 --> 00:43:01.740]   it's the name of Jesus, all-powerful name,
[00:43:01.740 --> 00:43:03.220]   that we pray.
[00:43:03.220 --> 00:43:05.540]   And the church says, amen.
[00:43:05.540 --> 00:43:08.700]   (audience applauding)
[00:43:08.700 --> 00:43:15.500]   >> We're gonna take a time just to worship,
[00:43:15.500 --> 00:43:18.620]   and I think it's important that we respond that way
[00:43:18.620 --> 00:43:22.380]   as that prophetic act against hopelessness.
[00:43:22.380 --> 00:43:23.860]   We've heard some pretty deep
[00:43:23.860 --> 00:43:25.660]   and challenging things this evening,
[00:43:25.700 --> 00:43:27.940]   and it's good.
[00:43:27.940 --> 00:43:28.980]   It's good to be shaken up.
[00:43:28.980 --> 00:43:30.940]   It's good for us to understand what's happening.
[00:43:30.940 --> 00:43:33.020]   It's good to hear it firsthand that way
[00:43:33.020 --> 00:43:36.980]   and to see how so often even our own faith,
[00:43:36.980 --> 00:43:39.780]   our own language, our own Christian theology
[00:43:39.780 --> 00:43:42.980]   can work against the very things of the gospel.
[00:43:42.980 --> 00:43:45.340]   But we stand here at the Vine in solidarity
[00:43:45.340 --> 00:43:48.420]   to all the things that Lama was sharing,
[00:43:48.420 --> 00:43:50.260]   and one of the ways in which we do that
[00:43:50.260 --> 00:43:52.940]   as the body of Christ is in a place of prayer,
[00:43:52.940 --> 00:43:53.940]   as we've already done,
[00:43:53.940 --> 00:43:56.580]   and then secondly, in a place of worship,
[00:43:56.580 --> 00:44:00.180]   to say that the enemy is not gonna have the final say, amen,
[00:44:00.180 --> 00:44:02.700]   is to say that we are gonna proclaim with our mouths
[00:44:02.700 --> 00:44:04.580]   and with our tongues that he is king and king,
[00:44:04.580 --> 00:44:06.860]   Lord of lords, and that he can do the very things
[00:44:06.860 --> 00:44:08.300]   that we've been hearing and talking about today.
[00:44:08.300 --> 00:44:11.060]   So we're gonna spend some time in worship,
[00:44:11.060 --> 00:44:12.100]   and then I'll come in a few minutes
[00:44:12.100 --> 00:44:12.980]   and just close our time.
[00:44:12.980 --> 00:44:15.920]   But let's praise our Lord together as a community.
[00:44:15.920 --> 00:44:16.760]   Amen.
[00:44:16.760 --> 00:44:26.760]   [BLANK_AUDIO]

