
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[00:38:17.540 --> 00:38:19.500]   not like one time I turned to the Bible
[00:38:19.500 --> 00:38:20.540]   and then everything was clear.
[00:38:20.540 --> 00:38:23.260]   This was an ongoing process.
[00:38:23.260 --> 00:38:27.140]   But God really spoke to me about what forgiveness is,
[00:38:27.140 --> 00:38:29.180]   what reconciliation is.
[00:38:29.180 --> 00:38:34.180]   And I realized that I had confused these concepts.
[00:38:34.180 --> 00:38:37.280]   So I thought forgiving means reconciling,
[00:38:37.280 --> 00:38:38.340]   so working things out
[00:38:38.340 --> 00:38:41.100]   and having the relationship reestablished.
[00:38:41.100 --> 00:38:43.300]   But actually forgiving is just forgiving
[00:38:43.300 --> 00:38:46.700]   and letting go of the offense of that person.
[00:38:46.700 --> 00:38:49.980]   And God's word says, we forgive,
[00:38:49.980 --> 00:38:51.420]   we're actually commanded to forgive.
[00:38:51.420 --> 00:38:53.080]   So forgiveness is a command,
[00:38:53.080 --> 00:38:57.260]   while reconciliation is a ministry.
[00:38:57.260 --> 00:39:00.860]   So reconciliation is something that we can only do
[00:39:00.860 --> 00:39:05.300]   if the other person is also maybe repentant
[00:39:05.300 --> 00:39:06.220]   of what they have done,
[00:39:06.220 --> 00:39:08.580]   if they're willing to engage in a process.
[00:39:08.580 --> 00:39:11.100]   So reconciliation takes two people.
[00:39:11.100 --> 00:39:14.020]   So for me, as I was wrestling with this conflict
[00:39:14.020 --> 00:39:15.940]   and God was bringing this clarity,
[00:39:15.940 --> 00:39:18.820]   I had clarity now on how I could follow Jesus
[00:39:18.820 --> 00:39:19.640]   in this conflict.
[00:39:19.640 --> 00:39:22.220]   He was asking me to forgive, which was struggling with,
[00:39:22.220 --> 00:39:23.820]   and then I prayerfully wrestled with that
[00:39:23.820 --> 00:39:25.540]   and God helped me to forgive.
[00:39:25.540 --> 00:39:29.060]   But I also realized that reconciliation,
[00:39:29.060 --> 00:39:32.780]   just going back to the relationship and how things were,
[00:39:32.780 --> 00:39:35.220]   was not something that I could just bring about
[00:39:35.220 --> 00:39:36.140]   out of my own.
[00:39:36.140 --> 00:39:37.940]   It also involved the other person,
[00:39:37.940 --> 00:39:39.380]   and it even involved them doing things
[00:39:39.380 --> 00:39:41.500]   that I cannot control.
[00:39:41.500 --> 00:39:44.780]   And so that was so helpful and so powerful to me.
[00:39:44.780 --> 00:39:46.900]   Another example, if you think more about,
[00:39:46.900 --> 00:39:51.500]   for us as a church during the pandemic,
[00:39:51.500 --> 00:39:52.980]   a lot of churches were asking,
[00:39:52.980 --> 00:39:54.980]   what is God saying to us during COVID?
[00:39:54.980 --> 00:40:00.440]   Where people are experiencing fear, anxiety, isolation,
[00:40:00.440 --> 00:40:05.300]   maybe sometimes feel really even labeled,
[00:40:05.300 --> 00:40:08.180]   if you had COVID and everybody treated you
[00:40:09.020 --> 00:40:10.980]   like you either have a horrible disease
[00:40:10.980 --> 00:40:13.740]   and nobody wants to get anywhere near to you,
[00:40:13.740 --> 00:40:16.940]   it's like dropping a food, running away as fast as they can
[00:40:16.940 --> 00:40:19.500]   without you opening the door and all of that stuff.
[00:40:19.500 --> 00:40:23.340]   And churches around the world did that.
[00:40:23.340 --> 00:40:25.500]   And so one thing that God spoke to us
[00:40:25.500 --> 00:40:27.700]   at the Vine very clearly about is the importance
[00:40:27.700 --> 00:40:31.580]   of community and relationships and community groups
[00:40:31.580 --> 00:40:36.580]   and that we need to tend and invest in and spend time
[00:40:37.340 --> 00:40:40.020]   caring for one another and checking in with one another.
[00:40:40.020 --> 00:40:42.620]   So God was speaking to his people
[00:40:42.620 --> 00:40:44.460]   on how to engage in that time.
[00:40:44.460 --> 00:40:50.660]   So I wanna invite the worship team to come up.
[00:40:50.660 --> 00:40:56.100]   And as I was preparing for this message,
[00:40:56.100 --> 00:41:00.180]   what I sensed was that God is just really putting
[00:41:00.180 --> 00:41:01.820]   this question before us.
[00:41:01.820 --> 00:41:07.140]   Are you listening to him speak?
[00:41:07.140 --> 00:41:10.300]   Are you giving space for God to speak to you
[00:41:10.300 --> 00:41:12.060]   through his word?
[00:41:12.060 --> 00:41:17.060]   Do you look to God's word for guidance in your life?
[00:41:17.060 --> 00:41:21.380]   Is God's word, does God's word have authority
[00:41:21.380 --> 00:41:22.380]   over your life?
[00:41:22.380 --> 00:41:27.300]   Where you place yourself, it's like, this is what God says.
[00:41:27.300 --> 00:41:30.500]   And even though maybe this maybe seems hard,
[00:41:30.500 --> 00:41:34.180]   because it's what God says, it is, I'm gonna do it.
[00:41:34.180 --> 00:41:36.460]   'Cause I know that ultimately what God's word says
[00:41:36.460 --> 00:41:38.220]   is the best thing and it gives life.
[00:41:38.220 --> 00:41:40.860]   And are we obedient when God speaks?
[00:41:40.860 --> 00:41:44.620]   And are we carving out a space?
[00:41:44.620 --> 00:41:47.580]   Because it's incredible that God speaks to us.
[00:41:47.580 --> 00:41:51.420]   That he wants to speak to you about the circumstances,
[00:41:51.420 --> 00:41:52.980]   the challenges that you are facing
[00:41:52.980 --> 00:41:54.500]   even right here and right now.
[00:41:54.500 --> 00:41:57.300]   And I know we are.
[00:41:57.300 --> 00:42:00.180]   I know many of us are.
[00:42:00.180 --> 00:42:04.700]   But are we opening our hearts, our lives to God
[00:42:04.700 --> 00:42:06.980]   to speak into our lives?
[00:42:06.980 --> 00:42:09.620]   Or are there other things speaking into our life?
[00:42:09.620 --> 00:42:14.460]   And I just felt that God just wants to light a fire
[00:42:14.460 --> 00:42:18.580]   in our hearts and give us this desire
[00:42:18.580 --> 00:42:21.060]   where he say, Jesus, I wanna hear from you.
[00:42:21.060 --> 00:42:23.780]   I wanna know what it means to follow you
[00:42:23.780 --> 00:42:26.180]   in this circumstance, at this point in time.
[00:42:26.180 --> 00:42:27.500]   I don't know what to do.
[00:42:27.500 --> 00:42:28.940]   I wanna hear from you.
[00:42:28.940 --> 00:42:33.780]   Or Jesus, how should I think about?
[00:42:33.780 --> 00:42:35.940]   I don't know how to think about this.
[00:42:35.940 --> 00:42:39.100]   Lord, help me to give a way
[00:42:39.100 --> 00:42:41.900]   of how I can think about this in the right way.
[00:42:41.900 --> 00:42:44.500]   I wanna hear from you.
[00:42:44.500 --> 00:42:45.820]   I wanna honor you.
[00:42:45.820 --> 00:42:48.300]   I wanna surrender to you and do things your way,
[00:42:48.300 --> 00:42:50.420]   not my way.
[00:42:50.420 --> 00:42:52.780]   So I just wanna invite everyone to stand.
[00:42:52.780 --> 00:42:59.580]   And I don't know if you have time
[00:42:59.580 --> 00:43:02.260]   or something scheduled in your calendar
[00:43:02.260 --> 00:43:04.380]   where you actually spend time with God.
[00:43:04.380 --> 00:43:06.500]   You know, there's actually a time in there
[00:43:06.500 --> 00:43:09.100]   where you carve out time to hear from Jesus.
[00:43:09.100 --> 00:43:12.700]   But I just would love to pray over us.
[00:43:12.700 --> 00:43:21.140]   And if you, yeah, just wanna express to Jesus,
[00:43:21.140 --> 00:43:22.940]   like, Jesus, I wanna hear from you.
[00:43:22.940 --> 00:43:25.300]   Or maybe it's even a specific thing
[00:43:25.300 --> 00:43:27.820]   that you need to hear from him about.
[00:43:27.820 --> 00:43:30.220]   I wanna encourage you to stretch out your hands.
[00:43:30.940 --> 00:43:31.940]   Let me pray for you.
[00:43:31.940 --> 00:43:36.140]   Jesus, I thank you so much
[00:43:36.140 --> 00:43:39.940]   that you are the God who speaks,
[00:43:39.940 --> 00:43:43.420]   that we can know your voice,
[00:43:43.420 --> 00:43:45.500]   that we can hear from you.
[00:43:45.500 --> 00:43:47.140]   And we don't know what to do,
[00:43:47.140 --> 00:43:50.500]   but you do.
[00:43:50.500 --> 00:43:52.060]   And you have a way forward.
[00:43:52.060 --> 00:43:56.380]   You have a perspective that we often lack and don't have.
[00:43:56.380 --> 00:43:58.940]   And Lord, I wanna pray for you.
[00:43:59.940 --> 00:44:01.620]   And Lord, you know all the circumstance
[00:44:01.620 --> 00:44:02.460]   that people are facing
[00:44:02.460 --> 00:44:05.060]   where they need to hear from you, Lord.
[00:44:05.060 --> 00:44:07.340]   I pray that you would speak.
[00:44:07.340 --> 00:44:12.060]   I pray that you would help to reprioritize
[00:44:12.060 --> 00:44:14.260]   just giving you time where you just come
[00:44:14.260 --> 00:44:17.500]   and just say, Jesus, I'm here.
[00:44:17.500 --> 00:44:19.260]   Speak to me.
[00:44:19.260 --> 00:44:20.820]   Speak into my life.
[00:44:20.820 --> 00:44:25.860]   Show me your heart.
[00:44:25.860 --> 00:44:28.460]   (gentle music)
[00:44:28.460 --> 00:44:35.500]   So Lord, yeah, I pray that we would be a church
[00:44:35.500 --> 00:44:39.780]   where you are at the center of our lives,
[00:44:39.780 --> 00:44:42.860]   where we know what you are saying to us.
[00:44:42.860 --> 00:44:45.620]   When we ask each other, what's God saying to you?
[00:44:45.620 --> 00:44:48.180]   That we know what you're speaking to us.
[00:44:48.180 --> 00:44:51.820]   And I pray that we can encourage each other
[00:44:51.820 --> 00:44:55.820]   to just always keep coming back to your word,
[00:44:55.820 --> 00:44:57.180]   to hear from you.
[00:44:57.180 --> 00:45:01.260]   And so will you do this work among us?
[00:45:01.260 --> 00:45:02.500]   Will you speak to us?
[00:45:02.500 --> 00:45:04.700]   Will you speak to those of us who are struggling?
[00:45:04.700 --> 00:45:07.140]   Will you give a word, Lord?
[00:45:07.140 --> 00:45:09.980]   We desperately long for it and we thank you for it.
[00:45:09.980 --> 00:45:12.500]   I pray this in your name, Jesus, amen.
[00:45:12.500 --> 00:45:15.860]   [MUSIC PLAYING]

