
[00:00:00.000 --> 00:00:04.000]  話說在農曆新年的時候,我就搬家了
[00:34:31.000 --> 00:34:33.000]  同時間我也將這一切
[00:34:33.000 --> 00:34:35.000]  都交回給你
[00:34:35.000 --> 00:34:37.000]  天父啊
[00:34:37.000 --> 00:34:39.000]  可能有些事情
[00:34:39.000 --> 00:34:41.000]  我覺得仍然是羞愧的
[00:34:41.000 --> 00:34:49.000]  要我去這樣拿出來
[00:34:49.000 --> 00:34:51.000]  是一件
[00:34:51.000 --> 00:34:53.000]  煎熬折磨的事情
[00:34:53.000 --> 00:34:57.000]  但這個易的選擇
[00:34:57.000 --> 00:34:59.000]  就是將這件事都交回給主耶穌你
[00:35:03.000 --> 00:35:05.000]  因為你是接納我的位置
[00:35:05.000 --> 00:35:11.000]  求你去閱覽我們
[00:35:11.000 --> 00:35:13.000]  悔改悔我土改心
[00:35:13.000 --> 00:35:15.000]  悔改悔澳土鬼心
[00:35:15.000 --> 00:35:17.000]  我們下次再見吧!

