
[00:00:00.000 --> 00:00:03.000]   >>
[00:22:43.080 --> 00:22:44.680]   earlier in the morning
[00:22:44.680 --> 00:22:46.320]   and do an extra hour
[00:22:46.320 --> 00:22:47.320]   of devotions.
[00:22:47.320 --> 00:22:48.920]   I've got to get up
[00:22:48.940 --> 00:22:50.520]   earlier in the morning
[00:22:50.520 --> 00:22:52.120]   and do an extra hour
[00:22:52.120 --> 00:22:53.120]   of devotions.
[00:22:53.120 --> 00:22:54.820]   I've got to get up
[00:22:54.820 --> 00:22:56.380]   earlier in the morning
[00:22:56.380 --> 00:22:58.020]   and do an extra hour
[00:22:58.020 --> 00:22:59.020]   of devotions.
[00:22:59.020 --> 00:23:00.620]   I've got to get up
[00:23:00.620 --> 00:23:02.200]   earlier in the morning
[00:23:02.200 --> 00:23:03.800]   and do an extra hour
[00:23:03.800 --> 00:23:04.800]   of devotions.
[00:23:04.800 --> 00:23:06.300]   I've got to get up
[00:23:06.300 --> 00:23:07.760]   earlier in the morning
[00:23:07.760 --> 00:23:09.440]   and do an extra hour
[00:23:09.440 --> 00:23:10.440]   of devotions.
[00:23:10.440 --> 00:23:12.140]   I've got to get up
[00:23:12.140 --> 00:23:13.700]   earlier in the morning
[00:23:13.700 --> 00:23:15.340]   and do an extra hour
[00:23:15.340 --> 00:23:16.380]   of devotions.
[00:23:16.380 --> 00:23:17.980]   I've got to get up
[00:23:18.000 --> 00:23:19.540]   earlier in the morning
[00:23:19.540 --> 00:23:21.180]   and do an extra hour
[00:23:21.180 --> 00:23:22.180]   of devotions.
[00:23:22.180 --> 00:23:23.880]   I've got to get up
[00:23:23.880 --> 00:23:25.440]   earlier in the morning
[00:23:25.440 --> 00:23:27.080]   and do an extra hour
[00:23:27.080 --> 00:23:28.120]   of devotions.
[00:23:28.120 --> 00:23:29.680]   I've got to get up
[00:23:29.680 --> 00:23:31.260]   earlier in the morning
[00:23:31.260 --> 00:23:32.860]   and do an extra hour
[00:23:32.860 --> 00:23:33.960]   of devotions.
[00:23:33.960 --> 00:23:35.520]   I've got to get up
[00:23:35.520 --> 00:23:37.020]   earlier in the morning
[00:23:37.020 --> 00:23:38.720]   and do an extra hour
[00:23:38.720 --> 00:23:39.720]   of devotions.
[00:23:39.720 --> 00:23:41.320]   I've got to get up
[00:23:41.320 --> 00:23:42.800]   earlier in the morning
[00:23:42.800 --> 00:23:44.440]   and do an extra hour
[00:23:44.440 --> 00:23:45.440]   of devotions.
[00:23:45.440 --> 00:23:47.040]   I've got to get up
[00:23:47.060 --> 00:23:48.600]   earlier in the morning
[00:23:48.600 --> 00:23:50.240]   and do an extra hour
[00:23:50.240 --> 00:23:51.240]   of devotions.
[00:23:51.240 --> 00:23:53.040]   I've got to get up
[00:23:53.040 --> 00:23:54.640]   earlier in the morning
[00:23:54.640 --> 00:23:56.300]   and do an extra hour
[00:23:56.300 --> 00:23:57.340]   of devotions.
[00:23:57.340 --> 00:23:58.880]   I've got to get up
[00:23:58.880 --> 00:24:00.420]   earlier in the morning
[00:24:00.420 --> 00:24:02.040]   and do an extra hour
[00:24:02.040 --> 00:24:03.040]   of devotions.
[00:24:03.040 --> 00:24:04.580]   I've got to get up
[00:24:04.580 --> 00:24:06.080]   earlier in the morning
[00:24:06.080 --> 00:24:07.780]   and do an extra hour
[00:24:07.780 --> 00:24:08.780]   of devotions.
[00:24:08.780 --> 00:24:10.380]   I've got to get up
[00:24:10.380 --> 00:24:11.860]   earlier in the morning
[00:24:11.860 --> 00:24:13.460]   and do an extra hour
[00:24:13.460 --> 00:24:14.500]   of devotions.
[00:24:14.500 --> 00:24:16.120]   I've got to get up
[00:24:16.160 --> 00:24:17.700]   earlier in the morning
[00:24:17.700 --> 00:24:19.260]   and do an extra hour
[00:24:19.260 --> 00:24:20.260]   of devotions.
[00:24:20.260 --> 00:24:21.960]   I've got to get up
[00:24:21.960 --> 00:24:23.500]   earlier in the morning
[00:24:23.500 --> 00:24:25.140]   and do an extra hour
[00:24:25.140 --> 00:24:26.180]   of devotions.
[00:24:26.180 --> 00:24:27.780]   I've got to get up
[00:24:27.780 --> 00:24:29.280]   earlier in the morning
[00:24:29.280 --> 00:24:30.840]   and do an extra hour
[00:24:30.840 --> 00:24:31.840]   of devotions.
[00:24:31.840 --> 00:24:33.340]   I've got to get up
[00:24:33.340 --> 00:24:34.820]   earlier in the morning
[00:24:34.820 --> 00:24:36.480]   and do an extra hour
[00:24:36.480 --> 00:24:37.520]   of devotions.
[00:24:37.520 --> 00:24:39.280]   I've got to get up
[00:24:39.280 --> 00:24:40.860]   earlier in the morning
[00:24:40.860 --> 00:24:42.560]   and do an extra hour
[00:24:42.560 --> 00:24:43.580]   of devotions.
[00:24:43.580 --> 00:24:45.220]   I've got to get up
[00:24:45.260 --> 00:24:46.860]   earlier in the morning
[00:24:46.860 --> 00:24:48.520]   and do an extra hour
[00:24:48.520 --> 00:24:49.520]   of devotions.
[00:24:49.520 --> 00:24:51.260]   I've got to get up
[00:24:51.260 --> 00:24:52.940]   earlier in the morning
[00:24:52.940 --> 00:24:54.640]   and do an extra hour
[00:24:54.640 --> 00:24:55.660]   of devotions.
[00:24:55.660 --> 00:24:57.240]   I've got to get up
[00:24:57.240 --> 00:24:58.740]   earlier in the morning
[00:24:58.740 --> 00:25:00.380]   and do an extra hour
[00:25:00.380 --> 00:25:01.380]   of devotions.
[00:25:01.380 --> 00:25:03.000]   I've got to get up
[00:25:03.000 --> 00:25:04.480]   earlier in the morning
[00:25:04.480 --> 00:25:06.120]   and do an extra hour
[00:25:06.120 --> 00:25:07.120]   of devotions.
[00:25:07.120 --> 00:25:08.740]   I've got to get up
[00:25:08.740 --> 00:25:10.320]   earlier in the morning
[00:25:10.320 --> 00:25:11.980]   and do an extra hour
[00:25:11.980 --> 00:25:13.020]   of devotions.
[00:25:13.020 --> 00:25:14.760]   I've got to get up
[00:25:14.780 --> 00:25:16.320]   earlier in the morning
[00:25:16.320 --> 00:25:17.960]   and do an extra hour
[00:25:17.960 --> 00:25:18.960]   of devotions.
[00:25:18.960 --> 00:25:20.760]   I've got to get up
[00:25:20.760 --> 00:25:22.360]   earlier in the morning
[00:25:22.360 --> 00:25:24.000]   and do an extra hour
[00:25:24.000 --> 00:25:25.040]   of devotions.
[00:25:25.040 --> 00:25:26.640]   I've got to get up
[00:25:26.640 --> 00:25:28.140]   earlier in the morning
[00:25:28.140 --> 00:25:29.800]   and do an extra hour
[00:25:29.800 --> 00:25:30.800]   of devotions.
[00:25:30.800 --> 00:25:32.480]   I've got to get up
[00:25:32.480 --> 00:25:33.980]   earlier in the morning
[00:25:33.980 --> 00:25:35.640]   and do an extra hour
[00:25:35.640 --> 00:25:36.640]   of devotions.
[00:25:36.640 --> 00:25:38.340]   I've got to get up
[00:25:38.340 --> 00:25:39.940]   earlier in the morning
[00:25:39.940 --> 00:25:41.580]   and do an extra hour
[00:25:41.580 --> 00:25:42.580]   of devotions.
[00:25:42.580 --> 00:25:44.260]   I've got to get up
[00:25:44.280 --> 00:25:45.880]   earlier in the morning
[00:25:45.880 --> 00:25:47.560]   and do an extra hour
[00:25:47.560 --> 00:25:48.560]   of devotions.
[00:25:48.560 --> 00:25:50.260]   I've got to get up
[00:25:50.260 --> 00:25:51.800]   earlier in the morning
[00:25:51.800 --> 00:25:53.400]   and do an extra hour
[00:25:53.400 --> 00:25:54.400]   of devotions.
[00:25:54.400 --> 00:25:55.960]   I've got to get up
[00:25:55.960 --> 00:25:57.400]   earlier in the morning
[00:25:57.400 --> 00:25:58.960]   and do an extra hour
[00:25:58.960 --> 00:25:59.960]   of devotions.
[00:25:59.960 --> 00:26:01.560]   I've got to get up
[00:26:01.560 --> 00:26:03.040]   earlier in the morning
[00:26:03.040 --> 00:26:04.680]   and do an extra hour
[00:26:04.680 --> 00:26:05.680]   of devotions.
[00:26:05.680 --> 00:26:07.380]   I've got to get up
[00:26:07.380 --> 00:26:08.840]   earlier in the morning
[00:26:08.840 --> 00:26:10.520]   and do an extra hour
[00:26:10.520 --> 00:26:11.520]   of devotions.
[00:26:11.520 --> 00:26:13.120]   I've got to get up
[00:26:13.140 --> 00:26:14.680]   earlier in the morning
[00:26:14.680 --> 00:26:16.320]   and do an extra hour
[00:26:16.320 --> 00:26:17.320]   of devotions.
[00:26:17.320 --> 00:26:19.120]   I've got to get up
[00:26:19.120 --> 00:26:20.660]   earlier in the morning
[00:26:20.660 --> 00:26:22.260]   and do an extra hour
[00:26:22.260 --> 00:26:23.260]   of devotions.
[00:26:23.260 --> 00:26:24.820]   I've got to get up
[00:26:24.820 --> 00:26:26.400]   earlier in the morning
[00:26:26.400 --> 00:26:28.000]   and do an extra hour
[00:26:28.000 --> 00:26:29.000]   of devotions.
[00:26:29.000 --> 00:26:30.500]   I've got to get up
[00:26:30.500 --> 00:26:31.900]   earlier in the morning
[00:26:31.900 --> 00:26:33.540]   and do an extra hour
[00:26:33.540 --> 00:26:34.540]   of devotions.
[00:26:34.540 --> 00:26:36.240]   I've got to get up
[00:26:36.240 --> 00:26:37.740]   earlier in the morning
[00:26:37.740 --> 00:26:39.400]   and do an extra hour
[00:26:39.400 --> 00:26:40.400]   of devotions.
[00:26:40.400 --> 00:26:42.080]   I've got to get up
[00:26:42.100 --> 00:26:43.700]   earlier in the morning
[00:26:43.700 --> 00:26:45.280]   and do an extra hour
[00:26:45.280 --> 00:26:46.180]   of devotions.
[00:26:46.180 --> 00:26:47.880]   I've got to get up
[00:26:47.880 --> 00:26:49.540]   earlier in the morning
[00:26:49.540 --> 00:26:51.180]   and do an extra hour
[00:26:51.180 --> 00:26:52.180]   of devotions.
[00:26:52.180 --> 00:26:53.780]   I've got to get up
[00:26:53.780 --> 00:26:55.380]   earlier in the morning
[00:26:55.380 --> 00:26:56.980]   and do an extra hour
[00:26:56.980 --> 00:26:58.060]   of devotions.
[00:26:58.060 --> 00:26:59.620]   I've got to get up
[00:26:59.620 --> 00:27:01.120]   earlier in the morning
[00:27:01.120 --> 00:27:02.820]   and do an extra hour
[00:27:02.820 --> 00:27:03.820]   of devotions.
[00:27:03.820 --> 00:27:05.520]   I've got to get up
[00:27:05.520 --> 00:27:07.160]   earlier in the morning
[00:27:07.160 --> 00:27:08.740]   and do an extra hour
[00:27:08.740 --> 00:27:09.740]   of devotions.
[00:27:09.740 --> 00:27:11.340]   I've got to get up
[00:27:11.360 --> 00:27:13.000]   earlier in the morning
[00:27:13.000 --> 00:27:14.640]   and do an extra hour
[00:27:14.640 --> 00:27:15.740]   of devotions.
[00:27:15.740 --> 00:27:17.340]   I've got to get up
[00:27:17.340 --> 00:27:18.940]   earlier in the morning
[00:27:18.940 --> 00:27:20.580]   and do an extra hour
[00:27:20.580 --> 00:27:21.680]   of devotions.
[00:27:21.680 --> 00:27:23.180]   I've got to get up
[00:27:23.180 --> 00:27:24.720]   earlier in the morning
[00:27:24.720 --> 00:27:26.340]   and do an extra hour
[00:27:26.340 --> 00:27:27.420]   of devotions.
[00:27:27.420 --> 00:27:29.020]   I've got to get up
[00:27:29.020 --> 00:27:30.560]   earlier in the morning
[00:27:30.560 --> 00:27:32.160]   and do an extra hour
[00:27:32.160 --> 00:27:33.260]   of devotions.
[00:27:33.260 --> 00:27:34.920]   I've got to get up
[00:27:34.920 --> 00:27:36.520]   earlier in the morning
[00:27:36.520 --> 00:27:38.120]   and do an extra hour
[00:27:38.120 --> 00:27:39.220]   of devotions.
[00:27:39.220 --> 00:27:40.820]   I've got to get up
[00:27:40.860 --> 00:27:42.400]   earlier in the morning
[00:27:42.400 --> 00:27:44.040]   and do an extra hour
[00:27:44.040 --> 00:27:45.060]   of devotions.
[00:27:45.060 --> 00:27:46.840]   I've got to get up
[00:27:46.840 --> 00:27:48.440]   earlier in the morning
[00:27:48.440 --> 00:27:50.080]   and do an extra hour
[00:27:50.080 --> 00:27:51.180]   of devotions.
[00:27:51.180 --> 00:27:52.700]   I've got to get up
[00:27:52.700 --> 00:27:54.180]   earlier in the morning
[00:27:54.180 --> 00:27:55.740]   and do an extra hour
[00:27:55.740 --> 00:27:56.820]   of devotions.
[00:27:56.820 --> 00:27:58.340]   I've got to get up
[00:27:58.340 --> 00:27:59.820]   earlier in the morning
[00:27:59.820 --> 00:28:01.420]   and do an extra hour
[00:28:01.420 --> 00:28:02.520]   of devotions.
[00:28:02.520 --> 00:28:04.180]   I've got to get up
[00:28:04.180 --> 00:28:05.660]   earlier in the morning
[00:28:05.660 --> 00:28:07.260]   and do an extra hour
[00:28:07.260 --> 00:28:08.360]   of devotions.
[00:28:08.360 --> 00:28:09.920]   I've got to get up
[00:28:09.960 --> 00:28:11.420]   earlier in the morning
[00:28:11.420 --> 00:28:12.960]   and do an extra hour
[00:28:12.960 --> 00:28:14.000]   of devotions.
[00:28:14.000 --> 00:28:15.600]   I've got to get up
[00:28:15.600 --> 00:28:17.100]   earlier in the morning
[00:28:17.100 --> 00:28:18.740]   and do an extra hour
[00:28:18.740 --> 00:28:19.740]   of devotions.
[00:28:19.740 --> 00:28:21.240]   I've got to get up
[00:28:21.240 --> 00:28:22.740]   earlier in the morning
[00:28:22.740 --> 00:28:24.380]   and do an extra hour
[00:28:24.380 --> 00:28:25.480]   of devotions.
[00:28:25.480 --> 00:28:26.940]   I've got to get up
[00:28:26.940 --> 00:28:28.440]   earlier in the morning
[00:28:28.440 --> 00:28:30.080]   and do an extra hour
[00:28:30.080 --> 00:28:31.240]   of devotions.
[00:28:31.240 --> 00:28:32.940]   I've got to get up
[00:28:32.940 --> 00:28:34.440]   earlier in the morning
[00:28:34.440 --> 00:28:36.020]   and do an extra hour
[00:28:36.020 --> 00:28:37.080]   of devotions.
[00:28:37.080 --> 00:28:38.660]   I've got to get up
[00:28:38.680 --> 00:28:40.280]   earlier in the morning
[00:28:40.280 --> 00:28:41.880]   and do an extra hour
[00:28:41.880 --> 00:28:42.920]   of devotions.
[00:28:42.920 --> 00:28:44.540]   I've got to get up
[00:28:44.540 --> 00:28:46.020]   earlier in the morning
[00:28:46.020 --> 00:28:47.620]   and do an extra hour
[00:28:47.620 --> 00:28:48.660]   of devotions.
[00:28:48.660 --> 00:28:50.160]   I've got to get up
[00:28:50.160 --> 00:28:51.720]   earlier in the morning
[00:28:51.720 --> 00:28:53.320]   and do an extra hour
[00:28:53.320 --> 00:28:54.360]   of devotions.
[00:28:54.360 --> 00:28:55.900]   I've got to get up
[00:28:55.900 --> 00:28:57.320]   earlier in the morning
[00:28:57.320 --> 00:28:58.920]   and do an extra hour
[00:28:58.920 --> 00:28:59.960]   of devotions.
[00:28:59.960 --> 00:29:01.660]   I've got to get up
[00:29:01.660 --> 00:29:03.140]   earlier in the morning
[00:29:03.140 --> 00:29:04.760]   and do an extra hour
[00:29:04.760 --> 00:29:05.760]   of devotions.
[00:29:05.760 --> 00:29:07.340]   I've got to get up
[00:29:07.380 --> 00:29:08.980]   earlier in the morning
[00:29:08.980 --> 00:29:10.580]   and do an extra hour
[00:29:10.580 --> 00:29:11.580]   of devotions.
[00:29:11.580 --> 00:29:13.240]   I've got to get up
[00:29:13.240 --> 00:29:14.720]   earlier in the morning
[00:29:14.720 --> 00:29:16.340]   and do an extra hour
[00:29:16.340 --> 00:29:17.340]   of devotions.
[00:29:17.340 --> 00:29:18.820]   I've got to get up
[00:29:18.820 --> 00:29:20.380]   earlier in the morning
[00:29:20.380 --> 00:29:21.980]   and do an extra hour
[00:29:21.980 --> 00:29:23.060]   of devotions.
[00:29:23.060 --> 00:29:24.560]   I've got to get up
[00:29:24.560 --> 00:29:26.060]   earlier in the morning
[00:29:26.060 --> 00:29:27.700]   and do an extra hour
[00:29:27.700 --> 00:29:28.720]   of devotions.
[00:29:28.720 --> 00:29:30.400]   I've got to get up
[00:29:30.400 --> 00:29:31.900]   earlier in the morning
[00:29:31.900 --> 00:29:33.540]   and do an extra hour
[00:29:33.540 --> 00:29:34.540]   of devotions.
[00:29:34.540 --> 00:29:36.140]   I've got to get up
[00:29:36.160 --> 00:29:37.780]   earlier in the morning
[00:29:37.780 --> 00:29:39.340]   and do an extra hour
[00:29:39.340 --> 00:29:40.380]   of devotions.
[00:29:40.380 --> 00:29:41.980]   I've got to get up
[00:29:41.980 --> 00:29:43.540]   earlier in the morning
[00:29:43.540 --> 00:29:45.180]   and do an extra hour
[00:29:45.180 --> 00:29:46.180]   of devotions.
[00:29:46.180 --> 00:29:47.820]   I've got to get up
[00:29:47.820 --> 00:29:49.420]   earlier in the morning
[00:29:49.420 --> 00:29:51.020]   and do an extra hour
[00:29:51.020 --> 00:29:52.020]   of devotions.
[00:29:52.020 --> 00:29:53.560]   I've got to get up
[00:29:53.560 --> 00:29:55.060]   earlier in the morning
[00:29:55.060 --> 00:29:56.760]   and do an extra hour
[00:29:56.760 --> 00:29:57.760]   of devotions.
[00:29:57.760 --> 00:29:59.460]   I've got to get up
[00:29:59.460 --> 00:30:00.960]   earlier in the morning
[00:30:00.960 --> 00:30:02.660]   and do an extra hour
[00:30:02.660 --> 00:30:03.660]   of devotions.
[00:30:03.660 --> 00:30:05.240]   I've got to get up
[00:30:05.260 --> 00:30:06.860]   earlier in the morning
[00:30:06.860 --> 00:30:08.440]   and do an extra hour
[00:30:08.440 --> 00:30:09.440]   of devotions.
[00:30:09.440 --> 00:30:11.240]   I've got to get up
[00:30:11.240 --> 00:30:12.900]   earlier in the morning
[00:30:12.900 --> 00:30:14.580]   and do an extra hour
[00:30:14.580 --> 00:30:15.640]   of devotions.
[00:30:15.640 --> 00:30:17.240]   I've got to get up
[00:30:17.240 --> 00:30:18.820]   earlier in the morning
[00:30:18.820 --> 00:30:20.520]   and do an extra hour
[00:30:20.520 --> 00:30:21.620]   of devotions.
[00:30:21.620 --> 00:30:23.320]   I've got to get up
[00:30:23.320 --> 00:30:24.860]   earlier in the morning
[00:30:24.860 --> 00:30:26.580]   and do an extra hour
[00:30:26.580 --> 00:30:27.580]   of devotions.
[00:30:27.580 --> 00:30:29.220]   I've got to get up
[00:30:29.220 --> 00:30:30.820]   earlier in the morning
[00:30:30.820 --> 00:30:32.500]   and do an extra hour
[00:30:32.500 --> 00:30:33.500]   of devotions.
[00:30:33.500 --> 00:30:35.220]   I've got to get up
[00:30:35.220 --> 00:30:36.860]   earlier in the morning
[00:30:36.860 --> 00:30:38.460]   and do an extra hour
[00:30:38.460 --> 00:30:39.460]   of devotions.
[00:30:39.460 --> 00:30:41.200]   I've got to get up
[00:30:41.200 --> 00:30:42.900]   earlier in the morning
[00:30:42.900 --> 00:30:44.600]   and do an extra hour
[00:30:44.600 --> 00:30:45.600]   of devotions.
[00:30:45.600 --> 00:30:47.140]   I've got to get up
[00:30:47.140 --> 00:30:48.660]   earlier in the morning
[00:30:48.660 --> 00:30:50.340]   and do an extra hour
[00:30:50.340 --> 00:30:51.400]   of devotions.
[00:30:51.400 --> 00:30:53.100]   I've got to get up
[00:30:53.100 --> 00:30:54.700]   earlier in the morning
[00:30:54.700 --> 00:30:56.380]   and do an extra hour
[00:30:56.380 --> 00:30:57.380]   of devotions.
[00:30:57.380 --> 00:30:58.980]   I've got to get up
[00:30:58.980 --> 00:31:00.580]   earlier in the morning
[00:31:00.580 --> 00:31:02.220]   and do an extra hour
[00:31:02.220 --> 00:31:03.220]   of devotions.
[00:31:03.220 --> 00:31:04.920]   I've got to get up
[00:31:04.960 --> 00:31:06.560]   earlier in the morning
[00:31:06.560 --> 00:31:08.220]   and do an extra hour
[00:31:08.220 --> 00:31:09.220]   of devotions.
[00:31:09.220 --> 00:31:10.960]   I've got to get up
[00:31:10.960 --> 00:31:12.600]   earlier in the morning
[00:31:12.600 --> 00:31:14.200]   and do an extra hour
[00:31:14.200 --> 00:31:15.200]   of devotions.
[00:31:15.200 --> 00:31:16.760]   I've got to get up
[00:31:16.760 --> 00:31:18.340]   earlier in the morning
[00:31:18.340 --> 00:31:19.960]   and do an extra hour
[00:31:19.960 --> 00:31:21.040]   of devotions.
[00:31:21.040 --> 00:31:22.700]   I've got to get up
[00:31:22.700 --> 00:31:24.200]   earlier in the morning
[00:31:24.200 --> 00:31:25.800]   and do an extra hour
[00:31:25.800 --> 00:31:26.800]   of devotions.
[00:31:26.800 --> 00:31:28.480]   I've got to get up
[00:31:28.480 --> 00:31:29.980]   earlier in the morning
[00:31:29.980 --> 00:31:31.580]   and do an extra hour
[00:31:31.580 --> 00:31:32.640]   of devotions.
[00:31:32.640 --> 00:31:34.340]   I've got to get up
[00:31:34.380 --> 00:31:35.980]   earlier in the morning
[00:31:35.980 --> 00:31:37.520]   and do an extra hour
[00:31:37.520 --> 00:31:38.480]   of devotions.
[00:31:38.480 --> 00:31:40.180]   I've got to get up
[00:31:40.180 --> 00:31:41.720]   earlier in the morning
[00:31:41.720 --> 00:31:43.320]   and do an extra hour
[00:31:43.320 --> 00:31:44.380]   of devotions.
[00:31:44.380 --> 00:31:45.980]   I've got to get up
[00:31:45.980 --> 00:31:47.520]   earlier in the morning
[00:31:47.520 --> 00:31:49.160]   and do an extra hour
[00:31:49.160 --> 00:31:50.220]   of devotions.
[00:31:50.220 --> 00:31:51.820]   I've got to get up
[00:31:51.820 --> 00:31:53.300]   earlier in the morning
[00:31:53.300 --> 00:31:54.920]   and do an extra hour
[00:31:54.920 --> 00:31:56.000]   of devotions.
[00:31:56.000 --> 00:31:57.700]   I've got to get up
[00:31:57.700 --> 00:31:59.160]   earlier in the morning
[00:31:59.160 --> 00:32:00.740]   and do an extra hour
[00:32:00.740 --> 00:32:01.840]   of devotions.
[00:32:01.840 --> 00:32:03.440]   I've got to get up
[00:32:03.460 --> 00:32:04.940]   earlier in the morning
[00:32:04.940 --> 00:32:06.500]   and do an extra hour
[00:32:06.500 --> 00:32:07.540]   of devotions.
[00:32:07.540 --> 00:32:09.240]   I've got to get up
[00:32:09.240 --> 00:32:10.800]   earlier in the morning
[00:32:10.800 --> 00:32:12.440]   and do an extra hour
[00:32:12.440 --> 00:32:13.540]   of devotions.
[00:32:13.540 --> 00:32:15.140]   I've got to get up
[00:32:15.140 --> 00:32:16.740]   earlier in the morning
[00:32:16.740 --> 00:32:18.340]   and do an extra hour
[00:32:18.340 --> 00:32:19.440]   of devotions.
[00:32:19.440 --> 00:32:20.980]   I've got to get up
[00:32:20.980 --> 00:32:22.480]   earlier in the morning
[00:32:22.480 --> 00:32:24.080]   and do an extra hour
[00:32:24.080 --> 00:32:25.180]   of devotions.
[00:32:25.180 --> 00:32:26.820]   I've got to get up
[00:32:26.820 --> 00:32:28.420]   earlier in the morning
[00:32:28.420 --> 00:32:30.020]   and do an extra hour
[00:32:30.020 --> 00:32:31.120]   of devotions.
[00:32:31.120 --> 00:32:32.700]   I've got to get up
[00:32:32.720 --> 00:32:34.320]   earlier in the morning
[00:32:34.320 --> 00:32:35.900]   and do an extra hour
[00:32:35.900 --> 00:32:37.000]   of devotions.
[00:32:37.000 --> 00:32:38.700]   I've got to get up
[00:32:38.700 --> 00:32:40.300]   earlier in the morning
[00:32:40.300 --> 00:32:41.940]   and do an extra hour
[00:32:41.940 --> 00:32:43.040]   of devotions.
[00:32:43.040 --> 00:32:44.540]   I've got to get up
[00:32:44.540 --> 00:32:46.080]   earlier in the morning
[00:32:46.080 --> 00:32:47.580]   and do an extra hour
[00:32:47.580 --> 00:32:48.780]   of devotions.
[00:32:48.780 --> 00:32:50.280]   I've got to get up
[00:32:50.280 --> 00:32:51.840]   earlier in the morning
[00:32:51.840 --> 00:32:53.440]   and do an extra hour
[00:32:53.440 --> 00:32:54.540]   of devotions.
[00:32:54.540 --> 00:32:56.120]   I've got to get up
[00:32:56.120 --> 00:32:57.680]   earlier in the morning
[00:32:57.680 --> 00:32:59.280]   and do an extra hour
[00:32:59.280 --> 00:33:00.480]   of devotions.
[00:33:00.480 --> 00:33:01.960]   I've got to get up
[00:33:01.980 --> 00:33:03.460]   earlier in the morning
[00:33:03.460 --> 00:33:05.020]   and do an extra hour
[00:33:05.020 --> 00:33:06.120]   of devotions.
[00:33:06.120 --> 00:33:07.800]   I've got to get up
[00:33:07.800 --> 00:33:09.360]   earlier in the morning
[00:33:09.360 --> 00:33:11.000]   and do an extra hour
[00:33:11.000 --> 00:33:12.140]   of devotions.
[00:33:12.140 --> 00:33:13.640]   I've got to get up
[00:33:13.640 --> 00:33:15.240]   earlier in the morning
[00:33:15.240 --> 00:33:16.740]   and do an extra hour
[00:33:16.740 --> 00:33:17.940]   of devotions.
[00:33:17.940 --> 00:33:19.480]   I've got to get up
[00:33:19.480 --> 00:33:20.980]   earlier in the morning
[00:33:20.980 --> 00:33:22.580]   and do an extra hour
[00:33:22.580 --> 00:33:23.740]   of devotions.
[00:33:23.740 --> 00:33:25.340]   I've got to get up
[00:33:25.340 --> 00:33:26.940]   earlier in the morning
[00:33:26.940 --> 00:33:28.540]   and do an extra hour
[00:33:28.540 --> 00:33:29.740]   of devotions.
[00:33:29.740 --> 00:33:31.220]   I've got to get up
[00:33:31.240 --> 00:33:32.680]   earlier in the morning
[00:33:32.680 --> 00:33:34.280]   and do an extra hour
[00:33:34.280 --> 00:33:35.480]   of devotions.
[00:33:35.480 --> 00:33:36.820]   As the worship
[00:33:36.820 --> 00:33:37.860]   team sing
[00:33:37.860 --> 00:33:38.920]   and worship,
[00:33:38.920 --> 00:33:39.960]   and your
[00:33:39.960 --> 00:33:40.860]   hands are
[00:33:40.860 --> 00:33:41.900]   open in
[00:33:41.900 --> 00:33:42.800]   front of
[00:33:42.800 --> 00:33:43.520]   you,
[00:33:43.520 --> 00:33:44.320]   I pray
[00:33:44.320 --> 00:33:45.100]   that we
[00:33:45.100 --> 00:33:45.860]   can be
[00:33:45.860 --> 00:33:46.600]   a body
[00:33:46.600 --> 00:33:47.160]   together
[00:33:47.160 --> 00:33:47.700]   today.
[00:33:47.700 --> 00:33:48.340]   That we
[00:33:48.340 --> 00:33:49.140]   can help
[00:33:49.140 --> 00:33:49.760]   meet each
[00:33:49.760 --> 00:33:50.240]   other's
[00:33:50.240 --> 00:33:50.740]   needs.
[00:33:50.740 --> 00:33:51.300]   If
[00:33:51.300 --> 00:33:51.840]   there's
[00:33:51.840 --> 00:33:52.400]   somebody
[00:33:52.400 --> 00:33:53.200]   in the
[00:33:53.200 --> 00:33:53.700]   room
[00:33:53.700 --> 00:33:54.240]   that
[00:33:54.240 --> 00:33:54.540]   can
[00:33:54.540 --> 00:33:55.040]   help
[00:33:55.040 --> 00:33:55.440]   us
[00:33:55.440 --> 00:33:56.000]   get
[00:33:56.000 --> 00:33:56.400]   together,
[00:33:56.400 --> 00:33:56.600]   we
[00:33:56.600 --> 00:33:56.880]   can
[00:33:56.880 --> 00:33:57.200]   help
[00:33:57.200 --> 00:33:57.440]   meet
[00:33:57.440 --> 00:33:57.700]   each
[00:33:57.700 --> 00:33:58.040]   other's
[00:33:58.040 --> 00:33:58.440]   needs.
[00:33:58.440 --> 00:33:58.940]   If
[00:33:58.940 --> 00:33:59.440]   there's
[00:33:59.440 --> 00:33:59.940]   somebody
[00:33:59.940 --> 00:34:00.480]   in the
[00:34:00.520 --> 00:34:01.020]   room, if
[00:34:01.020 --> 00:34:01.520]   there's
[00:34:01.520 --> 00:34:02.020]   somebody
[00:34:02.020 --> 00:34:02.940]   near you with
[00:34:02.940 --> 00:34:03.640]   their hands
[00:34:03.640 --> 00:34:04.480]   open, I just
[00:34:04.480 --> 00:34:05.380]   encourage you
[00:34:05.380 --> 00:34:05.980]   to support
[00:34:05.980 --> 00:34:06.420]   them.
[00:34:06.420 --> 00:34:06.880]   Support
[00:34:06.880 --> 00:34:07.460]   them in
[00:34:07.460 --> 00:34:07.980]   prayer.
[00:34:07.980 --> 00:34:08.560]   Maybe
[00:34:08.560 --> 00:34:09.060]   support them
