
[00:00:00.000 --> 00:00:02.300]   Good morning, church.
[00:37:07.940 --> 00:37:09.220]   in the fruit of the Spirit.
[00:37:09.220 --> 00:37:11.220]   No government or authority is ever gonna say,
[00:37:11.220 --> 00:37:12.660]   stop doing these things, right?
[00:37:12.660 --> 00:37:16.700]   These are good, virtuous, amazing things, right?
[00:37:16.700 --> 00:37:19.700]   Nothing will ever stop you from growing in the Spirit.
[00:37:19.700 --> 00:37:21.880]   There is no law against these things.
[00:37:21.880 --> 00:37:25.420]   And so once you've had the fruit,
[00:37:25.420 --> 00:37:28.540]   you've tasted and seen that the fruit
[00:37:28.540 --> 00:37:31.880]   of the Spirit is good, you will begin living
[00:37:31.880 --> 00:37:34.140]   in a way that brings true life
[00:37:34.140 --> 00:37:38.860]   to yourself and to those around you.
[00:37:38.860 --> 00:37:41.180]   And as difficult as it may be at time,
[00:37:41.180 --> 00:37:43.820]   you will never want to stop growing in them.
[00:37:43.820 --> 00:37:50.840]   The gifts and the fruit, therefore, go hand in hand.
[00:37:53.080 --> 00:37:57.000]   You are being called to build up the kingdom of God
[00:37:57.000 --> 00:37:59.600]   here on earth as it is in heaven.
[00:37:59.600 --> 00:38:03.960]   But you're also being called to live lives of holiness
[00:38:03.960 --> 00:38:08.960]   and closeness that reflect God's heart and who he is.
[00:38:08.960 --> 00:38:12.400]   And God expects both his followers
[00:38:12.400 --> 00:38:16.480]   to use their gifts and to bear fruit.
[00:38:16.480 --> 00:38:20.840]   This is Pentecost Sunday, and this is exactly
[00:38:20.840 --> 00:38:23.240]   what happens on the day of Pentecost
[00:38:23.240 --> 00:38:26.860]   when the Holy Spirit first fell upon the followers.
[00:38:26.860 --> 00:38:29.520]   This is a beautiful picture of gifts and fruit
[00:38:29.520 --> 00:38:32.720]   coming together when the early church is first established.
[00:38:32.720 --> 00:38:36.440]   Acts 2.43 tells us this, that when the Holy Spirit came,
[00:38:36.440 --> 00:38:40.040]   everybody was filled with awe at the many wonders
[00:38:40.040 --> 00:38:43.300]   and signs being performed by the apostles.
[00:38:43.300 --> 00:38:46.680]   These are the spiritual gifts at work, tongues, healing,
[00:38:46.680 --> 00:38:49.260]   all these things that the apostles began to minister
[00:38:49.260 --> 00:38:51.000]   to other people out of the gifts
[00:38:51.000 --> 00:38:53.460]   that the Holy Spirit had given to them.
[00:38:53.460 --> 00:38:55.480]   But then it goes on to tell us this,
[00:38:55.480 --> 00:38:58.720]   that all the believers together had everything in common.
[00:38:58.720 --> 00:39:00.320]   They sold property and possessions
[00:39:00.320 --> 00:39:02.040]   and gave to anyone in need.
[00:39:02.040 --> 00:39:04.480]   They continued to meet together in temple courts,
[00:39:04.480 --> 00:39:08.360]   broke bread, ate together with glad and sincere hearts,
[00:39:08.360 --> 00:39:11.560]   praising God and enjoying the favor of all the people.
[00:39:11.560 --> 00:39:14.080]   And the Lord added to the number daily
[00:39:14.080 --> 00:39:15.720]   those who were being saved.
[00:39:16.640 --> 00:39:20.380]   This is the fruit of the Spirit beginning to grow.
[00:39:20.380 --> 00:39:24.540]   Gifts and fruit, that's how the Holy Spirit
[00:39:24.540 --> 00:39:29.120]   has always wanted to work, has always been working,
[00:39:29.120 --> 00:39:32.520]   and how he desires to continue to work today.
[00:39:32.520 --> 00:39:35.140]   So I'm gonna ask everybody to stand.
[00:39:35.140 --> 00:39:38.040]   If you're able to stand, please join me in standing.
[00:39:38.040 --> 00:39:40.580]   And through communion right now,
[00:39:40.580 --> 00:39:45.200]   we're gonna respond to what God wants us,
[00:39:45.200 --> 00:39:47.940]   to however God wants us to respond.
[00:39:47.940 --> 00:39:51.240]   Our hosts are gonna hand out a piece of bread to you.
[00:39:51.240 --> 00:39:55.700]   When you get the piece of bread, just hold it in your hand,
[00:39:55.700 --> 00:40:00.020]   because we're gonna take it together in just a moment.
[00:40:00.020 --> 00:40:02.100]   But as you hold the bread,
[00:40:02.100 --> 00:40:06.060]   you know, the bread, the scripture tells us,
[00:40:06.060 --> 00:40:08.500]   is a symbol of the body of Christ
[00:40:08.500 --> 00:40:10.500]   that was given and broken for us,
[00:40:11.760 --> 00:40:16.320]   that God came down to earth as Jesus
[00:40:16.320 --> 00:40:19.340]   and chose to serve.
[00:40:19.340 --> 00:40:23.000]   You know, one of the most beautiful pictures of unity
[00:40:23.000 --> 00:40:27.040]   we see is Jesus with his disciples.
[00:40:27.040 --> 00:40:32.600]   And before Jesus shared this meal,
[00:40:32.600 --> 00:40:34.900]   he got down on his hands and his feet
[00:40:34.900 --> 00:40:37.120]   and washed his disciples' feet,
[00:40:37.120 --> 00:40:41.820]   showing them that this is what it's like to be a servant.
[00:40:41.820 --> 00:40:43.900]   This is what I'm calling you to.
[00:40:43.900 --> 00:40:47.400]   And so as you hold the bread in your hand,
[00:40:47.400 --> 00:40:51.580]   have that conversation with the Holy Spirit right now.
[00:40:51.580 --> 00:40:54.980]   Ask him, what is my gift?
[00:40:54.980 --> 00:40:59.980]   And how am I to serve you with what you've gifted me with?
[00:40:59.980 --> 00:41:02.180]   Just hold onto this bread,
[00:41:02.180 --> 00:41:04.620]   and then we'll take it together in just a minute.
[00:41:05.480 --> 00:41:08.060]   (gentle music)
[00:41:08.060 --> 00:41:10.640]   (gentle music)
[00:41:35.680 --> 00:41:40.680]   ♪ Worthy of every song we could ever sing ♪
[00:41:40.680 --> 00:41:47.440]   ♪ Worthy of all the praise we could ever bring ♪
[00:41:47.440 --> 00:41:53.680]   ♪ Worthy of every breath we could ever breathe ♪
[00:41:53.680 --> 00:41:58.680]   ♪ We live for you ♪
[00:42:03.000 --> 00:42:08.000]   ♪ Jesus, the name above every other name ♪
[00:42:08.000 --> 00:42:14.880]   ♪ Jesus, the only one who could ever sing ♪
[00:42:14.880 --> 00:42:21.140]   ♪ Worthy of every breath we could ever breathe ♪
[00:42:21.140 --> 00:42:23.980]   ♪ We live for you ♪
[00:42:30.060 --> 00:42:33.220]   So Jesus, as we hold this bread in our hands,
[00:42:33.220 --> 00:42:35.660]   firstly, we're thankful, Lord, for your presence
[00:42:35.660 --> 00:42:37.260]   that's always with us.
[00:42:37.260 --> 00:42:41.580]   But we know that as we've given our lives to you,
[00:42:41.580 --> 00:42:44.100]   Lord, there's an expectation even from you
[00:42:44.100 --> 00:42:46.980]   for us to serve you and bring you glory.
[00:42:46.980 --> 00:42:49.900]   And you don't do that in a mean, harsh sort of way, Lord.
[00:42:49.900 --> 00:42:53.220]   You call us and you beckon us towards you
[00:42:53.220 --> 00:42:56.460]   and you gift us so that we can find out, Lord,
[00:42:56.460 --> 00:43:01.100]   this purpose that you put us on this earth for.
[00:43:01.100 --> 00:43:04.500]   And so Jesus, I pray that as we take this bread,
[00:43:04.500 --> 00:43:07.620]   you would reveal or remind it to us,
[00:43:07.620 --> 00:43:09.320]   the gifts that you've given to us.
[00:43:09.320 --> 00:43:12.420]   And as we take it in unity together,
[00:43:12.420 --> 00:43:15.540]   we'll be reminded of the role that we play in your kingdom,
[00:43:15.540 --> 00:43:19.380]   that we work together as one body for your glory.
[00:43:19.380 --> 00:43:22.700]   In Jesus' name we pray, amen.
[00:43:22.700 --> 00:43:23.540]   Take the bread.
[00:43:25.220 --> 00:43:28.300]   And our hosts are gonna serve you with a cup right now.
[00:43:28.300 --> 00:43:31.060]   And of course, the cup reminds us of the redemption
[00:43:31.060 --> 00:43:34.820]   and the forgiveness of sins that we have in Jesus.
[00:43:34.820 --> 00:43:38.260]   But this is also the juice of a fruit.
[00:43:38.260 --> 00:43:41.260]   And so as you take the cup, as you hold it again
[00:43:41.260 --> 00:43:43.100]   and take it together in just a moment,
[00:43:43.100 --> 00:43:44.980]   just like we did with the bread,
[00:43:44.980 --> 00:43:48.500]   be reminded of the fruit that God is growing in you.
[00:43:48.500 --> 00:43:52.180]   And if it's a time of repentance and confession
[00:43:52.180 --> 00:43:55.180]   that you need to come before the Lord for right now
[00:43:55.180 --> 00:43:59.540]   and tell him, I want this more than anything else,
[00:43:59.540 --> 00:44:01.020]   this is a good time to do that.
[00:44:01.020 --> 00:44:04.420]   And just remind yourself of the fruit
[00:44:04.420 --> 00:44:06.460]   that the Holy Spirit is trying to grow in you.
[00:44:06.460 --> 00:44:09.180]   Again, just hold it for a minute, pray,
[00:44:09.180 --> 00:44:11.700]   and we'll come together and take it
[00:44:11.700 --> 00:44:13.380]   as one body in just a second.

