
[00:00:00.000 --> 00:00:01.320]  謝謝Francesca
[00:33:11.400 --> 00:33:12.200]  這個比較陌生
[00:33:12.200 --> 00:33:13.880]  或者不是太習慣
[00:33:13.880 --> 00:33:15.200]  不要緊的
[00:33:15.200 --> 00:33:16.080]  不要勉強自己
[00:33:16.080 --> 00:33:16.760]  不需要
[00:33:16.760 --> 00:33:20.440]  但希望鼓勵大家可以走出你的溝通區
[00:33:20.440 --> 00:33:24.200]  上帝有工作要做
[00:33:24.200 --> 00:33:27.040]  耶穌教導我們彼此相愛
[00:33:27.040 --> 00:33:29.000]  教導我們彼此服侍
[00:33:29.000 --> 00:33:32.080]  上帝也能夠藉著禱告的手
[00:33:32.080 --> 00:33:37.320]  將祂的愛展示給我們看
[00:33:37.320 --> 00:33:38.760]  所以接下來的時間
[00:33:38.760 --> 00:33:39.600]  如果你願意的話
[00:33:39.600 --> 00:33:40.560]  你可以閉上眼睛
[00:33:40.560 --> 00:33:43.480]  張開你的手
[00:33:43.480 --> 00:33:45.680]  這代表你願意
[00:33:45.680 --> 00:33:47.880]  你身邊的弟子妹妹
[00:33:47.880 --> 00:33:51.480]  都可以按手在你的肩膀上
[00:33:51.480 --> 00:33:53.720]  按手在你的肩膀上
[00:33:53.720 --> 00:33:56.840]  去為你祈禱
[00:33:56.840 --> 00:33:59.720]  這是一個重要的時刻
[00:33:59.720 --> 00:34:02.880]  上帝要藉著我們彼此
[00:34:02.880 --> 00:34:05.400]  有一個可能只是按手肩膀的
[00:34:05.400 --> 00:34:07.640]  這個身體觸感
[00:34:07.640 --> 00:34:14.160]  祂說:你們愛因為我才愛你們
[00:34:14.160 --> 00:34:16.560]  因為我的愛今天要去到你們當中
[00:34:16.560 --> 00:34:22.560]  不管你們的愛語是什麼
[00:34:22.560 --> 00:34:30.120]  我都是這樣去愛你們
[00:34:30.120 --> 00:34:30.720]  所以弟子妹妹
[00:34:30.720 --> 00:34:32.600]  如果你看到你身邊
[00:34:32.600 --> 00:34:34.400]  也有弟子妹妹需要
[00:34:34.400 --> 00:34:37.960]  祂願意將開手去接受祈禱的時候
[00:34:37.960 --> 00:34:40.200]  你也可以為你身邊的弟子妹妹祈禱
[00:34:40.200 --> 00:34:44.640]  同樣你也可以坦然無懼地去接受
[00:34:44.640 --> 00:34:49.440]  這份從神而來滿有愛的禱告
[00:34:49.440 --> 00:34:54.440]  (我愛著你)
[00:34:54.440 --> 00:34:58.000]  (我只愛你)
[00:34:58.000 --> 00:35:02.000]  (只要你笑)

