
[00:00:00.000 --> 00:00:01.900]   Well, good morning, everybody.
[00:34:50.240 --> 00:34:53.040]   The transformation of Saul to Paul
[00:34:53.040 --> 00:34:55.640]   would have not been a result of the sacrifice
[00:34:55.640 --> 00:34:57.700]   of just knowing things about God,
[00:34:57.700 --> 00:35:01.520]   just knowing information about Jesus.
[00:35:01.520 --> 00:35:04.300]   That wouldn't be the costly sacrifice required.
[00:35:04.300 --> 00:35:07.080]   The costly sacrifice that God required of Ananias
[00:35:07.080 --> 00:35:09.280]   and today that he's requiring of us
[00:35:09.280 --> 00:35:12.420]   is belief through obedience.
[00:35:13.620 --> 00:35:18.620]   Costly sacrifice always calls and leads us to examine
[00:35:18.620 --> 00:35:21.000]   where it is that we really put our trust in.
[00:35:21.000 --> 00:35:23.400]   Listen, we can say that we trust Jesus
[00:35:23.400 --> 00:35:25.000]   till we're blue in the face,
[00:35:25.000 --> 00:35:26.760]   until we act in obedience,
[00:35:26.760 --> 00:35:29.960]   until we do something about that trust,
[00:35:29.960 --> 00:35:32.340]   until we choose to sacrifice for him.
[00:35:32.340 --> 00:35:34.720]   It's just words.
[00:35:34.720 --> 00:35:35.680]   It's just knowledge.
[00:35:35.680 --> 00:35:37.000]   It's just information.
[00:35:37.000 --> 00:35:40.200]   See, persecution comes to us all,
[00:35:41.740 --> 00:35:43.660]   but the idea of costly sacrifice
[00:35:43.660 --> 00:35:45.160]   is one that we have to choose.
[00:35:45.160 --> 00:35:48.280]   That's a decision that we have to make
[00:35:48.280 --> 00:35:50.840]   based off of the belief that we have in him.
[00:35:50.840 --> 00:35:54.100]   And that is why we have to get to this place
[00:35:54.100 --> 00:35:56.400]   where our belief isn't simply
[00:35:56.400 --> 00:35:58.820]   getting more information about God,
[00:35:58.820 --> 00:36:01.360]   isn't simply sitting in another service,
[00:36:01.360 --> 00:36:02.840]   isn't simply just knowing stuff.
[00:36:02.840 --> 00:36:05.880]   We live in an oversaturated world of information.
[00:36:05.880 --> 00:36:07.360]   There's too much information out there,
[00:36:07.360 --> 00:36:09.720]   so much information we get sick of information.
[00:36:10.600 --> 00:36:12.100]   So it's not gonna be information alone
[00:36:12.100 --> 00:36:13.480]   that's gonna transform us into people
[00:36:13.480 --> 00:36:16.820]   who live in response to Jesus.
[00:36:16.820 --> 00:36:20.220]   No, it's gonna be a call to obedience.
[00:36:20.220 --> 00:36:23.140]   Disciples who trust God must act upon the belief
[00:36:23.140 --> 00:36:26.000]   and trust that we possess.
[00:36:26.000 --> 00:36:28.840]   As the band comes up, I wanna read us this quote
[00:36:28.840 --> 00:36:30.180]   from Dietrich Bonhoeffer,
[00:36:30.180 --> 00:36:32.540]   someone who I've been reading a lot of recently.
[00:36:32.540 --> 00:36:36.860]   And he says this, he's so intellectual, he's so smart.
[00:36:36.860 --> 00:36:37.820]   He uses lots of big words.
[00:36:37.820 --> 00:36:39.420]   I don't understand half of what he says.
[00:36:39.420 --> 00:36:40.600]   Took me a long time to make it
[00:36:40.600 --> 00:36:41.800]   through the first two chapters.
[00:36:41.800 --> 00:36:43.320]   I'm probably still there.
[00:36:43.320 --> 00:36:44.960]   But I put it up here so we can read it
[00:36:44.960 --> 00:36:46.720]   and really think about what he's saying,
[00:36:46.720 --> 00:36:49.440]   because this really hit me and stopped me at my core.
[00:36:49.440 --> 00:36:51.520]   He says this, "With an abstract idea,
[00:36:51.520 --> 00:36:55.220]   "it is possible to enter into a relation of formal knowledge
[00:36:55.220 --> 00:36:57.140]   "to become enthusiastic about it,
[00:36:57.140 --> 00:37:00.380]   "and perhaps even to put it into practice,
[00:37:00.380 --> 00:37:03.660]   "but it can never be followed in personal obedience.
[00:37:03.660 --> 00:37:05.780]   "Christianity without the living Christ
[00:37:05.780 --> 00:37:08.540]   "is inevitably Christianity without discipleship,
[00:37:08.540 --> 00:37:09.920]   "and Christianity without discipleship
[00:37:09.920 --> 00:37:13.260]   "is always Christianity without Christ."
[00:37:13.260 --> 00:37:19.300]   To follow, to be a disciple of Jesus in uncharted spaces,
[00:37:19.300 --> 00:37:21.820]   we have to be a people who more than just agree
[00:37:21.820 --> 00:37:24.640]   on the information that's out there about Jesus,
[00:37:24.640 --> 00:37:28.340]   but rather people who are willing to choose
[00:37:28.340 --> 00:37:31.920]   to respond with sacrificial trust,
[00:37:31.920 --> 00:37:34.920]   even when it costs us dearly.
[00:37:36.820 --> 00:37:39.180]   My question is, where is your trust today?
[00:37:39.180 --> 00:37:42.380]   What have we been adhering to?
[00:37:42.380 --> 00:37:46.500]   What decisions are we willing to make
[00:37:46.500 --> 00:37:48.980]   should God call us into a challenging situation?
[00:37:48.980 --> 00:37:53.040]   What is it that we follow?
[00:37:53.040 --> 00:37:58.820]   Are we leaning too much on the other options
[00:37:58.820 --> 00:38:00.260]   of discipleship, right?
[00:38:00.260 --> 00:38:02.260]   Are we leaning on the other ways,
[00:38:02.260 --> 00:38:05.060]   the other things like our observations?
[00:38:05.060 --> 00:38:09.220]   Do we follow favorable circumstances so much
[00:38:09.220 --> 00:38:11.700]   that we become risk adverse to following Jesus
[00:38:11.700 --> 00:38:13.700]   if he says it's gonna hurt a little bit?
[00:38:13.700 --> 00:38:18.620]   Are we leaning too much on our own understanding?
[00:38:18.620 --> 00:38:22.060]   Are there things that hinder us
[00:38:22.060 --> 00:38:24.860]   from actively following Jesus,
[00:38:24.860 --> 00:38:28.580]   no matter where he's calling us?
[00:38:28.580 --> 00:38:30.380]   The good thing is that if he goes there,
[00:38:30.380 --> 00:38:33.040]   then that means if we follow him there, he's still there,
[00:38:33.040 --> 00:38:34.180]   so we're good, right?
[00:38:34.180 --> 00:38:36.180]   Like if Jesus is there, then we have hope,
[00:38:36.180 --> 00:38:37.420]   then we have peace,
[00:38:37.420 --> 00:38:39.140]   and we have all the things that we need.
[00:38:39.140 --> 00:38:40.100]   So following Jesus,
[00:38:40.100 --> 00:38:42.780]   it doesn't matter how charted and uncharted it is.
[00:38:42.780 --> 00:38:46.380]   If Jesus is gonna be there, that's where you wanna be,
[00:38:46.380 --> 00:38:47.340]   right?
[00:38:47.340 --> 00:38:50.180]   Trust me, that's, if Jesus is in that situation,
[00:38:50.180 --> 00:38:53.180]   then I wanna be in that situation 'cause I know who he is.
[00:38:53.180 --> 00:38:58.820]   So my prayer for us this morning, church,
[00:38:58.820 --> 00:39:03.160]   is that we would be reminded of the purposes of God,
[00:39:03.160 --> 00:39:06.100]   of his kingdom come, what it looks like on the earth today,
[00:39:06.100 --> 00:39:09.380]   that we would be reminded of all the good and all the life,
[00:39:09.380 --> 00:39:13.360]   all the fullness that he brings with his kingdom
[00:39:13.360 --> 00:39:15.540]   that he has inaugurated already,
[00:39:15.540 --> 00:39:18.880]   and that it would lead us to a place of deeper surrender,
[00:39:18.880 --> 00:39:23.140]   a place where our trust leads us to costly sacrifice,
[00:39:23.140 --> 00:39:24.740]   where we would be willing to offer our bodies
[00:39:24.740 --> 00:39:27.340]   as a living sacrifice, holy and pleasing and acceptable
[00:39:27.340 --> 00:39:32.220]   unto the Lord as an act of worship in views of God mercy.
[00:39:32.220 --> 00:39:34.020]   Would we be willing to respond?
[00:39:34.020 --> 00:39:39.260]   I ask you to go ahead and stand and we'll pray together.
[00:39:39.260 --> 00:39:45.160]   Jesus, we recognize that discipleship
[00:39:45.160 --> 00:39:47.940]   is not an easy thing per se.
[00:39:47.940 --> 00:39:49.660]   God, we recognize that there are voices
[00:39:49.660 --> 00:39:52.820]   that are sometimes come across as louder than you.
[00:39:52.820 --> 00:39:56.100]   Our fears can be louder, our reason can be louder,
[00:39:56.100 --> 00:39:59.280]   the conditions of the direction you've called us into
[00:39:59.280 --> 00:40:01.660]   can sometimes be louder.
[00:40:01.660 --> 00:40:04.220]   But God, I pray supernaturally,
[00:40:04.220 --> 00:40:07.540]   would you tune our ears to only hear you?
[00:40:07.540 --> 00:40:13.420]   Would you fix our eyes to be fixed upon you alone?
[00:40:13.420 --> 00:40:17.920]   God, that no matter how challenging, no matter how hard,
[00:40:17.920 --> 00:40:21.540]   no matter what risk or what cost,
[00:40:21.540 --> 00:40:26.540]   Jesus, may we choose to decide that today we will follow you.
[00:40:26.540 --> 00:40:29.580]   We will follow you no matter how hard it is,
[00:40:29.580 --> 00:40:32.900]   no matter how easy it is, from green pastures into valleys.
[00:40:32.900 --> 00:40:36.340]   Lord, may we be a people who are committed to following you.
[00:40:36.340 --> 00:40:37.820]   And where we don't have that strength,
[00:40:37.820 --> 00:40:40.520]   Holy Spirit, would you strengthen our feet?
[00:40:40.520 --> 00:40:42.580]   Would you strengthen our minds, God?
[00:40:42.580 --> 00:40:44.700]   Would you protect us against the overthinking,
[00:40:44.700 --> 00:40:46.760]   against the doubt, against the fears
[00:40:46.760 --> 00:40:48.380]   that take us away from you?
[00:40:48.380 --> 00:40:51.460]   When our senses pull us further away from you,
[00:40:51.460 --> 00:40:53.180]   Jesus, would you be everything?
[00:40:53.180 --> 00:40:57.900]   Would you lead us so that we will truly follow you?
[00:40:59.540 --> 00:41:01.540]   Jesus. Amen.

